时间戳,时间,均价,数据类型
1770544800000,2026-02-08 18:00:00,1927,sampled
1770555600000,2026-02-08 21:00:00,1895,sampled
1770564600000,2026-02-08 23:30:00,1934,sampled
1770577200000,2026-02-09 03:00:00,1667,sampled
1770588000000,2026-02-09 06:00:00,1719,sampled
1770598800000,2026-02-09 09:00:00,1659,sampled
1770609600000,2026-02-09 12:00:00,1660,sampled
1770620400000,2026-02-09 15:00:00,1850,sampled
1770631200000,2026-02-09 18:00:00,1923,sampled
1770642000000,2026-02-09 21:00:00,1858,sampled
1770652800000,2026-02-10 00:00:00,1841,sampled
1770663600000,2026-02-10 03:00:00,1610,sampled
1770674400000,2026-02-10 06:00:00,1566,sampled
1770685200000,2026-02-10 09:00:00,1622,sampled
1770696000000,2026-02-10 12:00:00,1550,sampled
1770706800000,2026-02-10 15:00:00,1770,sampled
1770717600000,2026-02-10 18:00:00,1897,sampled
1770728400000,2026-02-10 21:00:00,1852,sampled
1770739200000,2026-02-11 00:00:00,1928,sampled
1770750000000,2026-02-11 03:00:00,1629,sampled
1770760800000,2026-02-11 06:00:00,1665,sampled
1770771600000,2026-02-11 09:00:00,1649,sampled
1770782400000,2026-02-11 12:00:00,1673,sampled
1770793200000,2026-02-11 15:00:00,1789,sampled
1770809400000,2026-02-11 19:30:00,1779,sampled
1770814800000,2026-02-11 21:00:00,1926,sampled
1770825600000,2026-02-12 00:00:00,1932,sampled
1770836400000,2026-02-12 03:00:00,1689,sampled
1770841800000,2026-02-12 04:30:00,1697,sampled
1770883200000,2026-02-12 16:00:00,1921,sampled
1770890400000,2026-02-12 18:00:00,1909,sampled
1770901200000,2026-02-12 21:00:00,1851,sampled
1770912000000,2026-02-13 00:00:00,1817,sampled
1770922800000,2026-02-13 03:00:00,1634,sampled
1770933600000,2026-02-13 06:00:00,1643,sampled
1770944400000,2026-02-13 09:00:00,1723,sampled
1770955200000,2026-02-13 12:00:00,1696,sampled
1770966000000,2026-02-13 15:00:00,1856,sampled
1770976800000,2026-02-13 18:00:00,1744,sampled
1770987600000,2026-02-13 21:00:00,1677,sampled
1770998400000,2026-02-14 00:00:00,1925,sampled
1771009200000,2026-02-14 03:00:00,1692,sampled
1771047000000,2026-02-14 13:30:00,1673,sampled
1771052400000,2026-02-14 15:00:00,1657,sampled
1771063200000,2026-02-14 18:00:00,1933,sampled
1771074000000,2026-02-14 21:00:00,1923,sampled
1771084800000,2026-02-15 00:00:00,1905,sampled
1771095600000,2026-02-15 03:00:00,1757,sampled
1771106400000,2026-02-15 06:00:00,1776,sampled
1771117200000,2026-02-15 09:00:00,1655,sampled
1771128000000,2026-02-15 12:00:00,1678,sampled
1771138800000,2026-02-15 15:00:00,1740,sampled
1771149600000,2026-02-15 18:00:00,1698,sampled
1771158600000,2026-02-15 20:30:00,1824,sampled
1771171200000,2026-02-16 00:00:00,1916,sampled
1771182000000,2026-02-16 03:00:00,1688,sampled
1771192800000,2026-02-16 06:00:00,1637,sampled
1771203600000,2026-02-16 09:00:00,1674,sampled
1771214400000,2026-02-16 12:00:00,1679,sampled
1771225200000,2026-02-16 15:00:00,1841,sampled
1771236000000,2026-02-16 18:00:00,1917,sampled
1771246800000,2026-02-16 21:00:00,1871,sampled
1771257600000,2026-02-17 00:00:00,1907,sampled
1771268400000,2026-02-17 03:00:00,1689,sampled
1771279200000,2026-02-17 06:00:00,1562,sampled
1771290000000,2026-02-17 09:00:00,1635,sampled
1771300800000,2026-02-17 12:00:00,1793,sampled
1771311600000,2026-02-17 15:00:00,1917,sampled
1771322400000,2026-02-17 18:00:00,1939,sampled
1771333200000,2026-02-17 21:00:00,1911,sampled
1771344000000,2026-02-18 00:00:00,1812,sampled
1771354800000,2026-02-18 03:00:00,1684,sampled
1771365600000,2026-02-18 06:00:00,1689,sampled
1771374600000,2026-02-18 08:30:00,1596,sampled
1771387200000,2026-02-18 12:00:00,1747,sampled
1771398000000,2026-02-18 15:00:00,1902,sampled
1771408800000,2026-02-18 18:00:00,1941,sampled
1771419600000,2026-02-18 21:00:00,1924,sampled
1771430400000,2026-02-19 00:00:00,1868,sampled
1771441200000,2026-02-19 03:00:00,1715,sampled
1771452000000,2026-02-19 06:00:00,1684,sampled
1771462800000,2026-02-19 09:00:00,1718,sampled
1771473600000,2026-02-19 12:00:00,1756,sampled
1771484400000,2026-02-19 15:00:00,1929,sampled
1771495200000,2026-02-19 18:00:00,1877,sampled
1771506000000,2026-02-19 21:00:00,1735,sampled
1771516800000,2026-02-20 00:00:00,1719,sampled
1771527600000,2026-02-20 03:00:00,1599,sampled
1771538400000,2026-02-20 06:00:00,1650,sampled
1771549200000,2026-02-20 09:00:00,1648,sampled
1771560000000,2026-02-20 12:00:00,1736,sampled
1771570800000,2026-02-20 15:00:00,1772,sampled
1771581600000,2026-02-20 18:00:00,1837,sampled
1771592400000,2026-02-20 21:00:00,1738,sampled
1771603200000,2026-02-21 00:00:00,1856,sampled
1771614000000,2026-02-21 03:00:00,1716,sampled
1771624800000,2026-02-21 06:00:00,1795,sampled
1771635600000,2026-02-21 09:00:00,1765,sampled
1771646400000,2026-02-21 12:00:00,1732,sampled
1771657200000,2026-02-21 15:00:00,1846,sampled
1771669800000,2026-02-21 18:30:00,1941,sampled
1771678800000,2026-02-21 21:00:00,1767,sampled
1771689600000,2026-02-22 00:00:00,1916,sampled
1771698600000,2026-02-22 02:30:00,1865,sampled
1771711200000,2026-02-22 06:00:00,1733,sampled
1771722000000,2026-02-22 09:00:00,1715,sampled
1771732800000,2026-02-22 12:00:00,1841,sampled
1771743600000,2026-02-22 15:00:00,1824,sampled
1771754400000,2026-02-22 18:00:00,1935,sampled
1771765200000,2026-02-22 21:00:00,1773,sampled
1771776000000,2026-02-23 00:00:00,1829,sampled
1771786800000,2026-02-23 03:00:00,1700,sampled
1771797600000,2026-02-23 06:00:00,1744,sampled
1771808400000,2026-02-23 09:00:00,1573,sampled
1771819200000,2026-02-23 12:00:00,1724,sampled
1771830000000,2026-02-23 15:00:00,1705,sampled
1771840800000,2026-02-23 18:00:00,1914,sampled
1771851600000,2026-02-23 21:00:00,1651,sampled
1771862400000,2026-02-24 00:00:00,1688,sampled
1771873200000,2026-02-24 03:00:00,1651,sampled
1771884000000,2026-02-24 06:00:00,1604,sampled
1771894800000,2026-02-24 09:00:00,1694,sampled
1771905600000,2026-02-24 12:00:00,1833,sampled
1771916400000,2026-02-24 15:00:00,1854,sampled
1771929000000,2026-02-24 18:30:00,1928,sampled
1771938000000,2026-02-24 21:00:00,1918,sampled
1771948800000,2026-02-25 00:00:00,1850,sampled
1771959600000,2026-02-25 03:00:00,1687,sampled
1771970400000,2026-02-25 06:00:00,1704,sampled
1771981200000,2026-02-25 09:00:00,1653,sampled
1771992000000,2026-02-25 12:00:00,1792,sampled
1772002800000,2026-02-25 15:00:00,1852,sampled
1772013600000,2026-02-25 18:00:00,1906,sampled
1772024400000,2026-02-25 21:00:00,1810,sampled
1772035200000,2026-02-26 00:00:00,1880,sampled
1772046000000,2026-02-26 03:00:00,1714,sampled
1772056800000,2026-02-26 06:00:00,1687,sampled
1772067600000,2026-02-26 09:00:00,1730,sampled
1772078400000,2026-02-26 12:00:00,1824,sampled
1772089200000,2026-02-26 15:00:00,1891,sampled
1772100000000,2026-02-26 18:00:00,1924,sampled
1772110800000,2026-02-26 21:00:00,1930,sampled
1772121600000,2026-02-27 00:00:00,1930,sampled
1772154000000,2026-02-27 09:00:00,1715,sampled
1772164800000,2026-02-27 12:00:00,1772,sampled
1772175600000,2026-02-27 15:00:00,1898,sampled
1772186400000,2026-02-27 18:00:00,1925,sampled
1772197200000,2026-02-27 21:00:00,1929,sampled
1772208000000,2026-02-28 00:00:00,1926,sampled
1772218800000,2026-02-28 03:00:00,1760,sampled
1772229600000,2026-02-28 06:00:00,1794,sampled
1772240400000,2026-02-28 09:00:00,1712,sampled
1772247600000,2026-02-28 11:00:00,1776,sampled
1772262000000,2026-02-28 15:00:00,1858,sampled
1772272800000,2026-02-28 18:00:00,1938,sampled
1772283600000,2026-02-28 21:00:00,1905,sampled
1772294400000,2026-03-01 00:00:00,1881,sampled
1772305200000,2026-03-01 03:00:00,1729,sampled
1772316000000,2026-03-01 06:00:00,1699,sampled
1772326800000,2026-03-01 09:00:00,1721,sampled
1772337600000,2026-03-01 12:00:00,1667,sampled
1772348400000,2026-03-01 15:00:00,1822,sampled
1772359200000,2026-03-01 18:00:00,1935,sampled
1772370000000,2026-03-01 21:00:00,1890,sampled
1772380800000,2026-03-02 00:00:00,1863,sampled
1772391600000,2026-03-02 03:00:00,1751,sampled
1772402400000,2026-03-02 06:00:00,1803,sampled
1772413200000,2026-03-02 09:00:00,1721,sampled
1772424000000,2026-03-02 12:00:00,1723,sampled
1772433000000,2026-03-02 14:30:00,1754,sampled
1772445600000,2026-03-02 18:00:00,1851,sampled
1772456400000,2026-03-02 21:00:00,1700,sampled
1772467200000,2026-03-03 00:00:00,1699,sampled
1772478000000,2026-03-03 03:00:00,1673,sampled
1772488800000,2026-03-03 06:00:00,1662,sampled
1772499600000,2026-03-03 09:00:00,1634,sampled
1772508600000,2026-03-03 11:30:00,1671,sampled
1772521200000,2026-03-03 15:00:00,1861,sampled
1772532000000,2026-03-03 18:00:00,1895,sampled
1772542800000,2026-03-03 21:00:00,1820,sampled
1772553600000,2026-03-04 00:00:00,1804,sampled
1772564400000,2026-03-04 03:00:00,1704,sampled
1772575200000,2026-03-04 06:00:00,1746,sampled
1772584200000,2026-03-04 08:30:00,1685,sampled
1772596800000,2026-03-04 12:00:00,1673,sampled
1772607600000,2026-03-04 15:00:00,1827,sampled
1772618400000,2026-03-04 18:00:00,1910,sampled
1772629200000,2026-03-04 21:00:00,1885,sampled
1772640000000,2026-03-05 00:00:00,1782,sampled
1772650800000,2026-03-05 03:00:00,1717,sampled
1772661600000,2026-03-05 06:00:00,1713,sampled
1772672400000,2026-03-05 09:00:00,1704,sampled
1772683200000,2026-03-05 12:00:00,1655,sampled
1772694000000,2026-03-05 15:00:00,1593,sampled
1772704800000,2026-03-05 18:00:00,1693,sampled
1772715600000,2026-03-05 21:00:00,1641,sampled
1772726400000,2026-03-06 00:00:00,1616,sampled
1772737200000,2026-03-06 03:00:00,1581,sampled
1772748000000,2026-03-06 06:00:00,1580,sampled
1772758800000,2026-03-06 09:00:00,1629,sampled
1772769600000,2026-03-06 12:00:00,1502,sampled
