时间戳,时间,均价,数据类型
1770274800000,2026-02-05 15:00:00,4197,sampled
1770285600000,2026-02-05 18:00:00,4430,sampled
1770296400000,2026-02-05 21:00:00,4127,sampled
1770307200000,2026-02-06 00:00:00,4431,sampled
1770318000000,2026-02-06 03:00:00,4138,sampled
1770328800000,2026-02-06 06:00:00,4268,sampled
1770339600000,2026-02-06 09:00:00,4672,sampled
1770348600000,2026-02-06 11:30:00,4229,sampled
1770361200000,2026-02-06 15:00:00,4203,sampled
1770372000000,2026-02-06 18:00:00,4462,sampled
1770382800000,2026-02-06 21:00:00,4389,sampled
1770393600000,2026-02-07 00:00:00,4457,sampled
1770404400000,2026-02-07 03:00:00,4461,sampled
1770415200000,2026-02-07 06:00:00,4319,sampled
1770426000000,2026-02-07 09:00:00,4661,sampled
1770436800000,2026-02-07 12:00:00,4254,sampled
1770445800000,2026-02-07 14:30:00,4324,sampled
1770458400000,2026-02-07 18:00:00,4648,sampled
1770469200000,2026-02-07 21:00:00,4423,sampled
1770480000000,2026-02-08 00:00:00,4522,sampled
1770490800000,2026-02-08 03:00:00,4553,sampled
1770501600000,2026-02-08 06:00:00,4182,sampled
1770512400000,2026-02-08 09:00:00,5048,sampled
1770523200000,2026-02-08 12:00:00,4427,sampled
1770534000000,2026-02-08 15:00:00,4165,sampled
1770544800000,2026-02-08 18:00:00,4796,sampled
1770555600000,2026-02-08 21:00:00,4577,sampled
1770564600000,2026-02-08 23:30:00,4801,sampled
1770577200000,2026-02-09 03:00:00,4771,sampled
1770588000000,2026-02-09 06:00:00,4871,sampled
1770598800000,2026-02-09 09:00:00,4970,sampled
1770609600000,2026-02-09 12:00:00,4501,sampled
1770620400000,2026-02-09 15:00:00,4643,sampled
1770631200000,2026-02-09 18:00:00,4781,sampled
1770642000000,2026-02-09 21:00:00,4582,sampled
1770652800000,2026-02-10 00:00:00,4565,sampled
1770663600000,2026-02-10 03:00:00,4498,sampled
1770674400000,2026-02-10 06:00:00,4590,sampled
1770685200000,2026-02-10 09:00:00,4625,sampled
1770696000000,2026-02-10 12:00:00,4287,sampled
1770706800000,2026-02-10 15:00:00,4287,sampled
1770717600000,2026-02-10 18:00:00,4743,sampled
1770728400000,2026-02-10 21:00:00,4462,sampled
1770739200000,2026-02-11 00:00:00,4302,sampled
1770750000000,2026-02-11 03:00:00,4303,sampled
1770760800000,2026-02-11 06:00:00,5148,sampled
1770771600000,2026-02-11 09:00:00,4921,sampled
1770782400000,2026-02-11 12:00:00,4332,sampled
1770793200000,2026-02-11 15:00:00,4530,sampled
1770809400000,2026-02-11 19:30:00,4553,sampled
1770814800000,2026-02-11 21:00:00,4391,sampled
1770825600000,2026-02-12 00:00:00,4537,sampled
1770836400000,2026-02-12 03:00:00,4769,sampled
1770841800000,2026-02-12 04:30:00,4943,sampled
1770883200000,2026-02-12 16:00:00,4655,sampled
1770890400000,2026-02-12 18:00:00,4755,sampled
1770901200000,2026-02-12 21:00:00,4725,sampled
1770912000000,2026-02-13 00:00:00,4716,sampled
1770922800000,2026-02-13 03:00:00,4974,sampled
1770933600000,2026-02-13 06:00:00,5465,sampled
1770944400000,2026-02-13 09:00:00,5190,sampled
1770955200000,2026-02-13 12:00:00,4872,sampled
1770966000000,2026-02-13 15:00:00,4577,sampled
1770976800000,2026-02-13 18:00:00,4921,sampled
1770987600000,2026-02-13 21:00:00,5131,sampled
1770998400000,2026-02-14 00:00:00,5416,sampled
1771009200000,2026-02-14 03:00:00,5535,sampled
1771047000000,2026-02-14 13:30:00,5345,sampled
1771052400000,2026-02-14 15:00:00,5264,sampled
1771063200000,2026-02-14 18:00:00,5993,sampled
1771074000000,2026-02-14 21:00:00,6228,sampled
