date,OT,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-09-11 18:00:00,1841.0,0,0.0708955223880597,1,0,0,0,0.0
2025-09-11 19:00:00,1811.0,0,0.07151741293532338,1,0,0,0,0.0
2025-09-11 20:00:00,1841.0,0,0.07213930348258707,1,0,0,0,0.0
2025-09-11 21:00:00,1841.0,0,0.07276119402985075,1,0,0,0,0.0
2025-09-11 22:00:00,1871.0,0,0.07338308457711443,1,0,0,0,0.0
2025-09-11 23:00:00,1881.0,0,0.0740049751243781,1,0,0,0,0.0
2025-09-12 00:00:00,1761.0,0,0.07462686567164178,1,0,0,0,0.0
2025-09-12 01:00:00,1801.0,0,0.07524875621890548,1,0,0,0,0.0
2025-09-12 02:00:00,1801.0,0,0.07587064676616916,1,0,0,0,0.0
2025-09-12 03:00:00,1801.0,0,0.07649253731343283,1,0,0,0,0.0
2025-09-12 04:00:00,1791.0,0,0.07711442786069651,1,0,0,0,0.0
2025-09-12 05:00:00,1821.0,0,0.07773631840796019,1,0,0,0,0.0
2025-09-12 06:00:00,1761.0,0,0.07835820895522388,1,0,0,0,0.0
2025-09-12 07:00:00,1691.0,0,0.07898009950248756,1,0,0,0,0.0
2025-09-12 08:00:00,1661.0,0,0.07960199004975124,1,0,0,0,0.0
2025-09-12 09:00:00,1691.0,0,0.08022388059701492,1,0,0,0,0.0
2025-09-12 10:00:00,1681.0,0,0.08084577114427861,1,0,0,0,0.0
2025-09-12 11:00:00,1691.0,0,0.08146766169154229,1,0,0,0,0.0
2025-09-12 12:00:00,1691.0,0,0.08208955223880597,1,0,0,0,0.0
2025-09-12 13:00:00,1721.0,0,0.08271144278606965,1,0,0,0,0.0
2025-09-12 14:00:00,1801.0,0,0.08333333333333333,1,0,0,0,0.0
2025-09-12 15:00:00,1841.0,0,0.08395522388059702,1,0,0,0,0.0
2025-09-12 16:00:00,1841.0,0,0.0845771144278607,1,0,0,0,0.0
2025-09-12 17:00:00,1861.0,0,0.08519900497512438,1,0,0,0,0.0
2025-09-12 18:00:00,1881.0,0,0.08582089552238806,1,0,0,0,0.0
2025-09-12 19:00:00,1881.0,0,0.08644278606965174,1,0,0,0,0.0
2025-09-12 20:00:00,1881.0,0,0.08706467661691543,1,0,0,0,0.0
2025-09-12 21:00:00,1911.0,0,0.08768656716417911,1,0,0,0,0.0
2025-09-12 22:00:00,1921.0,0,0.08830845771144279,1,0,0,0,0.0
2025-09-12 23:00:00,1921.0,0,0.08893034825870647,1,0,0,0,0.0
2025-09-13 00:00:00,1801.0,1,0.08955223880597014,1,0,0,0,0.0
2025-09-13 01:00:00,1841.0,1,0.09017412935323384,1,0,0,0,0.0
2025-09-13 02:00:00,1881.0,1,0.09079601990049752,1,0,0,0,0.0
2025-09-13 03:00:00,1841.0,1,0.0914179104477612,1,0,0,0,0.0
2025-09-13 04:00:00,1901.0,1,0.09203980099502487,1,0,0,0,0.0
2025-09-13 05:00:00,1901.0,1,0.09266169154228855,1,0,0,0,0.0
2025-09-13 06:00:00,1841.0,1,0.09328358208955224,1,0,0,0,0.0
2025-09-13 07:00:00,1861.0,1,0.09390547263681592,1,0,0,0,0.0
2025-09-13 08:00:00,1911.0,1,0.0945273631840796,1,0,0,0,0.0
2025-09-13 09:00:00,1921.0,1,0.09514925373134328,1,0,0,0,0.0
2025-09-13 10:00:00,1921.0,1,0.09577114427860696,1,0,0,0,0.0
2025-09-13 11:00:00,1921.0,1,0.09639303482587065,1,0,0,0,0.0
2025-09-13 12:00:00,1961.0,1,0.09701492537313433,1,0,0,0,0.0
2025-09-13 13:00:00,1991.0,1,0.09763681592039801,1,0,0,0,0.0
2025-09-13 14:00:00,2001.0,1,0.09825870646766169,1,0,0,0,0.0
2025-09-13 15:00:00,2041.0,1,0.09888059701492537,1,0,0,0,0.0
2025-09-13 16:00:00,2041.0,1,0.09950248756218906,1,0,0,0,0.0
2025-09-13 17:00:00,2041.0,1,0.10012437810945274,1,0,0,0,0.0
2025-09-13 18:00:00,2041.0,1,0.10074626865671642,1,0,0,0,0.0
2025-09-13 19:00:00,2001.0,1,0.1013681592039801,1,0,0,0,0.0
2025-09-13 20:00:00,2001.0,1,0.10199004975124377,1,0,0,0,0.0
2025-09-13 21:00:00,2001.0,1,0.10261194029850747,1,0,0,0,0.0
2025-09-13 22:00:00,2031.0,1,0.10323383084577115,1,0,0,0,0.0
2025-09-13 23:00:00,2001.0,1,0.10385572139303482,1,0,0,0,0.0
2025-09-14 00:00:00,1861.0,1,0.1044776119402985,1,0,0,0,0.0
2025-09-14 01:00:00,1881.0,1,0.10509950248756218,1,0,0,0,0.0
2025-09-14 02:00:00,1911.0,1,0.10572139303482588,1,0,0,0,0.0
2025-09-14 03:00:00,1961.0,1,0.10634328358208955,1,0,0,0,0.0
2025-09-14 04:00:00,1961.0,1,0.10696517412935323,1,0,0,0,0.0
2025-09-14 05:00:00,1961.0,1,0.10758706467661691,1,0,0,0,0.0
2025-09-14 06:00:00,1921.0,1,0.10820895522388059,1,0,0,0,0.0
2025-09-14 07:00:00,1871.0,1,0.10883084577114428,1,0,0,0,0.0
2025-09-14 08:00:00,1961.0,1,0.10945273631840796,1,0,0,0,0.0
2025-09-14 09:00:00,2001.0,1,0.11007462686567164,1,0,0,0,0.0
2025-09-14 10:00:00,2001.0,1,0.11069651741293532,1,0,0,0,0.0
2025-09-14 11:00:00,2001.0,1,0.11131840796019901,1,0,0,0,0.0
2025-09-14 12:00:00,2031.0,1,0.11194029850746269,1,0,0,0,0.0
2025-09-14 13:00:00,2041.0,1,0.11256218905472637,1,0,0,0,0.0
2025-09-14 14:00:00,2021.0,1,0.11318407960199005,1,0,0,0,0.0
2025-09-14 15:00:00,2081.0,1,0.11380597014925373,1,0,0,0,0.0
2025-09-14 16:00:00,2121.0,1,0.11442786069651742,1,0,0,0,0.0
2025-09-14 17:00:00,2121.0,1,0.1150497512437811,1,0,0,0,0.0
2025-09-14 18:00:00,2051.0,1,0.11567164179104478,1,0,0,0,0.0
2025-09-14 19:00:00,2001.0,1,0.11629353233830846,1,0,0,0,0.0
2025-09-14 20:00:00,1991.0,1,0.11691542288557213,1,0,0,0,0.0
2025-09-14 21:00:00,2021.0,1,0.11753731343283583,1,0,0,0,0.0
2025-09-14 22:00:00,2031.0,1,0.1181592039800995,1,0,0,0,0.0
2025-09-14 23:00:00,1971.0,1,0.11878109452736318,1,0,0,0,0.0
2025-09-15 00:00:00,1831.0,0,0.11940298507462686,1,0,0,0,0.0
2025-09-15 01:00:00,1831.0,0,0.12002487562189054,1,0,0,0,0.0
2025-09-15 02:00:00,1881.0,0,0.12064676616915423,1,0,0,0,0.0
2025-09-15 03:00:00,1851.0,0,0.12126865671641791,1,0,0,0,0.0
2025-09-15 04:00:00,1901.0,0,0.12189054726368159,1,0,0,0,0.0
2025-09-15 05:00:00,1911.0,0,0.12251243781094527,1,0,0,0,0.0
2025-09-15 06:00:00,1841.0,0,0.12313432835820895,1,0,0,0,0.0
2025-09-15 07:00:00,1741.0,0,0.12375621890547264,1,0,0,0,0.0
2025-09-15 08:00:00,1741.0,0,0.12437810945273632,1,0,0,0,0.0
2025-09-15 09:00:00,1741.0,0,0.125,1,0,0,0,0.0
2025-09-15 10:00:00,1761.0,0,0.1256218905472637,1,0,0,0,0.0
2025-09-15 11:00:00,1801.0,0,0.12624378109452736,1,0,0,0,0.0
2025-09-15 12:00:00,1801.0,0,0.12686567164179105,1,0,0,0,0.0
2025-09-15 13:00:00,1921.0,0,0.12748756218905472,1,0,0,0,0.0
2025-09-15 14:00:00,1921.0,0,0.1281094527363184,1,0,0,0,0.0
2025-09-15 15:00:00,1921.0,0,0.1287313432835821,1,0,0,0,0.0
2025-09-15 16:00:00,1921.0,0,0.12935323383084577,1,0,0,0,0.0
2025-09-15 17:00:00,1921.0,0,0.12997512437810946,1,0,0,0,0.0
2025-09-15 18:00:00,1921.0,0,0.13059701492537312,1,0,0,0,0.0
2025-09-15 19:00:00,1921.0,0,0.13121890547263682,1,0,0,0,0.0
2025-09-15 20:00:00,1921.0,0,0.1318407960199005,1,0,0,0,0.0
2025-09-15 21:00:00,1961.0,0,0.13246268656716417,1,0,0,0,0.0
2025-09-15 22:00:00,2001.0,0,0.13308457711442787,1,0,0,0,0.0
2025-09-15 23:00:00,2001.0,0,0.13370646766169153,1,0,0,0,0.0
2025-09-16 00:00:00,1821.0,0,0.13432835820895522,1,0,0,0,0.0
2025-09-16 01:00:00,1881.0,0,0.13495024875621892,1,0,0,0,0.0
2025-09-16 02:00:00,1881.0,0,0.13557213930348258,1,0,0,0,0.0
2025-09-16 03:00:00,1921.0,0,0.13619402985074627,1,0,0,0,0.0
2025-09-16 04:00:00,1921.0,0,0.13681592039800994,1,0,0,0,0.0
2025-09-16 05:00:00,1911.0,0,0.13743781094527363,1,0,0,0,0.0
2025-09-16 06:00:00,1891.0,0,0.13805970149253732,1,0,0,0,0.0
2025-09-16 07:00:00,1731.0,0,0.138681592039801,1,0,0,0,0.0
2025-09-16 08:00:00,1681.0,0,0.13930348258706468,1,0,0,0,0.0
2025-09-16 09:00:00,1701.0,0,0.13992537313432835,1,0,0,0,0.0
2025-09-16 10:00:00,1721.0,0,0.14054726368159204,1,0,0,0,0.0
2025-09-16 11:00:00,1761.0,0,0.14116915422885573,1,0,0,0,0.0
2025-09-16 12:00:00,1761.0,0,0.1417910447761194,1,0,0,0,0.0
2025-09-16 13:00:00,1921.0,0,0.1424129353233831,1,0,0,0,0.0
2025-09-16 14:00:00,1921.0,0,0.14303482587064675,1,0,0,0,0.0
2025-09-16 15:00:00,1901.0,0,0.14365671641791045,1,0,0,0,0.0
2025-09-16 16:00:00,1921.0,0,0.14427860696517414,1,0,0,0,0.0
2025-09-16 17:00:00,1921.0,0,0.1449004975124378,1,0,0,0,0.0
2025-09-16 18:00:00,1891.0,0,0.1455223880597015,1,0,0,0,0.0
2025-09-16 19:00:00,1881.0,0,0.14614427860696516,1,0,0,0,0.0
2025-09-16 20:00:00,1921.0,0,0.14676616915422885,1,0,0,0,0.0
2025-09-16 21:00:00,1921.0,0,0.14738805970149255,1,0,0,0,0.0
2025-09-16 22:00:00,1961.0,0,0.1480099502487562,1,0,0,0,0.0
2025-09-16 23:00:00,2001.0,0,0.1486318407960199,1,0,0,0,0.0
2025-09-17 00:00:00,1921.0,0,0.14925373134328357,1,0,0,0,0.0
2025-09-17 01:00:00,1831.0,0,0.14987562189054726,1,0,0,0,0.0
2025-09-17 02:00:00,1881.0,0,0.15049751243781095,1,0,0,0,0.0
2025-09-17 03:00:00,1881.0,0,0.15111940298507462,1,0,0,0,0.0
2025-09-17 04:00:00,1871.0,0,0.1517412935323383,1,0,0,0,0.0
2025-09-17 05:00:00,1881.0,0,0.15236318407960198,1,0,0,0,0.0
2025-09-17 06:00:00,1961.0,0,0.15298507462686567,1,0,0,0,0.0
2025-09-17 07:00:00,2001.0,0,0.15360696517412936,1,0,0,0,0.0
2025-09-17 08:00:00,1941.0,0,0.15422885572139303,1,0,0,0,0.0
2025-09-17 09:00:00,1921.0,0,0.15485074626865672,1,0,0,0,0.0
2025-09-17 10:00:00,1921.0,0,0.15547263681592038,1,0,0,0,0.0
2025-09-17 11:00:00,1961.0,0,0.15609452736318408,1,0,0,0,0.0
2025-09-17 12:00:00,2001.0,0,0.15671641791044777,1,0,0,0,0.0
2025-09-17 13:00:00,2001.0,0,0.15733830845771143,1,0,0,0,0.0
2025-09-17 14:00:00,2081.0,0,0.15796019900497513,1,0,0,0,0.0
2025-09-17 15:00:00,2121.0,0,0.15858208955223882,1,0,0,0,0.0
2025-09-17 16:00:00,2161.0,0,0.15920398009950248,1,0,0,0,0.0
2025-09-17 17:00:00,2221.0,0,0.15982587064676618,1,0,0,0,0.0
2025-09-17 18:00:00,2351.0,0,0.16044776119402984,1,0,0,0,0.0
2025-09-17 19:00:00,2361.0,0,0.16106965174129353,1,0,0,0,0.0
2025-09-17 20:00:00,2331.0,0,0.16169154228855723,1,0,0,0,0.0
2025-09-17 21:00:00,2371.0,0,0.1623134328358209,1,0,0,0,0.0
2025-09-17 22:00:00,2441.0,0,0.16293532338308458,1,0,0,0,0.0
2025-09-17 23:00:00,2441.0,0,0.16355721393034825,1,0,0,0,0.0
2025-09-18 00:00:00,2411.0,0,0.16417910447761194,1,0,0,0,0.0
2025-09-18 01:00:00,1991.0,0,0.16480099502487564,1,0,0,0,0.0
2025-09-18 02:00:00,1951.0,0,0.1654228855721393,1,0,0,0,0.0
2025-09-18 03:00:00,2081.0,0,0.166044776119403,1,0,0,0,0.0
2025-09-18 04:00:00,2081.0,0,0.16666666666666666,1,0,0,0,0.0
2025-09-18 05:00:00,2091.0,0,0.16728855721393035,1,0,0,0,0.0
2025-09-18 06:00:00,2091.0,0,0.16791044776119404,1,0,0,0,0.0
2025-09-18 07:00:00,2111.0,0,0.1685323383084577,1,0,0,0,0.0
2025-09-18 08:00:00,2081.0,0,0.1691542288557214,1,0,0,0,0.0
2025-09-18 09:00:00,2111.0,0,0.16977611940298507,1,0,0,0,0.0
2025-09-18 10:00:00,2121.0,0,0.17039800995024876,1,0,0,0,0.0
2025-09-18 11:00:00,2121.0,0,0.17101990049751245,1,0,0,0,0.0
2025-09-18 12:00:00,2151.0,0,0.17164179104477612,1,0,0,0,0.0
2025-09-18 13:00:00,2201.0,0,0.1722636815920398,1,0,0,0,0.0
2025-09-18 14:00:00,2211.0,0,0.17288557213930347,1,0,0,0,0.0
2025-09-18 15:00:00,2251.0,0,0.17350746268656717,1,0,0,0,0.0
2025-09-18 16:00:00,2371.0,0,0.17412935323383086,1,0,0,0,0.0
2025-09-18 17:00:00,2451.0,0,0.17475124378109452,1,0,0,0,0.0
2025-09-18 18:00:00,2481.0,0,0.17537313432835822,1,0,0,0,0.0
2025-09-18 19:00:00,2481.0,0,0.17599502487562188,1,0,0,0,0.0
2025-09-18 20:00:00,2521.0,0,0.17661691542288557,1,0,0,0,0.0
2025-09-18 21:00:00,2561.0,0,0.17723880597014927,1,0,0,0,0.0
2025-09-18 22:00:00,2641.0,0,0.17786069651741293,1,0,0,0,0.0
2025-09-18 23:00:00,2621.0,0,0.17848258706467662,1,0,0,0,0.0
2025-09-19 00:00:00,2571.0,0,0.1791044776119403,1,0,0,0,0.0
2025-09-19 01:00:00,2001.0,0,0.17972636815920398,1,0,0,0,0.0
2025-09-19 02:00:00,2031.0,0,0.18034825870646767,1,0,0,0,0.0
2025-09-19 03:00:00,2031.0,0,0.18097014925373134,1,0,0,0,0.0
2025-09-19 04:00:00,2041.0,0,0.18159203980099503,1,0,0,0,0.0
2025-09-19 05:00:00,2041.0,0,0.1822139303482587,1,0,0,0,0.0
2025-09-19 06:00:00,2041.0,0,0.1828358208955224,1,0,0,0,0.0
2025-09-19 07:00:00,2041.0,0,0.18345771144278608,1,0,0,0,0.0
2025-09-19 08:00:00,2001.0,0,0.18407960199004975,1,0,0,0,0.0
2025-09-19 09:00:00,2041.0,0,0.18470149253731344,1,0,0,0,0.0
2025-09-19 10:00:00,2041.0,0,0.1853233830845771,1,0,0,0,0.0
2025-09-19 11:00:00,2041.0,0,0.1859452736318408,1,0,0,0,0.0
2025-09-19 12:00:00,2081.0,0,0.1865671641791045,1,0,0,0,0.0
2025-09-19 13:00:00,2081.0,0,0.18718905472636815,1,0,0,0,0.0
2025-09-19 14:00:00,2121.0,0,0.18781094527363185,1,0,0,0,0.0
2025-09-19 15:00:00,2121.0,0,0.1884328358208955,1,0,0,0,0.0
2025-09-19 16:00:00,2161.0,0,0.1890547263681592,1,0,0,0,0.0
2025-09-19 17:00:00,2201.0,0,0.1896766169154229,1,0,0,0,0.0
2025-09-19 18:00:00,2201.0,0,0.19029850746268656,1,0,0,0,0.0
2025-09-19 19:00:00,2201.0,0,0.19092039800995025,1,0,0,0,0.0
2025-09-19 20:00:00,2171.0,0,0.19154228855721392,1,0,0,0,0.0
2025-09-19 21:00:00,2241.0,0,0.1921641791044776,1,0,0,0,0.0
2025-09-19 22:00:00,2261.0,0,0.1927860696517413,1,0,0,0,0.0
2025-09-19 23:00:00,2321.0,0,0.19340796019900497,1,0,0,0,0.0
2025-09-20 00:00:00,2301.0,1,0.19402985074626866,1,0,0,0,0.0
2025-09-20 01:00:00,1961.0,1,0.19465174129353233,1,0,0,0,0.0
2025-09-20 02:00:00,2001.0,1,0.19527363184079602,1,0,0,0,0.0
2025-09-20 03:00:00,2001.0,1,0.1958955223880597,1,0,0,0,0.0
2025-09-20 04:00:00,2001.0,1,0.19651741293532338,1,0,0,0,0.0
2025-09-20 05:00:00,2001.0,1,0.19713930348258707,1,0,0,0,0.0
2025-09-20 06:00:00,2001.0,1,0.19776119402985073,1,0,0,0,0.0
2025-09-20 07:00:00,2041.0,1,0.19838308457711443,1,0,0,0,0.0
2025-09-20 08:00:00,2041.0,1,0.19900497512437812,1,0,0,0,0.0
2025-09-20 09:00:00,2041.0,1,0.19962686567164178,1,0,0,0,0.0
2025-09-20 10:00:00,2051.0,1,0.20024875621890548,1,0,0,0,0.0
2025-09-20 11:00:00,2081.0,1,0.20087064676616914,1,0,0,0,0.0
2025-09-20 12:00:00,2121.0,1,0.20149253731343283,1,0,0,0,0.0
2025-09-20 13:00:00,2161.0,1,0.20211442786069653,1,0,0,0,0.0
2025-09-20 14:00:00,2161.0,1,0.2027363184079602,1,0,0,0,0.0
2025-09-20 15:00:00,2201.0,1,0.20335820895522388,1,0,0,0,0.0
2025-09-20 16:00:00,2241.0,1,0.20398009950248755,1,0,0,0,0.0
2025-09-20 17:00:00,2241.0,1,0.20460199004975124,1,0,0,0,0.0
2025-09-20 18:00:00,2281.0,1,0.20522388059701493,1,0,0,0,0.0
2025-09-20 19:00:00,2281.0,1,0.2058457711442786,1,0,0,0,0.0
2025-09-20 20:00:00,2291.0,1,0.2064676616915423,1,0,0,0,0.0
2025-09-20 21:00:00,2381.0,1,0.20708955223880596,1,0,0,0,0.0
2025-09-20 22:00:00,2431.0,1,0.20771144278606965,1,0,0,0,0.0
2025-09-20 23:00:00,2441.0,1,0.20833333333333334,1,0,0,0,0.0
2025-09-21 00:00:00,2441.0,1,0.208955223880597,1,0,0,0,0.0
2025-09-21 01:00:00,2041.0,1,0.2095771144278607,1,0,0,0,0.0
2025-09-21 02:00:00,1951.0,1,0.21019900497512436,1,0,0,0,0.0
2025-09-21 03:00:00,2001.0,1,0.21082089552238806,1,0,0,0,0.0
2025-09-21 04:00:00,2041.0,1,0.21144278606965175,1,0,0,0,0.0
2025-09-21 05:00:00,2041.0,1,0.21206467661691542,1,0,0,0,0.0
2025-09-21 06:00:00,2041.0,1,0.2126865671641791,1,0,0,0,0.0
2025-09-21 07:00:00,2041.0,1,0.21330845771144277,1,0,0,0,0.0
2025-09-21 08:00:00,2041.0,1,0.21393034825870647,1,0,0,0,0.0
2025-09-21 09:00:00,2051.0,1,0.21455223880597016,1,0,0,0,0.0
2025-09-21 10:00:00,2081.0,1,0.21517412935323382,1,0,0,0,0.0
2025-09-21 11:00:00,2131.0,1,0.21579601990049752,1,0,0,0,0.0
2025-09-21 12:00:00,2131.0,1,0.21641791044776118,1,0,0,0,0.0
2025-09-21 13:00:00,2181.0,1,0.21703980099502487,1,0,0,0,0.0
2025-09-21 14:00:00,2201.0,1,0.21766169154228857,1,0,0,0,0.0
2025-09-21 15:00:00,2241.0,1,0.21828358208955223,1,0,0,0,0.0
2025-09-21 16:00:00,2371.0,1,0.21890547263681592,1,0,0,0,0.0
2025-09-21 17:00:00,2401.0,1,0.21952736318407962,1,0,0,0,0.0
2025-09-21 18:00:00,2391.0,1,0.22014925373134328,1,0,0,0,0.0
2025-09-21 19:00:00,2321.0,1,0.22077114427860697,1,0,0,0,0.0
2025-09-21 20:00:00,2361.0,1,0.22139303482587064,1,0,0,0,0.0
2025-09-21 21:00:00,2401.0,1,0.22201492537313433,1,0,0,0,0.0
2025-09-21 22:00:00,2401.0,1,0.22263681592039802,1,0,0,0,0.0
2025-09-21 23:00:00,2401.0,1,0.2232587064676617,1,0,0,0,0.0
2025-09-22 00:00:00,2261.0,0,0.22388059701492538,1,0,0,0,0.0
2025-09-22 01:00:00,1931.0,0,0.22450248756218905,1,0,0,0,0.0
2025-09-22 02:00:00,1941.0,0,0.22512437810945274,1,0,0,0,0.0
2025-09-22 03:00:00,1961.0,0,0.22574626865671643,1,0,0,0,0.0
2025-09-22 04:00:00,2001.0,0,0.2263681592039801,1,0,0,0,0.0
2025-09-22 05:00:00,2001.0,0,0.2269900497512438,1,0,0,0,0.0
2025-09-22 06:00:00,2001.0,0,0.22761194029850745,1,0,0,0,0.0
2025-09-22 07:00:00,1931.0,0,0.22823383084577115,1,0,0,0,0.0
2025-09-22 08:00:00,1921.0,0,0.22885572139303484,1,0,0,0,0.0
2025-09-22 09:00:00,1921.0,0,0.2294776119402985,1,0,0,0,0.0
2025-09-22 10:00:00,1921.0,0,0.2300995024875622,1,0,0,0,0.0
2025-09-22 11:00:00,1971.0,0,0.23072139303482586,1,0,0,0,0.0
2025-09-22 12:00:00,2001.0,0,0.23134328358208955,1,0,0,0,0.0
2025-09-22 13:00:00,2001.0,0,0.23196517412935325,1,0,0,0,0.0
2025-09-22 14:00:00,2031.0,0,0.2325870646766169,1,0,0,0,0.0
2025-09-22 15:00:00,2041.0,0,0.2332089552238806,1,0,0,0,0.0
2025-09-22 16:00:00,2041.0,0,0.23383084577114427,1,0,0,0,0.0
2025-09-22 17:00:00,2041.0,0,0.23445273631840796,1,0,0,0,0.0
2025-09-22 18:00:00,2041.0,0,0.23507462686567165,1,0,0,0,0.0
2025-09-22 19:00:00,2041.0,0,0.23569651741293532,1,0,0,0,0.0
2025-09-22 20:00:00,2081.0,0,0.236318407960199,1,0,0,0,0.0
2025-09-22 21:00:00,2041.0,0,0.23694029850746268,1,0,0,0,0.0
2025-09-22 22:00:00,2121.0,0,0.23756218905472637,1,0,0,0,0.0
2025-09-22 23:00:00,2121.0,0,0.23818407960199006,1,0,0,0,0.0
2025-09-23 00:00:00,1941.0,0,0.23880597014925373,1,0,0,0,0.0
