时间戳,时间,均价,数据类型
1766300400000,2025-12-21 15:00:00,1887,sampled
1766311200000,2025-12-21 18:00:00,1930,sampled
1766322000000,2025-12-21 21:00:00,1816,sampled
1766332800000,2025-12-22 00:00:00,1841,sampled
1766343600000,2025-12-22 03:00:00,1741,sampled
1766354400000,2025-12-22 06:00:00,1793,sampled
1766365200000,2025-12-22 09:00:00,1632,sampled
1766376000000,2025-12-22 12:00:00,1590,sampled
1766386800000,2025-12-22 15:00:00,1677,sampled
1766397600000,2025-12-22 18:00:00,1744,sampled
1766408400000,2025-12-22 21:00:00,1673,sampled
1766419200000,2025-12-23 00:00:00,1723,sampled
1766430000000,2025-12-23 03:00:00,1637,sampled
1766440800000,2025-12-23 06:00:00,1617,sampled
1766451600000,2025-12-23 09:00:00,1546,sampled
1766462400000,2025-12-23 12:00:00,1572,sampled
1766473200000,2025-12-23 15:00:00,1573,sampled
1766484000000,2025-12-23 18:00:00,1590,sampled
1766494800000,2025-12-23 21:00:00,1570,sampled
1766505600000,2025-12-24 00:00:00,1663,sampled
1766516400000,2025-12-24 03:00:00,1632,sampled
1766527200000,2025-12-24 06:00:00,1622,sampled
1766538000000,2025-12-24 09:00:00,1582,sampled
1766548800000,2025-12-24 12:00:00,1575,sampled
1766559600000,2025-12-24 15:00:00,1622,sampled
1766570400000,2025-12-24 18:00:00,1677,sampled
1766581200000,2025-12-24 21:00:00,1647,sampled
1766592000000,2025-12-25 00:00:00,1688,sampled
1766602800000,2025-12-25 03:00:00,1667,sampled
1766613600000,2025-12-25 06:00:00,1664,sampled
1766624400000,2025-12-25 09:00:00,1625,sampled
1766635200000,2025-12-25 12:00:00,1618,sampled
1766646000000,2025-12-25 15:00:00,1678,sampled
1766656800000,2025-12-25 18:00:00,1721,sampled
1766667600000,2025-12-25 21:00:00,1696,sampled
1766678400000,2025-12-26 00:00:00,1756,sampled
1766689200000,2025-12-26 03:00:00,1651,sampled
1766700000000,2025-12-26 06:00:00,1665,sampled
1766710800000,2025-12-26 09:00:00,1640,sampled
1766721600000,2025-12-26 12:00:00,1609,sampled
1766732400000,2025-12-26 15:00:00,1658,sampled
1766743200000,2025-12-26 18:00:00,1698,sampled
1766754000000,2025-12-26 21:00:00,1734,sampled
1766764800000,2025-12-27 00:00:00,1875,sampled
1766775600000,2025-12-27 03:00:00,1761,sampled
1766786400000,2025-12-27 06:00:00,1815,sampled
1766797200000,2025-12-27 09:00:00,1809,sampled
1766808000000,2025-12-27 12:00:00,1886,sampled
1766817000000,2025-12-27 14:30:00,1903,sampled
1766829600000,2025-12-27 18:00:00,1965,sampled
1766840400000,2025-12-27 21:00:00,1878,sampled
1766849400000,2025-12-27 23:30:00,1886,sampled
1766862000000,2025-12-28 03:00:00,1752,sampled
1766872800000,2025-12-28 06:00:00,1831,sampled
1766883600000,2025-12-28 09:00:00,1815,sampled
1766894400000,2025-12-28 12:00:00,1893,sampled
1766905200000,2025-12-28 15:00:00,1936,sampled
1766916000000,2025-12-28 18:00:00,1989,sampled
1766926800000,2025-12-28 21:00:00,1893,sampled
1766937600000,2025-12-29 00:00:00,1906,sampled
1766948400000,2025-12-29 03:00:00,1763,sampled
1766959200000,2025-12-29 06:00:00,1820,sampled
1766970000000,2025-12-29 09:00:00,1640,sampled
1766980800000,2025-12-29 12:00:00,1654,sampled
1766989800000,2025-12-29 14:30:00,1630,sampled
1767002400000,2025-12-29 18:00:00,1747,sampled
1767013200000,2025-12-29 21:00:00,1676,sampled
1767024000000,2025-12-30 00:00:00,1756,sampled
1767034800000,2025-12-30 03:00:00,1673,sampled
1767045600000,2025-12-30 06:00:00,1559,sampled
1767054600000,2025-12-30 08:30:00,1603,sampled
1767067200000,2025-12-30 12:00:00,1631,sampled
1767078000000,2025-12-30 15:00:00,1642,sampled
1767088800000,2025-12-30 18:00:00,1633,sampled
1767099600000,2025-12-30 21:00:00,1596,sampled
1767110400000,2025-12-31 00:00:00,1638,sampled
1767121200000,2025-12-31 03:00:00,1618,sampled
1767132000000,2025-12-31 06:00:00,1585,sampled
1767142800000,2025-12-31 09:00:00,1654,sampled
1767153600000,2025-12-31 12:00:00,1668,sampled
1767164400000,2025-12-31 15:00:00,1682,sampled
1767175200000,2025-12-31 18:00:00,1684,sampled
1767186000000,2025-12-31 21:00:00,1724,sampled
1767196800000,2026-01-01 00:00:00,1906,sampled
1767207600000,2026-01-01 03:00:00,1751,sampled
1767218400000,2026-01-01 06:00:00,1725,sampled
1767229200000,2026-01-01 09:00:00,1677,sampled
1767240000000,2026-01-01 12:00:00,1799,sampled
1767250800000,2026-01-01 15:00:00,1886,sampled
1767261600000,2026-01-01 18:00:00,1919,sampled
1767272400000,2026-01-01 21:00:00,1836,sampled
1767283200000,2026-01-02 00:00:00,1885,sampled
1767294000000,2026-01-02 03:00:00,1659,sampled
1767304800000,2026-01-02 06:00:00,1677,sampled
1767315600000,2026-01-02 09:00:00,1596,sampled
1767326400000,2026-01-02 12:00:00,1767,sampled
1767337200000,2026-01-02 15:00:00,1888,sampled
1767348000000,2026-01-02 18:00:00,1951,sampled
1767358800000,2026-01-02 21:00:00,1891,sampled
1767369600000,2026-01-03 00:00:00,1963,sampled
1767380400000,2026-01-03 03:00:00,1738,sampled
1767391200000,2026-01-03 06:00:00,1743,sampled
1767402000000,2026-01-03 09:00:00,1674,sampled
1767412800000,2026-01-03 12:00:00,1819,sampled
1767423600000,2026-01-03 15:00:00,1932,sampled
1767434400000,2026-01-03 18:00:00,1970,sampled
1767445200000,2026-01-03 21:00:00,1840,sampled
1767456000000,2026-01-04 00:00:00,1887,sampled
1767466800000,2026-01-04 03:00:00,1641,sampled
1767477600000,2026-01-04 06:00:00,1660,sampled
1767488400000,2026-01-04 09:00:00,1646,sampled
1767499200000,2026-01-04 12:00:00,1641,sampled
1767510000000,2026-01-04 15:00:00,1635,sampled
1767520800000,2026-01-04 18:00:00,1723,sampled
1767531600000,2026-01-04 21:00:00,1685,sampled
1767542400000,2026-01-05 00:00:00,1780,sampled
1767553200000,2026-01-05 03:00:00,1661,sampled
1767564000000,2026-01-05 06:00:00,1595,sampled
