date,OT,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-09-27 16:00:00,32.0,1,0.30845771144278605,1,1,0,0,0.0
2025-09-27 17:00:00,32.0,1,0.30907960199004975,1,1,0,0,0.0
2025-09-27 18:00:00,32.0,1,0.30970149253731344,1,1,0,0,0.0
2025-09-27 19:00:00,32.0,1,0.31032338308457713,1,1,0,0,0.0
2025-09-27 20:00:00,32.0,1,0.31094527363184077,1,1,0,0,0.0
2025-09-27 21:00:00,32.0,1,0.31156716417910446,1,1,0,0,0.0
2025-09-27 22:00:00,32.0,1,0.31218905472636815,1,1,0,0,0.0
2025-09-27 23:00:00,32.0,1,0.31281094527363185,1,1,0,0,0.0
2025-09-28 00:00:00,31.0,0,0.31343283582089554,1,1,0,0,0.0
2025-09-28 01:00:00,30.0,0,0.31405472636815923,1,1,0,0,0.0
2025-09-28 02:00:00,29.0,0,0.31467661691542287,1,1,0,0,0.0
2025-09-28 03:00:00,29.0,0,0.31529850746268656,1,1,0,0,0.0
2025-09-28 04:00:00,29.0,0,0.31592039800995025,1,1,0,0,0.0
2025-09-28 05:00:00,29.0,0,0.31654228855721395,1,1,0,0,0.0
2025-09-28 06:00:00,30.0,0,0.31716417910447764,1,1,0,0,0.0
2025-09-28 07:00:00,30.0,0,0.3177860696517413,1,1,0,0,0.0
2025-09-28 08:00:00,30.0,0,0.31840796019900497,1,1,0,0,0.0
2025-09-28 09:00:00,31.0,0,0.31902985074626866,1,1,0,0,0.0
2025-09-28 10:00:00,31.0,0,0.31965174129353235,1,1,0,0,0.0
2025-09-28 11:00:00,30.0,0,0.32027363184079605,1,1,0,0,0.0
2025-09-28 12:00:00,30.0,0,0.3208955223880597,1,1,0,0,0.0
2025-09-28 13:00:00,29.0,0,0.3215174129353234,1,1,0,0,0.0
2025-09-28 14:00:00,30.0,0,0.32213930348258707,1,1,0,0,0.0
2025-09-28 15:00:00,30.0,0,0.32276119402985076,1,1,0,0,0.0
2025-09-28 16:00:00,30.0,0,0.32338308457711445,1,1,0,0,0.0
2025-09-28 17:00:00,29.0,0,0.3240049751243781,1,1,0,0,0.0
2025-09-28 18:00:00,29.0,0,0.3246268656716418,1,1,0,0,0.0
2025-09-28 19:00:00,29.0,0,0.3252487562189055,1,1,0,0,0.0
2025-09-28 20:00:00,30.0,0,0.32587064676616917,1,1,0,0,0.0
2025-09-28 21:00:00,31.0,0,0.32649253731343286,1,1,0,0,0.0
2025-09-28 22:00:00,31.0,0,0.3271144278606965,1,1,0,0,0.0
2025-09-28 23:00:00,31.0,0,0.3277363184079602,1,1,0,0,0.0
2025-09-29 00:00:00,31.0,0,0.3283582089552239,1,1,0,0,0.0
2025-09-29 01:00:00,30.0,0,0.3289800995024876,1,1,0,0,0.0
2025-09-29 02:00:00,29.0,0,0.32960199004975127,1,1,0,0,0.0
2025-09-29 03:00:00,30.0,0,0.3302238805970149,1,1,0,0,0.0
2025-09-29 04:00:00,30.0,0,0.3308457711442786,1,1,0,0,0.0
2025-09-29 05:00:00,30.0,0,0.3314676616915423,1,1,0,0,0.0
2025-09-29 06:00:00,30.0,0,0.332089552238806,1,1,0,0,0.0
