时间戳,时间,均价,数据类型
1765252800000,2025-12-09 12:00:00,3965,sampled
1765263600000,2025-12-09 15:00:00,4043,sampled
1765274400000,2025-12-09 18:00:00,4115,sampled
1765285200000,2025-12-09 21:00:00,4082,sampled
1765296000000,2025-12-10 00:00:00,4314,sampled
1765306800000,2025-12-10 03:00:00,4150,sampled
1765317600000,2025-12-10 06:00:00,4120,sampled
1765328400000,2025-12-10 09:00:00,4164,sampled
1765337400000,2025-12-10 11:30:00,3895,sampled
1765350000000,2025-12-10 15:00:00,3963,sampled
1765360800000,2025-12-10 18:00:00,4148,sampled
1765371600000,2025-12-10 21:00:00,3927,sampled
1766064600000,2025-12-18 21:30:00,4114,sampled
1766073600000,2025-12-19 00:00:00,4344,sampled
1766082600000,2025-12-19 02:30:00,4256,sampled
1766095200000,2025-12-19 06:00:00,4226,sampled
1766106000000,2025-12-19 09:00:00,3094,sampled
1766116800000,2025-12-19 12:00:00,3239,sampled
1766127600000,2025-12-19 15:00:00,3865,sampled
1766138400000,2025-12-19 18:00:00,4189,sampled
1766149200000,2025-12-19 21:00:00,3953,sampled
1766160000000,2025-12-20 00:00:00,4125,sampled
1766170800000,2025-12-20 03:00:00,4124,sampled
1766181600000,2025-12-20 06:00:00,4194,sampled
1766192400000,2025-12-20 09:00:00,3204,sampled
1766203200000,2025-12-20 12:00:00,3428,sampled
1766214000000,2025-12-20 15:00:00,3919,sampled
1766224800000,2025-12-20 18:00:00,4276,sampled
1766235600000,2025-12-20 21:00:00,3835,sampled
1766246400000,2025-12-21 00:00:00,3990,sampled
1766257200000,2025-12-21 03:00:00,4175,sampled
1766268000000,2025-12-21 06:00:00,4274,sampled
1766278800000,2025-12-21 09:00:00,4255,sampled
1766289600000,2025-12-21 12:00:00,3952,sampled
1766300400000,2025-12-21 15:00:00,3947,sampled
1766311200000,2025-12-21 18:00:00,4335,sampled
1766322000000,2025-12-21 21:00:00,4068,sampled
1766331000000,2025-12-21 23:30:00,4135,sampled
1766343600000,2025-12-22 03:00:00,4171,sampled
1766354400000,2025-12-22 06:00:00,3777,sampled
1766365200000,2025-12-22 09:00:00,3535,sampled
1766376000000,2025-12-22 12:00:00,3210,sampled
1766386800000,2025-12-22 15:00:00,3934,sampled
