时间戳,时间,均价,数据类型
1765252800000,2025-12-09 12:00:00,1520,sampled
1765263600000,2025-12-09 15:00:00,1531,sampled
1765274400000,2025-12-09 18:00:00,1514,sampled
1765285200000,2025-12-09 21:00:00,1473,sampled
1765296000000,2025-12-10 00:00:00,1477,sampled
1765306800000,2025-12-10 03:00:00,1472,sampled
1765317600000,2025-12-10 06:00:00,1461,sampled
1765328400000,2025-12-10 09:00:00,1454,sampled
1765337400000,2025-12-10 11:30:00,1459,sampled
1765350000000,2025-12-10 15:00:00,1477,sampled
1765360800000,2025-12-10 18:00:00,1475,sampled
1765371600000,2025-12-10 21:00:00,1444,sampled
1766064600000,2025-12-18 21:30:00,1584,sampled
1766073600000,2025-12-19 00:00:00,1595,sampled
1766082600000,2025-12-19 02:30:00,1590,sampled
1766095200000,2025-12-19 06:00:00,1829,sampled
1766106000000,2025-12-19 09:00:00,1787,sampled
1766116800000,2025-12-19 12:00:00,1753,sampled
1766127600000,2025-12-19 15:00:00,1756,sampled
1766138400000,2025-12-19 18:00:00,1757,sampled
1766149200000,2025-12-19 21:00:00,1785,sampled
1766160000000,2025-12-20 00:00:00,1793,sampled
1766170800000,2025-12-20 03:00:00,1746,sampled
1766181600000,2025-12-20 06:00:00,1786,sampled
1766192400000,2025-12-20 09:00:00,1782,sampled
1766203200000,2025-12-20 12:00:00,1797,sampled
1766214000000,2025-12-20 15:00:00,1797,sampled
1766224800000,2025-12-20 18:00:00,1874,sampled
1766235600000,2025-12-20 21:00:00,1788,sampled
1766246400000,2025-12-21 00:00:00,1795,sampled
1766257200000,2025-12-21 03:00:00,1747,sampled
1766268000000,2025-12-21 06:00:00,1790,sampled
1766278800000,2025-12-21 09:00:00,1785,sampled
1766289600000,2025-12-21 12:00:00,1824,sampled
1766300400000,2025-12-21 15:00:00,1876,sampled
1766311200000,2025-12-21 18:00:00,1883,sampled
1766322000000,2025-12-21 21:00:00,1836,sampled
1766332800000,2025-12-22 00:00:00,1873,sampled
1766343600000,2025-12-22 03:00:00,1752,sampled
1766354400000,2025-12-22 06:00:00,1820,sampled
1766365200000,2025-12-22 09:00:00,1532,sampled
1766376000000,2025-12-22 12:00:00,1514,sampled
1766386800000,2025-12-22 15:00:00,1601,sampled
1766397600000,2025-12-22 18:00:00,1730,sampled
1766408400000,2025-12-22 21:00:00,1670,sampled
1766419200000,2025-12-23 00:00:00,1673,sampled
1766430000000,2025-12-23 03:00:00,1589,sampled
1766440800000,2025-12-23 06:00:00,1530,sampled
1766451600000,2025-12-23 09:00:00,1469,sampled
1766462400000,2025-12-23 12:00:00,1515,sampled
1766473200000,2025-12-23 15:00:00,1521,sampled
1766484000000,2025-12-23 18:00:00,1586,sampled
1766494800000,2025-12-23 21:00:00,1588,sampled
1766505600000,2025-12-24 00:00:00,1608,sampled
1766516400000,2025-12-24 03:00:00,1599,sampled
1766527200000,2025-12-24 06:00:00,1591,sampled
1766538000000,2025-12-24 09:00:00,1578,sampled
1766548800000,2025-12-24 12:00:00,1550,sampled
1766559600000,2025-12-24 15:00:00,1560,sampled
1766570400000,2025-12-24 18:00:00,1638,sampled
1766581200000,2025-12-24 21:00:00,1640,sampled
1766592000000,2025-12-25 00:00:00,1675,sampled
1766602800000,2025-12-25 03:00:00,1654,sampled
1766613600000,2025-12-25 06:00:00,1667,sampled
1766624400000,2025-12-25 09:00:00,1608,sampled
1766635200000,2025-12-25 12:00:00,1558,sampled
1766646000000,2025-12-25 15:00:00,1641,sampled
1766656800000,2025-12-25 18:00:00,1676,sampled
1766667600000,2025-12-25 21:00:00,1698,sampled
1766678400000,2025-12-26 00:00:00,1741,sampled
1766689200000,2025-12-26 03:00:00,1652,sampled
1766698200000,2025-12-26 05:30:00,1632,sampled
1766710800000,2025-12-26 09:00:00,1628,sampled
1766721600000,2025-12-26 12:00:00,1561,sampled
1766732400000,2025-12-26 15:00:00,1589,sampled
1766743200000,2025-12-26 18:00:00,1676,sampled
1766754000000,2025-12-26 21:00:00,1710,sampled
1766764800000,2025-12-27 00:00:00,1794,sampled
1766775600000,2025-12-27 03:00:00,1744,sampled
1766786400000,2025-12-27 06:00:00,1788,sampled
1766797200000,2025-12-27 09:00:00,1775,sampled
1766808000000,2025-12-27 12:00:00,1810,sampled
1766817000000,2025-12-27 14:30:00,1878,sampled
