时间戳,时间,均价,数据类型
1768892400000,2026-01-20 15:00:00,3733,sampled
1768903200000,2026-01-20 18:00:00,3802,sampled
1768914000000,2026-01-20 21:00:00,3746,sampled
1768924800000,2026-01-21 00:00:00,3865,sampled
1768933800000,2026-01-21 02:30:00,3828,sampled
1768946400000,2026-01-21 06:00:00,3856,sampled
1768957200000,2026-01-21 09:00:00,3816,sampled
1768978800000,2026-01-21 15:00:00,3728,sampled
1768989600000,2026-01-21 18:00:00,3714,sampled
1769000400000,2026-01-21 21:00:00,3716,sampled
1769011200000,2026-01-22 00:00:00,3827,sampled
1769022000000,2026-01-22 03:00:00,3852,sampled
1769032800000,2026-01-22 06:00:00,3851,sampled
1769043600000,2026-01-22 09:00:00,3776,sampled
1769054400000,2026-01-22 12:00:00,3728,sampled
1769065200000,2026-01-22 15:00:00,3720,sampled
1769076000000,2026-01-22 18:00:00,3715,sampled
1769086800000,2026-01-22 21:00:00,3717,sampled
1769097600000,2026-01-23 00:00:00,3743,sampled
1769108400000,2026-01-23 03:00:00,3736,sampled
1769119200000,2026-01-23 06:00:00,3797,sampled
1769130000000,2026-01-23 09:00:00,3720,sampled
1769140800000,2026-01-23 12:00:00,3697,sampled
1769151600000,2026-01-23 15:00:00,3670,sampled
1769162400000,2026-01-23 18:00:00,3717,sampled
1769173200000,2026-01-23 21:00:00,3633,sampled
1769184000000,2026-01-24 00:00:00,3679,sampled
1769194800000,2026-01-24 03:00:00,3732,sampled
1769205600000,2026-01-24 06:00:00,3728,sampled
1769216400000,2026-01-24 09:00:00,3682,sampled
1769227200000,2026-01-24 12:00:00,3650,sampled
1769238000000,2026-01-24 15:00:00,3648,sampled
1769248800000,2026-01-24 18:00:00,3643,sampled
1769259600000,2026-01-24 21:00:00,3646,sampled
1769270400000,2026-01-25 00:00:00,3655,sampled
1769281200000,2026-01-25 03:00:00,3683,sampled
1769292000000,2026-01-25 06:00:00,3730,sampled
1769302800000,2026-01-25 09:00:00,3702,sampled
1769313600000,2026-01-25 12:00:00,3667,sampled
1769322600000,2026-01-25 14:30:00,3601,sampled
1769335200000,2026-01-25 18:00:00,3680,sampled
1769346000000,2026-01-25 21:00:00,3718,sampled
1769356800000,2026-01-26 00:00:00,3735,sampled
1769367600000,2026-01-26 03:00:00,3734,sampled
1769378400000,2026-01-26 06:00:00,3732,sampled
1769389200000,2026-01-26 09:00:00,3719,sampled
1769400000000,2026-01-26 12:00:00,3709,sampled
1769410800000,2026-01-26 15:00:00,3717,sampled
1769421600000,2026-01-26 18:00:00,3738,sampled
1769432400000,2026-01-26 21:00:00,3691,sampled
1769443200000,2026-01-27 00:00:00,3740,sampled
1769454000000,2026-01-27 03:00:00,3735,sampled
1769464800000,2026-01-27 06:00:00,3730,sampled
1769475600000,2026-01-27 09:00:00,3707,sampled
1769486400000,2026-01-27 12:00:00,3713,sampled
1769497200000,2026-01-27 15:00:00,3707,sampled
1769508000000,2026-01-27 18:00:00,3736,sampled
