时间戳,时间,均价,数据类型
1768892400000,2026-01-20 15:00:00,1738,sampled
1768903200000,2026-01-20 18:00:00,1839,sampled
1768914000000,2026-01-20 21:00:00,1821,sampled
1768924800000,2026-01-21 00:00:00,1827,sampled
1768933800000,2026-01-21 02:30:00,1795,sampled
1768946400000,2026-01-21 06:00:00,1586,sampled
1768957200000,2026-01-21 09:00:00,1486,sampled
1768978800000,2026-01-21 15:00:00,1672,sampled
1768989600000,2026-01-21 18:00:00,1802,sampled
1769000400000,2026-01-21 21:00:00,1768,sampled
1769011200000,2026-01-22 00:00:00,1828,sampled
1769022000000,2026-01-22 03:00:00,1648,sampled
1769032800000,2026-01-22 06:00:00,1585,sampled
1769043600000,2026-01-22 09:00:00,1524,sampled
1769054400000,2026-01-22 12:00:00,1520,sampled
1769065200000,2026-01-22 15:00:00,1668,sampled
1769076000000,2026-01-22 18:00:00,1797,sampled
1769086800000,2026-01-22 21:00:00,1794,sampled
1769097600000,2026-01-23 00:00:00,1829,sampled
1769108400000,2026-01-23 03:00:00,1642,sampled
1769119200000,2026-01-23 06:00:00,1568,sampled
1769130000000,2026-01-23 09:00:00,1605,sampled
1769140800000,2026-01-23 12:00:00,1495,sampled
1769151600000,2026-01-23 15:00:00,1580,sampled
1769162400000,2026-01-23 18:00:00,1709,sampled
1769173200000,2026-01-23 21:00:00,1795,sampled
1769184000000,2026-01-24 00:00:00,1830,sampled
1769194800000,2026-01-24 03:00:00,1613,sampled
1769205600000,2026-01-24 06:00:00,1589,sampled
1769216400000,2026-01-24 09:00:00,1590,sampled
1769227200000,2026-01-24 12:00:00,1629,sampled
1769238000000,2026-01-24 15:00:00,1767,sampled
1769248800000,2026-01-24 18:00:00,1871,sampled
1769259600000,2026-01-24 21:00:00,1861,sampled
1769270400000,2026-01-25 00:00:00,1883,sampled
1769281200000,2026-01-25 03:00:00,1672,sampled
1769292000000,2026-01-25 06:00:00,1604,sampled
1769302800000,2026-01-25 09:00:00,1573,sampled
1769313600000,2026-01-25 12:00:00,1734,sampled
1769322600000,2026-01-25 14:30:00,1863,sampled
1769335200000,2026-01-25 18:00:00,1880,sampled
1769346000000,2026-01-25 21:00:00,1882,sampled
1769356800000,2026-01-26 00:00:00,1907,sampled
1769367600000,2026-01-26 03:00:00,1708,sampled
1769378400000,2026-01-26 06:00:00,1534,sampled
1769389200000,2026-01-26 09:00:00,1612,sampled
1769400000000,2026-01-26 12:00:00,1648,sampled
1769410800000,2026-01-26 15:00:00,1819,sampled
1769421600000,2026-01-26 18:00:00,1886,sampled
1769432400000,2026-01-26 21:00:00,1880,sampled
1769443200000,2026-01-27 00:00:00,1900,sampled
1769454000000,2026-01-27 03:00:00,1692,sampled
1769464800000,2026-01-27 06:00:00,1629,sampled
1769475600000,2026-01-27 09:00:00,1613,sampled
1769486400000,2026-01-27 12:00:00,1769,sampled
1769497200000,2026-01-27 15:00:00,1828,sampled
1769508000000,2026-01-27 18:00:00,1889,sampled
1769520600000,2026-01-27 21:30:00,1884,sampled
1769529600000,2026-01-28 00:00:00,1919,sampled
1769540400000,2026-01-28 03:00:00,1727,sampled
1769551200000,2026-01-28 06:00:00,1625,sampled
1769562000000,2026-01-28 09:00:00,1658,sampled
1769572800000,2026-01-28 12:00:00,1755,sampled
1769583600000,2026-01-28 15:00:00,1875,sampled
1769594400000,2026-01-28 18:00:00,1921,sampled
1769605200000,2026-01-28 21:00:00,1915,sampled
1769616000000,2026-01-29 00:00:00,1934,sampled
1769626800000,2026-01-29 03:00:00,1684,sampled
1769637600000,2026-01-29 06:00:00,1589,sampled
1769648400000,2026-01-29 09:00:00,1662,sampled
1769659200000,2026-01-29 12:00:00,1678,sampled
1769670000000,2026-01-29 15:00:00,1769,sampled
1769680800000,2026-01-29 18:00:00,1883,sampled
1769691600000,2026-01-29 21:00:00,1888,sampled
1769702400000,2026-01-30 00:00:00,1920,sampled
1769713200000,2026-01-30 03:00:00,1630,sampled
1769724000000,2026-01-30 06:00:00,1601,sampled
1769734800000,2026-01-30 09:00:00,1649,sampled
1769747400000,2026-01-30 12:30:00,1655,sampled
1769756400000,2026-01-30 15:00:00,1748,sampled
1769767200000,2026-01-30 18:00:00,1880,sampled
1769778000000,2026-01-30 21:00:00,1871,sampled
1769788800000,2026-01-31 00:00:00,1890,sampled
1769799600000,2026-01-31 03:00:00,1609,sampled
1769810400000,2026-01-31 06:00:00,1592,sampled
1769821200000,2026-01-31 09:00:00,1645,sampled
1769832000000,2026-01-31 12:00:00,1687,sampled
1769842800000,2026-01-31 15:00:00,1819,sampled
1769853600000,2026-01-31 18:00:00,1893,sampled
1769864400000,2026-01-31 21:00:00,1902,sampled
1769875200000,2026-02-01 00:00:00,1920,sampled
1769886000000,2026-02-01 03:00:00,1592,sampled
1769896800000,2026-02-01 06:00:00,1589,sampled
1769907600000,2026-02-01 09:00:00,1650,sampled
1769918400000,2026-02-01 12:00:00,1671,sampled
1769929200000,2026-02-01 15:00:00,1802,sampled
1769940000000,2026-02-01 18:00:00,1891,sampled
1769949000000,2026-02-01 20:30:00,1910,sampled
1769961600000,2026-02-02 00:00:00,1919,sampled
1769972400000,2026-02-02 03:00:00,1624,sampled
1769983200000,2026-02-02 06:00:00,1578,sampled
1769994000000,2026-02-02 09:00:00,1619,sampled
1770004800000,2026-02-02 12:00:00,1630,sampled
1770015600000,2026-02-02 15:00:00,1701,sampled
1770026400000,2026-02-02 18:00:00,1850,sampled
1770037200000,2026-02-02 21:00:00,1824,sampled
1770046200000,2026-02-02 23:30:00,1860,sampled
1770057000000,2026-02-03 02:30:00,1851,sampled
1770069600000,2026-02-03 06:00:00,1582,sampled
1770080400000,2026-02-03 09:00:00,1618,sampled
1770091200000,2026-02-03 12:00:00,1653,sampled
1770102000000,2026-02-03 15:00:00,1683,sampled
1770112800000,2026-02-03 18:00:00,1851,sampled
1770123600000,2026-02-03 21:00:00,1852,sampled
1770134400000,2026-02-04 00:00:00,1870,sampled
1770145200000,2026-02-04 03:00:00,1603,sampled
1770156000000,2026-02-04 06:00:00,1592,sampled
1770166800000,2026-02-04 09:00:00,1632,sampled
1770177600000,2026-02-04 12:00:00,1649,sampled
1770188400000,2026-02-04 15:00:00,1733,sampled
1770199200000,2026-02-04 18:00:00,1867,sampled
1770210000000,2026-02-04 21:00:00,1856,sampled
1770220800000,2026-02-05 00:00:00,1889,sampled
1770231600000,2026-02-05 03:00:00,1608,sampled
1770242400000,2026-02-05 06:00:00,1592,sampled
1770253200000,2026-02-05 09:00:00,1662,sampled
1770264000000,2026-02-05 12:00:00,1684,sampled
1770274800000,2026-02-05 15:00:00,1789,sampled
1770285600000,2026-02-05 18:00:00,1890,sampled
1770296400000,2026-02-05 21:00:00,1882,sampled
1770307200000,2026-02-06 00:00:00,1891,sampled
1770318000000,2026-02-06 03:00:00,1594,sampled
