时间戳,时间,均价,数据类型
1768892400000,2026-01-20 15:00:00,4993,sampled
1768903200000,2026-01-20 18:00:00,5387,sampled
1768914000000,2026-01-20 21:00:00,4926,sampled
1768924800000,2026-01-21 00:00:00,5246,sampled
1768933800000,2026-01-21 02:30:00,5101,sampled
1768946400000,2026-01-21 06:00:00,5206,sampled
1768957200000,2026-01-21 09:00:00,5492,sampled
1768978800000,2026-01-21 15:00:00,5122,sampled
1768989600000,2026-01-21 18:00:00,5352,sampled
1769000400000,2026-01-21 21:00:00,4998,sampled
1769011200000,2026-01-22 00:00:00,5220,sampled
1769022000000,2026-01-22 03:00:00,5043,sampled
1769032800000,2026-01-22 06:00:00,5153,sampled
1769043600000,2026-01-22 09:00:00,5377,sampled
1769054400000,2026-01-22 12:00:00,5095,sampled
1769065200000,2026-01-22 15:00:00,5044,sampled
1769076000000,2026-01-22 18:00:00,5124,sampled
1769086800000,2026-01-22 21:00:00,5070,sampled
1769097600000,2026-01-23 00:00:00,5042,sampled
1769108400000,2026-01-23 03:00:00,4961,sampled
1769119200000,2026-01-23 06:00:00,5311,sampled
1769130000000,2026-01-23 09:00:00,5270,sampled
1769140800000,2026-01-23 12:00:00,5071,sampled
1769151600000,2026-01-23 15:00:00,5037,sampled
1769162400000,2026-01-23 18:00:00,5021,sampled
1769173200000,2026-01-23 21:00:00,5068,sampled
1769184000000,2026-01-24 00:00:00,5217,sampled
1769194800000,2026-01-24 03:00:00,4949,sampled
1769205600000,2026-01-24 06:00:00,5450,sampled
1769216400000,2026-01-24 09:00:00,5293,sampled
1769227200000,2026-01-24 12:00:00,4979,sampled
1769238000000,2026-01-24 15:00:00,5059,sampled
1769248800000,2026-01-24 18:00:00,5538,sampled
1769259600000,2026-01-24 21:00:00,5167,sampled
1769270400000,2026-01-25 00:00:00,5352,sampled
1769281200000,2026-01-25 03:00:00,5230,sampled
1769292000000,2026-01-25 06:00:00,5495,sampled
1769302800000,2026-01-25 09:00:00,4928,sampled
1769313600000,2026-01-25 12:00:00,5075,sampled
1769322600000,2026-01-25 14:30:00,5282,sampled
1769335200000,2026-01-25 18:00:00,5221,sampled
1769346000000,2026-01-25 21:00:00,5041,sampled
1769356800000,2026-01-26 00:00:00,5210,sampled
1769367600000,2026-01-26 03:00:00,5074,sampled
1769378400000,2026-01-26 06:00:00,5609,sampled
1769389200000,2026-01-26 09:00:00,5333,sampled
1769400000000,2026-01-26 12:00:00,5256,sampled
1769410800000,2026-01-26 15:00:00,5099,sampled
1769421600000,2026-01-26 18:00:00,5581,sampled
1769432400000,2026-01-26 21:00:00,5385,sampled
1769443200000,2026-01-27 00:00:00,5190,sampled
1769454000000,2026-01-27 03:00:00,5237,sampled
1769464800000,2026-01-27 06:00:00,5604,sampled
1769475600000,2026-01-27 09:00:00,5394,sampled
1769486400000,2026-01-27 12:00:00,5089,sampled
1769497200000,2026-01-27 15:00:00,5183,sampled
1769508000000,2026-01-27 18:00:00,4812,sampled
1769520600000,2026-01-27 21:30:00,4993,sampled
1769529600000,2026-01-28 00:00:00,5519,sampled
1769540400000,2026-01-28 03:00:00,5015,sampled
1769549400000,2026-01-28 05:30:00,5237,sampled
1769562000000,2026-01-28 09:00:00,5650,sampled
1769572800000,2026-01-28 12:00:00,5314,sampled
1769583600000,2026-01-28 15:00:00,5187,sampled
1769594400000,2026-01-28 18:00:00,5242,sampled
