时间戳,时间,均价,数据类型
1769929200000,2026-02-01 15:00:00,3693,sampled
1769940000000,2026-02-01 18:00:00,3975,sampled
1769949000000,2026-02-01 20:30:00,3982,sampled
1769961600000,2026-02-02 00:00:00,3982,sampled
1769972400000,2026-02-02 03:00:00,3993,sampled
1769983200000,2026-02-02 06:00:00,4069,sampled
1769994000000,2026-02-02 09:00:00,4224,sampled
1770004800000,2026-02-02 12:00:00,3780,sampled
1770015600000,2026-02-02 15:00:00,3814,sampled
1770026400000,2026-02-02 18:00:00,3903,sampled
1770037200000,2026-02-02 21:00:00,3979,sampled
1770046200000,2026-02-02 23:30:00,3990,sampled
1770057000000,2026-02-03 02:30:00,4060,sampled
1770069600000,2026-02-03 06:00:00,4352,sampled
1770080400000,2026-02-03 09:00:00,4119,sampled
1770091200000,2026-02-03 12:00:00,3827,sampled
1770102000000,2026-02-03 15:00:00,3836,sampled
1770112800000,2026-02-03 18:00:00,4015,sampled
1770123600000,2026-02-03 21:00:00,3979,sampled
1770134400000,2026-02-04 00:00:00,4023,sampled
1770145200000,2026-02-04 03:00:00,4087,sampled
1770156000000,2026-02-04 06:00:00,4366,sampled
1770166800000,2026-02-04 09:00:00,4290,sampled
1770177600000,2026-02-04 12:00:00,3898,sampled
1770188400000,2026-02-04 15:00:00,3850,sampled
1770199200000,2026-02-04 18:00:00,4124,sampled
1770210000000,2026-02-04 21:00:00,4050,sampled
1770220800000,2026-02-05 00:00:00,4065,sampled
1770231600000,2026-02-05 03:00:00,4118,sampled
1770242400000,2026-02-05 06:00:00,4422,sampled
1770253200000,2026-02-05 09:00:00,4330,sampled
1770264000000,2026-02-05 12:00:00,3948,sampled
1770274800000,2026-02-05 15:00:00,3970,sampled
1770285600000,2026-02-05 18:00:00,4040,sampled
1770296400000,2026-02-05 21:00:00,4100,sampled
1770307200000,2026-02-06 00:00:00,4139,sampled
1770318000000,2026-02-06 03:00:00,4206,sampled
1770328800000,2026-02-06 06:00:00,4429,sampled
1770339600000,2026-02-06 09:00:00,4358,sampled
1770348600000,2026-02-06 11:30:00,3985,sampled
1770361200000,2026-02-06 15:00:00,3980,sampled
1770372000000,2026-02-06 18:00:00,4166,sampled
1770382800000,2026-02-06 21:00:00,4125,sampled
1770393600000,2026-02-07 00:00:00,4139,sampled
1770404400000,2026-02-07 03:00:00,4341,sampled
1770415200000,2026-02-07 06:00:00,4563,sampled
1770426000000,2026-02-07 09:00:00,4436,sampled
1770436800000,2026-02-07 12:00:00,3984,sampled
1770445800000,2026-02-07 14:30:00,3987,sampled
1770458400000,2026-02-07 18:00:00,4407,sampled
1770469200000,2026-02-07 21:00:00,4275,sampled
1770480000000,2026-02-08 00:00:00,4285,sampled
1770490800000,2026-02-08 03:00:00,4312,sampled
1770501600000,2026-02-08 06:00:00,4436,sampled
1770512400000,2026-02-08 09:00:00,4473,sampled
1770523200000,2026-02-08 12:00:00,4049,sampled
1770534000000,2026-02-08 15:00:00,4055,sampled
1770544800000,2026-02-08 18:00:00,4427,sampled
1770555600000,2026-02-08 21:00:00,4309,sampled
1770564600000,2026-02-08 23:30:00,4312,sampled
1770577200000,2026-02-09 03:00:00,4361,sampled
1770588000000,2026-02-09 06:00:00,4477,sampled
1770598800000,2026-02-09 09:00:00,4519,sampled
1770609600000,2026-02-09 12:00:00,4052,sampled
1770620400000,2026-02-09 15:00:00,4056,sampled
1770631200000,2026-02-09 18:00:00,4553,sampled
1770642000000,2026-02-09 21:00:00,4331,sampled
1770652800000,2026-02-10 00:00:00,4420,sampled
1770663600000,2026-02-10 03:00:00,4423,sampled
1770674400000,2026-02-10 06:00:00,4561,sampled
1770685200000,2026-02-10 09:00:00,4476,sampled
1770696000000,2026-02-10 12:00:00,4023,sampled
1770706800000,2026-02-10 15:00:00,4064,sampled
1770717600000,2026-02-10 18:00:00,4579,sampled
1770728400000,2026-02-10 21:00:00,4404,sampled
1770739200000,2026-02-11 00:00:00,4435,sampled
1770750000000,2026-02-11 03:00:00,4520,sampled
1770760800000,2026-02-11 06:00:00,4606,sampled
1770771600000,2026-02-11 09:00:00,4678,sampled
1770782400000,2026-02-11 12:00:00,4129,sampled
1770793200000,2026-02-11 15:00:00,4139,sampled
1770809400000,2026-02-11 19:30:00,4722,sampled
1770814800000,2026-02-11 21:00:00,4492,sampled
1770825600000,2026-02-12 00:00:00,4560,sampled
1770836400000,2026-02-12 03:00:00,4626,sampled
1770841800000,2026-02-12 04:30:00,4656,sampled
1770883200000,2026-02-12 16:00:00,4390,sampled
1770890400000,2026-02-12 18:00:00,4767,sampled
1770901200000,2026-02-12 21:00:00,4640,sampled
1770912000000,2026-02-13 00:00:00,4652,sampled
1770922800000,2026-02-13 03:00:00,4652,sampled
1770933600000,2026-02-13 06:00:00,4809,sampled
1770944400000,2026-02-13 09:00:00,4740,sampled
1770955200000,2026-02-13 12:00:00,4290,sampled
1770966000000,2026-02-13 15:00:00,4346,sampled
1770976800000,2026-02-13 18:00:00,4721,sampled
1770987600000,2026-02-13 21:00:00,4522,sampled
1770998400000,2026-02-14 00:00:00,4543,sampled
1771009200000,2026-02-14 03:00:00,4579,sampled
1771047000000,2026-02-14 13:30:00,4314,sampled
1771052400000,2026-02-14 15:00:00,4351,sampled
1771063200000,2026-02-14 18:00:00,4872,sampled
1771074000000,2026-02-14 21:00:00,4664,sampled
1771084800000,2026-02-15 00:00:00,4607,sampled
1771095600000,2026-02-15 03:00:00,4656,sampled
1771106400000,2026-02-15 06:00:00,4869,sampled
1771117200000,2026-02-15 09:00:00,4815,sampled
1771128000000,2026-02-15 12:00:00,4349,sampled
1771138800000,2026-02-15 15:00:00,4355,sampled
1771149600000,2026-02-15 18:00:00,4869,sampled
1771158600000,2026-02-15 20:30:00,4833,sampled
1771171200000,2026-02-16 00:00:00,4675,sampled
1771182000000,2026-02-16 03:00:00,4659,sampled
1771192800000,2026-02-16 06:00:00,4813,sampled
1771203600000,2026-02-16 09:00:00,4829,sampled
1771214400000,2026-02-16 12:00:00,4426,sampled
1771225200000,2026-02-16 15:00:00,4425,sampled
1771236000000,2026-02-16 18:00:00,4940,sampled
1771246800000,2026-02-16 21:00:00,4658,sampled
1771257600000,2026-02-17 00:00:00,4795,sampled
1771268400000,2026-02-17 03:00:00,4770,sampled
1771279200000,2026-02-17 06:00:00,4878,sampled
1771290000000,2026-02-17 09:00:00,4758,sampled
1771300800000,2026-02-17 12:00:00,4430,sampled
1771311600000,2026-02-17 15:00:00,4654,sampled
1771322400000,2026-02-17 18:00:00,4981,sampled
1771333200000,2026-02-17 21:00:00,4808,sampled
1771344000000,2026-02-18 00:00:00,4878,sampled
1771354800000,2026-02-18 03:00:00,4918,sampled
1771365600000,2026-02-18 06:00:00,4950,sampled
1771374600000,2026-02-18 08:30:00,4974,sampled
1771387200000,2026-02-18 12:00:00,4432,sampled
1771398000000,2026-02-18 15:00:00,4583,sampled
1771408800000,2026-02-18 18:00:00,5111,sampled
1771419600000,2026-02-18 21:00:00,4938,sampled
1771430400000,2026-02-19 00:00:00,4946,sampled
1771441200000,2026-02-19 03:00:00,4943,sampled
1771452000000,2026-02-19 06:00:00,4954,sampled
1771462800000,2026-02-19 09:00:00,4973,sampled
1771473600000,2026-02-19 12:00:00,4575,sampled
1771484400000,2026-02-19 15:00:00,4585,sampled
1771495200000,2026-02-19 18:00:00,5173,sampled
1771506000000,2026-02-19 21:00:00,4915,sampled
1771516800000,2026-02-20 00:00:00,4909,sampled
1771527600000,2026-02-20 03:00:00,4935,sampled
1771538400000,2026-02-20 06:00:00,4948,sampled
1771549200000,2026-02-20 09:00:00,4827,sampled
1771560000000,2026-02-20 12:00:00,4518,sampled
1771570800000,2026-02-20 15:00:00,4583,sampled
1771581600000,2026-02-20 18:00:00,5007,sampled
1771592400000,2026-02-20 21:00:00,4903,sampled
1771603200000,2026-02-21 00:00:00,4946,sampled
1771614000000,2026-02-21 03:00:00,4952,sampled
1771624800000,2026-02-21 06:00:00,5048,sampled
1771635600000,2026-02-21 09:00:00,5095,sampled
1771646400000,2026-02-21 12:00:00,4714,sampled
1771657200000,2026-02-21 15:00:00,4727,sampled
1771669800000,2026-02-21 18:30:00,5178,sampled
1771678800000,2026-02-21 21:00:00,5107,sampled
1771689600000,2026-02-22 00:00:00,5096,sampled
1771698600000,2026-02-22 02:30:00,5085,sampled
1771711200000,2026-02-22 06:00:00,5180,sampled
1771722000000,2026-02-22 09:00:00,5220,sampled
1771732800000,2026-02-22 12:00:00,4795,sampled
1771743600000,2026-02-22 15:00:00,4802,sampled
1771754400000,2026-02-22 18:00:00,5337,sampled
1771765200000,2026-02-22 21:00:00,5222,sampled
1771776000000,2026-02-23 00:00:00,5098,sampled
1771786800000,2026-02-23 03:00:00,5122,sampled
1771797600000,2026-02-23 06:00:00,5463,sampled
1771808400000,2026-02-23 09:00:00,5368,sampled
1771819200000,2026-02-23 12:00:00,4868,sampled
1771830000000,2026-02-23 15:00:00,4875,sampled
1771840800000,2026-02-23 18:00:00,5562,sampled
1771851600000,2026-02-23 21:00:00,5237,sampled
1771862400000,2026-02-24 00:00:00,5171,sampled
1771873200000,2026-02-24 03:00:00,5161,sampled
1771884000000,2026-02-24 06:00:00,5382,sampled
1771894800000,2026-02-24 09:00:00,5416,sampled
1771905600000,2026-02-24 12:00:00,4862,sampled
1771916400000,2026-02-24 15:00:00,4874,sampled
1771929000000,2026-02-24 18:30:00,5539,sampled
1771938000000,2026-02-24 21:00:00,5265,sampled
1771948800000,2026-02-25 00:00:00,5248,sampled
1771959600000,2026-02-25 03:00:00,5308,sampled
1771970400000,2026-02-25 06:00:00,5456,sampled
1771981200000,2026-02-25 09:00:00,5407,sampled
1771992000000,2026-02-25 12:00:00,4875,sampled
1772002800000,2026-02-25 15:00:00,4923,sampled
1772013600000,2026-02-25 18:00:00,5539,sampled
1772024400000,2026-02-25 21:00:00,5288,sampled
1772035200000,2026-02-26 00:00:00,5275,sampled
1772046000000,2026-02-26 03:00:00,5317,sampled
1772056800000,2026-02-26 06:00:00,5485,sampled
1772067600000,2026-02-26 09:00:00,5472,sampled
1772078400000,2026-02-26 12:00:00,4929,sampled
1772089200000,2026-02-26 15:00:00,4944,sampled
1772100000000,2026-02-26 18:00:00,5537,sampled
1772110800000,2026-02-26 21:00:00,5217,sampled
1772121600000,2026-02-27 00:00:00,5267,sampled
1772154000000,2026-02-27 09:00:00,5438,sampled
1772164800000,2026-02-27 12:00:00,4940,sampled
1772175600000,2026-02-27 15:00:00,4841,sampled
1772186400000,2026-02-27 18:00:00,5541,sampled
1772197200000,2026-02-27 21:00:00,5409,sampled
1772208000000,2026-02-28 00:00:00,5396,sampled
1772218800000,2026-02-28 03:00:00,5465,sampled
1772229600000,2026-02-28 06:00:00,5615,sampled
1772240400000,2026-02-28 09:00:00,5465,sampled
1772247600000,2026-02-28 11:00:00,5047,sampled
1772262000000,2026-02-28 15:00:00,5022,sampled
1772272800000,2026-02-28 18:00:00,5721,sampled
1772283600000,2026-02-28 21:00:00,5451,sampled
1772348400000,2026-03-01 15:00:00,5189,recent
1772352000000,2026-03-01 16:00:00,5253,recent
1772355600000,2026-03-01 17:00:00,5630,recent
1772359200000,2026-03-01 18:00:00,5833,recent
1772362800000,2026-03-01 19:00:00,5832,recent
