时间戳,时间,均价,数据类型
1770620400000,2026-02-09 15:00:00,1601,sampled
1770631200000,2026-02-09 18:00:00,1680,sampled
1770642000000,2026-02-09 21:00:00,1705,sampled
1770652800000,2026-02-10 00:00:00,1713,sampled
1770663600000,2026-02-10 03:00:00,1399,sampled
1770674400000,2026-02-10 06:00:00,1407,sampled
1770685200000,2026-02-10 09:00:00,1535,sampled
1770696000000,2026-02-10 12:00:00,1563,sampled
1770706800000,2026-02-10 15:00:00,1611,sampled
1770717600000,2026-02-10 18:00:00,1688,sampled
1770728400000,2026-02-10 21:00:00,1741,sampled
1770739200000,2026-02-11 00:00:00,1784,sampled
1770750000000,2026-02-11 03:00:00,1481,sampled
1770760800000,2026-02-11 06:00:00,1456,sampled
1770771600000,2026-02-11 09:00:00,1609,sampled
1770782400000,2026-02-11 12:00:00,1639,sampled
1770793200000,2026-02-11 15:00:00,1670,sampled
1770809400000,2026-02-11 19:30:00,1801,sampled
1770814800000,2026-02-11 21:00:00,1782,sampled
1770825600000,2026-02-12 00:00:00,1790,sampled
1770836400000,2026-02-12 03:00:00,1507,sampled
1770841800000,2026-02-12 04:30:00,1498,sampled
1770883200000,2026-02-12 16:00:00,1693,sampled
1770890400000,2026-02-12 18:00:00,1800,sampled
1770901200000,2026-02-12 21:00:00,1805,sampled
1770912000000,2026-02-13 00:00:00,1838,sampled
1770922800000,2026-02-13 03:00:00,1499,sampled
1770933600000,2026-02-13 06:00:00,1493,sampled
1770944400000,2026-02-13 09:00:00,1633,sampled
1770955200000,2026-02-13 12:00:00,1644,sampled
1770966000000,2026-02-13 15:00:00,1688,sampled
1770976800000,2026-02-13 18:00:00,1807,sampled
1770987600000,2026-02-13 21:00:00,1828,sampled
1770998400000,2026-02-14 00:00:00,1834,sampled
1771009200000,2026-02-14 03:00:00,1507,sampled
1771047000000,2026-02-14 13:30:00,1638,sampled
1771052400000,2026-02-14 15:00:00,1663,sampled
1771063200000,2026-02-14 18:00:00,1740,sampled
1771074000000,2026-02-14 21:00:00,1786,sampled
1771084800000,2026-02-15 00:00:00,1790,sampled
1771095600000,2026-02-15 03:00:00,1469,sampled
1771106400000,2026-02-15 06:00:00,1442,sampled
1771117200000,2026-02-15 09:00:00,1582,sampled
1771128000000,2026-02-15 12:00:00,1591,sampled
1771138800000,2026-02-15 15:00:00,1638,sampled
1771149600000,2026-02-15 18:00:00,1705,sampled
1771158600000,2026-02-15 20:30:00,1748,sampled
1771171200000,2026-02-16 00:00:00,1724,sampled
1771182000000,2026-02-16 03:00:00,1424,sampled
1771192800000,2026-02-16 06:00:00,1418,sampled
1771203600000,2026-02-16 09:00:00,1555,sampled
1771214400000,2026-02-16 12:00:00,1563,sampled
1771225200000,2026-02-16 15:00:00,1600,sampled
1771236000000,2026-02-16 18:00:00,1679,sampled
1771246800000,2026-02-16 21:00:00,1658,sampled
1771257600000,2026-02-17 00:00:00,1669,sampled
1771268400000,2026-02-17 03:00:00,1388,sampled
1771279200000,2026-02-17 06:00:00,1367,sampled
1771290000000,2026-02-17 09:00:00,1392,sampled
1771300800000,2026-02-17 12:00:00,1505,sampled
1771311600000,2026-02-17 15:00:00,1570,sampled
1771322400000,2026-02-17 18:00:00,1654,sampled
1771333200000,2026-02-17 21:00:00,1656,sampled
1771344000000,2026-02-18 00:00:00,1665,sampled
1771354800000,2026-02-18 03:00:00,1372,sampled
1771365600000,2026-02-18 06:00:00,1334,sampled
1771374600000,2026-02-18 08:30:00,1382,sampled
1771387200000,2026-02-18 12:00:00,1392,sampled
1771398000000,2026-02-18 15:00:00,1445,sampled
1771408800000,2026-02-18 18:00:00,1580,sampled
1771419600000,2026-02-18 21:00:00,1586,sampled
1771430400000,2026-02-19 00:00:00,1615,sampled
1771441200000,2026-02-19 03:00:00,1374,sampled
1771452000000,2026-02-19 06:00:00,1359,sampled
1771462800000,2026-02-19 09:00:00,1392,sampled
1771473600000,2026-02-19 12:00:00,1417,sampled
1771484400000,2026-02-19 15:00:00,1525,sampled
1771495200000,2026-02-19 18:00:00,1628,sampled
1771506000000,2026-02-19 21:00:00,1635,sampled
1771516800000,2026-02-20 00:00:00,1678,sampled
1771527600000,2026-02-20 03:00:00,1396,sampled
1771538400000,2026-02-20 06:00:00,1404,sampled
1771549200000,2026-02-20 09:00:00,1512,sampled
1771560000000,2026-02-20 12:00:00,1536,sampled
1771570800000,2026-02-20 15:00:00,1563,sampled
1771581600000,2026-02-20 18:00:00,1641,sampled
1771592400000,2026-02-20 21:00:00,1658,sampled
1771603200000,2026-02-21 00:00:00,1664,sampled
1771614000000,2026-02-21 03:00:00,1380,sampled
