时间戳,时间,均价,数据类型
1766473200000,2025-12-23 15:00:00,3945,sampled
1766484000000,2025-12-23 18:00:00,4185,sampled
1766494800000,2025-12-23 21:00:00,4193,sampled
1766505600000,2025-12-24 00:00:00,4260,sampled
1766516400000,2025-12-24 03:00:00,4292,sampled
1766527200000,2025-12-24 06:00:00,4313,sampled
1766538000000,2025-12-24 09:00:00,4285,sampled
1766548800000,2025-12-24 12:00:00,3989,sampled
1766559600000,2025-12-24 15:00:00,3938,sampled
1766570400000,2025-12-24 18:00:00,4279,sampled
1766581200000,2025-12-24 21:00:00,4252,sampled
1766592000000,2025-12-25 00:00:00,4304,sampled
1766602800000,2025-12-25 03:00:00,4313,sampled
1766613600000,2025-12-25 06:00:00,4393,sampled
1766624400000,2025-12-25 09:00:00,4407,sampled
1766635200000,2025-12-25 12:00:00,4057,sampled
1766646000000,2025-12-25 15:00:00,3999,sampled
1766656800000,2025-12-25 18:00:00,4335,sampled
1766667600000,2025-12-25 21:00:00,4257,sampled
1766678400000,2025-12-26 00:00:00,4406,sampled
1766689200000,2025-12-26 03:00:00,4606,sampled
1766700000000,2025-12-26 06:00:00,4758,sampled
1766710800000,2025-12-26 09:00:00,4733,sampled
1766721600000,2025-12-26 12:00:00,4348,sampled
1766732400000,2025-12-26 15:00:00,4455,sampled
1766743200000,2025-12-26 18:00:00,4634,sampled
1766754000000,2025-12-26 21:00:00,4504,sampled
1766764800000,2025-12-27 00:00:00,4510,sampled
1766775600000,2025-12-27 03:00:00,4453,sampled
1766786400000,2025-12-27 06:00:00,4511,sampled
1766797200000,2025-12-27 09:00:00,4463,sampled
1766808000000,2025-12-27 12:00:00,4130,sampled
1766817000000,2025-12-27 14:30:00,4188,sampled
1766829600000,2025-12-27 18:00:00,4458,sampled
1766840400000,2025-12-27 21:00:00,4393,sampled
1766849400000,2025-12-27 23:30:00,4386,sampled
1766862000000,2025-12-28 03:00:00,4392,sampled
1766872800000,2025-12-28 06:00:00,4390,sampled
1766883600000,2025-12-28 09:00:00,4381,sampled
1766894400000,2025-12-28 12:00:00,4207,sampled
1766905200000,2025-12-28 15:00:00,4256,sampled
1766916000000,2025-12-28 18:00:00,4398,sampled
1766926800000,2025-12-28 21:00:00,4437,sampled
1766937600000,2025-12-29 00:00:00,4448,sampled
1766948400000,2025-12-29 03:00:00,4435,sampled
1766959200000,2025-12-29 06:00:00,4451,sampled
1766970000000,2025-12-29 09:00:00,4430,sampled
1766980800000,2025-12-29 12:00:00,4116,sampled
1766989800000,2025-12-29 14:30:00,4111,sampled
1767002400000,2025-12-29 18:00:00,4455,sampled
1767013200000,2025-12-29 21:00:00,4397,sampled
1767024000000,2025-12-30 00:00:00,4473,sampled
1767034800000,2025-12-30 03:00:00,4560,sampled
1767045600000,2025-12-30 06:00:00,4628,sampled
1767054600000,2025-12-30 08:30:00,4617,sampled
1767067200000,2025-12-30 12:00:00,4122,sampled
1767078000000,2025-12-30 15:00:00,4127,sampled
1767088800000,2025-12-30 18:00:00,4578,sampled
1767099600000,2025-12-30 21:00:00,4468,sampled
1767110400000,2025-12-31 00:00:00,4552,sampled
1767121200000,2025-12-31 03:00:00,4577,sampled
1767132000000,2025-12-31 06:00:00,4631,sampled
1767142800000,2025-12-31 09:00:00,4543,sampled
1767153600000,2025-12-31 12:00:00,4241,sampled
1767164400000,2025-12-31 15:00:00,4251,sampled
1767175200000,2025-12-31 18:00:00,4358,sampled
1767186000000,2025-12-31 21:00:00,4439,sampled
1767195000000,2025-12-31 23:30:00,4447,sampled
1767207600000,2026-01-01 03:00:00,4449,sampled
1767218400000,2026-01-01 06:00:00,4449,sampled
1767229200000,2026-01-01 09:00:00,4430,sampled
1767240000000,2026-01-01 12:00:00,4063,sampled
1767250800000,2026-01-01 15:00:00,4060,sampled
1767261600000,2026-01-01 18:00:00,4372,sampled
1767272400000,2026-01-01 21:00:00,4359,sampled
1767283200000,2026-01-02 00:00:00,4320,sampled
1767294000000,2026-01-02 03:00:00,4253,sampled
1767304800000,2026-01-02 06:00:00,4320,sampled
1767315600000,2026-01-02 09:00:00,4311,sampled
1767326400000,2026-01-02 12:00:00,4048,sampled
1767337200000,2026-01-02 15:00:00,4055,sampled
1767348000000,2026-01-02 18:00:00,4207,sampled
1767358800000,2026-01-02 21:00:00,4308,sampled
1767369600000,2026-01-03 00:00:00,4323,sampled
1767380400000,2026-01-03 03:00:00,4259,sampled
1767391200000,2026-01-03 06:00:00,4320,sampled
1767402000000,2026-01-03 09:00:00,4296,sampled
1767412800000,2026-01-03 12:00:00,4057,sampled
1767423600000,2026-01-03 15:00:00,4054,sampled
1767434400000,2026-01-03 18:00:00,4148,sampled
1767445200000,2026-01-03 21:00:00,4311,sampled
1767456000000,2026-01-04 00:00:00,4327,sampled
1767466800000,2026-01-04 03:00:00,4262,sampled
1767477600000,2026-01-04 06:00:00,4390,sampled
1767488400000,2026-01-04 09:00:00,4435,sampled
1767499200000,2026-01-04 12:00:00,4052,sampled
1767510000000,2026-01-04 15:00:00,4055,sampled
1767520800000,2026-01-04 18:00:00,4344,sampled
1767531600000,2026-01-04 21:00:00,4324,sampled
1767542400000,2026-01-05 00:00:00,4394,sampled
1767553200000,2026-01-05 03:00:00,4319,sampled
1767564000000,2026-01-05 06:00:00,4444,sampled
1767574800000,2026-01-05 09:00:00,4403,sampled
1767585600000,2026-01-05 12:00:00,4054,sampled
1767596400000,2026-01-05 15:00:00,4040,sampled
1767607200000,2026-01-05 18:00:00,4098,sampled
1767618000000,2026-01-05 21:00:00,4181,sampled
