时间戳,时间,均价,数据类型
1770188400000,2026-02-04 15:00:00,4877,sampled
1770199200000,2026-02-04 18:00:00,5290,sampled
1770210000000,2026-02-04 21:00:00,5269,sampled
1770220800000,2026-02-05 00:00:00,5251,sampled
1770231600000,2026-02-05 03:00:00,5272,sampled
1770242400000,2026-02-05 06:00:00,5415,sampled
1770253200000,2026-02-05 09:00:00,5624,sampled
1770264000000,2026-02-05 12:00:00,4876,sampled
1770274800000,2026-02-05 15:00:00,4969,sampled
1770285600000,2026-02-05 18:00:00,5401,sampled
1770296400000,2026-02-05 21:00:00,5375,sampled
1770307200000,2026-02-06 00:00:00,5346,sampled
1770318000000,2026-02-06 03:00:00,5362,sampled
1770328800000,2026-02-06 06:00:00,5468,sampled
1770339600000,2026-02-06 09:00:00,5653,sampled
1770348600000,2026-02-06 11:30:00,4998,sampled
1770361200000,2026-02-06 15:00:00,4973,sampled
1770372000000,2026-02-06 18:00:00,5304,sampled
1770382800000,2026-02-06 21:00:00,5231,sampled
1770393600000,2026-02-07 00:00:00,5162,sampled
1770404400000,2026-02-07 03:00:00,5187,sampled
1770415200000,2026-02-07 06:00:00,5697,sampled
1770426000000,2026-02-07 09:00:00,5653,sampled
1770436800000,2026-02-07 12:00:00,4965,sampled
1770445800000,2026-02-07 14:30:00,4971,sampled
1770458400000,2026-02-07 18:00:00,5385,sampled
1770469200000,2026-02-07 21:00:00,5337,sampled
1770480000000,2026-02-08 00:00:00,5342,sampled
1770490800000,2026-02-08 03:00:00,5364,sampled
1770501600000,2026-02-08 06:00:00,5412,sampled
1770512400000,2026-02-08 09:00:00,5607,sampled
1770523200000,2026-02-08 12:00:00,4970,sampled
1770534000000,2026-02-08 15:00:00,4977,sampled
1770544800000,2026-02-08 18:00:00,5520,sampled
1770555600000,2026-02-08 21:00:00,5465,sampled
1770564600000,2026-02-08 23:30:00,5431,sampled
1770577200000,2026-02-09 03:00:00,5458,sampled
1770588000000,2026-02-09 06:00:00,5513,sampled
1770598800000,2026-02-09 09:00:00,5532,sampled
1770609600000,2026-02-09 12:00:00,4963,sampled
1770620400000,2026-02-09 15:00:00,4975,sampled
1770631200000,2026-02-09 18:00:00,5500,sampled
1770642000000,2026-02-09 21:00:00,5417,sampled
1770652800000,2026-02-10 00:00:00,5349,sampled
1770663600000,2026-02-10 03:00:00,5355,sampled
1770674400000,2026-02-10 06:00:00,5553,sampled
1770685200000,2026-02-10 09:00:00,5706,sampled
1770696000000,2026-02-10 12:00:00,4873,sampled
1770706800000,2026-02-10 15:00:00,4882,sampled
1770717600000,2026-02-10 18:00:00,5441,sampled
1770728400000,2026-02-10 21:00:00,5378,sampled
1770739200000,2026-02-11 00:00:00,5346,sampled
1770750000000,2026-02-11 03:00:00,5358,sampled
1770760800000,2026-02-11 06:00:00,5535,sampled
1770771600000,2026-02-11 09:00:00,5682,sampled
1770782400000,2026-02-11 12:00:00,4913,sampled
1770793200000,2026-02-11 15:00:00,4974,sampled
1770809400000,2026-02-11 19:30:00,5530,sampled
1770814800000,2026-02-11 21:00:00,5408,sampled
1770825600000,2026-02-12 00:00:00,5347,sampled
1770836400000,2026-02-12 03:00:00,5364,sampled
1770841800000,2026-02-12 04:30:00,5414,sampled
1770883200000,2026-02-12 16:00:00,5162,sampled
1770890400000,2026-02-12 18:00:00,5539,sampled
1770901200000,2026-02-12 21:00:00,5469,sampled
1770912000000,2026-02-13 00:00:00,5440,sampled
1770922800000,2026-02-13 03:00:00,5457,sampled
1770933600000,2026-02-13 06:00:00,5613,sampled
1770944400000,2026-02-13 09:00:00,5735,sampled
1770955200000,2026-02-13 12:00:00,4969,sampled
1770966000000,2026-02-13 15:00:00,4980,sampled
1770976800000,2026-02-13 18:00:00,5540,sampled
1770987600000,2026-02-13 21:00:00,5467,sampled
1770998400000,2026-02-14 00:00:00,5441,sampled
1771009200000,2026-02-14 03:00:00,5459,sampled
1771047000000,2026-02-14 13:30:00,5065,sampled
1771052400000,2026-02-14 15:00:00,5072,sampled
1771063200000,2026-02-14 18:00:00,5635,sampled
1771074000000,2026-02-14 21:00:00,5518,sampled
1771084800000,2026-02-15 00:00:00,5441,sampled
1771095600000,2026-02-15 03:00:00,5450,sampled
1771106400000,2026-02-15 06:00:00,5740,sampled
1771117200000,2026-02-15 09:00:00,5718,sampled
1771128000000,2026-02-15 12:00:00,5064,sampled
1771138800000,2026-02-15 15:00:00,5071,sampled
1771149600000,2026-02-15 18:00:00,5635,sampled
1771158600000,2026-02-15 20:30:00,5595,sampled
1771171200000,2026-02-16 00:00:00,5532,sampled
1771182000000,2026-02-16 03:00:00,5475,sampled
1771192800000,2026-02-16 06:00:00,5552,sampled
1771203600000,2026-02-16 09:00:00,5508,sampled
1771214400000,2026-02-16 12:00:00,4969,sampled
1771225200000,2026-02-16 15:00:00,4979,sampled
1771236000000,2026-02-16 18:00:00,5510,sampled
1771246800000,2026-02-16 21:00:00,5286,sampled
1771257600000,2026-02-17 00:00:00,5257,sampled
1771268400000,2026-02-17 03:00:00,5267,sampled
1771279200000,2026-02-17 06:00:00,5546,sampled
1771290000000,2026-02-17 09:00:00,5429,sampled
1771300800000,2026-02-17 12:00:00,4912,sampled
1771311600000,2026-02-17 15:00:00,4977,sampled
1771322400000,2026-02-17 18:00:00,5529,sampled
1771333200000,2026-02-17 21:00:00,5394,sampled
1771344000000,2026-02-18 00:00:00,5351,sampled
1771354800000,2026-02-18 03:00:00,5368,sampled
1771365600000,2026-02-18 06:00:00,5557,sampled
1771374600000,2026-02-18 08:30:00,5549,sampled
1771387200000,2026-02-18 12:00:00,4961,sampled
1771398000000,2026-02-18 15:00:00,4983,sampled
1771408800000,2026-02-18 18:00:00,5538,sampled
1771419600000,2026-02-18 21:00:00,5433,sampled
1771430400000,2026-02-19 00:00:00,5439,sampled
1771441200000,2026-02-19 03:00:00,5458,sampled
1771452000000,2026-02-19 06:00:00,5559,sampled
1771462800000,2026-02-19 09:00:00,5592,sampled
1771473600000,2026-02-19 12:00:00,5039,sampled
1771484400000,2026-02-19 15:00:00,5073,sampled
1771495200000,2026-02-19 18:00:00,5629,sampled
1771506000000,2026-02-19 21:00:00,5522,sampled
1771516800000,2026-02-20 00:00:00,5530,sampled
1771527600000,2026-02-20 03:00:00,5546,sampled
1771538400000,2026-02-20 06:00:00,5562,sampled
