时间戳,时间,均价,数据类型
1768719600000,2026-01-18 15:00:00,2878,sampled
1768730400000,2026-01-18 18:00:00,2970,sampled
1768741200000,2026-01-18 21:00:00,2871,sampled
1768750200000,2026-01-18 23:30:00,2965,sampled
1768762800000,2026-01-19 03:00:00,2915,sampled
1768773600000,2026-01-19 06:00:00,2945,sampled
1768784400000,2026-01-19 09:00:00,2815,sampled
1768795200000,2026-01-19 12:00:00,2847,sampled
1768806000000,2026-01-19 15:00:00,2820,sampled
1768816800000,2026-01-19 18:00:00,2873,sampled
1768827600000,2026-01-19 21:00:00,2846,sampled
1768838400000,2026-01-20 00:00:00,2921,sampled
1768849200000,2026-01-20 03:00:00,2863,sampled
1768860000000,2026-01-20 06:00:00,2860,sampled
1768870800000,2026-01-20 09:00:00,2687,sampled
1768881600000,2026-01-20 12:00:00,2798,sampled
1768892400000,2026-01-20 15:00:00,2844,sampled
1768903200000,2026-01-20 18:00:00,2878,sampled
1768914000000,2026-01-20 21:00:00,2856,sampled
1768924800000,2026-01-21 00:00:00,2891,sampled
1768933800000,2026-01-21 02:30:00,2917,sampled
1768946400000,2026-01-21 06:00:00,2855,sampled
1768957200000,2026-01-21 09:00:00,2800,sampled
1768978800000,2026-01-21 15:00:00,2780,sampled
1768989600000,2026-01-21 18:00:00,2895,sampled
1769000400000,2026-01-21 21:00:00,2791,sampled
1769011200000,2026-01-22 00:00:00,2944,sampled
1769022000000,2026-01-22 03:00:00,2865,sampled
1769032800000,2026-01-22 06:00:00,2901,sampled
1769043600000,2026-01-22 09:00:00,2799,sampled
1769054400000,2026-01-22 12:00:00,2815,sampled
1769065200000,2026-01-22 15:00:00,2849,sampled
1769076000000,2026-01-22 18:00:00,2877,sampled
1769086800000,2026-01-22 21:00:00,2813,sampled
1769097600000,2026-01-23 00:00:00,2930,sampled
1769108400000,2026-01-23 03:00:00,2778,sampled
1769119200000,2026-01-23 06:00:00,2854,sampled
1769130000000,2026-01-23 09:00:00,2737,sampled
1769140800000,2026-01-23 12:00:00,2763,sampled
1769151600000,2026-01-23 15:00:00,2776,sampled
1769162400000,2026-01-23 18:00:00,2905,sampled
1769173200000,2026-01-23 21:00:00,2777,sampled
1769184000000,2026-01-24 00:00:00,2873,sampled
1769194800000,2026-01-24 03:00:00,2842,sampled
1769205600000,2026-01-24 06:00:00,2857,sampled
1769216400000,2026-01-24 09:00:00,2799,sampled
1769227200000,2026-01-24 12:00:00,2842,sampled
1769238000000,2026-01-24 15:00:00,2866,sampled
1769248800000,2026-01-24 18:00:00,2869,sampled
1769259600000,2026-01-24 21:00:00,2763,sampled
1769270400000,2026-01-25 00:00:00,2854,sampled
1769281200000,2026-01-25 03:00:00,2808,sampled
1769292000000,2026-01-25 06:00:00,2867,sampled
1769302800000,2026-01-25 09:00:00,2819,sampled
1769313600000,2026-01-25 12:00:00,2805,sampled
1769322600000,2026-01-25 14:30:00,2862,sampled
1769335200000,2026-01-25 18:00:00,2872,sampled
1769346000000,2026-01-25 21:00:00,2858,sampled
1769356800000,2026-01-26 00:00:00,2870,sampled
1769367600000,2026-01-26 03:00:00,2830,sampled
1769378400000,2026-01-26 06:00:00,2795,sampled
1769389200000,2026-01-26 09:00:00,2844,sampled
1769400000000,2026-01-26 12:00:00,2834,sampled
1769410800000,2026-01-26 15:00:00,2868,sampled
1769421600000,2026-01-26 18:00:00,2927,sampled
1769432400000,2026-01-26 21:00:00,2881,sampled
1769443200000,2026-01-27 00:00:00,3048,sampled
1769454000000,2026-01-27 03:00:00,3021,sampled
1769464800000,2026-01-27 06:00:00,3042,sampled
1769475600000,2026-01-27 09:00:00,3009,sampled
1769486400000,2026-01-27 12:00:00,3038,sampled
1769497200000,2026-01-27 15:00:00,2967,sampled
1769508000000,2026-01-27 18:00:00,3083,sampled
1769520600000,2026-01-27 21:30:00,3046,sampled
1769529600000,2026-01-28 00:00:00,3260,sampled
1769540400000,2026-01-28 03:00:00,3147,sampled
1769551200000,2026-01-28 06:00:00,3199,sampled
1769562000000,2026-01-28 09:00:00,3074,sampled
1769572800000,2026-01-28 12:00:00,2941,sampled
1769583600000,2026-01-28 15:00:00,2872,sampled
1769594400000,2026-01-28 18:00:00,2998,sampled
1769605200000,2026-01-28 21:00:00,2951,sampled
1769616000000,2026-01-29 00:00:00,2962,sampled
1769626800000,2026-01-29 03:00:00,2961,sampled
1769637600000,2026-01-29 06:00:00,2852,sampled
1769648400000,2026-01-29 09:00:00,2727,sampled
1769659200000,2026-01-29 12:00:00,2635,sampled
1769670000000,2026-01-29 15:00:00,2631,sampled
1769680800000,2026-01-29 18:00:00,2639,sampled
1769691600000,2026-01-29 21:00:00,2543,sampled
1769702400000,2026-01-30 00:00:00,2570,sampled
1769713200000,2026-01-30 03:00:00,2539,sampled
1769724000000,2026-01-30 06:00:00,2452,sampled
1769734800000,2026-01-30 09:00:00,2408,sampled
1769743800000,2026-01-30 11:30:00,2455,sampled
1769756400000,2026-01-30 15:00:00,2527,sampled
1769767200000,2026-01-30 18:00:00,2562,sampled
1769778000000,2026-01-30 21:00:00,2487,sampled
1769788800000,2026-01-31 00:00:00,2561,sampled
1769799600000,2026-01-31 03:00:00,2474,sampled
1769810400000,2026-01-31 06:00:00,2436,sampled
1769821200000,2026-01-31 09:00:00,2420,sampled
1769832000000,2026-01-31 12:00:00,2479,sampled
1769842800000,2026-01-31 15:00:00,2568,sampled
1769853600000,2026-01-31 18:00:00,2563,sampled
1769864400000,2026-01-31 21:00:00,2465,sampled
1769875200000,2026-02-01 00:00:00,2470,sampled
1769886000000,2026-02-01 03:00:00,2459,sampled
1769896800000,2026-02-01 06:00:00,2442,sampled
1769907600000,2026-02-01 09:00:00,2361,sampled
1769918400000,2026-02-01 12:00:00,2481,sampled
1769929200000,2026-02-01 15:00:00,2481,sampled
1769940000000,2026-02-01 18:00:00,2570,sampled
1769949000000,2026-02-01 20:30:00,2552,sampled
1769961600000,2026-02-02 00:00:00,2470,sampled
1769972400000,2026-02-02 03:00:00,2466,sampled
1769983200000,2026-02-02 06:00:00,2447,sampled
1769994000000,2026-02-02 09:00:00,2433,sampled
1770004800000,2026-02-02 12:00:00,2476,sampled
1770015600000,2026-02-02 15:00:00,2509,sampled
1770026400000,2026-02-02 18:00:00,2572,sampled
1770037200000,2026-02-02 21:00:00,2565,sampled
1770046200000,2026-02-02 23:30:00,2570,sampled
1770057000000,2026-02-03 02:30:00,2544,sampled
1770069600000,2026-02-03 06:00:00,2540,sampled
1770080400000,2026-02-03 09:00:00,2487,sampled
1770091200000,2026-02-03 12:00:00,2573,sampled
1770102000000,2026-02-03 15:00:00,2577,sampled
1770112800000,2026-02-03 18:00:00,2762,sampled
1770123600000,2026-02-03 21:00:00,2748,sampled
1770134400000,2026-02-04 00:00:00,2755,sampled
1770145200000,2026-02-04 03:00:00,2651,sampled
1770156000000,2026-02-04 06:00:00,2638,sampled
1770166800000,2026-02-04 09:00:00,2559,sampled
1770177600000,2026-02-04 12:00:00,2668,sampled
1770188400000,2026-02-04 15:00:00,2675,sampled
1770199200000,2026-02-04 18:00:00,2764,sampled
1770210000000,2026-02-04 21:00:00,2747,sampled
1770220800000,2026-02-05 00:00:00,2759,sampled
1770231600000,2026-02-05 03:00:00,2697,sampled
1770242400000,2026-02-05 06:00:00,2753,sampled
1770253200000,2026-02-05 09:00:00,2653,sampled
1770264000000,2026-02-05 12:00:00,2768,sampled
1770274800000,2026-02-05 15:00:00,2769,sampled
1770285600000,2026-02-05 18:00:00,2779,sampled
1770296400000,2026-02-05 21:00:00,2868,sampled
1770307200000,2026-02-06 00:00:00,2955,sampled
1770318000000,2026-02-06 03:00:00,2834,sampled
1770328800000,2026-02-06 06:00:00,2842,sampled
1770339600000,2026-02-06 09:00:00,2791,sampled
1770348600000,2026-02-06 11:30:00,2845,sampled
1770361200000,2026-02-06 15:00:00,2861,sampled
1770372000000,2026-02-06 18:00:00,2860,sampled
1770382800000,2026-02-06 21:00:00,2758,sampled
1770393600000,2026-02-07 00:00:00,2773,sampled
1770404400000,2026-02-07 03:00:00,2759,sampled
1770415200000,2026-02-07 06:00:00,2754,sampled
1770426000000,2026-02-07 09:00:00,2704,sampled
1770436800000,2026-02-07 12:00:00,2770,sampled
1770445800000,2026-02-07 14:30:00,2768,sampled
1770458400000,2026-02-07 18:00:00,2864,sampled
1770469200000,2026-02-07 21:00:00,2769,sampled
1770480000000,2026-02-08 00:00:00,2827,sampled
1770490800000,2026-02-08 03:00:00,2763,sampled
1770501600000,2026-02-08 06:00:00,2761,sampled
1770512400000,2026-02-08 09:00:00,2726,sampled
1770523200000,2026-02-08 12:00:00,2775,sampled
1770534000000,2026-02-08 15:00:00,2859,sampled
1770544800000,2026-02-08 18:00:00,2865,sampled
1770555600000,2026-02-08 21:00:00,2776,sampled
1770564600000,2026-02-08 23:30:00,2848,sampled
1770577200000,2026-02-09 03:00:00,2763,sampled
1770588000000,2026-02-09 06:00:00,2764,sampled
1770598800000,2026-02-09 09:00:00,2739,sampled
1770609600000,2026-02-09 12:00:00,2777,sampled
1770620400000,2026-02-09 15:00:00,2860,sampled
1770631200000,2026-02-09 18:00:00,2867,sampled
1770642000000,2026-02-09 21:00:00,2849,sampled
1770652800000,2026-02-10 00:00:00,2859,sampled
1770663600000,2026-02-10 03:00:00,2761,sampled
1770674400000,2026-02-10 06:00:00,2763,sampled
1770685200000,2026-02-10 09:00:00,2738,sampled
1770696000000,2026-02-10 12:00:00,2771,sampled
1770706800000,2026-02-10 15:00:00,2799,sampled
1770717600000,2026-02-10 18:00:00,2863,sampled
1770728400000,2026-02-10 21:00:00,2848,sampled
1770739200000,2026-02-11 00:00:00,2858,sampled
1770750000000,2026-02-11 03:00:00,2758,sampled
1770760800000,2026-02-11 06:00:00,2761,sampled
1770771600000,2026-02-11 09:00:00,2744,sampled
1770782400000,2026-02-11 12:00:00,2772,sampled
1770793200000,2026-02-11 15:00:00,2778,sampled
1770809400000,2026-02-11 19:30:00,2863,sampled
1770814800000,2026-02-11 21:00:00,2832,sampled
1770825600000,2026-02-12 00:00:00,2862,sampled
1770836400000,2026-02-12 03:00:00,2770,sampled
1770841800000,2026-02-12 04:30:00,2814,sampled
1770883200000,2026-02-12 16:00:00,2867,sampled
1770890400000,2026-02-12 18:00:00,2861,sampled
1770901200000,2026-02-12 21:00:00,2811,sampled
1770912000000,2026-02-13 00:00:00,2860,sampled
1770922800000,2026-02-13 03:00:00,2762,sampled
1770933600000,2026-02-13 06:00:00,2696,sampled
1770944400000,2026-02-13 09:00:00,2623,sampled
1770955200000,2026-02-13 12:00:00,2723,sampled
1770966000000,2026-02-13 15:00:00,2763,sampled
1770976800000,2026-02-13 18:00:00,2771,sampled
1770987600000,2026-02-13 21:00:00,2747,sampled
1770998400000,2026-02-14 00:00:00,2756,sampled
