时间戳,时间,均价,数据类型
1768114800000,2026-01-11 15:00:00,2376,sampled
1768125600000,2026-01-11 18:00:00,2381,sampled
1768136400000,2026-01-11 21:00:00,2282,sampled
1768147200000,2026-01-12 00:00:00,1990,sampled
1768158000000,2026-01-12 03:00:00,1923,sampled
1768168800000,2026-01-12 06:00:00,2176,sampled
1768179600000,2026-01-12 09:00:00,2074,sampled
1768190400000,2026-01-12 12:00:00,1752,sampled
1768201200000,2026-01-12 15:00:00,2065,sampled
1768210200000,2026-01-12 17:30:00,2099,sampled
1768224600000,2026-01-12 21:30:00,2046,sampled
1768233600000,2026-01-13 00:00:00,1928,sampled
1768244400000,2026-01-13 03:00:00,2032,sampled
1768255200000,2026-01-13 06:00:00,2064,sampled
1768266000000,2026-01-13 09:00:00,2139,sampled
1768276800000,2026-01-13 12:00:00,1713,sampled
1768287600000,2026-01-13 15:00:00,2112,sampled
1768298400000,2026-01-13 18:00:00,2192,sampled
1768307400000,2026-01-13 20:30:00,2179,sampled
1768320000000,2026-01-14 00:00:00,1958,sampled
1768330800000,2026-01-14 03:00:00,1800,sampled
1768341600000,2026-01-14 06:00:00,2205,sampled
1768352400000,2026-01-14 09:00:00,1785,sampled
1768363200000,2026-01-14 12:00:00,1951,sampled
1768374000000,2026-01-14 15:00:00,2211,sampled
1768384800000,2026-01-14 18:00:00,2195,sampled
1768395600000,2026-01-14 21:00:00,1765,sampled
1768406400000,2026-01-15 00:00:00,1933,sampled
1768417200000,2026-01-15 03:00:00,2172,sampled
1768428000000,2026-01-15 06:00:00,2103,sampled
1768438800000,2026-01-15 09:00:00,1899,sampled
1768449600000,2026-01-15 12:00:00,1784,sampled
1768460400000,2026-01-15 15:00:00,2117,sampled
1768471200000,2026-01-15 18:00:00,2210,sampled
1768482000000,2026-01-15 21:00:00,1766,sampled
1768492800000,2026-01-16 00:00:00,2054,sampled
1768503600000,2026-01-16 03:00:00,2103,sampled
1768514400000,2026-01-16 06:00:00,2032,sampled
1768525200000,2026-01-16 09:00:00,1908,sampled
1768536000000,2026-01-16 12:00:00,1635,sampled
1768546800000,2026-01-16 15:00:00,2045,sampled
1768557600000,2026-01-16 18:00:00,2100,sampled
1768568400000,2026-01-16 21:00:00,1786,sampled
1768579200000,2026-01-17 00:00:00,1983,sampled
1768590000000,2026-01-17 03:00:00,2036,sampled
1768600800000,2026-01-17 06:00:00,2104,sampled
1768611600000,2026-01-17 09:00:00,2022,sampled
1768622400000,2026-01-17 12:00:00,1800,sampled
1768633200000,2026-01-17 15:00:00,2313,sampled
1768644000000,2026-01-17 18:00:00,2376,sampled
1768654800000,2026-01-17 21:00:00,1976,sampled
1768665600000,2026-01-18 00:00:00,2211,sampled
1768676400000,2026-01-18 03:00:00,2101,sampled
1768687200000,2026-01-18 06:00:00,1853,sampled
1768698000000,2026-01-18 09:00:00,1775,sampled
1768708800000,2026-01-18 12:00:00,2368,sampled
1768719600000,2026-01-18 15:00:00,2351,sampled
1768730400000,2026-01-18 18:00:00,2378,sampled
1768741200000,2026-01-18 21:00:00,1894,sampled
1768750200000,2026-01-18 23:30:00,1991,sampled
