date,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B
2025-11-05 04:00:00,3033.0,2381.0,600.0,6553.0
2025-11-05 05:00:00,3050.0,2352.0,612.0,6583.0
2025-11-05 06:00:00,3033.0,2395.0,606.0,6403.0
2025-11-05 07:00:00,3050.0,2395.0,629.0,6403.0
2025-11-05 08:00:00,3067.0,2452.0,624.0,6373.0
2025-11-05 09:00:00,3050.0,2437.0,629.0,6343.0
2025-11-05 10:00:00,3050.0,2409.0,612.0,6223.0
2025-11-05 11:00:00,3067.0,2367.0,618.0,6343.0
2025-11-05 12:00:00,3067.0,2437.0,624.0,6193.0
2025-11-05 13:00:00,3067.0,2452.0,618.0,6343.0
2025-11-05 14:00:00,3067.0,2395.0,577.0,6373.0
2025-11-05 15:00:00,3067.0,2395.0,589.0,6463.0
2025-11-05 16:00:00,3067.0,2423.0,600.0,6553.0
2025-11-05 17:00:00,3067.0,2409.0,583.0,6523.0
2025-11-05 18:00:00,3050.0,2381.0,594.0,6253.0
2025-11-05 19:00:00,3067.0,2395.0,612.0,6343.0
2025-11-05 20:00:00,3067.0,2423.0,600.0,6493.0
2025-11-05 21:00:00,3067.0,2409.0,618.0,6643.0
2025-11-05 22:00:00,3067.0,2409.0,600.0,6703.0
2025-11-05 23:00:00,3067.0,2381.0,606.0,6523.0
2025-11-06 00:00:00,3067.0,2381.0,612.0,6613.0
2025-11-06 01:00:00,3050.0,2423.0,618.0,6763.0
2025-11-06 02:00:00,3067.0,2381.0,624.0,6643.0
2025-11-06 03:00:00,3033.0,2352.0,612.0,6583.0
2025-11-06 04:00:00,3033.0,2338.0,594.0,6703.0
2025-11-06 05:00:00,3000.0,2310.0,612.0,6583.0
2025-11-06 06:00:00,3033.0,2310.0,600.0,6343.0
2025-11-06 07:00:00,3017.0,2423.0,635.0,6433.0
2025-11-06 08:00:00,3067.0,2381.0,629.0,6433.0
2025-11-06 09:00:00,3033.0,2352.0,612.0,6283.0
2025-11-06 10:00:00,3050.0,2395.0,618.0,6313.0
2025-11-06 11:00:00,3050.0,2367.0,618.0,6313.0
2025-11-06 12:00:00,3067.0,2423.0,624.0,6313.0
2025-11-06 13:00:00,3050.0,2423.0,594.0,6373.0
2025-11-06 14:00:00,3067.0,2352.0,589.0,6403.0
2025-11-06 15:00:00,3067.0,2381.0,600.0,6553.0
2025-11-06 16:00:00,3067.0,2409.0,577.0,6583.0
2025-11-06 17:00:00,3067.0,2381.0,583.0,6523.0
2025-11-06 18:00:00,2967.0,2338.0,600.0,6403.0
2025-11-06 19:00:00,3050.0,2367.0,594.0,6343.0
2025-11-06 20:00:00,3067.0,2423.0,594.0,6493.0
2025-11-06 21:00:00,3067.0,2409.0,594.0,6643.0
2025-11-06 22:00:00,3067.0,2409.0,554.0,6673.0
2025-11-06 23:00:00,3067.0,2367.0,559.0,6523.0
2025-11-07 00:00:00,3067.0,2352.0,565.0,6463.0
2025-11-07 01:00:00,3067.0,2310.0,664.0,6553.0
2025-11-07 02:00:00,3017.0,2296.0,641.0,6553.0
2025-11-07 03:00:00,3050.0,2352.0,624.0,6613.0
2025-11-07 04:00:00,3033.0,2267.0,606.0,6613.0
2025-11-07 05:00:00,3017.0,2239.0,612.0,6583.0
2025-11-07 06:00:00,3017.0,2324.0,618.0,6403.0
2025-11-07 07:00:00,2917.0,2296.0,612.0,6253.0
2025-11-07 08:00:00,3000.0,2282.0,647.0,6463.0
2025-11-07 09:00:00,2967.0,2324.0,612.0,6283.0
2025-11-07 10:00:00,3000.0,2324.0,612.0,6253.0
2025-11-07 11:00:00,2983.0,2296.0,606.0,6163.0
2025-11-07 12:00:00,3000.0,2324.0,606.0,6193.0
2025-11-07 13:00:00,3033.0,2338.0,589.0,6163.0
2025-11-07 14:00:00,3067.0,2352.0,571.0,6163.0
2025-11-07 15:00:00,3067.0,2338.0,583.0,6313.0
2025-11-07 16:00:00,3067.0,2338.0,559.0,6403.0
2025-11-07 17:00:00,3067.0,2352.0,571.0,6343.0
2025-11-07 18:00:00,3050.0,2324.0,583.0,6163.0
2025-11-07 19:00:00,3000.0,2367.0,577.0,6193.0
2025-11-07 20:00:00,3067.0,2423.0,571.0,6313.0
2025-11-07 21:00:00,3067.0,2423.0,571.0,6373.0
2025-11-07 22:00:00,3067.0,2409.0,542.0,6373.0
2025-11-07 23:00:00,3067.0,2352.0,548.0,6313.0
2025-11-08 00:00:00,3050.0,2338.0,559.0,6313.0
2025-11-08 01:00:00,3067.0,2338.0,583.0,6313.0
2025-11-08 02:00:00,3033.0,2310.0,565.0,6343.0
2025-11-08 03:00:00,3017.0,2310.0,583.0,6283.0
2025-11-08 04:00:00,3017.0,2324.0,554.0,6343.0
2025-11-08 05:00:00,3017.0,2324.0,565.0,6223.0
2025-11-08 06:00:00,2983.0,2253.0,577.0,6193.0
2025-11-08 07:00:00,2967.0,2437.0,583.0,6253.0
2025-11-08 08:00:00,2967.0,2452.0,571.0,6163.0
2025-11-08 09:00:00,2967.0,2452.0,594.0,6073.0
2025-11-08 10:00:00,3000.0,2452.0,618.0,6193.0
2025-11-08 11:00:00,3067.0,2437.0,612.0,6133.0
2025-11-08 12:00:00,2983.0,2452.0,600.0,6073.0
2025-11-08 13:00:00,3000.0,2437.0,589.0,6223.0
2025-11-08 14:00:00,3067.0,2452.0,583.0,6193.0
2025-11-08 15:00:00,3067.0,2551.0,571.0,6193.0
2025-11-08 16:00:00,3067.0,2565.0,583.0,6313.0
2025-11-08 17:00:00,3050.0,2452.0,571.0,6223.0
2025-11-08 18:00:00,2967.0,2310.0,606.0,6073.0
2025-11-08 19:00:00,2967.0,2367.0,606.0,6133.0
2025-11-08 20:00:00,2967.0,2367.0,594.0,6163.0
2025-11-08 21:00:00,2967.0,2352.0,589.0,6223.0
2025-11-08 22:00:00,2967.0,2296.0,583.0,6163.0
2025-11-08 23:00:00,2967.0,2296.0,559.0,6103.0
2025-11-09 00:00:00,2967.0,2267.0,583.0,6223.0
2025-11-09 01:00:00,2967.0,2310.0,589.0,6223.0
2025-11-09 02:00:00,2967.0,2338.0,589.0,6193.0
2025-11-09 03:00:00,2967.0,2310.0,571.0,6103.0
2025-11-09 04:00:00,2967.0,2267.0,571.0,6163.0
2025-11-09 05:00:00,2933.0,2282.0,554.0,6163.0
2025-11-09 06:00:00,2933.0,2296.0,577.0,6223.0
2025-11-09 07:00:00,2900.0,2267.0,577.0,6103.0
2025-11-09 08:00:00,2950.0,2367.0,594.0,6013.0
2025-11-09 09:00:00,2967.0,2367.0,606.0,6043.0
2025-11-09 10:00:00,2967.0,2381.0,594.0,6073.0
2025-11-09 11:00:00,2967.0,2494.0,583.0,6073.0
2025-11-09 12:00:00,2967.0,2480.0,612.0,5983.0
2025-11-09 13:00:00,2967.0,2537.0,583.0,6103.0
2025-11-09 14:00:00,2967.0,2537.0,571.0,6193.0
2025-11-09 15:00:00,2983.0,2537.0,583.0,6163.0
2025-11-09 16:00:00,3067.0,2537.0,589.0,6193.0
2025-11-09 17:00:00,3067.0,2437.0,594.0,6193.0
2025-11-09 18:00:00,2967.0,2296.0,600.0,6013.0
2025-11-09 19:00:00,2967.0,2296.0,577.0,6013.0
2025-11-09 20:00:00,2967.0,2352.0,583.0,6043.0
2025-11-09 21:00:00,2967.0,2310.0,606.0,6133.0
2025-11-09 22:00:00,2967.0,2239.0,600.0,6163.0
2025-11-09 23:00:00,2967.0,2211.0,612.0,6073.0
2025-11-10 00:00:00,2967.0,2239.0,606.0,6133.0
2025-11-10 01:00:00,2967.0,2225.0,606.0,6163.0
2025-11-10 02:00:00,2967.0,2267.0,612.0,6133.0
2025-11-10 03:00:00,2950.0,2267.0,612.0,6163.0
2025-11-10 04:00:00,2967.0,2239.0,594.0,6103.0
2025-11-10 05:00:00,2967.0,2197.0,594.0,6043.0
2025-11-10 06:00:00,2967.0,2296.0,600.0,6133.0
2025-11-10 07:00:00,2950.0,2253.0,606.0,5983.0
2025-11-10 08:00:00,2900.0,2239.0,624.0,5893.0
2025-11-10 09:00:00,2950.0,2267.0,600.0,5983.0
2025-11-10 10:00:00,2967.0,2267.0,606.0,5983.0
2025-11-10 11:00:00,2967.0,2239.0,606.0,5953.0
2025-11-10 12:00:00,2967.0,2310.0,612.0,5953.0
2025-11-10 13:00:00,2967.0,2296.0,641.0,5983.0
2025-11-10 14:00:00,3017.0,2239.0,618.0,6013.0
2025-11-10 15:00:00,3050.0,2253.0,600.0,6013.0
2025-11-10 16:00:00,3067.0,2253.0,606.0,6133.0
2025-11-10 17:00:00,3067.0,2310.0,606.0,6163.0
2025-11-10 18:00:00,3000.0,2324.0,606.0,6013.0
2025-11-10 19:00:00,3017.0,2267.0,594.0,6043.0
2025-11-10 20:00:00,3067.0,2352.0,589.0,6163.0
2025-11-10 21:00:00,3067.0,2395.0,600.0,6163.0
2025-11-10 22:00:00,3067.0,2395.0,594.0,6193.0
2025-11-10 23:00:00,3067.0,2296.0,589.0,6193.0
2025-11-11 00:00:00,3067.0,2324.0,606.0,6193.0
2025-11-11 01:00:00,3067.0,2367.0,600.0,6223.0
2025-11-11 02:00:00,3067.0,2338.0,606.0,6373.0
2025-11-11 03:00:00,3050.0,2324.0,594.0,6373.0
2025-11-11 04:00:00,3067.0,2239.0,577.0,6253.0
2025-11-11 05:00:00,3050.0,2253.0,583.0,6313.0
2025-11-11 06:00:00,3033.0,2253.0,600.0,6193.0
2025-11-11 07:00:00,2967.0,2267.0,624.0,6073.0
2025-11-11 08:00:00,2967.0,2253.0,594.0,6013.0
2025-11-11 09:00:00,3033.0,2324.0,594.0,6043.0
2025-11-11 10:00:00,3067.0,2338.0,612.0,6163.0
2025-11-11 11:00:00,3050.0,2367.0,606.0,6133.0
2025-11-11 12:00:00,3050.0,2381.0,612.0,6133.0
2025-11-11 13:00:00,3067.0,2324.0,606.0,6088.0
2025-11-11 14:00:00,3076.0,2327.0,605.0,6086.0
2025-11-11 15:00:00,3085.0,2331.0,604.0,6083.0
2025-11-11 16:00:00,3094.0,2334.0,603.0,6080.0
2025-11-11 17:00:00,3103.0,2337.0,602.0,6078.0
2025-11-11 18:00:00,3111.0,2341.0,601.0,6076.0
2025-11-11 19:00:00,3120.0,2344.0,600.0,6073.0
2025-11-11 20:00:00,3129.0,2347.0,599.0,6070.0
2025-11-11 21:00:00,3138.0,2351.0,598.0,6068.0
2025-11-11 22:00:00,3147.0,2354.0,598.0,6066.0
2025-11-11 23:00:00,3156.0,2357.0,597.0,6063.0
2025-11-12 00:00:00,3165.0,2361.0,596.0,6060.0
2025-11-12 01:00:00,3174.0,2364.0,595.0,6058.0
2025-11-12 02:00:00,3183.0,2367.0,594.0,6056.0
2025-11-12 03:00:00,3191.0,2371.0,593.0,6053.0
2025-11-12 04:00:00,3200.0,2374.0,592.0,6050.0
2025-11-12 05:00:00,3209.0,2377.0,591.0,6048.0
2025-11-12 06:00:00,3218.0,2381.0,590.0,6046.0
2025-11-12 07:00:00,3227.0,2384.0,589.0,6043.0
2025-11-12 08:00:00,3227.0,2384.0,589.0,6043.0
2025-11-12 09:00:00,3250.0,2352.0,589.0,6133.0
2025-11-12 10:00:00,3267.0,2480.0,594.0,6283.0
2025-11-12 11:00:00,3267.0,2508.0,594.0,6133.0
2025-11-12 12:00:00,3267.0,2522.0,618.0,6073.0
2025-11-12 13:00:00,3433.0,2537.0,594.0,6163.0
2025-11-12 14:00:00,3467.0,2494.0,589.0,6283.0
2025-11-12 15:00:00,3467.0,2522.0,583.0,6343.0
2025-11-12 16:00:00,3467.0,2551.0,583.0,6493.0
2025-11-12 17:00:00,3417.0,2607.0,589.0,6253.0
2025-11-12 18:00:00,3333.0,2508.0,612.0,6253.0
2025-11-12 19:00:00,3292.0,2537.0,606.0,6403.0
2025-11-12 20:00:00,3367.0,2607.0,612.0,6433.0
2025-11-12 21:00:00,3417.0,2692.0,618.0,6523.0
2025-11-12 22:00:00,3467.0,2636.0,583.0,6523.0
2025-11-12 23:00:00,3467.0,2607.0,612.0,6403.0
2025-11-13 00:00:00,3433.0,2622.0,600.0,6343.0
2025-11-13 01:00:00,3850.0,2546.0,560.0,6211.0
2025-11-13 02:00:00,4267.0,2469.0,519.0,6079.0
2025-11-13 03:00:00,4267.0,2469.0,519.0,6079.0
2025-11-13 04:00:00,3881.0,2415.0,514.0,5991.0
2025-11-13 05:00:00,3483.0,2452.0,524.0,6013.0
2025-11-13 06:00:00,3467.0,2423.0,513.0,6043.0
2025-11-13 07:00:00,3300.0,2395.0,489.0,6013.0
2025-11-13 08:00:00,3217.0,2352.0,542.0,6013.0
2025-11-13 09:00:00,3150.0,2352.0,524.0,5953.0
2025-11-13 10:00:00,3167.0,2338.0,542.0,6013.0
2025-11-13 11:00:00,3167.0,2437.0,530.0,6013.0
2025-11-13 12:00:00,3117.0,2423.0,507.0,5923.0
2025-11-13 13:00:00,3167.0,2452.0,519.0,5983.0
2025-11-13 14:00:00,3167.0,2452.0,548.0,6013.0
2025-11-13 15:00:00,3167.0,2537.0,589.0,6043.0
2025-11-13 16:00:00,3167.0,2707.0,577.0,6013.0
2025-11-13 17:00:00,3167.0,2707.0,565.0,6043.0
2025-11-13 18:00:00,3250.0,2707.0,530.0,6013.0
2025-11-13 19:00:00,3267.0,2777.0,554.0,6013.0
2025-11-13 20:00:00,3367.0,2891.0,583.0,6043.0
2025-11-13 21:00:00,3483.0,2947.0,571.0,6043.0
2025-11-13 22:00:00,3567.0,2919.0,554.0,6043.0
2025-11-13 23:00:00,3567.0,2905.0,577.0,6043.0
2025-11-14 00:00:00,3483.0,2862.0,559.0,6043.0
2025-11-14 01:00:00,3517.0,2891.0,583.0,6103.0
2025-11-14 02:00:00,3550.0,2933.0,571.0,6133.0
2025-11-14 03:00:00,3550.0,2947.0,571.0,6193.0
2025-11-14 04:00:00,3550.0,2905.0,554.0,6343.0
2025-11-14 05:00:00,3550.0,2905.0,559.0,6373.0
2025-11-14 06:00:00,3500.0,2777.0,554.0,6253.0
2025-11-14 07:00:00,3300.0,2622.0,524.0,5983.0
2025-11-14 08:00:00,3200.0,2508.0,554.0,5953.0
2025-11-14 09:00:00,3300.0,2721.0,554.0,5983.0
2025-11-14 10:00:00,3383.0,2891.0,565.0,5983.0
2025-11-14 11:00:00,3467.0,2947.0,577.0,6043.0
2025-11-14 12:00:00,3483.0,2962.0,583.0,6043.0
2025-11-14 13:00:00,3567.0,2962.0,589.0,6043.0
2025-11-14 14:00:00,3567.0,3032.0,589.0,6223.0
2025-11-14 15:00:00,3667.0,3032.0,624.0,6343.0
2025-11-14 16:00:00,3800.0,3047.0,624.0,6403.0
2025-11-14 17:00:00,3800.0,3103.0,612.0,6373.0
2025-11-14 18:00:00,3767.0,3061.0,571.0,6193.0
2025-11-14 19:00:00,3767.0,3089.0,612.0,6223.0
2025-11-14 20:00:00,3767.0,3316.0,688.0,6223.0
2025-11-14 21:00:00,3867.0,3415.0,723.0,6403.0
2025-11-14 22:00:00,3950.0,3401.0,729.0,6403.0
2025-11-14 23:00:00,3967.0,3443.0,705.0,6403.0
2025-11-15 00:00:00,3917.0,3443.0,705.0,6403.0
2025-11-15 01:00:00,3967.0,3415.0,729.0,6403.0
2025-11-15 02:00:00,3967.0,3443.0,723.0,6373.0
2025-11-15 03:00:00,3967.0,3429.0,723.0,6343.0
2025-11-15 04:00:00,3967.0,3415.0,723.0,6373.0
2025-11-15 05:00:00,3950.0,3401.0,723.0,6373.0
2025-11-15 06:00:00,3917.0,3387.0,717.0,6253.0
2025-11-15 07:00:00,3900.0,3429.0,723.0,6193.0
2025-11-15 08:00:00,3967.0,3457.0,787.0,6133.0
2025-11-15 09:00:00,3967.0,3486.0,799.0,6073.0
2025-11-15 10:00:00,3967.0,3627.0,799.0,6193.0
2025-11-15 11:00:00,3967.0,3642.0,799.0,6223.0
2025-11-15 12:00:00,3967.0,3542.0,799.0,6163.0
2025-11-15 13:00:00,3967.0,3613.0,804.0,6223.0
2025-11-15 14:00:00,4017.0,3755.0,816.0,6223.0
2025-11-15 15:00:00,4183.0,3882.0,804.0,6343.0
2025-11-15 16:00:00,4367.0,3982.0,816.0,6583.0
2025-11-15 17:00:00,4367.0,3982.0,810.0,6583.0
2025-11-15 18:00:00,4150.0,3882.0,799.0,6343.0
2025-11-15 19:00:00,4117.0,3840.0,799.0,6403.0
2025-11-15 20:00:00,4167.0,3897.0,804.0,6433.0
2025-11-15 21:00:00,4217.0,3897.0,799.0,6583.0
2025-11-15 22:00:00,4267.0,3897.0,799.0,6583.0
2025-11-15 23:00:00,4267.0,3812.0,799.0,6583.0
2025-11-16 00:00:00,4183.0,3670.0,769.0,6583.0
2025-11-16 01:00:00,4217.0,3627.0,764.0,6553.0
2025-11-16 02:00:00,4267.0,3727.0,764.0,6553.0
2025-11-16 03:00:00,4267.0,3684.0,781.0,6523.0
2025-11-16 04:00:00,4267.0,3656.0,752.0,6553.0
2025-11-16 05:00:00,4233.0,3684.0,775.0,6493.0
2025-11-16 06:00:00,4250.0,3627.0,758.0,6373.0
2025-11-16 07:00:00,4117.0,3712.0,799.0,6163.0
2025-11-16 08:00:00,4117.0,3769.0,810.0,6133.0
2025-11-16 09:00:00,4250.0,3826.0,834.0,6073.0
2025-11-16 10:00:00,4267.0,3897.0,834.0,6223.0
2025-11-16 11:00:00,4333.0,3953.0,845.0,6223.0
2025-11-16 12:00:00,4367.0,3982.0,834.0,6223.0
2025-11-16 13:00:00,4367.0,4052.0,845.0,6223.0
2025-11-16 14:00:00,4367.0,4067.0,834.0,6373.0
2025-11-16 15:00:00,4533.0,4067.0,834.0,6583.0
2025-11-16 16:00:00,4567.0,4067.0,828.0,6583.0
2025-11-16 17:00:00,4550.0,3967.0,799.0,6433.0
2025-11-16 18:00:00,4350.0,3797.0,799.0,6223.0
2025-11-16 19:00:00,4267.0,3741.0,799.0,6223.0
2025-11-16 20:00:00,4267.0,3812.0,769.0,6223.0
2025-11-16 21:00:00,4333.0,3812.0,764.0,6253.0
2025-11-16 22:00:00,4367.0,3812.0,764.0,6403.0
2025-11-16 23:00:00,4317.0,3684.0,699.0,6403.0
2025-11-17 00:00:00,4267.0,3571.0,699.0,6343.0
2025-11-17 01:00:00,4267.0,3613.0,723.0,6403.0
2025-11-17 02:00:00,4267.0,3571.0,705.0,6403.0
2025-11-17 03:00:00,4350.0,3571.0,717.0,6283.0
2025-11-17 04:00:00,4350.0,3571.0,682.0,6313.0
2025-11-17 05:00:00,4333.0,3542.0,554.0,6223.0
2025-11-17 06:00:00,4217.0,3472.0,606.0,6223.0
2025-11-17 07:00:00,4033.0,3188.0,624.0,6073.0
2025-11-17 08:00:00,3800.0,3018.0,600.0,5983.0
2025-11-17 09:00:00,3800.0,3004.0,612.0,6013.0
2025-11-17 10:00:00,3917.0,3061.0,612.0,5953.0
2025-11-17 11:00:00,4067.0,3401.0,606.0,5983.0
2025-11-17 12:00:00,4067.0,3415.0,618.0,5923.0
2025-11-17 13:00:00,4150.0,3613.0,653.0,6043.0
2025-11-17 14:00:00,4267.0,3542.0,589.0,6043.0
2025-11-17 15:00:00,4333.0,3542.0,618.0,6043.0
2025-11-17 16:00:00,4367.0,3557.0,612.0,6043.0
2025-11-17 17:00:00,4367.0,3642.0,610.0,6007.0
2025-11-17 18:00:00,4367.0,3642.0,624.0,6043.0
2025-11-17 19:00:00,4367.0,3642.0,624.0,6043.0
2025-11-17 20:00:00,4367.0,3684.0,653.0,6043.0
2025-11-17 21:00:00,4367.0,3741.0,694.0,6073.0
2025-11-17 22:00:00,4567.0,3812.0,694.0,6331.0
2025-11-17 23:00:00,4567.0,3812.0,664.0,6313.0
2025-11-18 00:00:00,4483.0,3684.0,600.0,6223.0
2025-11-18 01:00:00,4467.0,3613.0,618.0,6193.0
2025-11-18 02:00:00,4483.0,3542.0,600.0,6193.0
2025-11-18 03:00:00,4517.0,3528.0,600.0,6283.0
2025-11-18 04:00:00,4533.0,3429.0,606.0,6253.0
2025-11-18 05:00:00,4517.0,3415.0,600.0,6283.0
2025-11-18 06:00:00,4350.0,3372.0,594.0,6223.0
2025-11-18 07:00:00,4067.0,3316.0,571.0,5983.0
2025-11-18 08:00:00,4017.0,3259.0,618.0,5923.0
2025-11-18 09:00:00,4067.0,3372.0,618.0,5953.0
2025-11-18 10:00:00,4050.0,3429.0,653.0,5893.0
2025-11-18 11:00:00,4067.0,3429.0,635.0,6043.0
2025-11-18 12:00:00,4283.0,3571.0,682.0,5953.0
2025-11-18 13:00:00,4550.0,3769.0,717.0,6043.0
2025-11-18 14:00:00,4567.0,3812.0,699.0,6043.0
2025-11-18 15:00:00,4567.0,3797.0,723.0,6043.0
2025-11-18 16:00:00,4567.0,3812.0,723.0,6043.0
2025-11-18 17:00:00,4567.0,3783.0,723.0,6043.0
2025-11-18 18:00:00,4567.0,3812.0,723.0,6013.0
2025-11-18 19:00:00,4567.0,3854.0,787.0,6043.0
2025-11-18 20:00:00,4567.0,3911.0,799.0,6193.0
2025-11-18 21:00:00,4600.0,3967.0,793.0,6373.0
2025-11-18 22:00:00,4767.0,4010.0,764.0,6403.0
2025-11-18 23:00:00,4767.0,3939.0,717.0,6403.0
2025-11-19 00:00:00,4667.0,3797.0,682.0,6403.0
2025-11-19 01:00:00,4650.0,3741.0,682.0,6313.0
2025-11-19 02:00:00,4667.0,3741.0,664.0,6253.0
2025-11-19 03:00:00,4700.0,3769.0,682.0,6373.0
2025-11-19 04:00:00,4717.0,3812.0,635.0,6373.0
2025-11-19 05:00:00,4667.0,3812.0,647.0,6253.0
2025-11-19 06:00:00,4633.0,3812.0,688.0,6133.0
2025-11-19 07:00:00,4267.0,3755.0,676.0,5953.0
2025-11-19 08:00:00,4150.0,3528.0,688.0,5893.0
2025-11-19 09:00:00,4233.0,3642.0,705.0,5923.0
2025-11-19 10:00:00,4267.0,3627.0,699.0,5953.0
2025-11-19 11:00:00,4267.0,3769.0,717.0,6013.0
2025-11-19 12:00:00,4467.0,3783.0,740.0,6013.0
2025-11-19 13:00:00,4717.0,3911.0,775.0,6043.0
2025-11-19 14:00:00,4750.0,3967.0,781.0,6043.0
2025-11-19 15:00:00,4750.0,3953.0,781.0,6043.0
2025-11-19 16:00:00,4750.0,3967.0,787.0,6163.0
2025-11-19 17:00:00,4767.0,3982.0,769.0,6223.0
2025-11-19 18:00:00,4650.0,3939.0,764.0,6133.0
2025-11-19 19:00:00,4583.0,3868.0,793.0,6133.0
2025-11-19 20:00:00,4733.0,3953.0,799.0,6223.0
2025-11-19 21:00:00,4767.0,3982.0,799.0,6283.0
2025-11-19 22:00:00,4767.0,3982.0,793.0,6403.0
2025-11-19 23:00:00,4767.0,3953.0,758.0,6403.0
2025-11-20 00:00:00,4700.0,3840.0,694.0,6313.0
2025-11-20 01:00:00,4667.0,3769.0,711.0,6343.0
2025-11-20 02:00:00,4667.0,3797.0,723.0,6373.0
2025-11-20 03:00:00,4733.0,3797.0,717.0,6343.0
2025-11-20 04:00:00,4717.0,3698.0,705.0,6283.0
2025-11-20 05:00:00,4717.0,3542.0,688.0,6223.0
2025-11-20 06:00:00,4583.0,3486.0,711.0,6193.0
2025-11-20 07:00:00,4333.0,3500.0,717.0,5983.0
2025-11-20 08:00:00,4200.0,3514.0,711.0,5953.0
2025-11-20 09:00:00,4250.0,3585.0,723.0,5923.0
2025-11-20 10:00:00,4250.0,3571.0,740.0,6043.0
2025-11-20 11:00:00,4267.0,3656.0,758.0,5983.0
2025-11-20 12:00:00,4283.0,3741.0,764.0,5953.0
2025-11-20 13:00:00,4633.0,3868.0,781.0,6043.0
2025-11-20 14:00:00,4667.0,3897.0,758.0,6043.0
2025-11-20 15:00:00,4683.0,3897.0,775.0,6043.0
2025-11-20 16:00:00,4767.0,3882.0,775.0,6043.0
2025-11-20 17:00:00,4750.0,3897.0,775.0,6013.0
2025-11-20 18:00:00,4700.0,3897.0,781.0,6043.0
2025-11-20 19:00:00,4667.0,3948.0,799.0,6043.0
2025-11-20 20:00:00,4667.0,3967.0,822.0,6223.0
2025-11-20 21:00:00,4750.0,3982.0,804.0,6313.0
2025-11-20 22:00:00,4767.0,3982.0,799.0,6403.0
2025-11-20 23:00:00,4767.0,3939.0,799.0,6313.0
2025-11-21 00:00:00,4600.0,3712.0,682.0,6223.0
2025-11-21 01:00:00,4533.0,3642.0,682.0,6193.0
2025-11-21 02:00:00,4550.0,3613.0,670.0,6223.0
2025-11-21 03:00:00,4567.0,3457.0,659.0,6283.0
2025-11-21 04:00:00,4567.0,3330.0,635.0,6193.0
2025-11-21 05:00:00,4547.0,3472.0,645.0,5971.0
2025-11-21 06:00:00,4433.0,3514.0,670.0,6163.0
2025-11-21 07:00:00,4233.0,3472.0,670.0,6043.0
2025-11-21 08:00:00,4167.0,3514.0,664.0,5953.0
2025-11-21 09:00:00,4167.0,3540.0,659.0,5899.0
2025-11-21 10:00:00,4167.0,3528.0,670.0,5893.0
2025-11-21 11:00:00,4150.0,3500.0,664.0,5923.0
2025-11-21 12:00:00,4167.0,3528.0,729.0,5893.0
2025-11-21 13:00:00,4167.0,3585.0,793.0,6013.0
2025-11-21 14:00:00,4283.0,3599.0,775.0,6013.0
2025-11-21 15:00:00,4550.0,3684.0,781.0,6013.0
2025-11-21 16:00:00,4567.0,3727.0,799.0,6043.0
2025-11-21 17:00:00,4567.0,3812.0,799.0,6043.0
2025-11-21 18:00:00,4567.0,3826.0,828.0,5953.0
2025-11-21 19:00:00,4567.0,3939.0,845.0,6043.0
2025-11-21 20:00:00,4567.0,4038.0,869.0,6043.0
2025-11-21 21:00:00,4683.0,4067.0,863.0,6103.0
2025-11-21 22:00:00,4767.0,4067.0,834.0,6403.0
2025-11-21 23:00:00,4767.0,4052.0,834.0,6403.0
2025-11-22 00:00:00,4700.0,3854.0,804.0,6313.0
2025-11-22 01:00:00,4667.0,3812.0,799.0,6253.0
2025-11-22 02:00:00,4717.0,3812.0,781.0,6313.0
2025-11-22 03:00:00,4733.0,3812.0,793.0,6313.0
2025-11-22 04:00:00,4767.0,3812.0,781.0,6343.0
2025-11-22 05:00:00,4717.0,3783.0,810.0,6253.0
2025-11-22 06:00:00,4633.0,3727.0,816.0,6013.0
2025-11-22 07:00:00,4450.0,3727.0,851.0,6043.0
2025-11-22 08:00:00,4450.0,3783.0,851.0,5983.0
2025-11-22 09:00:00,4367.0,3840.0,863.0,5953.0
2025-11-22 10:00:00,4450.0,3925.0,857.0,6013.0
2025-11-22 11:00:00,4467.0,3982.0,851.0,6043.0
2025-11-22 12:00:00,4400.0,3925.0,834.0,6043.0
2025-11-22 13:00:00,4467.0,3982.0,839.0,6043.0
2025-11-22 14:00:00,4633.0,4038.0,834.0,6043.0
2025-11-22 15:00:00,4767.0,4067.0,834.0,6043.0
2025-11-22 16:00:00,4767.0,4067.0,834.0,6223.0
2025-11-22 17:00:00,4767.0,3982.0,822.0,6283.0
2025-11-22 18:00:00,4667.0,3882.0,804.0,6013.0
2025-11-22 19:00:00,4667.0,3897.0,780.0,5492.0
2025-11-22 20:00:00,4667.0,3925.0,834.0,6103.0
2025-11-22 21:00:00,4667.0,3982.0,834.0,6223.0
2025-11-22 22:00:00,4667.0,3982.0,804.0,6223.0
2025-11-22 23:00:00,4667.0,3897.0,769.0,6223.0
2025-11-23 00:00:00,4550.0,3613.0,723.0,6223.0
2025-11-23 01:00:00,4567.0,3684.0,723.0,6223.0
2025-11-23 02:00:00,4567.0,3727.0,711.0,6193.0
2025-11-23 03:00:00,4567.0,3656.0,717.0,6163.0
2025-11-23 04:00:00,4567.0,3415.0,694.0,6163.0
2025-11-23 05:00:00,4550.0,3613.0,688.0,6133.0
2025-11-23 06:00:00,4500.0,3273.0,734.0,5983.0
