date,5.45x39mm BS,5.45x39mm BT,5.45x39mm PRS,5.45x39mm PS,5.45x39mm T
2025-10-03 00:00:00,3685.0,1379.0,36.0,585.0,94.0
2025-10-03 01:00:00,3773.0,1220.0,35.0,489.0,93.0
2025-10-03 02:00:00,3759.0,1254.0,35.0,489.0,92.0
2025-10-03 03:00:00,3759.0,1254.0,35.0,504.0,91.0
2025-10-03 04:00:00,3745.0,1260.0,35.0,504.0,89.0
2025-10-03 05:00:00,3690.0,1236.0,35.0,477.0,89.0
2025-10-03 06:00:00,3718.0,1266.0,34.0,504.0,90.0
2025-10-03 07:00:00,3411.0,1266.0,35.0,504.0,90.0
2025-10-03 08:00:00,3537.0,1285.0,36.0,519.0,91.0
2025-10-03 09:00:00,3436.0,1244.0,36.0,493.0,92.0
2025-10-03 10:00:00,3388.0,1245.0,37.0,496.0,94.0
2025-10-03 11:00:00,3343.0,1291.0,38.0,534.0,94.0
2025-10-03 12:00:00,3368.0,1316.0,37.0,549.0,95.0
2025-10-03 13:00:00,3359.0,1316.0,37.0,560.0,94.0
2025-10-03 14:00:00,3814.0,1341.0,37.0,564.0,94.0
2025-10-03 15:00:00,3814.0,1341.0,37.0,564.0,94.0
2025-10-03 16:00:00,3814.0,1366.0,37.0,579.0,94.0
2025-10-03 17:00:00,3725.0,1366.0,37.0,579.0,94.0
2025-10-03 18:00:00,3580.0,1324.0,37.0,557.0,94.0
2025-10-03 19:00:00,3470.0,1366.0,37.0,579.0,94.0
2025-10-03 20:00:00,3484.0,1391.0,37.0,594.0,94.0
2025-10-03 21:00:00,3704.0,1391.0,37.0,594.0,94.0
2025-10-03 22:00:00,3401.0,1348.0,37.0,573.0,94.0
2025-10-03 23:00:00,3608.0,1391.0,36.0,594.0,94.0
2025-10-04 00:00:00,3594.0,1341.0,36.0,489.0,93.0
2025-10-04 01:00:00,3704.0,1241.0,35.0,497.0,93.0
2025-10-04 02:00:00,3704.0,1241.0,35.0,504.0,92.0
2025-10-04 03:00:00,3649.0,1241.0,35.0,504.0,91.0
2025-10-04 04:00:00,3620.0,1266.0,34.0,504.0,90.0
2025-10-04 05:00:00,3624.0,1214.0,35.0,491.0,90.0
2025-10-04 06:00:00,3649.0,1266.0,35.0,504.0,91.0
2025-10-04 07:00:00,3402.0,1242.0,35.0,491.0,91.0
2025-10-04 08:00:00,3429.0,1241.0,35.0,491.0,91.0
2025-10-04 09:00:00,3484.0,1243.0,37.0,493.0,93.0
2025-10-04 10:00:00,3350.0,1291.0,37.0,534.0,94.0
2025-10-04 11:00:00,3349.0,1251.0,38.0,514.0,95.0
2025-10-04 12:00:00,3390.0,1275.0,37.0,523.0,95.0
2025-10-04 13:00:00,3512.0,1278.0,37.0,527.0,95.0
2025-10-04 14:00:00,3341.0,1296.0,37.0,541.0,95.0
2025-10-04 15:00:00,3348.0,1297.0,37.0,541.0,94.0
2025-10-04 16:00:00,3441.0,1366.0,37.0,579.0,95.0
2025-10-04 17:00:00,3622.0,1366.0,37.0,579.0,95.0
2025-10-04 18:00:00,3717.0,1334.0,37.0,560.0,95.0
2025-10-04 19:00:00,3484.0,1345.0,37.0,569.0,95.0
2025-10-04 20:00:00,3579.0,1391.0,37.0,594.0,94.0
2025-10-04 21:00:00,3427.0,1391.0,37.0,594.0,94.0
2025-10-04 22:00:00,3445.0,1391.0,37.0,594.0,95.0
2025-10-04 23:00:00,3663.0,1370.0,37.0,585.0,94.0
2025-10-05 00:00:00,3601.0,1366.0,36.0,564.0,94.0
2025-10-05 01:00:00,3649.0,1254.0,35.0,497.0,93.0
2025-10-05 02:00:00,3582.0,1241.0,35.0,504.0,93.0
2025-10-05 03:00:00,3704.0,1241.0,35.0,504.0,92.0
2025-10-05 04:00:00,3626.0,1217.0,34.0,482.0,91.0
2025-10-05 05:00:00,3704.0,1219.0,35.0,490.0,91.0
2025-10-05 06:00:00,3637.0,1266.0,35.0,504.0,91.0
2025-10-05 07:00:00,3567.0,1242.0,34.0,490.0,91.0
2025-10-05 08:00:00,3470.0,1291.0,35.0,519.0,91.0
2025-10-05 09:00:00,3582.0,1291.0,37.0,519.0,93.0
2025-10-05 10:00:00,3429.0,1316.0,37.0,534.0,94.0
2025-10-05 11:00:00,3396.0,1272.0,38.0,508.0,95.0
2025-10-05 12:00:00,3457.0,1274.0,37.0,519.0,95.0
2025-10-05 13:00:00,3446.0,1316.0,37.0,549.0,95.0
2025-10-05 14:00:00,3433.0,1341.0,37.0,564.0,95.0
2025-10-05 15:00:00,3759.0,1366.0,37.0,575.0,95.0
2025-10-05 16:00:00,3487.0,1366.0,37.0,579.0,95.0
2025-10-05 17:00:00,3667.0,1391.0,37.0,579.0,95.0
2025-10-05 18:00:00,3733.0,1391.0,37.0,579.0,95.0
2025-10-05 19:00:00,3539.0,1349.0,37.0,569.0,95.0
2025-10-05 20:00:00,3594.0,1367.0,37.0,568.0,95.0
2025-10-05 21:00:00,3759.0,1391.0,37.0,594.0,95.0
2025-10-05 22:00:00,3759.0,1369.0,37.0,579.0,95.0
2025-10-05 23:00:00,3663.0,1416.0,36.0,594.0,95.0
2025-10-06 00:00:00,3683.0,1416.0,36.0,609.0,95.0
2025-10-06 01:00:00,3759.0,1392.0,35.0,583.0,94.0
2025-10-06 02:00:00,3629.0,1389.0,35.0,584.0,94.0
2025-10-06 03:00:00,3759.0,1225.0,35.0,501.0,92.0
2025-10-06 04:00:00,3684.0,1210.0,34.0,500.0,93.0
2025-10-06 05:00:00,3720.0,1231.0,34.0,506.0,92.0
2025-10-06 06:00:00,3720.0,1228.0,34.0,506.0,92.0
2025-10-06 07:00:00,3594.0,1266.0,35.0,519.0,93.0
2025-10-06 08:00:00,3484.0,1279.0,35.0,534.0,92.0
2025-10-06 09:00:00,3512.0,1244.0,36.0,508.0,93.0
2025-10-06 10:00:00,3458.0,1245.0,37.0,511.0,95.0
2025-10-06 11:00:00,3423.0,1316.0,38.0,549.0,95.0
2025-10-06 12:00:00,3452.0,1275.0,37.0,530.0,95.0
2025-10-06 13:00:00,3447.0,1341.0,37.0,564.0,95.0
2025-10-06 14:00:00,3814.0,1366.0,37.0,579.0,95.0
2025-10-06 15:00:00,3382.0,1297.0,37.0,556.0,95.0
2025-10-06 16:00:00,3466.0,1319.0,37.0,557.0,95.0
2025-10-06 17:00:00,3700.0,1329.0,37.0,570.0,96.0
2025-10-06 18:00:00,3744.0,1347.0,37.0,571.0,95.0
2025-10-06 19:00:00,3539.0,1349.0,37.0,581.0,95.0
2025-10-06 20:00:00,3704.0,1368.0,37.0,584.0,95.0
2025-10-06 21:00:00,3407.0,1416.0,37.0,609.0,95.0
2025-10-06 22:00:00,3449.0,1370.0,37.0,585.0,95.0
2025-10-06 23:00:00,3589.0,1370.0,37.0,591.0,95.0
2025-10-07 00:00:00,3704.0,1387.0,36.0,598.0,95.0
2025-10-07 01:00:00,3759.0,1222.0,36.0,515.0,94.0
2025-10-07 02:00:00,3759.0,1388.0,35.0,595.0,94.0
2025-10-07 03:00:00,3655.0,1241.0,35.0,504.0,93.0
2025-10-07 04:00:00,3674.0,1193.0,35.0,492.0,93.0
2025-10-07 05:00:00,3694.0,1207.0,35.0,493.0,93.0
2025-10-07 06:00:00,3471.0,1219.0,34.0,493.0,92.0
2025-10-07 07:00:00,3622.0,1225.0,34.0,496.0,92.0
2025-10-07 08:00:00,3350.0,1239.0,35.0,504.0,92.0
2025-10-07 09:00:00,3489.0,1238.0,36.0,506.0,94.0
2025-10-07 10:00:00,3448.0,1244.0,37.0,511.0,95.0
2025-10-07 11:00:00,3435.0,1247.0,38.0,512.0,96.0
2025-10-07 12:00:00,3443.0,1250.0,38.0,525.0,96.0
2025-10-07 13:00:00,3452.0,1274.0,37.0,533.0,96.0
2025-10-07 14:00:00,3435.0,1273.0,37.0,541.0,95.0
2025-10-07 15:00:00,3416.0,1354.0,37.0,579.0,95.0
2025-10-07 16:00:00,3548.0,1297.0,37.0,556.0,96.0
2025-10-07 17:00:00,3720.0,1360.0,37.0,579.0,96.0
2025-10-07 18:00:00,3741.0,1329.0,37.0,570.0,96.0
2025-10-07 19:00:00,3539.0,1344.0,37.0,569.0,96.0
2025-10-07 20:00:00,3664.0,1391.0,37.0,594.0,96.0
2025-10-07 21:00:00,3483.0,1391.0,37.0,594.0,95.0
2025-10-07 22:00:00,3536.0,1344.0,37.0,581.0,96.0
2025-10-07 23:00:00,3648.0,1369.0,37.0,584.0,96.0
2025-10-08 00:00:00,3707.0,1369.0,36.0,583.0,95.0
2025-10-08 01:00:00,3722.0,1368.0,35.0,582.0,95.0
2025-10-08 02:00:00,3732.0,1365.0,35.0,580.0,94.0
2025-10-08 03:00:00,3670.0,1214.0,35.0,485.0,93.0
2025-10-08 04:00:00,3724.0,1241.0,35.0,504.0,94.0
2025-10-08 05:00:00,3605.0,1211.0,35.0,492.0,94.0
2025-10-08 06:00:00,3351.0,1217.0,35.0,492.0,93.0
2025-10-08 07:00:00,3690.0,1266.0,35.0,519.0,93.0
2025-10-08 08:00:00,3266.0,1216.0,35.0,491.0,94.0
2025-10-08 09:00:00,3279.0,1237.0,37.0,501.0,95.0
2025-10-08 10:00:00,3376.0,1243.0,38.0,510.0,96.0
2025-10-08 11:00:00,3493.0,1247.0,38.0,513.0,96.0
2025-10-08 12:00:00,3481.0,1316.0,38.0,549.0,96.0
2025-10-08 13:00:00,3504.0,1316.0,38.0,564.0,96.0
2025-10-08 14:00:00,3528.0,1282.0,38.0,541.0,96.0
2025-10-08 15:00:00,3464.0,1296.0,38.0,543.0,96.0
2025-10-08 16:00:00,3518.0,1292.0,37.0,552.0,96.0
2025-10-08 17:00:00,3814.0,1294.0,37.0,550.0,95.0
2025-10-08 18:00:00,3751.0,1307.0,37.0,550.0,96.0
2025-10-08 19:00:00,3767.0,1341.0,37.0,564.0,96.0
2025-10-08 20:00:00,3759.0,1312.0,37.0,548.0,95.0
2025-10-08 21:00:00,3564.0,1310.0,37.0,548.0,95.0
2025-10-08 22:00:00,3602.0,1315.0,36.0,549.0,95.0
2025-10-08 23:00:00,3711.0,1317.0,36.0,549.0,95.0
2025-10-09 00:00:00,3775.0,1326.0,35.0,547.0,95.0
2025-10-09 01:00:00,3774.0,1338.0,35.0,546.0,94.0
2025-10-09 02:00:00,3646.0,1334.0,34.0,529.0,93.0
2025-10-09 03:00:00,3659.0,1170.0,35.0,470.0,91.0
2025-10-09 04:00:00,3463.0,1171.0,34.0,432.0,91.0
2025-10-09 05:00:00,3558.0,1190.0,34.0,428.0,91.0
2025-10-09 06:00:00,3609.0,1189.0,35.0,428.0,91.0
2025-10-09 07:00:00,3590.0,1188.0,34.0,427.0,90.0
2025-10-09 08:00:00,3523.0,1194.0,36.0,428.0,91.0
2025-10-09 09:00:00,3507.0,1204.0,36.0,428.0,90.0
2025-10-09 10:00:00,3417.0,1196.0,35.0,418.0,91.0
2025-10-09 11:00:00,3350.0,1189.0,34.0,416.0,92.0
2025-10-09 12:00:00,3396.0,1216.0,35.0,430.0,93.0
2025-10-09 13:00:00,3468.0,1218.0,34.0,446.0,93.0
2025-10-09 14:00:00,3513.0,1217.0,35.0,460.0,93.0
2025-10-09 15:00:00,3577.0,1224.0,35.0,468.0,93.0
2025-10-09 16:00:00,3624.0,1238.0,35.0,477.0,93.0
2025-10-09 17:00:00,3790.0,1244.0,34.0,476.0,93.0
2025-10-09 18:00:00,3836.0,1243.0,34.0,476.0,92.0
2025-10-09 19:00:00,3834.0,1251.0,34.0,476.0,92.0
2025-10-09 20:00:00,3768.0,1267.0,35.0,476.0,92.0
2025-10-09 21:00:00,3613.0,1266.0,35.0,476.0,93.0
2025-10-09 22:00:00,3710.0,1272.0,35.0,489.0,93.0
2025-10-09 23:00:00,3834.0,1291.0,35.0,493.0,93.0
2025-10-10 00:00:00,3860.0,1294.0,34.0,501.0,93.0
2025-10-10 01:00:00,3889.0,1312.0,35.0,503.0,92.0
2025-10-10 02:00:00,3763.0,1313.0,34.0,501.0,91.0
2025-10-10 03:00:00,3730.0,1194.0,34.0,457.0,89.0
2025-10-10 04:00:00,3803.0,1173.0,34.0,443.0,89.0
2025-10-10 05:00:00,3609.0,1179.0,34.0,437.0,89.0
2025-10-10 06:00:00,3512.0,1189.0,35.0,425.0,89.0
2025-10-10 07:00:00,3668.0,1189.0,34.0,428.0,89.0
2025-10-10 08:00:00,3514.0,1188.0,36.0,431.0,89.0
2025-10-10 09:00:00,3454.0,1184.0,35.0,443.0,89.0
2025-10-10 10:00:00,3437.0,1183.0,35.0,421.0,90.0
2025-10-10 11:00:00,3366.0,1190.0,35.0,405.0,90.0
2025-10-10 12:00:00,3543.0,1193.0,34.0,432.0,91.0
2025-10-10 13:00:00,3450.0,1202.0,34.0,446.0,91.0
2025-10-10 14:00:00,3519.0,1216.0,34.0,446.0,91.0
2025-10-10 15:00:00,3539.0,1220.0,35.0,453.0,92.0
2025-10-10 16:00:00,3709.0,1235.0,34.0,475.0,91.0
2025-10-10 17:00:00,3859.0,1243.0,34.0,479.0,91.0
2025-10-10 18:00:00,3915.0,1246.0,34.0,487.0,91.0
2025-10-10 19:00:00,3876.0,1267.0,34.0,490.0,91.0
2025-10-10 20:00:00,3814.0,1267.0,34.0,490.0,91.0
2025-10-10 21:00:00,3646.0,1265.0,35.0,490.0,91.0
2025-10-10 22:00:00,3676.0,1270.0,35.0,493.0,92.0
2025-10-10 23:00:00,3832.0,1293.0,35.0,502.0,92.0
2025-10-11 00:00:00,3887.0,1296.0,35.0,504.0,92.0
2025-10-11 01:00:00,3883.0,1316.0,35.0,504.0,91.0
2025-10-11 02:00:00,3769.0,1313.0,34.0,502.0,90.0
2025-10-11 03:00:00,3740.0,1172.0,34.0,475.0,89.0
2025-10-11 04:00:00,3739.0,1168.0,35.0,460.0,89.0
2025-10-11 05:00:00,3642.0,1166.0,35.0,460.0,89.0
2025-10-11 06:00:00,3599.0,1188.0,34.0,461.0,89.0
2025-10-11 07:00:00,3697.0,1188.0,34.0,471.0,90.0
2025-10-11 08:00:00,3510.0,1185.0,35.0,475.0,88.0
2025-10-11 09:00:00,3490.0,1184.0,35.0,474.0,90.0
2025-10-11 10:00:00,3437.0,1179.0,35.0,475.0,89.0
2025-10-11 11:00:00,3369.0,1185.0,35.0,476.0,90.0
2025-10-11 12:00:00,3316.0,1190.0,34.0,478.0,90.0
2025-10-11 13:00:00,3473.0,1192.0,34.0,478.0,92.0
2025-10-11 14:00:00,3550.0,1192.0,34.0,487.0,92.0
2025-10-11 15:00:00,3527.0,1197.0,35.0,494.0,92.0
2025-10-11 16:00:00,3669.0,1219.0,34.0,494.0,92.0
2025-10-11 17:00:00,3840.0,1220.0,34.0,504.0,92.0
2025-10-11 18:00:00,3851.0,1241.0,34.0,505.0,92.0
2025-10-11 19:00:00,3832.0,1244.0,35.0,505.0,92.0
2025-10-11 20:00:00,3739.0,1244.0,35.0,505.0,92.0
2025-10-11 21:00:00,3576.0,1267.0,36.0,506.0,93.0
2025-10-11 22:00:00,3638.0,1273.0,36.0,517.0,93.0
2025-10-11 23:00:00,3773.0,1292.0,36.0,529.0,94.0
2025-10-12 00:00:00,3853.0,1300.0,36.0,537.0,93.0
2025-10-12 01:00:00,3869.0,1317.0,35.0,536.0,92.0
2025-10-12 02:00:00,3835.0,1315.0,35.0,535.0,91.0
2025-10-12 03:00:00,3813.0,1208.0,34.0,490.0,90.0
2025-10-12 04:00:00,3858.0,1178.0,34.0,475.0,90.0
2025-10-12 05:00:00,3862.0,1203.0,35.0,488.0,91.0
2025-10-12 06:00:00,3547.0,1196.0,34.0,490.0,90.0
2025-10-12 07:00:00,3483.0,1191.0,34.0,490.0,91.0
2025-10-12 08:00:00,3603.0,1213.0,36.0,491.0,91.0
2025-10-12 09:00:00,3480.0,1214.0,37.0,493.0,92.0
2025-10-12 10:00:00,3526.0,1218.0,37.0,507.0,94.0
2025-10-12 11:00:00,3563.0,1233.0,37.0,511.0,94.0
2025-10-12 12:00:00,3582.0,1247.0,37.0,526.0,94.0
2025-10-12 13:00:00,3581.0,1268.0,37.0,537.0,94.0
2025-10-12 14:00:00,3548.0,1279.0,37.0,539.0,94.0
2025-10-12 15:00:00,3558.0,1294.0,37.0,548.0,94.0
2025-10-12 16:00:00,3689.0,1310.0,37.0,555.0,94.0
2025-10-12 17:00:00,3863.0,1325.0,37.0,563.0,94.0
2025-10-12 18:00:00,3901.0,1344.0,37.0,568.0,94.0
2025-10-12 19:00:00,3894.0,1358.0,36.0,569.0,94.0
2025-10-12 20:00:00,3770.0,1363.0,37.0,579.0,93.0
2025-10-12 21:00:00,3611.0,1361.0,37.0,580.0,94.0
2025-10-12 22:00:00,3686.0,1364.0,36.0,581.0,94.0
2025-10-12 23:00:00,3813.0,1366.0,36.0,581.0,94.0
2025-10-13 00:00:00,3817.0,1374.0,35.0,579.0,93.0
2025-10-13 01:00:00,3817.0,1374.0,35.0,579.0,93.0
2025-10-13 02:00:00,3632.0,1370.0,34.0,578.0,91.0
2025-10-13 03:00:00,3702.0,1187.0,34.0,503.0,91.0
2025-10-13 04:00:00,3796.0,1170.0,34.0,475.0,92.0
2025-10-13 05:00:00,3803.0,1184.0,34.0,482.0,92.0
2025-10-13 06:00:00,3695.0,1190.0,34.0,491.0,92.0
2025-10-13 07:00:00,3710.0,1187.0,34.0,490.0,91.0
2025-10-13 08:00:00,3638.0,1188.0,34.0,490.0,92.0
2025-10-13 09:00:00,3713.0,1187.0,36.0,490.0,92.0
2025-10-13 10:00:00,3528.0,1171.0,35.0,487.0,90.0
2025-10-13 11:00:00,3351.0,1188.0,34.0,492.0,92.0
2025-10-13 12:00:00,3255.0,1189.0,34.0,494.0,93.0
2025-10-13 13:00:00,3516.0,1193.0,34.0,505.0,93.0
2025-10-13 14:00:00,3525.0,1193.0,34.0,505.0,93.0
2025-10-13 15:00:00,3530.0,1219.0,35.0,508.0,93.0
2025-10-13 16:00:00,3608.0,1218.0,34.0,513.0,93.0
2025-10-13 17:00:00,3677.0,1218.0,34.0,520.0,93.0
2025-10-13 18:00:00,3771.0,1240.0,34.0,519.0,93.0
2025-10-13 19:00:00,3829.0,1242.0,34.0,519.0,92.0
2025-10-13 20:00:00,3730.0,1242.0,34.0,520.0,92.0
2025-10-13 21:00:00,3556.0,1240.0,35.0,520.0,93.0
2025-10-13 22:00:00,3711.0,1260.0,35.0,526.0,93.0
2025-10-13 23:00:00,3835.0,1270.0,35.0,536.0,93.0
2025-10-14 00:00:00,3868.0,1289.0,35.0,536.0,93.0
2025-10-14 01:00:00,3872.0,1293.0,34.0,536.0,92.0
2025-10-14 02:00:00,3704.0,1305.0,34.0,535.0,91.0
2025-10-14 03:00:00,3674.0,1186.0,34.0,495.0,91.0
2025-10-14 04:00:00,3741.0,1140.0,34.0,485.0,91.0
2025-10-14 05:00:00,3640.0,1162.0,34.0,489.0,91.0
2025-10-14 06:00:00,3437.0,1161.0,35.0,489.0,92.0
2025-10-14 07:00:00,3656.0,1162.0,35.0,490.0,92.0
2025-10-14 08:00:00,3492.0,1170.0,35.0,491.0,93.0
2025-10-14 09:00:00,3646.0,1175.0,36.0,490.0,92.0
2025-10-14 10:00:00,3462.0,1172.0,35.0,490.0,91.0
2025-10-14 11:00:00,3478.0,1164.0,34.0,491.0,92.0
2025-10-14 12:00:00,3488.0,1181.0,34.0,493.0,92.0
2025-10-14 13:00:00,3535.0,1190.0,34.0,500.0,93.0
2025-10-14 14:00:00,3542.0,1189.0,34.0,506.0,93.0
2025-10-14 15:00:00,3596.0,1202.0,35.0,513.0,94.0
2025-10-14 16:00:00,3661.0,1217.0,34.0,522.0,93.0
2025-10-14 17:00:00,3854.0,1217.0,34.0,521.0,93.0
2025-10-14 18:00:00,3841.0,1224.0,34.0,521.0,93.0
2025-10-14 19:00:00,3876.0,1242.0,34.0,521.0,93.0
2025-10-14 20:00:00,3760.0,1241.0,34.0,533.0,93.0
2025-10-14 21:00:00,3588.0,1240.0,35.0,536.0,94.0
2025-10-14 22:00:00,3752.0,1253.0,35.0,538.0,94.0
2025-10-14 23:00:00,3899.0,1270.0,35.0,546.0,94.0
2025-10-15 00:00:00,3956.0,1292.0,35.0,551.0,93.0
2025-10-15 01:00:00,3938.0,1306.0,34.0,551.0,93.0
2025-10-15 02:00:00,3799.0,1312.0,34.0,550.0,92.0
2025-10-15 03:00:00,3781.0,1195.0,34.0,478.0,92.0
2025-10-15 04:00:00,3748.0,1139.0,34.0,483.0,91.0
2025-10-15 05:00:00,3622.0,1167.0,34.0,492.0,91.0
2025-10-15 06:00:00,3704.0,1187.0,34.0,491.0,92.0
2025-10-15 07:00:00,3584.0,1187.0,34.0,491.0,93.0
2025-10-15 08:00:00,3659.0,1186.0,35.0,492.0,92.0
2025-10-15 09:00:00,3762.0,1181.0,36.0,504.0,93.0
2025-10-15 10:00:00,3584.0,1158.0,36.0,505.0,92.0
2025-10-15 11:00:00,3498.0,1184.0,34.0,506.0,93.0
2025-10-15 12:00:00,3472.0,1189.0,34.0,507.0,93.0
2025-10-15 13:00:00,3555.0,1192.0,35.0,508.0,93.0
2025-10-15 14:00:00,3540.0,1191.0,34.0,506.0,93.0
2025-10-15 15:00:00,3588.0,1197.0,35.0,521.0,94.0
2025-10-15 16:00:00,3636.0,1218.0,34.0,522.0,94.0
2025-10-15 17:00:00,3815.0,1223.0,34.0,522.0,93.0
2025-10-15 18:00:00,3916.0,1242.0,34.0,535.0,93.0
2025-10-15 19:00:00,3884.0,1243.0,34.0,536.0,94.0
2025-10-15 20:00:00,3828.0,1249.0,34.0,536.0,93.0
2025-10-15 21:00:00,3636.0,1264.0,35.0,537.0,94.0
2025-10-15 22:00:00,3739.0,1268.0,35.0,548.0,94.0
2025-10-15 23:00:00,3867.0,1277.0,35.0,552.0,94.0
2025-10-16 00:00:00,3906.0,1294.0,35.0,552.0,94.0
2025-10-16 01:00:00,3904.0,1313.0,34.0,551.0,93.0
2025-10-16 02:00:00,3731.0,1313.0,34.0,561.0,93.0
2025-10-16 03:00:00,3764.0,1173.0,34.0,507.0,92.0
2025-10-16 04:00:00,3683.0,1166.0,34.0,484.0,92.0
2025-10-16 05:00:00,3656.0,1165.0,34.0,491.0,92.0
2025-10-16 06:00:00,3768.0,1190.0,34.0,500.0,93.0
2025-10-16 07:00:00,3749.0,1187.0,34.0,504.0,93.0
2025-10-16 08:00:00,3642.0,1185.0,35.0,504.0,93.0
2025-10-16 09:00:00,3577.0,1183.0,36.0,505.0,94.0
2025-10-16 10:00:00,3562.0,1176.0,36.0,504.0,92.0
2025-10-16 11:00:00,3495.0,1175.0,35.0,506.0,96.0
2025-10-16 12:00:00,3444.0,1188.0,35.0,507.0,96.0
2025-10-16 13:00:00,3439.0,1193.0,34.0,513.0,96.0
2025-10-16 14:00:00,3411.0,1192.0,34.0,520.0,96.0
2025-10-16 15:00:00,3483.0,1214.0,35.0,524.0,98.0
2025-10-16 16:00:00,3486.0,1218.0,34.0,523.0,98.0
2025-10-16 17:00:00,3694.0,1226.0,34.0,534.0,98.0
2025-10-16 18:00:00,3831.0,1242.0,34.0,536.0,98.0
2025-10-16 19:00:00,3866.0,1243.0,34.0,536.0,98.0
2025-10-16 20:00:00,3787.0,1249.0,34.0,536.0,98.0
2025-10-16 21:00:00,3589.0,1266.0,35.0,537.0,98.0
2025-10-16 22:00:00,3739.0,1269.0,35.0,550.0,98.0
2025-10-16 23:00:00,3901.0,1286.0,35.0,553.0,98.0
2025-10-17 00:00:00,3953.0,1303.0,35.0,558.0,98.0
2025-10-17 01:00:00,3930.0,1317.0,35.0,566.0,98.0
2025-10-17 02:00:00,3797.0,1314.0,35.0,565.0,98.0
2025-10-17 03:00:00,3787.0,1151.0,35.0,480.0,97.0
2025-10-17 04:00:00,3742.0,1152.0,34.0,478.0,97.0
2025-10-17 05:00:00,3859.0,1172.0,34.0,485.0,97.0
2025-10-17 06:00:00,3825.0,1188.0,34.0,490.0,97.0
2025-10-17 07:00:00,3565.0,1188.0,34.0,490.0,97.0
2025-10-17 08:00:00,3632.0,1186.0,34.0,490.0,97.0
2025-10-17 09:00:00,3615.0,1182.0,35.0,489.0,97.0
2025-10-17 10:00:00,3646.0,1181.0,34.0,491.0,97.0
2025-10-17 11:00:00,3461.0,1177.0,34.0,493.0,97.0
2025-10-17 12:00:00,3517.0,1188.0,34.0,493.0,98.0
2025-10-17 13:00:00,3598.0,1192.0,35.0,500.0,98.0
2025-10-17 14:00:00,3584.0,1191.0,35.0,506.0,98.0
2025-10-17 15:00:00,3505.0,1205.0,35.0,509.0,98.0
2025-10-17 16:00:00,3770.0,1218.0,35.0,517.0,98.0
2025-10-17 17:00:00,3867.0,1219.0,35.0,522.0,98.0
2025-10-17 18:00:00,3917.0,1234.0,35.0,522.0,98.0
2025-10-17 19:00:00,3886.0,1244.0,35.0,528.0,98.0
2025-10-17 20:00:00,3814.0,1256.0,35.0,537.0,98.0
2025-10-17 21:00:00,3628.0,1267.0,36.0,538.0,98.0
2025-10-17 22:00:00,3717.0,1270.0,36.0,546.0,98.0
2025-10-17 23:00:00,3848.0,1295.0,36.0,554.0,98.0
2025-10-18 00:00:00,3918.0,1315.0,36.0,564.0,98.0
2025-10-18 01:00:00,3936.0,1335.0,35.0,567.0,97.0
2025-10-18 02:00:00,3873.0,1339.0,35.0,566.0,97.0
2025-10-18 03:00:00,3860.0,1188.0,35.0,504.0,97.0
2025-10-18 04:00:00,3924.0,1153.0,35.0,490.0,97.0
2025-10-18 05:00:00,3774.0,1163.0,35.0,492.0,97.0
2025-10-18 06:00:00,3856.0,1173.0,35.0,492.0,97.0
2025-10-18 07:00:00,3765.0,1188.0,34.0,492.0,97.0
2025-10-18 08:00:00,3660.0,1186.0,35.0,493.0,97.0
2025-10-18 09:00:00,3687.0,1189.0,36.0,507.0,98.0
2025-10-18 10:00:00,3686.0,1194.0,38.0,511.0,98.0
2025-10-18 11:00:00,3485.0,1197.0,38.0,514.0,98.0
2025-10-18 12:00:00,3683.0,1222.0,37.0,527.0,98.0
2025-10-18 13:00:00,3820.0,1244.0,37.0,535.0,98.0
2025-10-18 14:00:00,3754.0,1246.0,37.0,540.0,98.0
2025-10-18 15:00:00,3684.0,1269.0,37.0,544.0,98.0
2025-10-18 16:00:00,3866.0,1279.0,37.0,555.0,98.0
2025-10-18 17:00:00,3949.0,1296.0,37.0,559.0,98.0
2025-10-18 18:00:00,3954.0,1314.0,37.0,569.0,98.0
2025-10-18 19:00:00,3947.0,1318.0,37.0,569.0,98.0
2025-10-18 20:00:00,3820.0,1324.0,36.0,569.0,98.0
2025-10-18 21:00:00,3591.0,1338.0,36.0,577.0,98.0
2025-10-18 22:00:00,3732.0,1341.0,36.0,584.0,98.0
2025-10-18 23:00:00,3833.0,1342.0,36.0,584.0,98.0
2025-10-19 00:00:00,3850.0,1342.0,36.0,584.0,98.0
2025-10-19 01:00:00,3866.0,1343.0,35.0,583.0,97.0
2025-10-19 02:00:00,3768.0,1355.0,35.0,593.0,97.0
2025-10-19 03:00:00,3793.0,1171.0,35.0,512.0,97.0
2025-10-19 04:00:00,3890.0,1162.0,35.0,487.0,97.0
2025-10-19 05:00:00,3883.0,1178.0,35.0,491.0,97.0
2025-10-19 06:00:00,3897.0,1189.0,35.0,491.0,97.0
2025-10-19 07:00:00,3854.0,1188.0,35.0,491.0,97.0
2025-10-19 08:00:00,3631.0,1187.0,35.0,492.0,98.0
2025-10-19 09:00:00,3654.0,1189.0,36.0,501.0,98.0
2025-10-19 10:00:00,3646.0,1192.0,38.0,510.0,98.0
2025-10-19 11:00:00,3555.0,1199.0,38.0,515.0,98.0
2025-10-19 12:00:00,3645.0,1223.0,37.0,527.0,98.0
2025-10-19 13:00:00,3769.0,1244.0,37.0,535.0,98.0
