date,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x51mm UN
2025-11-25 16:00:00,528.0,5467.0,1458.0,114.0
2025-11-25 17:00:00,528.0,5467.0,1458.0,114.0
2025-11-25 18:00:00,528.0,5467.0,1418.0,114.0
2025-11-25 19:00:00,528.0,5467.0,1418.0,114.0
2025-11-25 20:00:00,528.0,5467.0,1438.0,114.0
2025-11-25 21:00:00,528.0,5467.0,1458.0,114.0
2025-11-25 22:00:00,528.0,5467.0,1458.0,114.0
2025-11-25 23:00:00,528.0,5467.0,1444.0,114.0
2025-11-26 00:00:00,511.0,5467.0,1444.0,114.0
2025-11-26 01:00:00,501.0,5467.0,1458.0,114.0
2025-11-26 02:00:00,498.0,5417.0,1453.0,114.0
2025-11-26 03:00:00,495.0,5367.0,1447.0,114.0
2025-11-26 04:00:00,492.0,5317.0,1442.0,114.0
2025-11-26 05:00:00,490.0,5267.0,1437.0,114.0
2025-11-26 06:00:00,487.0,5217.0,1431.0,114.0
2025-11-26 07:00:00,484.0,5167.0,1426.0,114.0
2025-11-26 08:00:00,484.0,5167.0,1426.0,114.0
2025-11-26 09:00:00,500.0,5167.0,1450.0,120.0
2025-11-26 10:00:00,511.0,5117.0,1458.0,114.0
2025-11-26 11:00:00,528.0,5167.0,1458.0,114.0
2025-11-26 12:00:00,528.0,5167.0,1458.0,114.0
2025-11-26 13:00:00,528.0,5167.0,1458.0,114.0
2025-11-26 14:00:00,528.0,5233.0,1458.0,114.0
2025-11-26 15:00:00,528.0,5450.0,1458.0,114.0
2025-11-26 16:00:00,528.0,5567.0,1458.0,114.0
2025-11-26 17:00:00,528.0,5550.0,1458.0,114.0
2025-11-26 18:00:00,528.0,5500.0,1458.0,114.0
2025-11-26 19:00:00,528.0,5467.0,1458.0,114.0
2025-11-26 20:00:00,528.0,5467.0,1458.0,114.0
2025-11-26 21:00:00,528.0,5467.0,1458.0,114.0
2025-11-26 22:00:00,528.0,5467.0,1458.0,114.0
2025-11-26 23:00:00,528.0,5467.0,1458.0,114.0
2025-11-27 00:00:00,524.0,5467.0,1458.0,114.0
2025-11-27 01:00:00,518.0,5533.0,1458.0,114.0
2025-11-27 02:00:00,491.0,5567.0,1458.0,114.0
2025-11-27 03:00:00,471.0,5567.0,1444.0,114.0
2025-11-27 04:00:00,454.0,5567.0,1431.0,114.0
2025-11-27 05:00:00,474.0,5667.0,1431.0,114.0
2025-11-27 06:00:00,464.0,5650.0,1411.0,114.0
2025-11-27 07:00:00,474.0,5467.0,1438.0,114.0
2025-11-27 08:00:00,484.0,5250.0,1451.0,114.0
2025-11-27 09:00:00,498.0,5167.0,1451.0,114.0
2025-11-27 10:00:00,511.0,5167.0,1458.0,114.0
2025-11-27 11:00:00,524.0,5167.0,1458.0,114.0
2025-11-27 12:00:00,524.0,5167.0,1458.0,114.0
2025-11-27 13:00:00,528.0,5250.0,1458.0,114.0
2025-11-27 14:00:00,528.0,5251.0,1458.0,114.0
2025-11-27 15:00:00,528.0,5253.0,1458.0,114.0
2025-11-27 16:00:00,528.0,5254.0,1459.0,114.0
2025-11-27 17:00:00,528.0,5256.0,1459.0,114.0
2025-11-27 18:00:00,528.0,5257.0,1459.0,114.0
2025-11-27 19:00:00,528.0,5258.0,1460.0,114.0
2025-11-27 20:00:00,528.0,5260.0,1460.0,114.0
2025-11-27 21:00:00,528.0,5261.0,1460.0,114.0
2025-11-27 22:00:00,528.0,5262.0,1460.0,114.0
2025-11-27 23:00:00,528.0,5264.0,1460.0,114.0
2025-11-28 00:00:00,528.0,5265.0,1461.0,114.0
2025-11-28 01:00:00,528.0,5266.0,1461.0,114.0
2025-11-28 02:00:00,528.0,5268.0,1461.0,114.0
2025-11-28 03:00:00,528.0,5269.0,1462.0,114.0
2025-11-28 04:00:00,528.0,5271.0,1462.0,114.0
2025-11-28 05:00:00,528.0,5272.0,1462.0,114.0
2025-11-28 06:00:00,528.0,5273.0,1462.0,114.0
2025-11-28 07:00:00,528.0,5275.0,1462.0,114.0
2025-11-28 08:00:00,528.0,5276.0,1463.0,114.0
2025-11-28 09:00:00,528.0,5278.0,1463.0,114.0
2025-11-28 10:00:00,528.0,5279.0,1463.0,114.0
2025-11-28 11:00:00,528.0,5280.0,1464.0,114.0
2025-11-28 12:00:00,528.0,5282.0,1464.0,114.0
2025-11-28 13:00:00,528.0,5283.0,1464.0,114.0
2025-11-28 14:00:00,528.0,5283.0,1464.0,114.0
2025-11-28 15:00:00,528.0,5500.0,1498.0,114.0
2025-11-28 16:00:00,528.0,5567.0,1498.0,114.0
2025-11-28 17:00:00,528.0,5532.0,1555.0,114.0
2025-11-28 18:00:00,528.0,5567.0,1498.0,114.0
2025-11-28 19:00:00,528.0,5567.0,1511.0,114.0
2025-11-28 20:00:00,528.0,5567.0,1538.0,114.0
2025-11-28 21:00:00,528.0,5567.0,1638.0,114.0
2025-11-28 22:00:00,528.0,5567.0,1658.0,114.0
2025-11-28 23:00:00,528.0,5567.0,1658.0,114.0
2025-11-29 00:00:00,528.0,5567.0,1624.0,114.0
2025-11-29 01:00:00,528.0,5567.0,1618.0,114.0
2025-11-29 02:00:00,528.0,5567.0,1618.0,114.0
2025-11-29 03:00:00,528.0,5567.0,1611.0,114.0
2025-11-29 04:00:00,528.0,5567.0,1578.0,114.0
2025-11-29 05:00:00,528.0,5567.0,1578.0,114.0
2025-11-29 06:00:00,528.0,5567.0,1571.0,114.0
2025-11-29 07:00:00,528.0,5533.0,1578.0,114.0
2025-11-29 08:00:00,528.0,5450.0,1611.0,114.0
2025-11-29 09:00:00,528.0,5367.0,1624.0,114.0
2025-11-29 10:00:00,528.0,5367.0,1658.0,114.0
2025-11-29 11:00:00,528.0,5367.0,1658.0,114.0
2025-11-29 12:00:00,528.0,5367.0,1658.0,114.0
2025-11-29 13:00:00,528.0,5367.0,1738.0,114.0
2025-11-29 14:00:00,528.0,5483.0,1804.0,114.0
2025-11-29 15:00:00,528.0,5567.0,1818.0,114.0
2025-11-29 16:00:00,608.0,5650.0,1818.0,114.0
2025-11-29 17:00:00,611.0,5667.0,1804.0,118.0
2025-11-29 18:00:00,594.0,5667.0,1778.0,119.0
2025-11-29 19:00:00,608.0,5667.0,1778.0,118.0
2025-11-29 20:00:00,608.0,5667.0,1778.0,118.0
2025-11-29 21:00:00,608.0,5667.0,1778.0,117.0
2025-11-29 22:00:00,591.0,5667.0,1778.0,119.0
2025-11-29 23:00:00,564.0,5667.0,1738.0,117.0
2025-11-30 00:00:00,531.0,5667.0,1578.0,114.0
2025-11-30 01:00:00,528.0,5667.0,1458.0,114.0
2025-11-30 02:00:00,528.0,5667.0,1451.0,114.0
2025-11-30 03:00:00,528.0,5667.0,1438.0,114.0
2025-11-30 04:00:00,518.0,5667.0,1424.0,114.0
2025-11-30 05:00:00,518.0,5667.0,1418.0,114.0
2025-11-30 06:00:00,528.0,5667.0,1444.0,114.0
2025-11-30 07:00:00,528.0,5617.0,1458.0,114.0
2025-11-30 08:00:00,528.0,5483.0,1458.0,114.0
2025-11-30 09:00:00,544.0,5467.0,1458.0,114.0
2025-11-30 10:00:00,594.0,5467.0,1458.0,117.0
2025-11-30 11:00:00,608.0,5467.0,1458.0,119.0
2025-11-30 12:00:00,608.0,5467.0,1458.0,117.0
2025-11-30 13:00:00,631.0,5517.0,1458.0,119.0
2025-11-30 14:00:00,648.0,5617.0,1458.0,119.0
2025-11-30 15:00:00,648.0,5667.0,1458.0,118.0
2025-11-30 16:00:00,648.0,5667.0,1458.0,117.0
2025-11-30 17:00:00,631.0,5667.0,1458.0,118.0
2025-11-30 18:00:00,604.0,5633.0,1458.0,117.0
2025-11-30 19:00:00,588.0,5567.0,1458.0,119.0
2025-11-30 20:00:00,588.0,5567.0,1458.0,117.0
2025-11-30 21:00:00,584.0,5583.0,1458.0,119.0
2025-11-30 22:00:00,551.0,5667.0,1451.0,119.0
2025-11-30 23:00:00,528.0,5667.0,1431.0,118.0
2025-12-01 00:00:00,511.0,5667.0,1418.0,117.0
2025-12-01 01:00:00,508.0,5667.0,1418.0,115.0
2025-12-01 02:00:00,504.0,5667.0,1418.0,114.0
2025-12-01 03:00:00,504.0,5667.0,1418.0,120.0
2025-12-01 04:00:00,471.0,5667.0,1418.0,113.0
2025-12-01 05:00:00,468.0,5667.0,1418.0,114.0
2025-12-01 06:00:00,464.0,5650.0,1391.0,114.0
2025-12-01 07:00:00,474.0,5600.0,1411.0,114.0
2025-12-01 08:00:00,481.0,5417.0,1411.0,114.0
2025-12-01 09:00:00,498.0,5367.0,1418.0,114.0
2025-12-01 10:00:00,508.0,5367.0,1404.0,114.0
2025-12-01 11:00:00,504.0,5367.0,1404.0,114.0
2025-12-01 12:00:00,504.0,5367.0,1411.0,114.0
2025-12-01 13:00:00,528.0,5417.0,1411.0,114.0
2025-12-01 14:00:00,528.0,5567.0,1418.0,114.0
2025-12-01 15:00:00,528.0,5607.0,1418.0,115.0
2025-12-01 16:00:00,528.0,5647.0,1418.0,115.0
2025-12-01 17:00:00,528.0,5687.0,1418.0,116.0
2025-12-01 18:00:00,528.0,5727.0,1418.0,116.0
2025-12-01 19:00:00,528.0,5767.0,1418.0,117.0
2025-12-01 20:00:00,528.0,5767.0,1418.0,117.0
2025-12-01 21:00:00,528.0,5767.0,1418.0,118.0
2025-12-01 22:00:00,528.0,5767.0,1404.0,118.0
2025-12-01 23:00:00,528.0,5750.0,1378.0,118.0
2025-12-02 00:00:00,501.0,5767.0,1404.0,114.0
2025-12-02 01:00:00,491.0,5767.0,1418.0,114.0
2025-12-02 02:00:00,471.0,5767.0,1411.0,114.0
2025-12-02 03:00:00,464.0,5767.0,1378.0,114.0
2025-12-02 04:00:00,461.0,5767.0,1378.0,114.0
2025-12-02 05:00:00,454.0,5767.0,1391.0,114.0
2025-12-02 06:00:00,454.0,5750.0,1371.0,114.0
2025-12-02 07:00:00,454.0,5633.0,1384.0,114.0
2025-12-02 08:00:00,464.0,5400.0,1391.0,114.0
2025-12-02 09:00:00,481.0,5367.0,1398.0,114.0
2025-12-02 10:00:00,488.0,5367.0,1398.0,114.0
2025-12-02 11:00:00,488.0,5450.0,1378.0,114.0
2025-12-02 12:00:00,494.0,5467.0,1404.0,114.0
2025-12-02 13:00:00,508.0,5517.0,1391.0,114.0
2025-12-02 14:00:00,508.0,5667.0,1378.0,114.0
2025-12-02 15:00:00,508.0,5767.0,1378.0,114.0
2025-12-02 16:00:00,508.0,5767.0,1370.0,114.0
2025-12-02 17:00:00,508.0,5767.0,1344.0,116.0
2025-12-02 18:00:00,508.0,5767.0,1338.0,114.0
2025-12-02 19:00:00,518.0,5767.0,1338.0,114.0
2025-12-02 20:00:00,528.0,5767.0,1338.0,117.0
2025-12-02 21:00:00,528.0,5767.0,1338.0,117.0
2025-12-02 22:00:00,528.0,5767.0,1338.0,118.0
2025-12-02 23:00:00,528.0,5767.0,1331.0,117.0
2025-12-03 00:00:00,491.0,5767.0,1338.0,114.0
2025-12-03 01:00:00,474.0,5767.0,1338.0,114.0
2025-12-03 02:00:00,468.0,5767.0,1338.0,114.0
2025-12-03 03:00:00,468.0,5767.0,1338.0,114.0
2025-12-03 04:00:00,454.0,5800.0,1331.0,114.0
2025-12-03 05:00:00,468.0,5867.0,1338.0,114.0
2025-12-03 06:00:00,468.0,5850.0,1324.0,114.0
2025-12-03 07:00:00,474.0,5667.0,1318.0,114.0
2025-12-03 08:00:00,478.0,5433.0,1331.0,114.0
2025-12-03 09:00:00,484.0,5367.0,1338.0,114.0
2025-12-03 10:00:00,488.0,5367.0,1338.0,114.0
2025-12-03 11:00:00,488.0,5450.0,1338.0,114.0
2025-12-03 12:00:00,508.0,5467.0,1338.0,114.0
2025-12-03 13:00:00,528.0,5533.0,1338.0,114.0
2025-12-03 14:00:00,528.0,5667.0,1338.0,114.0
2025-12-03 15:00:00,528.0,5671.0,1338.0,114.0
2025-12-03 16:00:00,528.0,5676.0,1338.0,114.0
2025-12-03 17:00:00,528.0,5680.0,1338.0,114.0
2025-12-03 18:00:00,528.0,5684.0,1338.0,114.0
2025-12-03 19:00:00,528.0,5689.0,1338.0,114.0
2025-12-03 20:00:00,528.0,5693.0,1338.0,114.0
2025-12-03 21:00:00,528.0,5697.0,1338.0,114.0
2025-12-03 22:00:00,528.0,5702.0,1338.0,114.0
2025-12-03 23:00:00,528.0,5706.0,1338.0,114.0
2025-12-04 00:00:00,528.0,5710.0,1338.0,114.0
2025-12-04 01:00:00,528.0,5715.0,1338.0,114.0
2025-12-04 02:00:00,528.0,5719.0,1338.0,114.0
2025-12-04 03:00:00,528.0,5724.0,1338.0,113.0
2025-12-04 04:00:00,528.0,5728.0,1338.0,113.0
2025-12-04 05:00:00,528.0,5732.0,1338.0,113.0
2025-12-04 06:00:00,528.0,5737.0,1338.0,113.0
2025-12-04 07:00:00,528.0,5741.0,1338.0,113.0
2025-12-04 08:00:00,528.0,5745.0,1338.0,113.0
2025-12-04 09:00:00,528.0,5750.0,1338.0,113.0
2025-12-04 10:00:00,528.0,5754.0,1338.0,113.0
2025-12-04 11:00:00,528.0,5758.0,1338.0,113.0
2025-12-04 12:00:00,528.0,5763.0,1338.0,113.0
2025-12-04 13:00:00,528.0,5767.0,1338.0,113.0
2025-12-04 14:00:00,528.0,5767.0,1338.0,113.0
2025-12-04 15:00:00,506.0,5663.0,1301.0,113.0
2025-12-04 16:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 17:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 18:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 19:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 20:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 21:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 22:00:00,528.0,5867.0,1338.0,114.0
2025-12-04 23:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 00:00:00,478.0,5850.0,1338.0,114.0
2025-12-05 01:00:00,468.0,5867.0,1338.0,114.0
2025-12-05 02:00:00,468.0,5867.0,1338.0,114.0
2025-12-05 03:00:00,458.0,5867.0,1338.0,114.0
2025-12-05 04:00:00,451.0,5867.0,1324.0,114.0
2025-12-05 05:00:00,458.0,5933.0,1331.0,114.0
2025-12-05 06:00:00,468.0,5933.0,1338.0,114.0
2025-12-05 07:00:00,468.0,5733.0,1318.0,114.0
2025-12-05 08:00:00,481.0,5517.0,1324.0,114.0
2025-12-05 09:00:00,501.0,5467.0,1331.0,114.0
2025-12-05 10:00:00,508.0,5467.0,1338.0,114.0
2025-12-05 11:00:00,508.0,5467.0,1338.0,114.0
2025-12-05 12:00:00,514.0,5467.0,1338.0,114.0
2025-12-05 13:00:00,528.0,5483.0,1338.0,114.0
2025-12-05 14:00:00,528.0,5650.0,1338.0,114.0
2025-12-05 15:00:00,528.0,5817.0,1338.0,114.0
2025-12-05 16:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 17:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 18:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 19:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 20:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 21:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 22:00:00,528.0,5867.0,1338.0,114.0
2025-12-05 23:00:00,528.0,5867.0,1338.0,114.0
2025-12-06 00:00:00,528.0,5867.0,1338.0,114.0
2025-12-06 01:00:00,528.0,5867.0,1338.0,114.0
2025-12-06 02:00:00,517.0,5683.0,1425.0,156.0
2025-12-06 03:00:00,528.0,5867.0,1431.0,114.0
2025-12-06 04:00:00,521.0,5867.0,1418.0,114.0
2025-12-06 05:00:00,528.0,5867.0,1398.0,114.0
2025-12-06 06:00:00,528.0,5867.0,1378.0,114.0
2025-12-06 07:00:00,528.0,5783.0,1411.0,114.0
2025-12-06 08:00:00,528.0,5683.0,1418.0,114.0
2025-12-06 09:00:00,528.0,5650.0,1484.0,114.0
2025-12-06 10:00:00,528.0,5667.0,1538.0,114.0
2025-12-06 11:00:00,528.0,5667.0,1538.0,114.0
2025-12-06 12:00:00,528.0,5667.0,1504.0,114.0
2025-12-06 13:00:00,528.0,5667.0,1498.0,115.0
2025-12-06 14:00:00,528.0,5667.0,1498.0,117.0
2025-12-06 15:00:00,528.0,5767.0,1498.0,117.0
2025-12-06 16:00:00,594.0,5867.0,1498.0,118.0
2025-12-06 17:00:00,628.0,5867.0,1478.0,119.0
2025-12-06 18:00:00,611.0,5867.0,1438.0,118.0
2025-12-06 19:00:00,608.0,5867.0,1418.0,117.0
2025-12-06 20:00:00,628.0,5867.0,1418.0,119.0
2025-12-06 21:00:00,628.0,5867.0,1418.0,115.0
2025-12-06 22:00:00,556.0,5568.0,1370.0,115.0
2025-12-06 23:00:00,568.0,5867.0,1411.0,116.0
2025-12-07 00:00:00,531.0,5867.0,1324.0,115.0
2025-12-07 01:00:00,528.0,5867.0,1298.0,114.0
2025-12-07 02:00:00,528.0,5867.0,1298.0,114.0
2025-12-07 03:00:00,528.0,5867.0,1298.0,114.0
2025-12-07 04:00:00,528.0,5867.0,1291.0,114.0
2025-12-07 05:00:00,528.0,5900.0,1298.0,114.0
2025-12-07 06:00:00,524.0,5967.0,1291.0,114.0
2025-12-07 07:00:00,528.0,5850.0,1298.0,114.0
2025-12-07 08:00:00,528.0,5683.0,1298.0,114.0
2025-12-07 09:00:00,548.0,5667.0,1298.0,117.0
2025-12-07 10:00:00,598.0,5667.0,1298.0,118.0
2025-12-07 11:00:00,624.0,5667.0,1298.0,117.0
2025-12-07 12:00:00,590.0,5463.0,1282.0,116.0
2025-12-07 13:00:00,641.0,5667.0,1338.0,119.0
2025-12-07 14:00:00,653.0,5792.0,1338.0,116.0
2025-12-07 15:00:00,668.0,5967.0,1338.0,117.0
2025-12-07 16:00:00,668.0,5967.0,1338.0,117.0
2025-12-07 17:00:00,664.0,5967.0,1338.0,117.0
2025-12-07 18:00:00,634.0,5967.0,1304.0,118.0
2025-12-07 19:00:00,628.0,5967.0,1298.0,117.0
2025-12-07 20:00:00,618.0,5967.0,1298.0,118.0
2025-12-07 21:00:00,584.0,5967.0,1298.0,117.0
2025-12-07 22:00:00,534.0,5967.0,1298.0,118.0
2025-12-07 23:00:00,528.0,5967.0,1298.0,119.0
2025-12-08 00:00:00,511.0,5967.0,1298.0,117.0
2025-12-08 01:00:00,508.0,5967.0,1298.0,114.0
2025-12-08 02:00:00,504.0,5967.0,1298.0,114.0
2025-12-08 03:00:00,508.0,5967.0,1298.0,114.0
2025-12-08 04:00:00,491.0,5967.0,1278.0,114.0
2025-12-08 05:00:00,471.0,5967.0,1258.0,114.0
2025-12-08 06:00:00,468.0,5950.0,1244.0,114.0
2025-12-08 07:00:00,468.0,5800.0,1224.0,114.0
2025-12-08 08:00:00,488.0,5600.0,1251.0,114.0
2025-12-08 09:00:00,508.0,5550.0,1258.0,114.0
2025-12-08 10:00:00,508.0,5467.0,1258.0,114.0
2025-12-08 11:00:00,508.0,5467.0,1238.0,114.0
2025-12-08 12:00:00,521.0,5517.0,1251.0,114.0
2025-12-08 13:00:00,528.0,5583.0,1258.0,114.0
2025-12-08 14:00:00,528.0,5717.0,1218.0,114.0
2025-12-08 15:00:00,521.0,5850.0,1218.0,114.0
2025-12-08 16:00:00,528.0,5867.0,1218.0,114.0
2025-12-08 17:00:00,508.0,5867.0,1218.0,114.0
2025-12-08 18:00:00,528.0,5867.0,1218.0,119.0
2025-12-08 19:00:00,528.0,5867.0,1218.0,114.0
2025-12-08 20:00:00,528.0,5867.0,1218.0,117.0
2025-12-08 21:00:00,528.0,5867.0,1218.0,118.0
2025-12-08 22:00:00,528.0,5867.0,1218.0,118.0
2025-12-08 23:00:00,528.0,5867.0,1218.0,116.0
2025-12-09 00:00:00,511.0,5850.0,1211.0,114.0
2025-12-09 01:00:00,498.0,5867.0,1218.0,114.0
2025-12-09 02:00:00,478.0,5867.0,1184.0,114.0
2025-12-09 03:00:00,488.0,5867.0,1178.0,114.0
2025-12-09 04:00:00,478.0,5867.0,1178.0,114.0
2025-12-09 05:00:00,481.0,5867.0,1178.0,114.0
2025-12-09 06:00:00,494.0,5850.0,1184.0,114.0
2025-12-09 07:00:00,491.0,5633.0,1204.0,114.0
2025-12-09 08:00:00,501.0,5483.0,1204.0,114.0
2025-12-09 09:00:00,504.0,5467.0,1191.0,114.0
2025-12-09 10:00:00,508.0,5367.0,1211.0,114.0
2025-12-09 11:00:00,508.0,5433.0,1204.0,114.0
2025-12-09 12:00:00,514.0,5467.0,1218.0,114.0
2025-12-09 13:00:00,528.0,5467.0,1211.0,115.0
2025-12-09 14:00:00,528.0,5467.0,1184.0,114.0
2025-12-09 15:00:00,528.0,5617.0,1191.0,114.0
2025-12-09 16:00:00,528.0,5767.0,1184.0,114.0
2025-12-09 17:00:00,528.0,5767.0,1178.0,114.0
2025-12-09 18:00:00,528.0,5667.0,1178.0,114.0
2025-12-09 19:00:00,528.0,5667.0,1178.0,114.0
2025-12-09 20:00:00,528.0,5667.0,1204.0,119.0
2025-12-09 21:00:00,528.0,5667.0,1218.0,116.0
2025-12-09 22:00:00,528.0,5667.0,1218.0,116.0
2025-12-09 23:00:00,528.0,5667.0,1198.0,115.0
2025-12-10 00:00:00,511.0,5750.0,1198.0,114.0
2025-12-10 01:00:00,508.0,5767.0,1204.0,114.0
2025-12-10 02:00:00,508.0,5767.0,1211.0,114.0
2025-12-10 03:00:00,498.0,5867.0,1178.0,114.0
2025-12-10 04:00:00,501.0,5867.0,1178.0,114.0
2025-12-10 05:00:00,495.0,5612.0,1236.0,114.0
2025-12-10 06:00:00,511.0,5833.0,1178.0,114.0
2025-12-10 07:00:00,501.0,5650.0,1191.0,114.0
2025-12-10 08:00:00,496.0,5443.0,1506.0,230.0
2025-12-10 09:00:00,524.0,5450.0,1184.0,114.0
2025-12-10 10:00:00,528.0,5367.0,1211.0,114.0
2025-12-10 11:00:00,524.0,5450.0,1204.0,114.0
2025-12-10 12:00:00,528.0,5467.0,1218.0,114.0
2025-12-10 13:00:00,528.0,5467.0,1204.0,114.0
2025-12-10 14:00:00,528.0,5467.0,1191.0,114.0
2025-12-10 15:00:00,528.0,5650.0,1218.0,114.0
2025-12-10 16:00:00,528.0,5767.0,1218.0,114.0
2025-12-10 17:00:00,528.0,5767.0,1178.0,114.0
2025-12-10 18:00:00,528.0,5767.0,1178.0,115.0
2025-12-10 19:00:00,528.0,5767.0,1178.0,118.0
2025-12-10 20:00:00,528.0,5767.0,1178.0,117.0
2025-12-10 21:00:00,528.0,5767.0,1178.0,118.0
2025-12-10 22:00:00,528.0,5767.0,1178.0,115.0
2025-12-10 23:00:00,528.0,5767.0,1178.0,115.0
2025-12-11 00:00:00,528.0,5767.0,1178.0,114.0
2025-12-11 01:00:00,528.0,5767.0,1178.0,114.0
2025-12-11 02:00:00,511.0,5767.0,1178.0,114.0
2025-12-11 03:00:00,511.0,5767.0,1171.0,114.0
2025-12-11 04:00:00,486.0,5634.0,1137.0,113.0
2025-12-11 05:00:00,511.0,5767.0,1164.0,114.0
2025-12-11 06:00:00,518.0,5733.0,1164.0,114.0
2025-12-11 07:00:00,508.0,5667.0,1151.0,114.0
2025-12-11 08:00:00,508.0,5467.0,1171.0,114.0
2025-12-11 09:00:00,521.0,5467.0,1171.0,114.0
2025-12-11 10:00:00,524.0,5450.0,1178.0,114.0
2025-12-11 11:00:00,528.0,5467.0,1178.0,114.0
2025-12-11 12:00:00,528.0,5467.0,1178.0,114.0
2025-12-11 13:00:00,528.0,5450.0,1178.0,114.0
2025-12-11 14:00:00,528.0,5467.0,1178.0,114.0
2025-12-11 15:00:00,528.0,5500.0,1178.0,114.0
2025-12-11 16:00:00,528.0,5667.0,1178.0,114.0
2025-12-11 17:00:00,528.0,5767.0,1178.0,114.0
2025-12-11 18:00:00,528.0,5717.0,1178.0,114.0
2025-12-11 19:00:00,528.0,5667.0,1178.0,114.0
2025-12-11 20:00:00,528.0,5667.0,1178.0,114.0
2025-12-11 21:00:00,528.0,5667.0,1178.0,114.0
2025-12-11 22:00:00,528.0,5667.0,1178.0,114.0
2025-12-11 23:00:00,528.0,5667.0,1178.0,114.0
2025-12-12 00:00:00,494.0,5667.0,1178.0,114.0
2025-12-12 01:00:00,504.0,5717.0,1178.0,114.0
2025-12-12 02:00:00,504.0,5767.0,1151.0,114.0
2025-12-12 03:00:00,504.0,5767.0,1138.0,114.0
2025-12-12 04:00:00,491.0,5767.0,1138.0,114.0
2025-12-12 05:00:00,491.0,5767.0,1138.0,114.0
2025-12-12 06:00:00,488.0,5767.0,1138.0,114.0
2025-12-12 07:00:00,448.0,5667.0,1138.0,114.0
2025-12-12 08:00:00,464.0,5483.0,1138.0,114.0
2025-12-12 09:00:00,508.0,5417.0,1138.0,114.0
2025-12-12 10:00:00,508.0,5467.0,1138.0,114.0
2025-12-12 11:00:00,528.0,5467.0,1178.0,114.0
2025-12-12 12:00:00,491.0,5213.0,1151.0,113.0
2025-12-12 13:00:00,528.0,5450.0,1178.0,114.0
2025-12-12 14:00:00,528.0,5467.0,1178.0,114.0
2025-12-12 15:00:00,528.0,5633.0,1178.0,114.0
2025-12-12 16:00:00,528.0,5700.0,1178.0,114.0
2025-12-12 17:00:00,528.0,5750.0,1178.0,114.0
2025-12-12 18:00:00,528.0,5667.0,1178.0,114.0
2025-12-12 19:00:00,528.0,5667.0,1178.0,114.0
2025-12-12 20:00:00,528.0,5667.0,1178.0,114.0
2025-12-12 21:00:00,528.0,5667.0,1178.0,117.0
2025-12-12 22:00:00,528.0,5667.0,1178.0,117.0
2025-12-12 23:00:00,528.0,5667.0,1178.0,116.0
2025-12-13 00:00:00,528.0,5667.0,1171.0,114.0
2025-12-13 01:00:00,528.0,5667.0,1178.0,114.0
2025-12-13 02:00:00,528.0,5667.0,1178.0,114.0
2025-12-13 03:00:00,528.0,5767.0,1178.0,114.0
2025-12-13 04:00:00,528.0,5767.0,1178.0,114.0
2025-12-13 05:00:00,528.0,5767.0,1178.0,114.0
2025-12-13 06:00:00,528.0,5767.0,1164.0,114.0
2025-12-13 07:00:00,528.0,5700.0,1178.0,114.0
2025-12-13 08:00:00,528.0,5550.0,1178.0,114.0
2025-12-13 09:00:00,528.0,5467.0,1178.0,114.0
2025-12-13 10:00:00,528.0,5467.0,1178.0,114.0
2025-12-13 11:00:00,528.0,5467.0,1218.0,114.0
2025-12-13 12:00:00,528.0,5467.0,1218.0,114.0
2025-12-13 13:00:00,528.0,5467.0,1278.0,114.0
2025-12-13 14:00:00,528.0,5467.0,1298.0,114.0
2025-12-13 15:00:00,654.0,5550.0,1298.0,118.0
2025-12-13 16:00:00,668.0,5667.0,1298.0,118.0
2025-12-13 17:00:00,668.0,5667.0,1298.0,119.0
2025-12-13 18:00:00,668.0,5667.0,1298.0,119.0
2025-12-13 19:00:00,668.0,5667.0,1298.0,118.0
2025-12-13 20:00:00,668.0,5667.0,1298.0,118.0
2025-12-13 21:00:00,668.0,5667.0,1298.0,117.0
2025-12-13 22:00:00,644.0,5667.0,1298.0,117.0
2025-12-13 23:00:00,591.0,5667.0,1278.0,118.0
2025-12-14 00:00:00,548.0,5667.0,1164.0,114.0
2025-12-14 01:00:00,548.0,5667.0,1138.0,114.0
2025-12-14 02:00:00,548.0,5667.0,1138.0,114.0
2025-12-14 03:00:00,531.0,5667.0,1138.0,114.0
2025-12-14 04:00:00,524.0,5717.0,1131.0,114.0
2025-12-14 05:00:00,528.0,5767.0,1138.0,114.0
2025-12-14 06:00:00,524.0,5767.0,1131.0,114.0
2025-12-14 07:00:00,548.0,5683.0,1131.0,114.0
2025-12-14 08:00:00,561.0,5467.0,1138.0,114.0
2025-12-14 09:00:00,579.0,5225.0,1206.0,114.0
