date,5.56x45mm FMJ,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.56x45mm RRLP
2025-11-14 18:00:00,79.0,391.0,1786.0,5057.0,35.0
2025-11-14 19:00:00,79.0,391.0,1831.0,5057.0,35.0
2025-11-14 20:00:00,81.0,391.0,1871.0,5057.0,35.0
2025-11-14 21:00:00,84.0,391.0,1911.0,5057.0,35.0
2025-11-14 22:00:00,79.0,413.0,1911.0,5057.0,35.0
2025-11-14 23:00:00,79.0,448.0,1911.0,5057.0,35.0
2025-11-15 00:00:00,79.0,428.0,1661.0,5013.0,35.0
2025-11-15 01:00:00,79.0,403.0,1576.0,5057.0,35.0
2025-11-15 02:00:00,79.0,391.0,1586.0,5057.0,35.0
2025-11-15 03:00:00,79.0,391.0,1596.0,5057.0,35.0
2025-11-15 04:00:00,79.0,391.0,1611.0,5057.0,35.0
2025-11-15 05:00:00,79.0,391.0,1611.0,5057.0,34.0
2025-11-15 06:00:00,79.0,391.0,1616.0,5057.0,35.0
2025-11-15 07:00:00,79.0,391.0,1641.0,5046.0,35.0
2025-11-15 08:00:00,79.0,396.0,1641.0,4927.0,35.0
2025-11-15 09:00:00,79.0,428.0,1641.0,4872.0,35.0
2025-11-15 10:00:00,80.0,466.0,1641.0,4862.0,35.0
2025-11-15 11:00:00,80.0,488.0,1671.0,4862.0,35.0
2025-11-15 12:00:00,79.0,496.0,1671.0,4862.0,35.0
2025-11-15 13:00:00,83.0,508.0,1696.0,4862.0,35.0
2025-11-15 14:00:00,80.0,511.0,1711.0,4862.0,35.0
2025-11-15 15:00:00,79.0,523.0,1746.0,4862.0,35.0
2025-11-15 16:00:00,81.0,526.0,1841.0,4872.0,35.0
2025-11-15 17:00:00,79.0,526.0,1881.0,4927.0,35.0
2025-11-15 18:00:00,79.0,526.0,1896.0,4927.0,35.0
2025-11-15 19:00:00,79.0,526.0,1911.0,4927.0,35.0
2025-11-15 20:00:00,79.0,526.0,1911.0,4927.0,35.0
2025-11-15 21:00:00,79.0,526.0,1911.0,4927.0,35.0
2025-11-15 22:00:00,79.0,518.0,1911.0,4927.0,35.0
2025-11-15 23:00:00,79.0,498.0,1911.0,4927.0,35.0
2025-11-16 00:00:00,79.0,453.0,1746.0,4937.0,35.0
2025-11-16 01:00:00,79.0,413.0,1616.0,5002.0,35.0
2025-11-16 02:00:00,79.0,393.0,1616.0,5057.0,35.0
2025-11-16 03:00:00,79.0,391.0,1596.0,5057.0,35.0
2025-11-16 04:00:00,79.0,391.0,1616.0,5057.0,35.0
2025-11-16 05:00:00,79.0,391.0,1631.0,5057.0,35.0
2025-11-16 06:00:00,79.0,391.0,1641.0,5057.0,35.0
2025-11-16 07:00:00,79.0,391.0,1641.0,4992.0,35.0
2025-11-16 08:00:00,79.0,393.0,1641.0,4872.0,35.0
2025-11-16 09:00:00,79.0,436.0,1651.0,4862.0,35.0
2025-11-16 10:00:00,80.0,473.0,1671.0,4862.0,35.0
2025-11-16 11:00:00,79.0,488.0,1681.0,4862.0,35.0
2025-11-16 12:00:00,79.0,496.0,1701.0,4862.0,35.0
2025-11-16 13:00:00,79.0,498.0,1711.0,4862.0,35.0
2025-11-16 14:00:00,80.0,511.0,1736.0,4862.0,35.0
2025-11-16 15:00:00,79.0,511.0,1826.0,4862.0,35.0
2025-11-16 16:00:00,79.0,511.0,1876.0,4862.0,35.0
2025-11-16 17:00:00,79.0,511.0,1906.0,4959.0,35.0
2025-11-16 18:00:00,79.0,496.0,1911.0,4992.0,35.0
2025-11-16 19:00:00,79.0,496.0,1911.0,4992.0,35.0
2025-11-16 20:00:00,79.0,488.0,1911.0,4992.0,35.0
2025-11-16 21:00:00,79.0,468.0,1911.0,5046.0,35.0
2025-11-16 22:00:00,79.0,451.0,1911.0,5057.0,35.0
2025-11-16 23:00:00,79.0,398.0,1911.0,5057.0,35.0
2025-11-17 00:00:00,79.0,391.0,1746.0,5013.0,35.0
2025-11-17 01:00:00,79.0,391.0,1631.0,5057.0,35.0
2025-11-17 02:00:00,79.0,391.0,1581.0,5057.0,35.0
2025-11-17 03:00:00,79.0,391.0,1596.0,5057.0,34.0
2025-11-17 04:00:00,79.0,383.0,1611.0,5057.0,35.0
2025-11-17 05:00:00,79.0,333.0,1621.0,5057.0,35.0
2025-11-17 06:00:00,79.0,331.0,1641.0,5035.0,35.0
2025-11-17 07:00:00,79.0,348.0,1641.0,4927.0,35.0
2025-11-17 08:00:00,79.0,371.0,1641.0,4710.0,35.0
2025-11-17 09:00:00,79.0,391.0,1641.0,4602.0,35.0
2025-11-17 10:00:00,79.0,391.0,1641.0,4580.0,35.0
2025-11-17 11:00:00,79.0,391.0,1641.0,4602.0,35.0
2025-11-17 12:00:00,79.0,391.0,1661.0,4602.0,35.0
2025-11-17 13:00:00,79.0,391.0,1671.0,4602.0,35.0
2025-11-17 14:00:00,79.0,391.0,1686.0,4797.0,35.0
2025-11-17 15:00:00,79.0,391.0,1701.0,5024.0,35.0
2025-11-17 16:00:00,79.0,391.0,1716.0,5057.0,35.0
2025-11-17 17:00:00,79.0,391.0,1731.0,5057.0,35.0
2025-11-17 18:00:00,79.0,391.0,1811.0,4992.0,35.0
2025-11-17 19:00:00,79.0,391.0,1811.0,4992.0,35.0
2025-11-17 20:00:00,79.0,391.0,1856.0,4992.0,35.0
2025-11-17 21:00:00,79.0,391.0,1901.0,4992.0,35.0
2025-11-17 22:00:00,79.0,391.0,1911.0,4992.0,35.0
2025-11-17 23:00:00,79.0,391.0,1921.0,4992.0,35.0
2025-11-18 00:00:00,79.0,391.0,1776.0,4937.0,35.0
2025-11-18 01:00:00,79.0,391.0,1656.0,4970.0,35.0
2025-11-18 02:00:00,79.0,391.0,1611.0,4992.0,35.0
2025-11-18 03:00:00,79.0,371.0,1581.0,4992.0,35.0
2025-11-18 04:00:00,79.0,361.0,1591.0,4992.0,35.0
2025-11-18 05:00:00,79.0,341.0,1611.0,4992.0,35.0
2025-11-18 06:00:00,79.0,331.0,1631.0,4981.0,35.0
2025-11-18 07:00:00,79.0,331.0,1641.0,4775.0,35.0
2025-11-18 08:00:00,79.0,338.0,1641.0,4439.0,34.0
2025-11-18 09:00:00,79.0,363.0,1641.0,4407.0,35.0
2025-11-18 10:00:00,79.0,383.0,1641.0,4407.0,35.0
2025-11-18 11:00:00,79.0,391.0,1661.0,4407.0,35.0
2025-11-18 12:00:00,79.0,391.0,1671.0,4407.0,35.0
2025-11-18 13:00:00,79.0,391.0,1696.0,4407.0,35.0
2025-11-18 14:00:00,79.0,391.0,1701.0,4407.0,35.0
2025-11-18 15:00:00,79.0,391.0,1716.0,4591.0,35.0
2025-11-18 16:00:00,79.0,391.0,1731.0,4797.0,35.0
2025-11-18 17:00:00,79.0,391.0,1786.0,4797.0,35.0
2025-11-18 18:00:00,79.0,391.0,1821.0,4797.0,35.0
2025-11-18 19:00:00,79.0,391.0,1841.0,4797.0,35.0
2025-11-18 20:00:00,79.0,391.0,1881.0,4797.0,35.0
2025-11-18 21:00:00,79.0,391.0,1911.0,4797.0,35.0
2025-11-18 22:00:00,79.0,391.0,1911.0,4797.0,35.0
2025-11-18 23:00:00,79.0,391.0,1911.0,4797.0,34.0
2025-11-19 00:00:00,79.0,391.0,1761.0,4732.0,35.0
2025-11-19 01:00:00,79.0,391.0,1656.0,4786.0,35.0
2025-11-19 02:00:00,79.0,391.0,1626.0,4797.0,35.0
2025-11-19 03:00:00,79.0,383.0,1611.0,4797.0,35.0
2025-11-19 04:00:00,79.0,376.0,1626.0,4797.0,35.0
2025-11-19 05:00:00,79.0,376.0,1641.0,4797.0,35.0
2025-11-19 06:00:00,79.0,376.0,1641.0,4786.0,35.0
2025-11-19 07:00:00,79.0,376.0,1641.0,4580.0,34.0
2025-11-19 08:00:00,79.0,376.0,1641.0,4374.0,35.0
2025-11-19 09:00:00,79.0,381.0,1646.0,4342.0,34.0
2025-11-19 10:00:00,79.0,391.0,1671.0,4320.0,35.0
2025-11-19 11:00:00,79.0,391.0,1671.0,4342.0,35.0
2025-11-19 12:00:00,79.0,391.0,1676.0,4342.0,35.0
2025-11-19 13:00:00,79.0,391.0,1701.0,4342.0,35.0
2025-11-19 14:00:00,79.0,391.0,1711.0,4342.0,35.0
2025-11-19 15:00:00,79.0,391.0,1731.0,4374.0,35.0
2025-11-19 16:00:00,79.0,391.0,1756.0,4569.0,35.0
2025-11-19 17:00:00,79.0,391.0,1816.0,4602.0,35.0
2025-11-19 18:00:00,79.0,391.0,1851.0,4602.0,35.0
2025-11-19 19:00:00,79.0,391.0,1866.0,4602.0,35.0
2025-11-19 20:00:00,79.0,391.0,1896.0,4602.0,35.0
2025-11-19 21:00:00,79.0,391.0,1911.0,4602.0,35.0
2025-11-19 22:00:00,79.0,391.0,1911.0,4602.0,35.0
2025-11-19 23:00:00,79.0,391.0,1911.0,4602.0,35.0
2025-11-20 00:00:00,79.0,391.0,1756.0,4569.0,35.0
2025-11-20 01:00:00,79.0,391.0,1666.0,4602.0,35.0
2025-11-20 02:00:00,79.0,391.0,1636.0,4602.0,35.0
2025-11-20 03:00:00,79.0,391.0,1641.0,4602.0,35.0
2025-11-20 04:00:00,79.0,391.0,1641.0,4602.0,35.0
2025-11-20 05:00:00,79.0,391.0,1651.0,4602.0,35.0
2025-11-20 06:00:00,79.0,378.0,1671.0,4602.0,35.0
2025-11-20 07:00:00,79.0,376.0,1671.0,4515.0,35.0
2025-11-20 08:00:00,79.0,381.0,1671.0,4331.0,35.0
2025-11-20 09:00:00,79.0,391.0,1671.0,4277.0,35.0
2025-11-20 10:00:00,79.0,391.0,1671.0,4277.0,35.0
2025-11-20 11:00:00,79.0,391.0,1696.0,4277.0,35.0
2025-11-20 12:00:00,79.0,391.0,1701.0,4277.0,34.0
2025-11-20 13:00:00,79.0,391.0,1716.0,4277.0,35.0
2025-11-20 14:00:00,79.0,391.0,1731.0,4287.0,35.0
2025-11-20 15:00:00,79.0,391.0,1761.0,4515.0,35.0
2025-11-20 16:00:00,79.0,391.0,1826.0,4602.0,35.0
2025-11-20 17:00:00,79.0,391.0,1866.0,4602.0,35.0
2025-11-20 18:00:00,79.0,391.0,1881.0,4537.0,35.0
2025-11-20 19:00:00,79.0,391.0,1896.0,4537.0,35.0
2025-11-20 20:00:00,79.0,391.0,1911.0,4537.0,35.0
2025-11-20 21:00:00,79.0,391.0,1911.0,4537.0,35.0
2025-11-20 22:00:00,79.0,391.0,1911.0,4547.0,35.0
2025-11-20 23:00:00,79.0,391.0,1911.0,4602.0,35.0
2025-11-21 00:00:00,79.0,391.0,1796.0,4602.0,35.0
2025-11-21 01:00:00,79.0,391.0,1681.0,4602.0,35.0
2025-11-21 02:00:00,79.0,391.0,1631.0,4602.0,35.0
2025-11-21 03:00:00,79.0,391.0,1626.0,4602.0,35.0
2025-11-21 04:00:00,79.0,381.0,1641.0,4602.0,35.0
2025-11-21 05:00:00,79.0,376.0,1641.0,4602.0,35.0
2025-11-21 06:00:00,79.0,373.0,1641.0,4580.0,35.0
2025-11-21 07:00:00,79.0,376.0,1656.0,4428.0,35.0
2025-11-21 08:00:00,79.0,378.0,1671.0,4298.0,35.0
2025-11-21 09:00:00,79.0,391.0,1671.0,4212.0,35.0
2025-11-21 10:00:00,79.0,391.0,1671.0,4201.0,35.0
2025-11-21 11:00:00,79.0,391.0,1671.0,4212.0,35.0
2025-11-21 12:00:00,79.0,391.0,1671.0,4212.0,35.0
2025-11-21 13:00:00,79.0,391.0,1691.0,4212.0,35.0
2025-11-21 14:00:00,79.0,391.0,1701.0,4212.0,35.0
2025-11-21 15:00:00,79.0,391.0,1716.0,4255.0,35.0
2025-11-21 16:00:00,79.0,391.0,1731.0,4439.0,35.0
2025-11-21 17:00:00,79.0,391.0,1756.0,4472.0,35.0
2025-11-21 18:00:00,79.0,391.0,1801.0,4472.0,35.0
2025-11-21 19:00:00,79.0,391.0,1836.0,4472.0,35.0
2025-11-21 20:00:00,79.0,391.0,1876.0,4472.0,35.0
2025-11-21 21:00:00,79.0,391.0,1911.0,4472.0,35.0
2025-11-21 22:00:00,79.0,391.0,1911.0,4472.0,35.0
2025-11-21 23:00:00,79.0,391.0,1911.0,4472.0,35.0
2025-11-22 00:00:00,79.0,391.0,1731.0,4472.0,35.0
2025-11-22 01:00:00,79.0,391.0,1661.0,4472.0,35.0
2025-11-22 02:00:00,79.0,391.0,1606.0,4472.0,34.0
2025-11-22 03:00:00,79.0,391.0,1611.0,4472.0,35.0
2025-11-22 04:00:00,79.0,391.0,1641.0,4472.0,35.0
2025-11-22 05:00:00,79.0,391.0,1641.0,4472.0,35.0
2025-11-22 06:00:00,79.0,391.0,1641.0,4472.0,35.0
2025-11-22 07:00:00,79.0,391.0,1641.0,4309.0,35.0
2025-11-22 08:00:00,79.0,391.0,1656.0,4179.0,35.0
2025-11-22 09:00:00,79.0,391.0,1671.0,4147.0,35.0
2025-11-22 10:00:00,79.0,391.0,1676.0,4147.0,35.0
2025-11-22 11:00:00,79.0,391.0,1701.0,4147.0,35.0
2025-11-22 12:00:00,79.0,391.0,1701.0,4147.0,35.0
2025-11-22 13:00:00,79.0,391.0,1726.0,4147.0,35.0
2025-11-22 14:00:00,79.0,391.0,1761.0,4147.0,35.0
2025-11-22 15:00:00,79.0,391.0,1856.0,4157.0,35.0
2025-11-22 16:00:00,79.0,471.0,1901.0,4309.0,35.0
2025-11-22 17:00:00,79.0,488.0,1911.0,4407.0,35.0
2025-11-22 18:00:00,79.0,496.0,1911.0,4407.0,35.0
2025-11-22 19:00:00,79.0,499.0,1911.0,4159.0,35.0
2025-11-22 20:00:00,79.0,496.0,1911.0,4407.0,35.0
2025-11-22 21:00:00,79.0,496.0,1911.0,4407.0,35.0
2025-11-22 22:00:00,79.0,493.0,1911.0,4407.0,35.0
2025-11-22 23:00:00,79.0,461.0,1911.0,4407.0,35.0
2025-11-23 00:00:00,79.0,411.0,1731.0,4407.0,35.0
2025-11-23 01:00:00,79.0,398.0,1651.0,4407.0,35.0
2025-11-23 02:00:00,79.0,391.0,1626.0,4407.0,35.0
2025-11-23 03:00:00,79.0,391.0,1621.0,4407.0,35.0
2025-11-23 04:00:00,79.0,391.0,1631.0,4407.0,35.0
2025-11-23 05:00:00,79.0,391.0,1641.0,4407.0,35.0
2025-11-23 06:00:00,79.0,391.0,1641.0,4407.0,35.0
2025-11-23 07:00:00,79.0,391.0,1641.0,4363.0,35.0
2025-11-23 08:00:00,79.0,393.0,1651.0,4222.0,35.0
2025-11-23 09:00:00,79.0,431.0,1671.0,4147.0,35.0
2025-11-23 10:00:00,79.0,471.0,1681.0,4147.0,35.0
2025-11-23 11:00:00,79.0,486.0,1701.0,4147.0,35.0
2025-11-23 12:00:00,79.0,496.0,1701.0,4147.0,35.0
2025-11-23 13:00:00,79.0,498.0,1726.0,4147.0,35.0
2025-11-23 14:00:00,79.0,511.0,1776.0,4147.0,35.0
2025-11-23 15:00:00,79.0,511.0,1846.0,4179.0,35.0
2025-11-23 16:00:00,79.0,523.0,1891.0,4417.0,35.0
2025-11-23 17:00:00,79.0,521.0,1911.0,4472.0,35.0
2025-11-23 18:00:00,79.0,498.0,1911.0,4417.0,35.0
2025-11-23 19:00:00,79.0,496.0,1886.0,4407.0,35.0
2025-11-23 20:00:00,79.0,488.0,1881.0,4407.0,35.0
2025-11-23 21:00:00,79.0,463.0,1911.0,4428.0,35.0
2025-11-23 22:00:00,79.0,421.0,1911.0,4472.0,35.0
2025-11-23 23:00:00,79.0,391.0,1911.0,4472.0,35.0
2025-11-24 00:00:00,79.0,391.0,1731.0,4461.0,35.0
2025-11-24 01:00:00,79.0,391.0,1656.0,4472.0,35.0
2025-11-24 02:00:00,79.0,391.0,1626.0,4472.0,35.0
2025-11-24 03:00:00,79.0,391.0,1606.0,4591.0,34.0
2025-11-24 04:00:00,79.0,391.0,1611.0,4742.0,35.0
2025-11-24 05:00:00,79.0,388.0,1641.0,4894.0,35.0
2025-11-24 06:00:00,79.0,391.0,1641.0,4786.0,35.0
2025-11-24 07:00:00,79.0,391.0,1641.0,4396.0,35.0
2025-11-24 08:00:00,79.0,391.0,1641.0,4147.0,35.0
2025-11-24 09:00:00,79.0,391.0,1641.0,4136.0,35.0
2025-11-24 10:00:00,79.0,391.0,1641.0,4147.0,35.0
2025-11-24 11:00:00,79.0,391.0,1641.0,4147.0,35.0
2025-11-24 12:00:00,79.0,391.0,1641.0,4147.0,35.0
2025-11-24 13:00:00,79.0,391.0,1646.0,4147.0,35.0
2025-11-24 14:00:00,79.0,391.0,1671.0,4212.0,35.0
2025-11-24 15:00:00,79.0,391.0,1671.0,4472.0,35.0
2025-11-24 16:00:00,79.0,391.0,1671.0,4537.0,35.0
2025-11-24 17:00:00,79.0,391.0,1696.0,4504.0,35.0
2025-11-24 18:00:00,79.0,391.0,1701.0,4472.0,35.0
2025-11-24 19:00:00,79.0,391.0,1701.0,4472.0,35.0
2025-11-24 20:00:00,79.0,391.0,1711.0,4472.0,35.0
2025-11-24 21:00:00,79.0,391.0,1731.0,4482.0,35.0
2025-11-24 22:00:00,79.0,391.0,1791.0,4537.0,35.0
2025-11-24 23:00:00,79.0,391.0,1821.0,4537.0,35.0
2025-11-25 00:00:00,79.0,391.0,1676.0,4526.0,34.0
2025-11-25 01:00:00,79.0,391.0,1566.0,4537.0,35.0
2025-11-25 02:00:00,79.0,391.0,1556.0,4537.0,35.0
2025-11-25 03:00:00,79.0,391.0,1546.0,4547.0,35.0
2025-11-25 04:00:00,79.0,391.0,1561.0,4602.0,35.0
2025-11-25 05:00:00,79.0,391.0,1581.0,4656.0,34.0
2025-11-25 06:00:00,79.0,391.0,1581.0,4623.0,35.0
2025-11-25 07:00:00,79.0,391.0,1581.0,4309.0,35.0
2025-11-25 08:00:00,79.0,391.0,1581.0,4125.0,35.0
2025-11-25 09:00:00,79.0,391.0,1581.0,4136.0,35.0
2025-11-25 10:00:00,79.0,391.0,1581.0,4136.0,35.0
2025-11-25 11:00:00,79.0,391.0,1581.0,4147.0,35.0
2025-11-25 12:00:00,79.0,391.0,1586.0,4147.0,35.0
2025-11-25 13:00:00,79.0,391.0,1611.0,4147.0,35.0
2025-11-25 14:00:00,79.0,391.0,1611.0,4147.0,35.0
2025-11-25 15:00:00,79.0,391.0,1626.0,4374.0,35.0
2025-11-25 16:00:00,79.0,391.0,1641.0,4472.0,35.0
2025-11-25 17:00:00,79.0,391.0,1641.0,4450.0,35.0
2025-11-25 18:00:00,79.0,391.0,1641.0,4407.0,35.0
2025-11-25 19:00:00,79.0,391.0,1661.0,4407.0,35.0
2025-11-25 20:00:00,79.0,416.0,1671.0,3923.0,36.0
2025-11-25 21:00:00,79.0,391.0,1696.0,4407.0,35.0
2025-11-25 22:00:00,79.0,391.0,1701.0,4407.0,35.0
2025-11-25 23:00:00,79.0,391.0,1701.0,4407.0,35.0
2025-11-26 00:00:00,79.0,391.0,1616.0,4407.0,34.0
2025-11-26 01:00:00,79.0,391.0,1511.0,4407.0,35.0
2025-11-26 02:00:00,79.0,391.0,1513.0,4359.0,35.0
2025-11-26 03:00:00,79.0,391.0,1514.0,4312.0,35.0
2025-11-26 04:00:00,79.0,391.0,1516.0,4264.0,35.0
2025-11-26 05:00:00,79.0,391.0,1518.0,4216.0,35.0
2025-11-26 06:00:00,79.0,391.0,1519.0,4169.0,35.0
2025-11-26 07:00:00,79.0,391.0,1521.0,4121.0,35.0
2025-11-26 08:00:00,79.0,391.0,1521.0,4121.0,35.0
2025-11-26 09:00:00,79.0,391.0,1546.0,4125.0,35.0
2025-11-26 10:00:00,79.0,391.0,1551.0,4147.0,35.0
2025-11-26 11:00:00,79.0,391.0,1551.0,4136.0,35.0
2025-11-26 12:00:00,79.0,391.0,1556.0,4147.0,35.0
2025-11-26 13:00:00,79.0,391.0,1581.0,4147.0,35.0
2025-11-26 14:00:00,79.0,391.0,1586.0,4147.0,35.0
2025-11-26 15:00:00,79.0,391.0,1611.0,4147.0,35.0
2025-11-26 16:00:00,79.0,391.0,1611.0,4309.0,35.0
2025-11-26 17:00:00,79.0,391.0,1631.0,4396.0,35.0
2025-11-26 18:00:00,79.0,391.0,1641.0,4342.0,35.0
2025-11-26 19:00:00,79.0,391.0,1641.0,4342.0,35.0
2025-11-26 20:00:00,79.0,391.0,1651.0,4342.0,35.0
2025-11-26 21:00:00,79.0,391.0,1671.0,4342.0,35.0
2025-11-26 22:00:00,79.0,391.0,1696.0,4396.0,35.0
2025-11-26 23:00:00,79.0,391.0,1701.0,4407.0,35.0
2025-11-27 00:00:00,79.0,391.0,1621.0,4407.0,35.0
2025-11-27 01:00:00,79.0,391.0,1541.0,4407.0,34.0
2025-11-27 02:00:00,79.0,391.0,1521.0,4407.0,35.0
2025-11-27 03:00:00,79.0,391.0,1521.0,4407.0,34.0
2025-11-27 04:00:00,79.0,391.0,1551.0,4407.0,35.0
2025-11-27 05:00:00,79.0,391.0,1551.0,4407.0,35.0
2025-11-27 06:00:00,79.0,391.0,1551.0,4407.0,35.0
2025-11-27 07:00:00,79.0,391.0,1551.0,4244.0,35.0
2025-11-27 08:00:00,79.0,391.0,1551.0,4136.0,35.0
2025-11-27 09:00:00,79.0,391.0,1551.0,4136.0,35.0
2025-11-27 10:00:00,79.0,391.0,1551.0,4125.0,35.0
2025-11-27 11:00:00,79.0,391.0,1557.0,4147.0,35.0
2025-11-27 12:00:00,79.0,391.0,1581.0,4147.0,35.0
2025-11-27 13:00:00,79.0,391.0,1586.0,4147.0,35.0
2025-11-27 14:00:00,79.0,391.0,1585.0,4147.0,35.0
2025-11-27 15:00:00,79.0,391.0,1584.0,4147.0,35.0
2025-11-27 16:00:00,79.0,391.0,1584.0,4147.0,35.0
2025-11-27 17:00:00,79.0,391.0,1583.0,4147.0,35.0
2025-11-27 18:00:00,79.0,391.0,1582.0,4147.0,35.0
2025-11-27 19:00:00,79.0,391.0,1581.0,4147.0,35.0
2025-11-27 20:00:00,79.0,391.0,1580.0,4147.0,35.0
2025-11-27 21:00:00,79.0,391.0,1579.0,4147.0,35.0
2025-11-27 22:00:00,79.0,391.0,1578.0,4147.0,35.0
2025-11-27 23:00:00,79.0,391.0,1578.0,4147.0,35.0
2025-11-28 00:00:00,79.0,391.0,1577.0,4147.0,35.0
2025-11-28 01:00:00,79.0,391.0,1576.0,4147.0,35.0
2025-11-28 02:00:00,79.0,391.0,1575.0,4147.0,35.0
2025-11-28 03:00:00,79.0,391.0,1574.0,4147.0,35.0
2025-11-28 04:00:00,79.0,391.0,1574.0,4147.0,35.0
2025-11-28 05:00:00,79.0,391.0,1573.0,4147.0,35.0
2025-11-28 06:00:00,79.0,391.0,1572.0,4147.0,35.0
2025-11-28 07:00:00,79.0,391.0,1571.0,4147.0,35.0
2025-11-28 08:00:00,79.0,391.0,1570.0,4147.0,35.0
2025-11-28 09:00:00,79.0,391.0,1569.0,4147.0,35.0
2025-11-28 10:00:00,79.0,391.0,1568.0,4147.0,35.0
2025-11-28 11:00:00,79.0,391.0,1568.0,4147.0,35.0
2025-11-28 12:00:00,79.0,391.0,1567.0,4147.0,35.0
2025-11-28 13:00:00,79.0,391.0,1566.0,4147.0,35.0
2025-11-28 14:00:00,79.0,391.0,1566.0,4147.0,35.0
2025-11-28 15:00:00,79.0,391.0,1581.0,4147.0,35.0
2025-11-28 16:00:00,79.0,391.0,1591.0,4147.0,35.0
2025-11-28 17:00:00,79.0,391.0,1611.0,4147.0,35.0
2025-11-28 18:00:00,79.0,391.0,1611.0,4147.0,35.0
2025-11-28 19:00:00,79.0,391.0,1616.0,4147.0,35.0
2025-11-28 20:00:00,79.0,391.0,1641.0,4147.0,35.0
2025-11-28 21:00:00,79.0,391.0,1666.0,4147.0,35.0
2025-11-28 22:00:00,79.0,391.0,1691.0,4147.0,35.0
2025-11-28 23:00:00,79.0,391.0,1701.0,4147.0,35.0
2025-11-29 00:00:00,79.0,391.0,1576.0,4179.0,35.0
2025-11-29 01:00:00,79.0,391.0,1506.0,4331.0,35.0
2025-11-29 02:00:00,79.0,391.0,1506.0,4417.0,35.0
2025-11-29 03:00:00,79.0,391.0,1521.0,4515.0,35.0
2025-11-29 04:00:00,79.0,391.0,1521.0,4537.0,35.0
2025-11-29 05:00:00,79.0,391.0,1521.0,4569.0,35.0
2025-11-29 06:00:00,79.0,391.0,1541.0,4482.0,35.0
2025-11-29 07:00:00,79.0,391.0,1551.0,4179.0,35.0
2025-11-29 08:00:00,79.0,391.0,1551.0,4027.0,35.0
2025-11-29 09:00:00,79.0,391.0,1551.0,4017.0,35.0
2025-11-29 10:00:00,79.0,391.0,1581.0,4017.0,35.0
2025-11-29 11:00:00,79.0,391.0,1581.0,4017.0,35.0
2025-11-29 12:00:00,79.0,391.0,1606.0,4017.0,35.0
2025-11-29 13:00:00,79.0,391.0,1611.0,4017.0,35.0
2025-11-29 14:00:00,79.0,391.0,1641.0,4017.0,35.0
2025-11-29 15:00:00,79.0,413.0,1661.0,4190.0,35.0
2025-11-29 16:00:00,79.0,478.0,1671.0,4277.0,35.0
2025-11-29 17:00:00,79.0,496.0,1701.0,4277.0,35.0
2025-11-29 18:00:00,79.0,496.0,1701.0,4277.0,35.0
2025-11-29 19:00:00,79.0,496.0,1701.0,4277.0,35.0
2025-11-29 20:00:00,79.0,496.0,1701.0,4277.0,35.0
2025-11-29 21:00:00,79.0,496.0,1701.0,4277.0,35.0
2025-11-29 22:00:00,79.0,491.0,1701.0,4277.0,35.0
2025-11-29 23:00:00,79.0,461.0,1701.0,4277.0,35.0
2025-11-30 00:00:00,79.0,418.0,1601.0,4277.0,35.0
2025-11-30 01:00:00,79.0,403.0,1486.0,4277.0,35.0
2025-11-30 02:00:00,79.0,393.0,1511.0,4277.0,35.0
2025-11-30 03:00:00,79.0,391.0,1521.0,4277.0,35.0
2025-11-30 04:00:00,79.0,391.0,1541.0,4277.0,35.0
2025-11-30 05:00:00,79.0,391.0,1551.0,4277.0,35.0
2025-11-30 06:00:00,79.0,391.0,1551.0,4277.0,35.0
2025-11-30 07:00:00,79.0,391.0,1551.0,4179.0,35.0
2025-11-30 08:00:00,79.0,398.0,1551.0,4082.0,35.0
2025-11-30 09:00:00,79.0,438.0,1561.0,4082.0,35.0
2025-11-30 10:00:00,79.0,471.0,1581.0,4082.0,35.0
2025-11-30 11:00:00,79.0,488.0,1601.0,4082.0,35.0
2025-11-30 12:00:00,79.0,496.0,1611.0,4082.0,35.0
2025-11-30 13:00:00,79.0,496.0,1621.0,4082.0,35.0
2025-11-30 14:00:00,79.0,508.0,1641.0,4103.0,35.0
2025-11-30 15:00:00,79.0,511.0,1671.0,4309.0,35.0
2025-11-30 16:00:00,79.0,511.0,1676.0,4342.0,35.0
2025-11-30 17:00:00,79.0,511.0,1701.0,4342.0,35.0
2025-11-30 18:00:00,79.0,491.0,1701.0,4342.0,35.0
2025-11-30 19:00:00,79.0,481.0,1701.0,4342.0,35.0
2025-11-30 20:00:00,79.0,476.0,1701.0,4342.0,35.0
2025-11-30 21:00:00,79.0,446.0,1701.0,4342.0,35.0
2025-11-30 22:00:00,79.0,408.0,1701.0,4342.0,35.0
2025-11-30 23:00:00,79.0,391.0,1701.0,4342.0,35.0
2025-12-01 00:00:00,79.0,391.0,1596.0,4342.0,35.0
2025-12-01 01:00:00,79.0,391.0,1541.0,4342.0,35.0
2025-12-01 02:00:00,79.0,391.0,1501.0,4352.0,35.0
2025-12-01 03:00:00,79.0,391.0,1526.0,4428.0,35.0
2025-12-01 04:00:00,79.0,391.0,1541.0,4569.0,35.0
2025-12-01 05:00:00,79.0,391.0,1551.0,4710.0,35.0
2025-12-01 06:00:00,79.0,391.0,1551.0,4482.0,35.0
2025-12-01 07:00:00,79.0,391.0,1551.0,4233.0,35.0
