date,7.62x39mm AP,7.62x39mm BP,7.62x39mm LP,7.62x39mm PS,7.62x39mm T45M
2025-11-25 14:00:00,4096.0,1296.0,43.0,401.0,111.0
2025-11-25 15:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-25 16:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-25 17:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-25 18:00:00,4171.0,1296.0,43.0,401.0,111.0
2025-11-25 19:00:00,4146.0,1296.0,43.0,401.0,111.0
2025-11-25 20:00:00,4158.0,1307.0,43.0,401.0,111.0
2025-11-25 21:00:00,4221.0,1336.0,43.0,401.0,111.0
2025-11-25 22:00:00,4221.0,1366.0,43.0,401.0,111.0
2025-11-25 23:00:00,4221.0,1342.0,43.0,401.0,111.0
2025-11-26 00:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-26 01:00:00,4221.0,1272.0,43.0,401.0,111.0
2025-11-26 02:00:00,4168.0,1262.0,43.0,400.0,111.0
2025-11-26 03:00:00,4116.0,1252.0,43.0,400.0,111.0
2025-11-26 04:00:00,4064.0,1242.0,43.0,400.0,111.0
2025-11-26 05:00:00,4011.0,1232.0,43.0,399.0,111.0
2025-11-26 06:00:00,3958.0,1222.0,43.0,398.0,111.0
2025-11-26 07:00:00,3906.0,1212.0,43.0,398.0,111.0
2025-11-26 08:00:00,3906.0,1212.0,43.0,398.0,111.0
2025-11-26 09:00:00,3921.0,1220.0,43.0,401.0,111.0
2025-11-26 10:00:00,3921.0,1226.0,43.0,401.0,111.0
2025-11-26 11:00:00,3921.0,1226.0,43.0,401.0,111.0
2025-11-26 12:00:00,3921.0,1226.0,43.0,401.0,111.0
2025-11-26 13:00:00,3996.0,1226.0,43.0,401.0,111.0
2025-11-26 14:00:00,4146.0,1226.0,43.0,401.0,111.0
2025-11-26 15:00:00,4221.0,1261.0,43.0,401.0,111.0
2025-11-26 16:00:00,4221.0,1266.0,43.0,401.0,111.0
2025-11-26 17:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-26 18:00:00,4171.0,1296.0,43.0,401.0,111.0
2025-11-26 19:00:00,4146.0,1296.0,43.0,401.0,111.0
2025-11-26 20:00:00,4171.0,1296.0,43.0,401.0,111.0
2025-11-26 21:00:00,4221.0,1325.0,43.0,401.0,111.0
2025-11-26 22:00:00,4221.0,1348.0,43.0,401.0,111.0
2025-11-26 23:00:00,4221.0,1354.0,43.0,401.0,111.0
2025-11-27 00:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-27 01:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-27 02:00:00,4221.0,1296.0,43.0,401.0,111.0
2025-11-27 03:00:00,4221.0,1261.0,43.0,401.0,111.0
2025-11-27 04:00:00,4221.0,1226.0,43.0,401.0,111.0
2025-11-27 05:00:00,4196.0,1226.0,43.0,401.0,110.0
2025-11-27 06:00:00,4108.0,1214.0,43.0,398.0,109.0
2025-11-27 07:00:00,4046.0,1214.0,42.0,401.0,108.0
2025-11-27 08:00:00,3958.0,1208.0,43.0,401.0,111.0
2025-11-27 09:00:00,3996.0,1226.0,43.0,401.0,111.0
2025-11-27 10:00:00,3996.0,1226.0,43.0,401.0,111.0
2025-11-27 11:00:00,3996.0,1226.0,43.0,401.0,111.0
2025-11-27 12:00:00,3996.0,1237.0,43.0,401.0,111.0
2025-11-27 13:00:00,4008.0,1296.0,43.0,401.0,111.0
2025-11-27 14:00:00,4014.0,1295.0,43.0,400.0,111.0
2025-11-27 15:00:00,4020.0,1294.0,43.0,400.0,111.0
2025-11-27 16:00:00,4025.0,1292.0,43.0,399.0,111.0
2025-11-27 17:00:00,4031.0,1291.0,43.0,398.0,111.0
2025-11-27 18:00:00,4037.0,1290.0,43.0,398.0,111.0
2025-11-27 19:00:00,4042.0,1288.0,43.0,397.0,111.0
2025-11-27 20:00:00,4048.0,1287.0,43.0,397.0,111.0
2025-11-27 21:00:00,4054.0,1286.0,43.0,396.0,111.0
2025-11-27 22:00:00,4060.0,1285.0,43.0,395.0,111.0
2025-11-27 23:00:00,4066.0,1284.0,43.0,395.0,111.0
2025-11-28 00:00:00,4071.0,1282.0,43.0,394.0,111.0
2025-11-28 01:00:00,4077.0,1281.0,43.0,394.0,111.0
2025-11-28 02:00:00,4083.0,1280.0,43.0,393.0,111.0
2025-11-28 03:00:00,4088.0,1278.0,43.0,392.0,111.0
2025-11-28 04:00:00,4094.0,1277.0,43.0,392.0,111.0
2025-11-28 05:00:00,4100.0,1276.0,43.0,391.0,111.0
2025-11-28 06:00:00,4106.0,1275.0,43.0,390.0,111.0
2025-11-28 07:00:00,4112.0,1274.0,43.0,390.0,111.0
2025-11-28 08:00:00,4117.0,1272.0,43.0,389.0,111.0
2025-11-28 09:00:00,4123.0,1271.0,43.0,388.0,111.0
2025-11-28 10:00:00,4129.0,1270.0,43.0,388.0,111.0
2025-11-28 11:00:00,4134.0,1268.0,43.0,387.0,111.0
2025-11-28 12:00:00,4140.0,1267.0,43.0,387.0,111.0
2025-11-28 13:00:00,4146.0,1266.0,43.0,386.0,111.0
2025-11-28 14:00:00,4146.0,1266.0,43.0,386.0,111.0
2025-11-28 15:00:00,4221.0,1301.0,43.0,398.0,111.0
2025-11-28 16:00:00,4221.0,1331.0,43.0,401.0,111.0
2025-11-28 17:00:00,4373.0,1434.0,43.0,401.0,111.0
2025-11-28 18:00:00,4133.0,1366.0,43.0,401.0,111.0
2025-11-28 19:00:00,4071.0,1366.0,43.0,401.0,111.0
2025-11-28 20:00:00,4071.0,1436.0,43.0,401.0,111.0
2025-11-28 21:00:00,4146.0,1564.0,43.0,401.0,111.0
2025-11-28 22:00:00,4146.0,1576.0,43.0,401.0,111.0
2025-11-28 23:00:00,4146.0,1552.0,43.0,401.0,111.0
2025-11-29 00:00:00,4146.0,1482.0,43.0,401.0,111.0
2025-11-29 01:00:00,4171.0,1471.0,43.0,401.0,111.0
2025-11-29 02:00:00,4221.0,1471.0,43.0,401.0,111.0
2025-11-29 03:00:00,4221.0,1471.0,43.0,401.0,111.0
2025-11-29 04:00:00,4221.0,1471.0,43.0,401.0,111.0
2025-11-29 05:00:00,4221.0,1436.0,43.0,388.0,111.0
2025-11-29 06:00:00,4196.0,1430.0,43.0,398.0,111.0
2025-11-29 07:00:00,4033.0,1436.0,43.0,401.0,111.0
2025-11-29 08:00:00,3971.0,1471.0,43.0,401.0,111.0
2025-11-29 09:00:00,3996.0,1506.0,43.0,401.0,111.0
2025-11-29 10:00:00,3996.0,1552.0,43.0,401.0,111.0
2025-11-29 11:00:00,3996.0,1576.0,43.0,401.0,111.0
2025-11-29 12:00:00,3996.0,1576.0,43.0,401.0,111.0
2025-11-29 13:00:00,4058.0,1581.0,43.0,401.0,111.0
2025-11-29 14:00:00,4208.0,1651.0,43.0,401.0,111.0
2025-11-29 15:00:00,4346.0,1704.0,43.0,401.0,111.0
2025-11-29 16:00:00,4446.0,1716.0,43.0,401.0,111.0
2025-11-29 17:00:00,4433.0,1698.0,43.0,401.0,111.0
2025-11-29 18:00:00,4321.0,1646.0,43.0,401.0,111.0
2025-11-29 19:00:00,4296.0,1646.0,43.0,401.0,111.0
2025-11-29 20:00:00,4296.0,1640.0,43.0,401.0,111.0
2025-11-29 21:00:00,4296.0,1628.0,43.0,401.0,111.0
2025-11-29 22:00:00,4296.0,1581.0,43.0,401.0,111.0
2025-11-29 23:00:00,4296.0,1529.0,43.0,401.0,111.0
2025-11-30 00:00:00,4296.0,1377.0,43.0,388.0,111.0
2025-11-30 01:00:00,4296.0,1278.0,43.0,386.0,111.0
2025-11-30 02:00:00,4296.0,1272.0,43.0,386.0,111.0
2025-11-30 03:00:00,4296.0,1272.0,43.0,386.0,111.0
2025-11-30 04:00:00,4296.0,1261.0,43.0,386.0,111.0
2025-11-30 05:00:00,4296.0,1261.0,43.0,386.0,111.0
2025-11-30 06:00:00,4321.0,1255.0,43.0,386.0,111.0
2025-11-30 07:00:00,4171.0,1290.0,43.0,386.0,111.0
2025-11-30 08:00:00,4071.0,1296.0,43.0,393.0,111.0
2025-11-30 09:00:00,4071.0,1296.0,43.0,401.0,111.0
2025-11-30 10:00:00,4071.0,1296.0,43.0,401.0,111.0
2025-11-30 11:00:00,4071.0,1296.0,43.0,401.0,111.0
2025-11-30 12:00:00,4071.0,1296.0,43.0,401.0,111.0
2025-11-30 13:00:00,4108.0,1296.0,43.0,401.0,111.0
2025-11-30 14:00:00,4333.0,1296.0,43.0,401.0,111.0
2025-11-30 15:00:00,4421.0,1296.0,43.0,401.0,111.0
2025-11-30 16:00:00,4446.0,1296.0,43.0,401.0,111.0
2025-11-30 17:00:00,4446.0,1284.0,43.0,401.0,111.0
2025-11-30 18:00:00,4396.0,1226.0,43.0,401.0,111.0
2025-11-30 19:00:00,4371.0,1226.0,43.0,401.0,111.0
2025-11-30 20:00:00,4371.0,1226.0,43.0,401.0,111.0
2025-11-30 21:00:00,4421.0,1226.0,43.0,401.0,111.0
2025-11-30 22:00:00,4446.0,1202.0,43.0,401.0,111.0
2025-11-30 23:00:00,4396.0,1191.0,43.0,401.0,111.0
2025-12-01 00:00:00,4358.0,1196.0,43.0,388.0,111.0
2025-12-01 01:00:00,4371.0,1220.0,43.0,386.0,111.0
2025-12-01 02:00:00,4421.0,1226.0,42.0,386.0,111.0
2025-12-01 03:00:00,4446.0,1214.0,43.0,386.0,111.0
2025-12-01 04:00:00,4446.0,1208.0,43.0,376.0,110.0
2025-12-01 05:00:00,4408.0,1214.0,42.0,363.0,111.0
2025-12-01 06:00:00,4421.0,1185.0,43.0,351.0,111.0
2025-12-01 07:00:00,4196.0,1202.0,43.0,338.0,111.0
2025-12-01 08:00:00,4058.0,1185.0,43.0,341.0,111.0
2025-12-01 09:00:00,4058.0,1208.0,43.0,346.0,111.0
2025-12-01 10:00:00,4071.0,1202.0,43.0,371.0,111.0
2025-12-01 11:00:00,4071.0,1196.0,43.0,386.0,111.0
2025-12-01 12:00:00,4071.0,1191.0,43.0,386.0,111.0
2025-12-01 13:00:00,4096.0,1191.0,43.0,393.0,111.0
2025-12-01 14:00:00,4371.0,1191.0,43.0,401.0,111.0
2025-12-01 15:00:00,4386.0,1191.0,43.0,401.0,111.0
2025-12-01 16:00:00,4401.0,1191.0,43.0,401.0,111.0
2025-12-01 17:00:00,4416.0,1191.0,43.0,401.0,111.0
2025-12-01 18:00:00,4431.0,1191.0,43.0,401.0,111.0
2025-12-01 19:00:00,4446.0,1191.0,43.0,401.0,111.0
2025-12-01 20:00:00,4446.0,1191.0,43.0,401.0,111.0
2025-12-01 21:00:00,4446.0,1191.0,43.0,401.0,111.0
2025-12-01 22:00:00,4483.0,1191.0,43.0,401.0,111.0
2025-12-01 23:00:00,4521.0,1191.0,43.0,401.0,111.0
2025-12-02 00:00:00,4521.0,1191.0,43.0,388.0,111.0
2025-12-02 01:00:00,4521.0,1185.0,43.0,386.0,111.0
2025-12-02 02:00:00,4521.0,1179.0,41.0,386.0,111.0
2025-12-02 03:00:00,4521.0,1179.0,43.0,386.0,111.0
2025-12-02 04:00:00,4508.0,1156.0,43.0,386.0,111.0
2025-12-02 05:00:00,4496.0,1150.0,43.0,361.0,111.0
2025-12-02 06:00:00,4433.0,1144.0,43.0,358.0,111.0
2025-12-02 07:00:00,4233.0,1144.0,43.0,351.0,110.0
2025-12-02 08:00:00,4108.0,1161.0,43.0,358.0,111.0
2025-12-02 09:00:00,4133.0,1167.0,43.0,386.0,111.0
2025-12-02 10:00:00,4146.0,1161.0,43.0,386.0,111.0
2025-12-02 11:00:00,4133.0,1156.0,43.0,386.0,111.0
2025-12-02 12:00:00,4171.0,1156.0,43.0,393.0,111.0
2025-12-02 13:00:00,4258.0,1156.0,43.0,401.0,111.0
2025-12-02 14:00:00,4483.0,1156.0,43.0,401.0,111.0
2025-12-02 15:00:00,4521.0,1156.0,43.0,401.0,111.0
2025-12-02 16:00:00,4596.0,1149.0,43.0,401.0,111.0
2025-12-02 17:00:00,4583.0,1138.0,43.0,401.0,111.0
2025-12-02 18:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-02 19:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-02 20:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-02 21:00:00,4683.0,1121.0,43.0,401.0,111.0
2025-12-02 22:00:00,4746.0,1121.0,43.0,401.0,111.0
2025-12-02 23:00:00,4708.0,1109.0,43.0,401.0,111.0
2025-12-03 00:00:00,4671.0,1121.0,43.0,401.0,111.0
2025-12-03 01:00:00,4671.0,1115.0,43.0,401.0,111.0
2025-12-03 02:00:00,4671.0,1121.0,43.0,401.0,111.0
2025-12-03 03:00:00,4658.0,1109.0,43.0,401.0,110.0
2025-12-03 04:00:00,4671.0,1097.0,43.0,396.0,111.0
2025-12-03 05:00:00,4633.0,1097.0,43.0,396.0,111.0
2025-12-03 06:00:00,4571.0,1097.0,43.0,396.0,111.0
2025-12-03 07:00:00,4321.0,1103.0,43.0,401.0,110.0
2025-12-03 08:00:00,4221.0,1109.0,43.0,401.0,111.0
2025-12-03 09:00:00,4196.0,1121.0,43.0,401.0,111.0
2025-12-03 10:00:00,4221.0,1121.0,43.0,401.0,111.0
2025-12-03 11:00:00,4221.0,1121.0,43.0,401.0,111.0
2025-12-03 12:00:00,4221.0,1121.0,43.0,401.0,111.0
2025-12-03 13:00:00,4246.0,1121.0,43.0,401.0,111.0
2025-12-03 14:00:00,4256.0,1121.0,43.0,401.0,111.0
2025-12-03 15:00:00,4266.0,1121.0,43.0,401.0,111.0
2025-12-03 16:00:00,4276.0,1121.0,43.0,401.0,111.0
2025-12-03 17:00:00,4286.0,1121.0,43.0,401.0,111.0
2025-12-03 18:00:00,4295.0,1121.0,43.0,401.0,111.0
2025-12-03 19:00:00,4305.0,1121.0,43.0,401.0,111.0
2025-12-03 20:00:00,4315.0,1121.0,43.0,401.0,111.0
2025-12-03 21:00:00,4325.0,1121.0,43.0,401.0,111.0
2025-12-03 22:00:00,4335.0,1121.0,43.0,401.0,111.0
2025-12-03 23:00:00,4345.0,1121.0,43.0,401.0,111.0
2025-12-04 00:00:00,4355.0,1121.0,43.0,401.0,111.0
2025-12-04 01:00:00,4364.0,1121.0,43.0,401.0,111.0
2025-12-04 02:00:00,4374.0,1121.0,43.0,401.0,111.0
2025-12-04 03:00:00,4384.0,1121.0,43.0,401.0,111.0
2025-12-04 04:00:00,4394.0,1121.0,43.0,401.0,111.0
2025-12-04 05:00:00,4404.0,1121.0,43.0,401.0,111.0
2025-12-04 06:00:00,4414.0,1121.0,43.0,401.0,111.0
2025-12-04 07:00:00,4424.0,1121.0,43.0,401.0,111.0
2025-12-04 08:00:00,4434.0,1121.0,43.0,401.0,111.0
2025-12-04 09:00:00,4444.0,1121.0,43.0,401.0,111.0
2025-12-04 10:00:00,4453.0,1121.0,43.0,401.0,111.0
2025-12-04 11:00:00,4463.0,1121.0,43.0,401.0,111.0
2025-12-04 12:00:00,4473.0,1121.0,43.0,401.0,111.0
2025-12-04 13:00:00,4483.0,1121.0,43.0,401.0,111.0
2025-12-04 14:00:00,4483.0,1121.0,43.0,401.0,111.0
2025-12-04 15:00:00,4746.0,1121.0,43.0,401.0,111.0
2025-12-04 16:00:00,4746.0,1121.0,43.0,401.0,111.0
2025-12-04 17:00:00,4721.0,1109.0,43.0,401.0,111.0
2025-12-04 18:00:00,4646.0,1097.0,43.0,401.0,111.0
2025-12-04 19:00:00,4596.0,1121.0,43.0,401.0,111.0
2025-12-04 20:00:00,4658.0,1121.0,43.0,401.0,111.0
2025-12-04 21:00:00,4721.0,1121.0,43.0,401.0,111.0
2025-12-04 22:00:00,4746.0,1121.0,43.0,401.0,111.0
2025-12-04 23:00:00,4733.0,1103.0,43.0,401.0,111.0
2025-12-05 00:00:00,4671.0,1097.0,43.0,396.0,111.0
2025-12-05 01:00:00,4671.0,1097.0,43.0,386.0,111.0
2025-12-05 02:00:00,4671.0,1097.0,43.0,386.0,111.0
2025-12-05 03:00:00,4721.0,1091.0,42.0,363.0,111.0
2025-12-05 04:00:00,4746.0,1086.0,43.0,341.0,111.0
2025-12-05 05:00:00,4733.0,1086.0,43.0,321.0,111.0
2025-12-05 06:00:00,4683.0,1074.0,43.0,313.0,111.0
2025-12-05 07:00:00,4546.0,1086.0,42.0,316.0,110.0
2025-12-05 08:00:00,4308.0,1080.0,43.0,323.0,111.0
2025-12-05 09:00:00,4296.0,1086.0,43.0,326.0,111.0
2025-12-05 10:00:00,4371.0,1086.0,43.0,333.0,111.0
2025-12-05 11:00:00,4308.0,1086.0,43.0,341.0,111.0
2025-12-05 12:00:00,4283.0,1086.0,43.0,358.0,111.0
2025-12-05 13:00:00,4346.0,1103.0,43.0,386.0,111.0
2025-12-05 14:00:00,4408.0,1121.0,43.0,386.0,111.0
2025-12-05 15:00:00,4683.0,1121.0,43.0,386.0,111.0
2025-12-05 16:00:00,4746.0,1121.0,43.0,386.0,111.0
2025-12-05 17:00:00,4683.0,1121.0,43.0,386.0,111.0
2025-12-05 18:00:00,4558.0,1121.0,43.0,398.0,111.0
2025-12-05 19:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-05 20:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-05 21:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-05 22:00:00,4521.0,1121.0,43.0,401.0,111.0
2025-12-05 23:00:00,4521.0,1185.0,43.0,401.0,111.0
2025-12-06 00:00:00,4521.0,1191.0,43.0,401.0,111.0
2025-12-06 01:00:00,4521.0,1202.0,43.0,401.0,111.0
2025-12-06 02:00:00,4624.0,1280.0,52.0,411.0,153.0
2025-12-06 03:00:00,4571.0,1202.0,43.0,401.0,111.0
2025-12-06 04:00:00,4671.0,1191.0,43.0,393.0,111.0
2025-12-06 05:00:00,4671.0,1179.0,43.0,386.0,111.0
2025-12-06 06:00:00,4621.0,1173.0,43.0,386.0,111.0
2025-12-06 07:00:00,4333.0,1196.0,43.0,398.0,111.0
2025-12-06 08:00:00,4233.0,1226.0,43.0,401.0,111.0
2025-12-06 09:00:00,4296.0,1237.0,43.0,401.0,111.0
2025-12-06 10:00:00,4296.0,1395.0,43.0,401.0,111.0
2025-12-06 11:00:00,4296.0,1371.0,43.0,401.0,111.0
2025-12-06 12:00:00,4296.0,1360.0,43.0,401.0,111.0
2025-12-06 13:00:00,4296.0,1331.0,43.0,401.0,111.0
2025-12-06 14:00:00,4583.0,1366.0,43.0,401.0,111.0
2025-12-06 15:00:00,4708.0,1366.0,43.0,401.0,111.0
2025-12-06 16:00:00,4746.0,1360.0,43.0,401.0,111.0
2025-12-06 17:00:00,4746.0,1313.0,43.0,401.0,111.0
2025-12-06 18:00:00,4721.0,1284.0,43.0,401.0,111.0
2025-12-06 19:00:00,4671.0,1261.0,43.0,401.0,111.0
2025-12-06 20:00:00,4671.0,1261.0,43.0,401.0,111.0
2025-12-06 21:00:00,4671.0,1261.0,43.0,401.0,111.0
2025-12-06 22:00:00,4671.0,1233.0,43.0,401.0,111.0
2025-12-06 23:00:00,4671.0,1179.0,43.0,401.0,111.0
2025-12-07 00:00:00,4671.0,1109.0,43.0,388.0,111.0
2025-12-07 01:00:00,4671.0,1086.0,43.0,386.0,111.0
2025-12-07 02:00:00,4671.0,1086.0,43.0,386.0,111.0
2025-12-07 03:00:00,4746.0,1068.0,43.0,386.0,111.0
2025-12-07 04:00:00,4746.0,1051.0,42.0,383.0,111.0
2025-12-07 05:00:00,4746.0,1051.0,43.0,371.0,110.0
2025-12-07 06:00:00,4733.0,1051.0,43.0,373.0,111.0
2025-12-07 07:00:00,4496.0,1051.0,43.0,386.0,111.0
2025-12-07 08:00:00,4371.0,1068.0,43.0,388.0,111.0
2025-12-07 09:00:00,4371.0,1086.0,43.0,401.0,111.0
2025-12-07 10:00:00,4371.0,1086.0,43.0,401.0,111.0
2025-12-07 11:00:00,4433.0,1086.0,43.0,401.0,111.0
2025-12-07 12:00:00,4446.0,1086.0,43.0,401.0,111.0
2025-12-07 13:00:00,4596.0,1086.0,43.0,401.0,111.0
2025-12-07 14:00:00,4746.0,1086.0,43.0,401.0,111.0
2025-12-07 15:00:00,4783.0,1121.0,43.0,401.0,111.0
2025-12-07 16:00:00,4783.0,1121.0,43.0,401.0,111.0
2025-12-07 17:00:00,4946.0,1109.0,43.0,401.0,111.0
2025-12-07 18:00:00,4908.0,1086.0,43.0,401.0,111.0
2025-12-07 19:00:00,4821.0,1086.0,43.0,401.0,111.0
2025-12-07 20:00:00,4821.0,1086.0,43.0,401.0,111.0
2025-12-07 21:00:00,4896.0,1086.0,43.0,401.0,111.0
2025-12-07 22:00:00,4971.0,1086.0,43.0,401.0,111.0
2025-12-07 23:00:00,4908.0,1062.0,43.0,401.0,111.0
2025-12-08 00:00:00,4846.0,1045.0,43.0,388.0,111.0
2025-12-08 01:00:00,4896.0,1045.0,43.0,386.0,111.0
2025-12-08 02:00:00,4896.0,1051.0,43.0,386.0,111.0
2025-12-08 03:00:00,4908.0,1051.0,43.0,386.0,111.0
2025-12-08 04:00:00,4971.0,1039.0,43.0,386.0,111.0
2025-12-08 05:00:00,4958.0,1016.0,43.0,381.0,110.0
2025-12-08 06:00:00,4883.0,1016.0,43.0,373.0,109.0
2025-12-08 07:00:00,4658.0,1016.0,43.0,328.0,110.0
2025-12-08 08:00:00,4433.0,1016.0,43.0,318.0,111.0
2025-12-08 09:00:00,4371.0,1016.0,43.0,351.0,111.0
2025-12-08 10:00:00,4408.0,1016.0,43.0,363.0,111.0
2025-12-08 11:00:00,4446.0,1016.0,43.0,386.0,111.0
2025-12-08 12:00:00,4446.0,1016.0,43.0,386.0,111.0
2025-12-08 13:00:00,4496.0,1016.0,43.0,398.0,111.0
2025-12-08 14:00:00,4758.0,1016.0,43.0,401.0,111.0
2025-12-08 15:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-08 16:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-08 17:00:00,4958.0,1016.0,43.0,401.0,111.0
2025-12-08 18:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-08 19:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-08 20:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-08 21:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-08 22:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-08 23:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-09 00:00:00,4896.0,1016.0,42.0,388.0,111.0
2025-12-09 01:00:00,4971.0,1016.0,43.0,386.0,111.0
2025-12-09 02:00:00,4971.0,1016.0,43.0,386.0,111.0
2025-12-09 03:00:00,4971.0,1016.0,43.0,386.0,110.0
2025-12-09 04:00:00,4958.0,1016.0,43.0,378.0,110.0
2025-12-09 05:00:00,4971.0,1016.0,43.0,363.0,109.0
2025-12-09 06:00:00,4908.0,1016.0,43.0,363.0,110.0
2025-12-09 07:00:00,4658.0,1004.0,43.0,348.0,110.0
2025-12-09 08:00:00,4446.0,1010.0,43.0,336.0,110.0
2025-12-09 09:00:00,4421.0,1016.0,41.0,378.0,111.0
2025-12-09 10:00:00,4446.0,1016.0,43.0,386.0,111.0
2025-12-09 11:00:00,4446.0,1016.0,43.0,386.0,111.0
2025-12-09 12:00:00,4446.0,1016.0,42.0,391.0,111.0
2025-12-09 13:00:00,4458.0,1016.0,43.0,401.0,111.0
2025-12-09 14:00:00,4758.0,1016.0,43.0,401.0,111.0
2025-12-09 15:00:00,4921.0,1016.0,43.0,401.0,111.0
2025-12-09 16:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-09 17:00:00,4958.0,1016.0,43.0,401.0,111.0
2025-12-09 18:00:00,4833.0,1016.0,43.0,401.0,111.0
2025-12-09 19:00:00,4821.0,1016.0,43.0,401.0,111.0
2025-12-09 20:00:00,4821.0,1016.0,43.0,401.0,111.0
2025-12-09 21:00:00,4921.0,1016.0,43.0,401.0,111.0
2025-12-09 22:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-09 23:00:00,4921.0,1016.0,43.0,401.0,111.0
2025-12-10 00:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-10 01:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-10 02:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-10 03:00:00,4933.0,1016.0,43.0,398.0,111.0
2025-12-10 04:00:00,4933.0,1016.0,43.0,398.0,109.0
2025-12-10 05:00:00,4866.0,1089.0,41.0,399.0,105.0
2025-12-10 06:00:00,4846.0,1010.0,42.0,398.0,111.0
2025-12-10 07:00:00,4621.0,1016.0,43.0,386.0,111.0
2025-12-10 08:00:00,4592.0,1357.0,43.0,386.0,256.0
2025-12-10 09:00:00,4421.0,1016.0,43.0,401.0,111.0
2025-12-10 10:00:00,4446.0,1010.0,43.0,401.0,111.0
2025-12-10 11:00:00,4458.0,1016.0,43.0,401.0,111.0
2025-12-10 12:00:00,4496.0,1016.0,43.0,401.0,111.0
2025-12-10 13:00:00,4521.0,1016.0,43.0,401.0,111.0
2025-12-10 14:00:00,4533.0,1016.0,43.0,401.0,111.0
2025-12-10 15:00:00,4908.0,1016.0,43.0,401.0,111.0
2025-12-10 16:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-10 17:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-10 18:00:00,4808.0,1016.0,43.0,401.0,111.0
2025-12-10 19:00:00,4746.0,1016.0,43.0,401.0,111.0
2025-12-10 20:00:00,4821.0,1016.0,43.0,401.0,111.0
2025-12-10 21:00:00,4846.0,1016.0,43.0,401.0,111.0
2025-12-10 22:00:00,4933.0,1016.0,43.0,401.0,111.0
2025-12-10 23:00:00,4946.0,1016.0,43.0,401.0,111.0
2025-12-11 00:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-11 01:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-11 02:00:00,4921.0,1016.0,43.0,401.0,111.0
2025-12-11 03:00:00,4971.0,1016.0,43.0,401.0,110.0
2025-12-11 04:00:00,4958.0,1016.0,43.0,401.0,111.0
2025-12-11 05:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-11 06:00:00,4908.0,1016.0,43.0,401.0,111.0
2025-12-11 07:00:00,4608.0,1016.0,43.0,401.0,111.0
2025-12-11 08:00:00,4496.0,1004.0,43.0,401.0,110.0
2025-12-11 09:00:00,4471.0,1016.0,43.0,401.0,111.0
2025-12-11 10:00:00,4421.0,1016.0,43.0,401.0,111.0
2025-12-11 11:00:00,4446.0,1016.0,43.0,401.0,111.0
2025-12-11 12:00:00,4433.0,1016.0,43.0,401.0,111.0
2025-12-11 13:00:00,4458.0,1016.0,43.0,401.0,111.0
2025-12-11 14:00:00,4521.0,1016.0,43.0,401.0,111.0
2025-12-11 15:00:00,4908.0,1016.0,43.0,401.0,111.0
2025-12-11 16:00:00,4971.0,1016.0,43.0,401.0,111.0
2025-12-11 17:00:00,4933.0,1016.0,43.0,401.0,111.0
2025-12-11 18:00:00,4794.0,1101.0,43.0,401.0,111.0
2025-12-11 19:00:00,4746.0,1016.0,43.0,401.0,111.0
2025-12-11 20:00:00,4783.0,1016.0,43.0,401.0,111.0
2025-12-11 21:00:00,4883.0,1016.0,43.0,401.0,111.0
2025-12-11 22:00:00,4896.0,1016.0,43.0,401.0,111.0
2025-12-11 23:00:00,4883.0,1016.0,43.0,401.0,111.0
2025-12-12 00:00:00,4821.0,1016.0,43.0,383.0,111.0
2025-12-12 01:00:00,4821.0,1016.0,42.0,371.0,111.0
2025-12-12 02:00:00,4858.0,1016.0,43.0,353.0,111.0
2025-12-12 03:00:00,4896.0,1010.0,43.0,338.0,111.0
