date,.45 ACP AP,.45 ACP FMJ,.45 ACP HS,.45 ACP JHP,.45 ACP RIP
2025-11-17 08:00:00,1615.0,401.0,43.0,111.0,500.0
2025-11-17 09:00:00,1604.0,401.0,43.0,111.0,492.0
2025-11-17 10:00:00,1610.0,401.0,43.0,111.0,482.0
2025-11-17 11:00:00,1610.0,401.0,43.0,111.0,472.0
2025-11-17 12:00:00,1610.0,401.0,42.0,111.0,477.0
2025-11-17 13:00:00,1715.0,401.0,43.0,111.0,497.0
2025-11-17 14:00:00,1709.0,401.0,43.0,111.0,490.0
2025-11-17 15:00:00,1715.0,401.0,43.0,111.0,497.0
2025-11-17 16:00:00,1744.0,401.0,43.0,111.0,500.0
2025-11-17 17:00:00,1750.0,401.0,43.0,111.0,500.0
2025-11-17 18:00:00,1785.0,401.0,43.0,111.0,515.0
2025-11-17 19:00:00,1785.0,401.0,43.0,111.0,515.0
2025-11-17 20:00:00,1808.0,406.0,43.0,111.0,515.0
2025-11-17 21:00:00,1843.0,476.0,43.0,111.0,525.0
2025-11-17 22:00:00,1876.0,497.0,43.0,111.0,530.0
2025-11-17 23:00:00,1890.0,498.0,43.0,111.0,530.0
2025-11-18 00:00:00,1726.0,468.0,43.0,111.0,500.0
2025-11-18 01:00:00,1633.0,436.0,43.0,111.0,485.0
2025-11-18 02:00:00,1645.0,406.0,43.0,111.0,485.0
2025-11-18 03:00:00,1645.0,401.0,41.0,111.0,480.0
2025-11-18 04:00:00,1645.0,401.0,43.0,111.0,500.0
2025-11-18 05:00:00,1639.0,401.0,43.0,111.0,497.0
2025-11-18 06:00:00,1639.0,401.0,43.0,111.0,497.0
2025-11-18 07:00:00,1604.0,401.0,43.0,111.0,492.0
2025-11-18 08:00:00,1569.0,401.0,42.0,111.0,495.0
2025-11-18 09:00:00,1610.0,401.0,43.0,111.0,497.0
2025-11-18 10:00:00,1615.0,401.0,43.0,111.0,500.0
2025-11-18 11:00:00,1645.0,408.0,43.0,111.0,500.0
2025-11-18 12:00:00,1662.0,423.0,43.0,111.0,500.0
2025-11-18 13:00:00,1680.0,458.0,43.0,111.0,500.0
2025-11-18 14:00:00,1709.0,458.0,43.0,111.0,507.0
2025-11-18 15:00:00,1715.0,466.0,43.0,111.0,515.0
2025-11-18 16:00:00,1750.0,476.0,43.0,111.0,512.0
2025-11-18 17:00:00,1750.0,471.0,43.0,111.0,512.0
2025-11-18 18:00:00,1767.0,473.0,43.0,111.0,515.0
2025-11-18 19:00:00,1785.0,473.0,43.0,111.0,515.0
2025-11-18 20:00:00,1802.0,479.0,43.0,111.0,530.0
2025-11-18 21:00:00,1825.0,491.0,43.0,111.0,530.0
2025-11-18 22:00:00,1855.0,491.0,43.0,111.0,530.0
2025-11-18 23:00:00,1855.0,486.0,43.0,111.0,530.0
2025-11-19 00:00:00,1738.0,461.0,43.0,111.0,502.0
2025-11-19 01:00:00,1645.0,443.0,43.0,111.0,482.0
2025-11-19 02:00:00,1645.0,431.0,43.0,111.0,492.0
2025-11-19 03:00:00,1645.0,426.0,43.0,111.0,500.0
2025-11-19 04:00:00,1645.0,416.0,40.0,111.0,500.0
2025-11-19 05:00:00,1645.0,423.0,43.0,111.0,500.0
2025-11-19 06:00:00,1639.0,418.0,43.0,111.0,500.0
2025-11-19 07:00:00,1592.0,403.0,43.0,111.0,500.0
2025-11-19 08:00:00,1598.0,418.0,43.0,111.0,492.0
2025-11-19 09:00:00,1610.0,438.0,43.0,111.0,500.0
2025-11-19 10:00:00,1610.0,446.0,43.0,111.0,502.0
2025-11-19 11:00:00,1610.0,461.0,43.0,111.0,515.0
2025-11-19 12:00:00,1639.0,463.0,43.0,111.0,510.0
2025-11-19 13:00:00,1680.0,476.0,43.0,111.0,515.0
2025-11-19 14:00:00,1697.0,491.0,43.0,111.0,515.0
2025-11-19 15:00:00,1715.0,491.0,43.0,111.0,515.0
2025-11-19 16:00:00,1744.0,491.0,42.0,111.0,525.0
2025-11-19 17:00:00,1750.0,491.0,43.0,111.0,530.0
2025-11-19 18:00:00,1750.0,488.0,43.0,111.0,530.0
2025-11-19 19:00:00,1767.0,491.0,43.0,111.0,530.0
2025-11-19 20:00:00,1785.0,491.0,43.0,111.0,530.0
2025-11-19 21:00:00,1814.0,506.0,43.0,111.0,530.0
2025-11-19 22:00:00,1820.0,521.0,43.0,111.0,530.0
2025-11-19 23:00:00,1820.0,513.0,43.0,111.0,542.0
2025-11-20 00:00:00,1685.0,491.0,43.0,111.0,507.0
2025-11-20 01:00:00,1615.0,476.0,43.0,111.0,495.0
2025-11-20 02:00:00,1645.0,461.0,43.0,111.0,500.0
2025-11-20 03:00:00,1645.0,461.0,43.0,111.0,500.0
2025-11-20 04:00:00,1645.0,451.0,43.0,111.0,505.0
2025-11-20 05:00:00,1645.0,458.0,43.0,111.0,515.0
2025-11-20 06:00:00,1633.0,448.0,43.0,111.0,512.0
2025-11-20 07:00:00,1610.0,443.0,43.0,111.0,515.0
2025-11-20 08:00:00,1610.0,446.0,43.0,111.0,512.0
2025-11-20 09:00:00,1610.0,476.0,43.0,111.0,515.0
2025-11-20 10:00:00,1610.0,486.0,43.0,111.0,515.0
2025-11-20 11:00:00,1645.0,491.0,42.0,111.0,515.0
2025-11-20 12:00:00,1650.0,498.0,43.0,111.0,515.0
2025-11-20 13:00:00,1680.0,506.0,43.0,111.0,525.0
2025-11-20 14:00:00,1691.0,506.0,43.0,111.0,530.0
2025-11-20 15:00:00,1715.0,521.0,43.0,111.0,530.0
2025-11-20 16:00:00,1726.0,521.0,43.0,111.0,530.0
2025-11-20 17:00:00,1750.0,521.0,43.0,111.0,527.0
2025-11-20 18:00:00,1750.0,521.0,43.0,111.0,542.0
2025-11-20 19:00:00,1750.0,514.0,43.0,117.0,545.0
2025-11-20 20:00:00,1779.0,521.0,43.0,111.0,545.0
2025-11-20 21:00:00,1796.0,521.0,43.0,111.0,545.0
2025-11-20 22:00:00,1820.0,521.0,43.0,111.0,560.0
2025-11-20 23:00:00,1820.0,518.0,43.0,111.0,560.0
2025-11-21 00:00:00,1680.0,486.0,43.0,111.0,515.0
2025-11-21 01:00:00,1604.0,448.0,43.0,111.0,475.0
2025-11-21 02:00:00,1604.0,423.0,43.0,111.0,487.0
2025-11-21 03:00:00,1610.0,406.0,42.0,111.0,500.0
2025-11-21 04:00:00,1592.0,401.0,43.0,111.0,500.0
2025-11-21 05:00:00,1596.0,410.0,43.0,112.0,500.0
2025-11-21 06:00:00,1563.0,401.0,43.0,111.0,500.0
2025-11-21 07:00:00,1534.0,403.0,42.0,111.0,492.0
2025-11-21 08:00:00,1510.0,406.0,43.0,111.0,492.0
2025-11-21 09:00:00,1505.0,413.0,42.0,111.0,500.0
2025-11-21 10:00:00,1516.0,431.0,43.0,111.0,500.0
2025-11-21 11:00:00,1540.0,431.0,43.0,111.0,500.0
2025-11-21 12:00:00,1580.0,451.0,43.0,111.0,512.0
2025-11-21 13:00:00,1610.0,488.0,43.0,111.0,515.0
2025-11-21 14:00:00,1633.0,503.0,43.0,111.0,512.0
2025-11-21 15:00:00,1680.0,506.0,43.0,111.0,512.0
2025-11-21 16:00:00,1703.0,513.0,43.0,111.0,530.0
2025-11-21 17:00:00,1715.0,521.0,43.0,111.0,530.0
2025-11-21 18:00:00,1715.0,521.0,43.0,111.0,530.0
2025-11-21 19:00:00,1709.0,521.0,43.0,111.0,542.0
2025-11-21 20:00:00,1750.0,538.0,43.0,111.0,542.0
2025-11-21 21:00:00,1773.0,551.0,43.0,111.0,560.0
2025-11-21 22:00:00,1785.0,556.0,43.0,111.0,560.0
2025-11-21 23:00:00,1785.0,551.0,43.0,111.0,560.0
2025-11-22 00:00:00,1680.0,516.0,43.0,111.0,505.0
2025-11-22 01:00:00,1610.0,491.0,43.0,111.0,500.0
2025-11-22 02:00:00,1610.0,493.0,43.0,111.0,500.0
2025-11-22 03:00:00,1610.0,496.0,43.0,111.0,512.0
2025-11-22 04:00:00,1610.0,501.0,43.0,111.0,515.0
2025-11-22 05:00:00,1598.0,496.0,43.0,111.0,515.0
2025-11-22 06:00:00,1598.0,501.0,43.0,111.0,515.0
2025-11-22 07:00:00,1604.0,506.0,43.0,111.0,515.0
2025-11-22 08:00:00,1610.0,511.0,43.0,111.0,517.0
2025-11-22 09:00:00,1610.0,528.0,43.0,111.0,530.0
2025-11-22 10:00:00,1627.0,536.0,43.0,111.0,535.0
2025-11-22 11:00:00,1645.0,551.0,43.0,111.0,545.0
2025-11-22 12:00:00,1674.0,551.0,43.0,111.0,552.0
2025-11-22 13:00:00,1680.0,558.0,43.0,111.0,560.0
2025-11-22 14:00:00,1715.0,566.0,43.0,111.0,565.0
2025-11-22 15:00:00,1744.0,571.0,43.0,111.0,575.0
2025-11-22 16:00:00,1773.0,581.0,43.0,111.0,585.0
2025-11-22 17:00:00,1785.0,581.0,43.0,111.0,605.0
2025-11-22 18:00:00,1785.0,581.0,43.0,111.0,612.0
2025-11-22 19:00:00,1779.0,581.0,43.0,111.0,620.0
2025-11-22 20:00:00,1785.0,581.0,43.0,111.0,620.0
2025-11-22 21:00:00,1785.0,581.0,43.0,111.0,620.0
2025-11-22 22:00:00,1785.0,581.0,43.0,111.0,617.0
2025-11-22 23:00:00,1785.0,566.0,43.0,111.0,620.0
2025-11-23 00:00:00,1621.0,526.0,43.0,111.0,547.0
2025-11-23 01:00:00,1598.0,503.0,43.0,111.0,510.0
2025-11-23 02:00:00,1610.0,503.0,43.0,111.0,507.0
2025-11-23 03:00:00,1610.0,506.0,43.0,111.0,515.0
2025-11-23 04:00:00,1604.0,501.0,43.0,111.0,520.0
2025-11-23 05:00:00,1598.0,496.0,43.0,111.0,530.0
2025-11-23 06:00:00,1592.0,501.0,43.0,111.0,530.0
2025-11-23 07:00:00,1557.0,503.0,43.0,111.0,527.0
2025-11-23 08:00:00,1569.0,516.0,43.0,111.0,530.0
2025-11-23 09:00:00,1592.0,531.0,43.0,111.0,530.0
2025-11-23 10:00:00,1610.0,541.0,43.0,111.0,545.0
2025-11-23 11:00:00,1633.0,551.0,43.0,111.0,545.0
2025-11-23 12:00:00,1645.0,548.0,43.0,111.0,560.0
2025-11-23 13:00:00,1656.0,563.0,43.0,111.0,560.0
2025-11-23 14:00:00,1685.0,566.0,43.0,111.0,575.0
2025-11-23 15:00:00,1715.0,573.0,43.0,111.0,575.0
2025-11-23 16:00:00,1744.0,581.0,43.0,111.0,590.0
2025-11-23 17:00:00,1750.0,581.0,43.0,111.0,605.0
2025-11-23 18:00:00,1738.0,576.0,43.0,111.0,602.0
2025-11-23 19:00:00,1750.0,576.0,43.0,111.0,605.0
2025-11-23 20:00:00,1750.0,566.0,43.0,111.0,615.0
2025-11-23 21:00:00,1750.0,558.0,43.0,111.0,620.0
2025-11-23 22:00:00,1750.0,538.0,43.0,111.0,617.0
2025-11-23 23:00:00,1726.0,508.0,43.0,111.0,617.0
2025-11-24 00:00:00,1615.0,476.0,43.0,111.0,537.0
2025-11-24 01:00:00,1557.0,473.0,43.0,111.0,507.0
2025-11-24 02:00:00,1557.0,471.0,43.0,111.0,515.0
2025-11-24 03:00:00,1575.0,456.0,43.0,111.0,517.0
2025-11-24 04:00:00,1563.0,451.0,43.0,111.0,530.0
2025-11-24 05:00:00,1551.0,453.0,43.0,111.0,530.0
2025-11-24 06:00:00,1534.0,443.0,43.0,111.0,530.0
2025-11-24 07:00:00,1452.0,431.0,43.0,111.0,530.0
2025-11-24 08:00:00,1452.0,428.0,43.0,111.0,522.0
2025-11-24 09:00:00,1423.0,418.0,43.0,111.0,512.0
2025-11-24 10:00:00,1435.0,428.0,43.0,111.0,505.0
2025-11-24 11:00:00,1435.0,431.0,43.0,111.0,510.0
2025-11-24 12:00:00,1429.0,436.0,43.0,111.0,512.0
2025-11-24 13:00:00,1429.0,476.0,43.0,111.0,530.0
2025-11-24 14:00:00,1423.0,476.0,43.0,111.0,527.0
2025-11-24 15:00:00,1429.0,471.0,43.0,111.0,527.0
2025-11-24 16:00:00,1429.0,458.0,43.0,111.0,527.0
2025-11-24 17:00:00,1435.0,461.0,43.0,111.0,530.0
2025-11-24 18:00:00,1435.0,461.0,43.0,111.0,530.0
2025-11-24 19:00:00,1446.0,471.0,43.0,111.0,542.0
2025-11-24 20:00:00,1598.0,481.0,43.0,111.0,545.0
2025-11-24 21:00:00,1656.0,498.0,43.0,111.0,545.0
2025-11-24 22:00:00,1680.0,506.0,43.0,111.0,560.0
2025-11-24 23:00:00,1680.0,506.0,43.0,111.0,560.0
2025-11-25 00:00:00,1604.0,486.0,43.0,111.0,512.0
2025-11-25 01:00:00,1534.0,463.0,43.0,111.0,497.0
2025-11-25 02:00:00,1510.0,451.0,43.0,111.0,500.0
2025-11-25 03:00:00,1475.0,416.0,43.0,111.0,505.0
2025-11-25 04:00:00,1464.0,416.0,43.0,111.0,515.0
2025-11-25 05:00:00,1423.0,413.0,43.0,111.0,515.0
2025-11-25 06:00:00,1417.0,423.0,43.0,111.0,510.0
2025-11-25 07:00:00,1405.0,418.0,43.0,111.0,512.0
2025-11-25 08:00:00,1411.0,423.0,43.0,111.0,510.0
2025-11-25 09:00:00,1429.0,443.0,42.0,111.0,512.0
2025-11-25 10:00:00,1435.0,443.0,43.0,111.0,512.0
2025-11-25 11:00:00,1435.0,446.0,43.0,111.0,515.0
2025-11-25 12:00:00,1435.0,451.0,43.0,111.0,515.0
2025-11-25 13:00:00,1435.0,476.0,43.0,111.0,530.0
2025-11-25 14:00:00,1435.0,476.0,43.0,111.0,527.0
2025-11-25 15:00:00,1464.0,476.0,43.0,111.0,527.0
2025-11-25 16:00:00,1505.0,476.0,43.0,111.0,530.0
2025-11-25 17:00:00,1505.0,473.0,43.0,111.0,530.0
2025-11-25 18:00:00,1505.0,476.0,43.0,111.0,532.0
2025-11-25 19:00:00,1505.0,476.0,43.0,111.0,545.0
2025-11-25 20:00:00,1510.0,481.0,43.0,111.0,545.0
2025-11-25 21:00:00,1545.0,491.0,43.0,111.0,545.0
2025-11-25 22:00:00,1575.0,491.0,43.0,111.0,545.0
2025-11-25 23:00:00,1575.0,481.0,43.0,111.0,555.0
2025-11-26 00:00:00,1499.0,456.0,43.0,111.0,517.0
2025-11-26 01:00:00,1470.0,446.0,43.0,111.0,480.0
2025-11-26 02:00:00,1457.0,444.0,43.0,111.0,484.0
2025-11-26 03:00:00,1444.0,441.0,43.0,111.0,489.0
2025-11-26 04:00:00,1432.0,438.0,43.0,111.0,493.0
2025-11-26 05:00:00,1419.0,436.0,43.0,111.0,497.0
2025-11-26 06:00:00,1406.0,434.0,43.0,111.0,502.0
2025-11-26 07:00:00,1393.0,431.0,43.0,111.0,506.0
2025-11-26 08:00:00,1393.0,431.0,43.0,111.0,506.0
2025-11-26 09:00:00,1400.0,446.0,43.0,111.0,515.0
2025-11-26 10:00:00,1394.0,446.0,43.0,111.0,515.0
2025-11-26 11:00:00,1394.0,461.0,42.0,111.0,515.0
2025-11-26 12:00:00,1417.0,466.0,43.0,111.0,517.0
2025-11-26 13:00:00,1470.0,486.0,43.0,111.0,530.0
2025-11-26 14:00:00,1505.0,491.0,43.0,111.0,530.0
2025-11-26 15:00:00,1516.0,491.0,43.0,111.0,530.0
2025-11-26 16:00:00,1540.0,491.0,43.0,111.0,530.0
2025-11-26 17:00:00,1540.0,491.0,43.0,111.0,545.0
2025-11-26 18:00:00,1540.0,486.0,43.0,111.0,545.0
2025-11-26 19:00:00,1551.0,493.0,43.0,111.0,545.0
2025-11-26 20:00:00,1575.0,516.0,43.0,111.0,545.0
2025-11-26 21:00:00,1604.0,518.0,43.0,111.0,560.0
2025-11-26 22:00:00,1645.0,521.0,43.0,111.0,560.0
2025-11-26 23:00:00,1639.0,513.0,43.0,111.0,560.0
2025-11-27 00:00:00,1563.0,491.0,43.0,111.0,527.0
2025-11-27 01:00:00,1534.0,476.0,43.0,111.0,500.0
2025-11-27 02:00:00,1540.0,473.0,43.0,111.0,505.0
2025-11-27 03:00:00,1534.0,471.0,43.0,111.0,512.0
2025-11-27 04:00:00,1528.0,471.0,43.0,111.0,515.0
2025-11-27 05:00:00,1522.0,468.0,43.0,111.0,515.0
2025-11-27 06:00:00,1505.0,476.0,43.0,111.0,515.0
2025-11-27 07:00:00,1481.0,463.0,42.0,111.0,510.0
2025-11-27 08:00:00,1440.0,463.0,43.0,111.0,510.0
2025-11-27 09:00:00,1464.0,486.0,43.0,111.0,517.0
2025-11-27 10:00:00,1481.0,491.0,43.0,111.0,527.0
2025-11-27 11:00:00,1505.0,491.0,43.0,111.0,530.0
2025-11-27 12:00:00,1510.0,503.0,43.0,111.0,530.0
2025-11-27 13:00:00,1540.0,506.0,43.0,111.0,530.0
2025-11-27 14:00:00,1539.0,505.0,43.0,111.0,529.0
2025-11-27 15:00:00,1537.0,503.0,43.0,111.0,529.0
2025-11-27 16:00:00,1536.0,502.0,43.0,111.0,528.0
2025-11-27 17:00:00,1534.0,500.0,43.0,111.0,528.0
2025-11-27 18:00:00,1533.0,499.0,43.0,111.0,527.0
2025-11-27 19:00:00,1531.0,497.0,43.0,111.0,526.0
2025-11-27 20:00:00,1530.0,496.0,43.0,111.0,526.0
2025-11-27 21:00:00,1528.0,494.0,43.0,111.0,525.0
2025-11-27 22:00:00,1527.0,493.0,43.0,111.0,524.0
2025-11-27 23:00:00,1525.0,491.0,43.0,111.0,524.0
2025-11-28 00:00:00,1524.0,490.0,43.0,111.0,523.0
2025-11-28 01:00:00,1522.0,488.0,43.0,111.0,522.0
2025-11-28 02:00:00,1521.0,487.0,43.0,111.0,522.0
2025-11-28 03:00:00,1520.0,486.0,43.0,111.0,521.0
2025-11-28 04:00:00,1518.0,484.0,43.0,111.0,521.0
2025-11-28 05:00:00,1517.0,483.0,43.0,111.0,520.0
2025-11-28 06:00:00,1515.0,481.0,43.0,111.0,519.0
2025-11-28 07:00:00,1514.0,480.0,43.0,111.0,519.0
2025-11-28 08:00:00,1512.0,478.0,43.0,111.0,518.0
2025-11-28 09:00:00,1511.0,477.0,43.0,111.0,518.0
2025-11-28 10:00:00,1509.0,475.0,43.0,111.0,517.0
2025-11-28 11:00:00,1508.0,474.0,43.0,111.0,516.0
2025-11-28 12:00:00,1506.0,472.0,43.0,111.0,516.0
2025-11-28 13:00:00,1505.0,471.0,43.0,111.0,515.0
2025-11-28 14:00:00,1505.0,471.0,43.0,111.0,515.0
2025-11-28 15:00:00,1522.0,491.0,43.0,111.0,520.0
2025-11-28 16:00:00,1540.0,498.0,43.0,111.0,530.0
2025-11-28 17:00:00,1540.0,506.0,43.0,111.0,530.0
2025-11-28 18:00:00,1540.0,506.0,43.0,111.0,530.0
2025-11-28 19:00:00,1551.0,518.0,43.0,111.0,537.0
2025-11-28 20:00:00,1592.0,528.0,43.0,111.0,545.0
2025-11-28 21:00:00,1627.0,548.0,43.0,111.0,552.0
2025-11-28 22:00:00,1645.0,551.0,43.0,111.0,560.0
2025-11-28 23:00:00,1639.0,551.0,43.0,111.0,560.0
2025-11-29 00:00:00,1575.0,516.0,43.0,111.0,515.0
2025-11-29 01:00:00,1534.0,491.0,43.0,111.0,500.0
2025-11-29 02:00:00,1540.0,491.0,43.0,111.0,502.0
2025-11-29 03:00:00,1534.0,506.0,42.0,111.0,515.0
2025-11-29 04:00:00,1528.0,506.0,43.0,111.0,515.0
2025-11-29 05:00:00,1516.0,506.0,43.0,111.0,515.0
2025-11-29 06:00:00,1516.0,503.0,43.0,111.0,515.0
2025-11-29 07:00:00,1505.0,506.0,43.0,111.0,515.0
2025-11-29 08:00:00,1505.0,513.0,43.0,111.0,525.0
2025-11-29 09:00:00,1540.0,531.0,43.0,111.0,530.0
2025-11-29 10:00:00,1540.0,538.0,43.0,111.0,537.0
2025-11-29 11:00:00,1575.0,551.0,43.0,111.0,545.0
2025-11-29 12:00:00,1575.0,551.0,43.0,111.0,555.0
2025-11-29 13:00:00,1592.0,561.0,43.0,111.0,560.0
2025-11-29 14:00:00,1633.0,566.0,43.0,111.0,567.0
2025-11-29 15:00:00,1656.0,576.0,43.0,111.0,575.0
2025-11-29 16:00:00,1680.0,581.0,43.0,111.0,595.0
2025-11-29 17:00:00,1715.0,581.0,43.0,111.0,612.0
2025-11-29 18:00:00,1691.0,583.0,43.0,111.0,620.0
2025-11-29 19:00:00,1680.0,596.0,43.0,111.0,620.0
2025-11-29 20:00:00,1674.0,596.0,43.0,113.0,627.0
2025-11-29 21:00:00,1674.0,596.0,43.0,115.0,635.0
2025-11-29 22:00:00,1680.0,591.0,43.0,113.0,632.0
2025-11-29 23:00:00,1674.0,583.0,43.0,111.0,635.0
2025-11-30 00:00:00,1545.0,538.0,43.0,111.0,565.0
2025-11-30 01:00:00,1540.0,516.0,43.0,111.0,515.0
2025-11-30 02:00:00,1540.0,516.0,43.0,111.0,515.0
2025-11-30 03:00:00,1540.0,513.0,42.0,111.0,525.0
2025-11-30 04:00:00,1540.0,516.0,43.0,111.0,530.0
2025-11-30 05:00:00,1528.0,521.0,42.0,111.0,530.0
2025-11-30 06:00:00,1510.0,513.0,42.0,111.0,530.0
2025-11-30 07:00:00,1475.0,518.0,43.0,111.0,530.0
2025-11-30 08:00:00,1481.0,521.0,43.0,111.0,530.0
2025-11-30 09:00:00,1522.0,533.0,43.0,111.0,537.0
2025-11-30 10:00:00,1540.0,548.0,43.0,111.0,545.0
2025-11-30 11:00:00,1569.0,551.0,43.0,111.0,555.0
2025-11-30 12:00:00,1575.0,563.0,43.0,111.0,560.0
2025-11-30 13:00:00,1586.0,566.0,43.0,111.0,567.0
2025-11-30 14:00:00,1621.0,571.0,43.0,111.0,575.0
2025-11-30 15:00:00,1645.0,581.0,43.0,111.0,585.0
2025-11-30 16:00:00,1680.0,581.0,43.0,111.0,605.0
2025-11-30 17:00:00,1680.0,581.0,43.0,111.0,617.0
2025-11-30 18:00:00,1674.0,581.0,43.0,115.0,620.0
2025-11-30 19:00:00,1668.0,578.0,43.0,114.0,620.0
2025-11-30 20:00:00,1680.0,581.0,43.0,115.0,620.0
2025-11-30 21:00:00,1680.0,576.0,43.0,115.0,620.0
2025-11-30 22:00:00,1680.0,566.0,43.0,115.0,620.0
2025-11-30 23:00:00,1668.0,538.0,43.0,115.0,620.0
2025-12-01 00:00:00,1569.0,501.0,43.0,112.0,555.0
2025-12-01 01:00:00,1534.0,488.0,43.0,111.0,502.0
2025-12-01 02:00:00,1534.0,491.0,43.0,111.0,512.0
2025-12-01 03:00:00,1534.0,481.0,43.0,111.0,515.0
2025-12-01 04:00:00,1528.0,476.0,43.0,111.0,525.0
2025-12-01 05:00:00,1522.0,471.0,43.0,111.0,530.0
2025-12-01 06:00:00,1487.0,461.0,43.0,111.0,530.0
2025-12-01 07:00:00,1435.0,443.0,43.0,111.0,530.0
2025-12-01 08:00:00,1405.0,428.0,43.0,111.0,525.0
2025-12-01 09:00:00,1382.0,433.0,42.0,111.0,515.0
2025-12-01 10:00:00,1388.0,426.0,43.0,111.0,510.0
2025-12-01 11:00:00,1382.0,431.0,43.0,111.0,512.0
2025-12-01 12:00:00,1394.0,441.0,43.0,111.0,520.0
2025-12-01 13:00:00,1400.0,488.0,43.0,111.0,530.0
2025-12-01 14:00:00,1400.0,491.0,43.0,111.0,530.0
2025-12-01 15:00:00,1409.0,491.0,43.0,111.0,533.0
2025-12-01 16:00:00,1418.0,492.0,43.0,111.0,536.0
2025-12-01 17:00:00,1428.0,492.0,43.0,111.0,539.0
2025-12-01 18:00:00,1437.0,493.0,43.0,111.0,542.0
2025-12-01 19:00:00,1446.0,493.0,43.0,111.0,545.0
2025-12-01 20:00:00,1446.0,493.0,43.0,111.0,545.0
2025-12-01 21:00:00,1569.0,516.0,43.0,111.0,552.0
2025-12-01 22:00:00,1610.0,521.0,43.0,111.0,560.0
2025-12-01 23:00:00,1610.0,518.0,43.0,111.0,560.0
2025-12-02 00:00:00,1545.0,493.0,43.0,111.0,517.0
2025-12-02 01:00:00,1464.0,473.0,43.0,111.0,502.0
2025-12-02 02:00:00,1446.0,451.0,43.0,111.0,512.0
2025-12-02 03:00:00,1400.0,426.0,42.0,111.0,512.0
2025-12-02 04:00:00,1388.0,423.0,43.0,111.0,515.0
2025-12-02 05:00:00,1376.0,436.0,43.0,111.0,515.0
2025-12-02 06:00:00,1388.0,431.0,43.0,111.0,515.0
2025-12-02 07:00:00,1376.0,436.0,43.0,111.0,512.0
2025-12-02 08:00:00,1376.0,443.0,43.0,111.0,512.0
2025-12-02 09:00:00,1376.0,456.0,43.0,111.0,515.0
2025-12-02 10:00:00,1382.0,468.0,43.0,111.0,515.0
2025-12-02 11:00:00,1400.0,476.0,42.0,111.0,530.0
2025-12-02 12:00:00,1400.0,483.0,43.0,111.0,530.0
2025-12-02 13:00:00,1400.0,506.0,43.0,111.0,530.0
2025-12-02 14:00:00,1400.0,506.0,43.0,111.0,530.0
2025-12-02 15:00:00,1400.0,506.0,43.0,111.0,530.0
2025-12-02 16:00:00,1407.0,506.0,43.0,111.0,539.0
2025-12-02 17:00:00,1435.0,506.0,43.0,111.0,545.0
2025-12-02 18:00:00,1435.0,501.0,43.0,111.0,545.0
2025-12-02 19:00:00,1435.0,506.0,43.0,111.0,545.0
2025-12-02 20:00:00,1440.0,511.0,43.0,111.0,547.0
2025-12-02 21:00:00,1499.0,521.0,43.0,111.0,560.0
2025-12-02 22:00:00,1534.0,521.0,43.0,111.0,560.0
2025-12-02 23:00:00,1528.0,511.0,43.0,111.0,560.0
2025-12-03 00:00:00,1440.0,491.0,43.0,111.0,525.0
2025-12-03 01:00:00,1429.0,478.0,43.0,111.0,502.0
2025-12-03 02:00:00,1423.0,471.0,42.0,111.0,505.0
2025-12-03 03:00:00,1388.0,468.0,43.0,111.0,512.0
2025-12-03 04:00:00,1388.0,471.0,43.0,111.0,515.0
2025-12-03 05:00:00,1388.0,473.0,42.0,111.0,515.0
2025-12-03 06:00:00,1376.0,466.0,43.0,111.0,515.0
2025-12-03 07:00:00,1347.0,456.0,43.0,111.0,515.0
2025-12-03 08:00:00,1330.0,456.0,43.0,111.0,512.0
2025-12-03 09:00:00,1353.0,473.0,43.0,111.0,515.0
2025-12-03 10:00:00,1359.0,483.0,43.0,111.0,517.0
2025-12-03 11:00:00,1359.0,488.0,43.0,111.0,530.0
2025-12-03 12:00:00,1359.0,493.0,43.0,111.0,530.0
2025-12-03 13:00:00,1376.0,506.0,43.0,111.0,530.0
2025-12-03 14:00:00,1380.0,507.0,43.0,111.0,530.0
2025-12-03 15:00:00,1384.0,508.0,43.0,111.0,530.0
2025-12-03 16:00:00,1388.0,509.0,43.0,111.0,531.0
2025-12-03 17:00:00,1392.0,510.0,43.0,111.0,531.0
2025-12-03 18:00:00,1396.0,511.0,43.0,111.0,531.0
2025-12-03 19:00:00,1400.0,512.0,43.0,111.0,531.0
2025-12-03 20:00:00,1403.0,512.0,43.0,111.0,531.0
2025-12-03 21:00:00,1407.0,513.0,43.0,111.0,532.0
2025-12-03 22:00:00,1411.0,514.0,43.0,111.0,532.0
2025-12-03 23:00:00,1415.0,515.0,43.0,111.0,532.0
2025-12-04 00:00:00,1419.0,516.0,43.0,111.0,532.0
2025-12-04 01:00:00,1423.0,517.0,43.0,111.0,532.0
2025-12-04 02:00:00,1427.0,518.0,43.0,111.0,533.0
2025-12-04 03:00:00,1431.0,519.0,43.0,111.0,533.0
2025-12-04 04:00:00,1435.0,520.0,43.0,111.0,533.0
2025-12-04 05:00:00,1439.0,521.0,43.0,111.0,533.0
2025-12-04 06:00:00,1443.0,522.0,43.0,111.0,534.0
2025-12-04 07:00:00,1446.0,522.0,43.0,111.0,534.0
2025-12-04 08:00:00,1450.0,523.0,43.0,111.0,534.0
2025-12-04 09:00:00,1454.0,524.0,43.0,111.0,534.0
