时间戳,时间,均价,数据类型
1769322600000,2026-01-25 14:30:00,478,sampled
1769335200000,2026-01-25 18:00:00,473,sampled
1769346000000,2026-01-25 21:00:00,469,sampled
1769356800000,2026-01-26 00:00:00,471,sampled
1769367600000,2026-01-26 03:00:00,347,sampled
1769378400000,2026-01-26 06:00:00,367,sampled
1769389200000,2026-01-26 09:00:00,366,sampled
1769400000000,2026-01-26 12:00:00,389,sampled
1769410800000,2026-01-26 15:00:00,417,sampled
1769421600000,2026-01-26 18:00:00,448,sampled
1769432400000,2026-01-26 21:00:00,448,sampled
1769443200000,2026-01-27 00:00:00,448,sampled
1769454000000,2026-01-27 03:00:00,373,sampled
1769464800000,2026-01-27 06:00:00,382,sampled
1769475600000,2026-01-27 09:00:00,384,sampled
1769486400000,2026-01-27 12:00:00,409,sampled
1769497200000,2026-01-27 15:00:00,452,sampled
1769508000000,2026-01-27 18:00:00,488,sampled
1769520600000,2026-01-27 21:30:00,490,sampled
1769529600000,2026-01-28 00:00:00,506,sampled
1769540400000,2026-01-28 03:00:00,415,sampled
1769551200000,2026-01-28 06:00:00,409,sampled
1769560200000,2026-01-28 08:30:00,412,sampled
1769572800000,2026-01-28 12:00:00,474,sampled
1769583600000,2026-01-28 15:00:00,511,sampled
1769594400000,2026-01-28 18:00:00,511,sampled
1769605200000,2026-01-28 21:00:00,511,sampled
1769616000000,2026-01-29 00:00:00,510,sampled
1769626800000,2026-01-29 03:00:00,464,sampled
1769637600000,2026-01-29 06:00:00,493,sampled
1769648400000,2026-01-29 09:00:00,512,sampled
1769659200000,2026-01-29 12:00:00,517,sampled
1769670000000,2026-01-29 15:00:00,520,sampled
1769680800000,2026-01-29 18:00:00,690,sampled
1769691600000,2026-01-29 21:00:00,674,sampled
1769702400000,2026-01-30 00:00:00,687,sampled
1769713200000,2026-01-30 03:00:00,586,sampled
1769724000000,2026-01-30 06:00:00,607,sampled
1769734800000,2026-01-30 09:00:00,567,sampled
1769743800000,2026-01-30 11:30:00,614,sampled
1769756400000,2026-01-30 15:00:00,672,sampled
1769767200000,2026-01-30 18:00:00,685,sampled
1769778000000,2026-01-30 21:00:00,669,sampled
1769788800000,2026-01-31 00:00:00,681,sampled
1769799600000,2026-01-31 03:00:00,592,sampled
1769810400000,2026-01-31 06:00:00,605,sampled
1769821200000,2026-01-31 09:00:00,607,sampled
1769832000000,2026-01-31 12:00:00,650,sampled
1769842800000,2026-01-31 15:00:00,690,sampled
1769853600000,2026-01-31 18:00:00,704,sampled
1769864400000,2026-01-31 21:00:00,706,sampled
1769875200000,2026-02-01 00:00:00,706,sampled
1769886000000,2026-02-01 03:00:00,603,sampled
1769896800000,2026-02-01 06:00:00,585,sampled
1769907600000,2026-02-01 09:00:00,577,sampled
1769918400000,2026-02-01 12:00:00,637,sampled
1769929200000,2026-02-01 15:00:00,685,sampled
