date,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B
2025-11-22 00:00:00,4592.0,3954.0,835.0,6004.0
2025-11-22 01:00:00,4655.0,3919.0,811.0,6194.0
2025-11-22 02:00:00,4646.0,3938.0,807.0,6168.0
2025-11-22 03:00:00,4562.0,3669.0,772.0,5983.0
2025-11-22 04:00:00,4551.0,3394.0,766.0,5944.0
2025-11-22 05:00:00,4600.0,3284.0,748.0,6122.0
2025-11-22 06:00:00,4598.0,3232.0,752.0,6178.0
2025-11-22 07:00:00,4631.0,3218.0,752.0,5766.0
2025-11-22 08:00:00,4585.0,3189.0,782.0,5714.0
2025-11-22 09:00:00,4490.0,3182.0,802.0,5886.0
2025-11-22 10:00:00,4336.0,3191.0,835.0,5838.0
2025-11-22 11:00:00,4322.0,3272.0,838.0,5836.0
2025-11-22 12:00:00,4267.0,3528.0,839.0,5857.0
2025-11-22 13:00:00,4353.0,3624.0,822.0,5862.0
2025-11-22 14:00:00,4356.0,3888.0,822.0,5870.0
2025-11-22 15:00:00,4288.0,3830.0,809.0,5868.0
2025-11-22 16:00:00,4367.0,3894.0,818.0,5894.0
2025-11-22 17:00:00,4559.0,3888.0,811.0,5904.0
2025-11-22 18:00:00,4655.0,3879.0,811.0,5811.0
2025-11-22 19:00:00,4653.0,3957.0,810.0,5859.0
2025-11-22 20:00:00,4635.0,3874.0,791.0,5533.0
2025-11-22 21:00:00,4539.0,3783.0,779.0,5643.0
2025-11-22 22:00:00,4542.0,3806.0,798.0,5548.0
2025-11-22 23:00:00,4544.0,3844.0,800.0,5804.0
2025-11-23 00:00:00,4548.0,3879.0,802.0,6018.0
2025-11-23 01:00:00,4545.0,3870.0,772.0,6060.0
2025-11-23 02:00:00,4536.0,3776.0,728.0,6029.0
2025-11-23 03:00:00,4416.0,3319.0,687.0,6060.0
2025-11-23 04:00:00,4450.0,3195.0,686.0,6059.0
2025-11-23 05:00:00,4550.0,3613.0,688.0,6133.0
2025-11-23 06:00:00,4450.0,3104.0,675.0,6013.0
2025-11-23 07:00:00,4445.0,3031.0,672.0,6034.0
2025-11-23 08:00:00,4446.0,3035.0,671.0,5959.0
2025-11-23 09:00:00,4369.0,2967.0,707.0,5397.0
2025-11-23 10:00:00,4152.0,3027.0,731.0,5443.0
2025-11-23 11:00:00,4180.0,3096.0,775.0,5794.0
2025-11-23 12:00:00,4375.0,3315.0,808.0,5858.0
2025-11-23 13:00:00,4468.0,3500.0,819.0,5882.0
2025-11-23 14:00:00,4467.0,3869.0,834.0,5860.0
2025-11-23 15:00:00,4462.0,3851.0,813.0,5864.0
2025-11-23 16:00:00,4542.0,3859.0,813.0,5901.0
2025-11-23 17:00:00,4557.0,3898.0,820.0,5903.0
2025-11-23 18:00:00,4557.0,3896.0,806.0,5949.0
2025-11-23 19:00:00,4554.0,3935.0,805.0,5914.0
2025-11-23 20:00:00,4532.0,3845.0,792.0,5583.0
2025-11-23 21:00:00,4383.0,3657.0,772.0,5479.0
2025-11-23 22:00:00,4257.0,3494.0,788.0,5266.0
2025-11-23 23:00:00,4265.0,3599.0,782.0,5543.0
2025-11-24 00:00:00,4349.0,3543.0,768.0,5616.0
2025-11-24 01:00:00,4354.0,3454.0,725.0,5849.0
2025-11-24 02:00:00,4336.0,3294.0,647.0,5880.0
2025-11-24 03:00:00,4269.0,3159.0,654.0,5860.0
2025-11-24 04:00:00,4346.0,3013.0,656.0,5887.0
2025-11-24 05:00:00,4338.0,2956.0,679.0,5915.0
2025-11-24 06:00:00,4315.0,2891.0,669.0,6001.0
2025-11-24 07:00:00,4113.0,2819.0,685.0,5970.0
2025-11-24 08:00:00,3954.0,2803.0,665.0,5903.0
2025-11-24 09:00:00,3979.0,2873.0,681.0,5827.0
2025-11-24 10:00:00,3919.0,2908.0,652.0,5739.0
2025-11-24 11:00:00,3849.0,2931.0,663.0,5706.0
2025-11-24 12:00:00,3836.0,3165.0,651.0,5715.0
2025-11-24 13:00:00,3967.0,3273.0,688.0,5833.0
2025-11-24 14:00:00,3833.0,3154.0,654.0,5593.0
2025-11-24 15:00:00,3858.0,3158.0,689.0,5690.0
2025-11-24 16:00:00,3862.0,3192.0,660.0,5501.0
2025-11-24 17:00:00,3866.0,3047.0,664.0,5711.0
2025-11-24 18:00:00,3866.0,3118.0,654.0,5721.0
2025-11-24 19:00:00,3967.0,3160.0,729.0,5983.0
2025-11-24 20:00:00,3944.0,3129.0,669.0,5632.0
2025-11-24 21:00:00,4067.0,3401.0,793.0,6043.0
2025-11-24 22:00:00,3863.0,3002.0,711.0,5843.0
2025-11-24 23:00:00,3881.0,3110.0,735.0,5897.0
2025-11-25 00:00:00,3974.0,3301.0,752.0,5900.0
2025-11-25 01:00:00,4067.0,3145.0,728.0,6059.0
2025-11-25 02:00:00,4018.0,3046.0,668.0,6034.0
2025-11-25 03:00:00,3955.0,2911.0,664.0,5999.0
2025-11-25 04:00:00,3953.0,2884.0,662.0,5993.0
2025-11-25 05:00:00,3940.0,2778.0,655.0,6008.0
2025-11-25 06:00:00,3910.0,2764.0,663.0,5952.0
2025-11-25 07:00:00,3850.0,3146.0,682.0,5983.0
2025-11-25 08:00:00,3833.0,3146.0,688.0,5863.0
2025-11-25 09:00:00,3849.0,2692.0,679.0,5175.0
2025-11-25 10:00:00,3746.0,2695.0,668.0,5147.0
2025-11-25 11:00:00,3748.0,2774.0,661.0,5111.0
2025-11-25 12:00:00,3761.0,2967.0,663.0,5169.0
2025-11-25 13:00:00,3762.0,3017.0,674.0,5176.0
2025-11-25 14:00:00,3773.0,3006.0,668.0,5212.0
2025-11-25 15:00:00,3822.0,3123.0,725.0,5315.0
2025-11-25 16:00:00,3948.0,3269.0,733.0,5775.0
2025-11-25 17:00:00,3965.0,3265.0,704.0,5894.0
2025-11-25 18:00:00,3966.0,3302.0,723.0,5945.0
2025-11-25 19:00:00,3966.0,3348.0,726.0,5920.0
2025-11-25 20:00:00,3953.0,3292.0,719.0,5868.0
2025-11-25 21:00:00,3835.0,3137.0,713.0,5742.0
2025-11-25 22:00:00,3864.0,3125.0,750.0,5867.0
2025-11-25 23:00:00,3922.0,3195.0,750.0,5897.0
2025-11-26 00:00:00,3971.0,3365.0,732.0,6005.0
2025-11-26 01:00:00,3970.0,3334.0,731.0,6066.0
2025-11-26 02:00:00,3959.0,3199.0,675.0,6010.0
2025-11-26 03:00:00,3953.0,3003.0,668.0,5917.0
2025-11-26 04:00:00,3953.0,2922.0,670.0,5972.0
2025-11-26 05:00:00,3923.0,2839.0,669.0,5979.0
2025-11-26 06:00:00,3932.0,2874.0,677.0,5551.0
2025-11-26 07:00:00,3544.0,2867.0,673.0,5536.0
2025-11-26 08:00:00,3397.0,2976.0,661.0,5818.0
2025-11-26 09:00:00,3382.0,2970.0,669.0,5530.0
2025-11-26 10:00:00,3417.0,2836.0,679.0,5174.0
2025-11-26 11:00:00,3917.0,3117.0,699.0,5863.0
2025-11-26 12:00:00,3801.0,2837.0,686.0,5251.0
2025-11-26 13:00:00,3775.0,3031.0,673.0,5159.0
2025-11-26 14:00:00,3819.0,3032.0,677.0,5217.0
2025-11-26 15:00:00,3851.0,3076.0,718.0,5438.0
2025-11-26 16:00:00,3870.0,3111.0,721.0,5789.0
2025-11-26 17:00:00,3907.0,3134.0,710.0,5871.0
2025-11-26 18:00:00,3968.0,3063.0,726.0,5867.0
2025-11-26 19:00:00,3963.0,3033.0,735.0,5968.0
2025-11-26 20:00:00,3959.0,3038.0,744.0,5907.0
2025-11-26 21:00:00,3952.0,3028.0,732.0,5868.0
2025-11-26 22:00:00,3947.0,3207.0,752.0,5883.0
2025-11-26 23:00:00,3961.0,3379.0,734.0,5900.0
2025-11-27 00:00:00,3965.0,3370.0,746.0,5908.0
2025-11-27 01:00:00,3961.0,3353.0,723.0,6021.0
2025-11-27 02:00:00,3932.0,3207.0,640.0,5946.0
2025-11-27 03:00:00,3914.0,3083.0,661.0,5794.0
2025-11-27 04:00:00,3926.0,3053.0,644.0,5883.0
2025-11-27 05:00:00,3748.0,2968.0,652.0,5949.0
2025-11-27 06:00:00,3515.0,2885.0,637.0,5926.0
2025-11-27 07:00:00,3893.0,2779.0,663.0,5796.0
2025-11-27 08:00:00,3849.0,2827.0,652.0,5793.0
2025-11-27 09:00:00,3753.0,2891.0,660.0,5407.0
2025-11-27 10:00:00,3674.0,2895.0,637.0,5520.0
2025-11-27 11:00:00,3867.0,3115.0,708.0,5899.0
2025-11-27 12:00:00,3771.0,3052.0,671.0,5330.0
2025-11-27 13:00:00,3777.0,3021.0,672.0,5149.0
2025-11-27 14:00:00,3777.0,3018.0,668.0,5159.0
2025-11-27 15:00:00,3834.0,3098.0,695.0,5315.0
2025-11-27 16:00:00,3874.0,3203.0,712.0,5695.0
2025-11-27 17:00:00,3919.0,3208.0,670.0,5878.0
2025-11-27 18:00:00,3965.0,3136.0,699.0,5906.0
2025-11-27 19:00:00,3965.0,3324.0,698.0,5980.0
2025-11-27 20:00:00,3949.0,3148.0,658.0,5874.0
2025-11-27 21:00:00,3869.0,3121.0,692.0,5858.0
2025-11-27 22:00:00,3891.0,3212.0,718.0,5855.0
2025-11-27 23:00:00,3967.0,3196.0,725.0,5978.0
2025-11-28 00:00:00,3967.0,3189.0,723.0,5980.0
2025-11-28 01:00:00,3967.0,3181.0,720.0,5983.0
2025-11-28 02:00:00,3967.0,3173.0,717.0,5986.0
2025-11-28 03:00:00,3967.0,3166.0,715.0,5988.0
2025-11-28 04:00:00,3967.0,3158.0,712.0,5990.0
2025-11-28 05:00:00,3940.0,3076.0,619.0,5948.0
2025-11-28 06:00:00,3859.0,2993.0,609.0,5939.0
2025-11-28 07:00:00,3892.0,2920.0,603.0,5760.0
2025-11-28 08:00:00,3907.0,2894.0,598.0,5672.0
2025-11-28 09:00:00,3740.0,2881.0,608.0,5760.0
2025-11-28 10:00:00,3709.0,2957.0,607.0,5391.0
2025-11-28 11:00:00,3734.0,2963.0,618.0,5333.0
2025-11-28 12:00:00,3760.0,2992.0,610.0,5777.0
2025-11-28 13:00:00,3773.0,3007.0,626.0,5739.0
2025-11-28 14:00:00,3776.0,3024.0,650.0,5545.0
2025-11-28 15:00:00,3774.0,3075.0,659.0,5493.0
2025-11-28 16:00:00,3803.0,3097.0,676.0,5707.0
2025-11-28 17:00:00,3875.0,3022.0,667.0,5821.0
2025-11-28 18:00:00,3917.0,3012.0,670.0,5907.0
2025-11-28 19:00:00,3956.0,3176.0,685.0,5951.0
2025-11-28 20:00:00,3890.0,3191.0,710.0,5894.0
2025-11-28 21:00:00,3825.0,3130.0,753.0,5812.0
2025-11-28 22:00:00,3874.0,3297.0,793.0,5879.0
2025-11-28 23:00:00,3944.0,3297.0,818.0,5927.0
2025-11-29 00:00:00,3957.0,3387.0,798.0,6037.0
2025-11-29 01:00:00,3944.0,3356.0,767.0,6038.0
2025-11-29 02:00:00,3953.0,3284.0,714.0,5999.0
2025-11-29 03:00:00,3948.0,3085.0,681.0,5991.0
2025-11-29 04:00:00,3940.0,3114.0,667.0,6018.0
2025-11-29 05:00:00,3940.0,3105.0,675.0,5993.0
2025-11-29 06:00:00,3923.0,3028.0,668.0,5947.0
2025-11-29 07:00:00,3858.0,3112.0,672.0,5650.0
2025-11-29 08:00:00,3889.0,2902.0,665.0,5510.0
2025-11-29 09:00:00,3836.0,2908.0,688.0,5719.0
2025-11-29 10:00:00,3983.0,3514.0,845.0,5983.0
2025-11-29 11:00:00,3772.0,3108.0,780.0,5241.0
2025-11-29 12:00:00,3874.0,3376.0,809.0,5474.0
2025-11-29 13:00:00,3899.0,3449.0,820.0,5893.0
2025-11-29 14:00:00,3951.0,3602.0,811.0,5888.0
2025-11-29 15:00:00,3946.0,3496.0,809.0,5874.0
2025-11-29 16:00:00,3961.0,3591.0,811.0,5890.0
2025-11-29 17:00:00,3962.0,3586.0,806.0,5783.0
2025-11-29 18:00:00,3964.0,3566.0,805.0,5811.0
2025-11-29 19:00:00,3960.0,3552.0,796.0,5909.0
2025-11-29 20:00:00,3923.0,3450.0,781.0,5908.0
2025-11-29 21:00:00,3857.0,3235.0,782.0,5812.0
2025-11-29 22:00:00,3863.0,3194.0,775.0,5871.0
2025-11-29 23:00:00,3867.0,3221.0,772.0,5859.0
2025-11-30 00:00:00,3867.0,3203.0,766.0,5886.0
2025-11-30 01:00:00,3865.0,3179.0,721.0,5861.0
2025-11-30 02:00:00,3851.0,3019.0,658.0,5843.0
2025-11-30 03:00:00,3837.0,2989.0,667.0,5810.0
2025-11-30 04:00:00,3864.0,3048.0,682.0,5836.0
2025-11-30 05:00:00,3860.0,3028.0,678.0,5520.0
2025-11-30 06:00:00,3851.0,2977.0,672.0,5252.0
2025-11-30 07:00:00,3841.0,2875.0,684.0,5447.0
2025-11-30 08:00:00,3835.0,2722.0,702.0,5432.0
2025-11-30 09:00:00,3778.0,2688.0,692.0,5322.0
2025-11-30 10:00:00,3652.0,2767.0,753.0,5446.0
2025-11-30 11:00:00,3738.0,2769.0,796.0,5240.0
2025-11-30 12:00:00,3826.0,2826.0,814.0,5385.0
2025-11-30 13:00:00,3779.0,3076.0,815.0,5423.0
2025-11-30 14:00:00,3714.0,3063.0,810.0,5687.0
2025-11-30 15:00:00,3865.0,3231.0,803.0,5462.0
2025-11-30 16:00:00,3846.0,3313.0,787.0,5618.0
2025-11-30 17:00:00,3874.0,3342.0,801.0,5851.0
2025-11-30 18:00:00,3873.0,3300.0,803.0,5859.0
2025-11-30 19:00:00,3866.0,3236.0,797.0,5859.0
2025-11-30 20:00:00,3837.0,3018.0,768.0,5777.0
2025-11-30 21:00:00,3596.0,2936.0,749.0,5716.0
2025-11-30 22:00:00,3592.0,2950.0,771.0,5698.0
2025-11-30 23:00:00,3616.0,2954.0,768.0,5694.0
2025-12-01 00:00:00,3659.0,2942.0,720.0,5803.0
2025-12-01 01:00:00,3757.0,2869.0,637.0,5793.0
2025-12-01 02:00:00,3748.0,2839.0,645.0,5713.0
2025-12-01 03:00:00,3761.0,2923.0,668.0,5771.0
2025-12-01 04:00:00,3769.0,2941.0,668.0,5847.0
2025-12-01 05:00:00,3768.0,2683.0,675.0,5835.0
2025-12-01 06:00:00,3751.0,2624.0,665.0,5733.0
2025-12-01 07:00:00,3762.0,2824.0,646.0,5261.0
2025-12-01 08:00:00,3679.0,2746.0,646.0,5499.0
2025-12-01 09:00:00,3604.0,2746.0,663.0,5322.0
2025-12-01 10:00:00,3419.0,2901.0,665.0,5140.0
2025-12-01 11:00:00,3332.0,2831.0,661.0,4747.0
2025-12-01 12:00:00,3733.0,2990.0,729.0,5833.0
2025-12-01 13:00:00,3290.0,2873.0,695.0,5632.0
2025-12-01 14:00:00,3288.0,2857.0,666.0,5669.0
2025-12-01 15:00:00,3391.0,2915.0,705.0,5657.0
2025-12-01 16:00:00,3553.0,2722.0,679.0,5669.0
2025-12-01 17:00:00,3622.0,2823.0,680.0,5660.0
2025-12-01 18:00:00,3428.0,2861.0,673.0,5587.0
2025-12-01 19:00:00,3482.0,2873.0,660.0,5797.0
2025-12-01 20:00:00,3536.0,2855.0,629.0,5732.0
2025-12-01 21:00:00,3344.0,2820.0,652.0,5668.0
2025-12-01 22:00:00,3405.0,2866.0,670.0,5706.0
2025-12-01 23:00:00,3481.0,2910.0,686.0,5811.0
2025-12-02 00:00:00,3671.0,2959.0,676.0,5871.0
2025-12-02 01:00:00,3665.0,2945.0,648.0,5888.0
2025-12-02 02:00:00,3626.0,2876.0,651.0,5845.0
2025-12-02 03:00:00,3561.0,2867.0,654.0,5818.0
2025-12-02 04:00:00,3536.0,2856.0,649.0,5864.0
2025-12-02 05:00:00,3528.0,2793.0,663.0,5798.0
2025-12-02 06:00:00,3509.0,2674.0,657.0,5827.0
2025-12-02 07:00:00,3479.0,2606.0,648.0,5761.0
2025-12-02 08:00:00,3478.0,2547.0,663.0,5744.0
2025-12-02 09:00:00,3450.0,2820.0,694.0,5803.0
2025-12-02 10:00:00,3483.0,2877.0,723.0,5773.0
2025-12-02 11:00:00,3390.0,2616.0,671.0,5651.0
2025-12-02 12:00:00,3405.0,2726.0,666.0,5682.0
2025-12-02 13:00:00,3439.0,2789.0,693.0,5663.0
2025-12-02 14:00:00,3414.0,2783.0,707.0,5679.0
2025-12-02 15:00:00,3411.0,2827.0,724.0,5641.0
2025-12-02 16:00:00,3316.0,2812.0,712.0,5659.0
2025-12-02 17:00:00,3327.0,2648.0,689.0,5675.0
2025-12-02 18:00:00,3319.0,2607.0,688.0,5762.0
2025-12-02 19:00:00,3358.0,2624.0,666.0,5829.0
2025-12-02 20:00:00,3387.0,2639.0,648.0,5694.0
2025-12-02 21:00:00,3294.0,2736.0,656.0,5679.0
2025-12-02 22:00:00,3361.0,2557.0,701.0,5687.0
2025-12-02 23:00:00,3345.0,2673.0,722.0,5868.0
2025-12-03 00:00:00,3378.0,2643.0,686.0,5899.0
2025-12-03 01:00:00,3338.0,2559.0,662.0,5891.0
2025-12-03 02:00:00,3360.0,2567.0,647.0,5844.0
2025-12-03 03:00:00,3367.0,2569.0,657.0,5858.0
2025-12-03 04:00:00,3369.0,2687.0,655.0,5856.0
2025-12-03 05:00:00,3367.0,2598.0,660.0,5814.0
2025-12-03 06:00:00,3355.0,2517.0,661.0,5812.0
2025-12-03 07:00:00,3354.0,2524.0,653.0,5423.0
2025-12-03 08:00:00,3352.0,2506.0,647.0,5549.0
2025-12-03 09:00:00,3346.0,2557.0,658.0,5726.0
2025-12-03 10:00:00,3279.0,2658.0,651.0,5554.0
2025-12-03 11:00:00,3222.0,2692.0,662.0,5332.0
2025-12-03 12:00:00,3261.0,2711.0,674.0,5540.0
2025-12-03 13:00:00,3293.0,2602.0,691.0,5652.0
2025-12-03 14:00:00,3291.0,2695.0,690.0,5629.0
2025-12-03 15:00:00,3357.0,2649.0,706.0,5616.0
2025-12-03 16:00:00,3372.0,2593.0,742.0,5677.0
2025-12-03 17:00:00,3375.0,2546.0,722.0,5699.0
2025-12-03 18:00:00,3463.0,2811.0,766.0,5833.0
2025-12-03 19:00:00,3377.0,2636.0,680.0,5794.0
2025-12-03 20:00:00,3369.0,2610.0,661.0,5782.0
2025-12-03 21:00:00,3283.0,2570.0,667.0,5681.0
2025-12-03 22:00:00,3280.0,2564.0,685.0,5726.0
2025-12-03 23:00:00,3332.0,2736.0,747.0,5887.0
2025-12-04 00:00:00,3381.0,2797.0,702.0,5897.0
2025-12-04 01:00:00,3372.0,2693.0,641.0,5886.0
2025-12-04 02:00:00,3360.0,2610.0,642.0,5848.0
2025-12-04 03:00:00,3363.0,2623.0,654.0,5854.0
2025-12-04 04:00:00,3369.0,2657.0,656.0,5657.0
2025-12-04 05:00:00,3369.0,2684.0,666.0,5813.0
2025-12-04 06:00:00,3366.0,2624.0,700.0,5067.0
2025-12-04 07:00:00,3351.0,2650.0,655.0,5790.0
2025-12-04 08:00:00,3334.0,2509.0,668.0,5697.0
2025-12-04 09:00:00,3298.0,2545.0,678.0,5570.0
2025-12-04 10:00:00,3275.0,2605.0,663.0,5582.0
2025-12-04 11:00:00,3247.0,2658.0,682.0,5662.0
2025-12-04 12:00:00,3259.0,2632.0,699.0,5650.0
2025-12-04 13:00:00,3257.0,2684.0,727.0,5639.0
2025-12-04 14:00:00,3275.0,2678.0,713.0,5684.0
2025-12-04 15:00:00,3281.0,2644.0,740.0,5688.0
2025-12-04 16:00:00,3279.0,2659.0,739.0,5683.0
2025-12-04 17:00:00,3356.0,2658.0,710.0,5687.0
2025-12-04 18:00:00,3341.0,2672.0,700.0,5775.0
2025-12-04 19:00:00,3266.0,2672.0,684.0,5845.0
2025-12-04 20:00:00,3211.0,2667.0,718.0,5767.0
2025-12-04 21:00:00,3203.0,2646.0,722.0,5707.0
2025-12-04 22:00:00,3323.0,2736.0,763.0,5839.0
2025-12-04 23:00:00,3379.0,2682.0,767.0,5885.0
2025-12-05 00:00:00,3388.0,2652.0,745.0,5889.0
2025-12-05 01:00:00,3472.0,2753.0,667.0,5895.0
2025-12-05 02:00:00,3391.0,2752.0,651.0,5815.0
2025-12-05 03:00:00,3341.0,2648.0,654.0,5811.0
2025-12-05 04:00:00,3367.0,2584.0,657.0,5795.0
2025-12-05 05:00:00,3357.0,2543.0,653.0,5809.0
2025-12-05 06:00:00,3361.0,2588.0,663.0,5808.0
2025-12-05 07:00:00,3382.0,2534.0,650.0,5785.0
2025-12-05 08:00:00,3437.0,2493.0,665.0,5782.0
2025-12-05 09:00:00,3333.0,2678.0,699.0,5773.0
2025-12-05 10:00:00,3223.0,2441.0,665.0,5152.0
2025-12-05 11:00:00,3231.0,2572.0,680.0,5122.0
2025-12-05 12:00:00,3234.0,2629.0,684.0,5254.0
2025-12-05 13:00:00,3249.0,2657.0,711.0,5528.0
2025-12-05 14:00:00,3224.0,2542.0,698.0,5623.0
2025-12-05 15:00:00,3238.0,2706.0,724.0,5646.0
2025-12-05 16:00:00,3282.0,2683.0,746.0,5665.0
2025-12-05 17:00:00,3287.0,2703.0,722.0,5682.0
2025-12-05 18:00:00,3340.0,2582.0,709.0,5717.0
2025-12-05 19:00:00,3433.0,2644.0,736.0,5842.0
2025-12-05 20:00:00,3444.0,2728.0,765.0,5744.0
2025-12-05 21:00:00,3273.0,2742.0,772.0,5670.0
2025-12-05 22:00:00,3281.0,2814.0,789.0,5688.0
2025-12-05 23:00:00,3324.0,2936.0,807.0,5667.0
2025-12-06 00:00:00,3382.0,2933.0,790.0,5873.0
2025-12-06 01:00:00,3374.0,2838.0,752.0,5870.0
2025-12-06 02:00:00,3366.0,2642.0,701.0,5802.0
2025-12-06 03:00:00,3362.0,2686.0,688.0,5797.0
2025-12-06 04:00:00,3364.0,2608.0,686.0,5800.0
2025-12-06 05:00:00,3365.0,2461.0,705.0,5806.0
2025-12-06 06:00:00,3358.0,2467.0,707.0,5768.0
2025-12-06 07:00:00,3336.0,2482.0,691.0,5752.0
2025-12-06 08:00:00,3344.0,2475.0,704.0,5667.0
2025-12-06 09:00:00,3275.0,2412.0,701.0,5275.0
2025-12-06 10:00:00,3215.0,2541.0,753.0,5275.0
2025-12-06 11:00:00,3450.0,3032.0,834.0,5833.0
2025-12-06 12:00:00,3367.0,3018.0,834.0,5803.0
2025-12-06 13:00:00,3375.0,2944.0,809.0,5655.0
2025-12-06 14:00:00,3351.0,2943.0,810.0,5657.0
2025-12-06 15:00:00,3277.0,2902.0,810.0,5658.0
2025-12-06 16:00:00,3303.0,2859.0,812.0,5686.0
2025-12-06 17:00:00,3376.0,2814.0,807.0,5692.0
2025-12-06 18:00:00,3375.0,2704.0,807.0,5786.0
2025-12-06 19:00:00,3374.0,2764.0,806.0,5844.0
2025-12-06 20:00:00,3310.0,2839.0,783.0,5754.0
2025-12-06 21:00:00,3173.0,2663.0,778.0,5642.0
2025-12-06 22:00:00,3164.0,2723.0,785.0,5653.0
2025-12-06 23:00:00,3171.0,2855.0,802.0,5684.0
2025-12-07 00:00:00,3238.0,2880.0,775.0,5692.0
2025-12-07 01:00:00,3273.0,2839.0,763.0,5689.0
2025-12-07 02:00:00,3266.0,2675.0,691.0,5672.0
2025-12-07 03:00:00,3267.0,2616.0,692.0,5678.0
2025-12-07 04:00:00,3275.0,2621.0,691.0,5732.0
2025-12-07 05:00:00,3274.0,2468.0,714.0,5777.0
2025-12-07 06:00:00,3252.0,2505.0,679.0,5757.0
2025-12-07 07:00:00,3244.0,2360.0,705.0,5740.0
2025-12-07 08:00:00,3243.0,2330.0,698.0,5245.0
2025-12-07 09:00:00,3222.0,2499.0,705.0,5130.0
2025-12-07 10:00:00,3197.0,2619.0,737.0,5194.0
2025-12-07 11:00:00,3219.0,2545.0,788.0,5305.0
2025-12-07 12:00:00,3279.0,2592.0,821.0,5560.0
2025-12-07 13:00:00,3284.0,2728.0,836.0,5457.0
2025-12-07 14:00:00,3275.0,2844.0,824.0,5481.0
2025-12-07 15:00:00,3277.0,2805.0,804.0,5485.0
2025-12-07 16:00:00,3285.0,2881.0,841.0,5651.0
2025-12-07 17:00:00,3287.0,2891.0,851.0,5693.0
2025-12-07 18:00:00,3347.0,2860.0,828.0,5698.0
2025-12-07 19:00:00,3267.0,2678.0,822.0,5773.0
2025-12-07 20:00:00,3267.0,2678.0,816.0,5863.0
2025-12-07 21:00:00,3267.0,2636.0,793.0,5833.0
2025-12-07 22:00:00,3267.0,2579.0,717.0,5833.0
2025-12-07 23:00:00,3267.0,2522.0,676.0,5803.0
2025-12-08 00:00:00,3166.0,2546.0,763.0,5679.0
2025-12-08 01:00:00,3161.0,2483.0,677.0,5677.0
2025-12-08 02:00:00,3151.0,2457.0,659.0,5609.0
2025-12-08 03:00:00,3161.0,2504.0,675.0,5661.0
2025-12-08 04:00:00,3167.0,2520.0,714.0,5662.0
2025-12-08 05:00:00,3169.0,2460.0,717.0,5657.0
2025-12-08 06:00:00,3211.0,2470.0,686.0,5618.0
2025-12-08 07:00:00,3237.0,2346.0,719.0,5595.0
2025-12-08 08:00:00,3198.0,2225.0,689.0,5281.0
2025-12-08 09:00:00,3126.0,2392.0,692.0,4940.0
2025-12-08 10:00:00,3051.0,2399.0,681.0,4924.0
2025-12-08 11:00:00,3086.0,2512.0,700.0,5084.0
2025-12-08 12:00:00,3101.0,2498.0,732.0,5289.0
2025-12-08 13:00:00,3104.0,2482.0,734.0,5479.0
2025-12-08 14:00:00,3116.0,2458.0,692.0,5551.0
2025-12-08 15:00:00,3149.0,2441.0,735.0,5552.0
2025-12-08 16:00:00,3250.0,2565.0,723.0,5803.0
2025-12-08 17:00:00,3141.0,2319.0,690.0,5605.0
2025-12-08 18:00:00,3136.0,2364.0,704.0,5634.0
2025-12-08 19:00:00,3137.0,2377.0,688.0,5618.0
2025-12-08 20:00:00,3049.0,2316.0,683.0,5527.0
2025-12-08 21:00:00,2996.0,2361.0,658.0,5492.0
2025-12-08 22:00:00,3049.0,2367.0,721.0,5470.0
2025-12-08 23:00:00,3063.0,2381.0,756.0,5545.0
2025-12-09 00:00:00,3067.0,2416.0,709.0,5682.0
2025-12-09 01:00:00,3064.0,2447.0,657.0,5677.0
2025-12-09 02:00:00,3055.0,2343.0,660.0,5623.0
2025-12-09 03:00:00,3053.0,2204.0,669.0,5625.0
2025-12-09 04:00:00,3056.0,2202.0,677.0,5608.0
2025-12-09 05:00:00,3042.0,2287.0,672.0,5588.0
2025-12-09 06:00:00,3040.0,2283.0,684.0,5482.0
2025-12-09 07:00:00,3009.0,2267.0,662.0,4998.0
2025-12-09 08:00:00,2981.0,2351.0,668.0,5246.0
2025-12-09 09:00:00,2979.0,2349.0,678.0,4914.0
2025-12-09 10:00:00,2976.0,2324.0,649.0,4947.0
2025-12-09 11:00:00,2914.0,2355.0,688.0,4932.0
2025-12-09 12:00:00,2935.0,2333.0,681.0,4908.0
2025-12-09 13:00:00,2978.0,2339.0,680.0,5078.0
2025-12-09 14:00:00,2965.0,2361.0,727.0,5195.0
2025-12-09 15:00:00,2968.0,2367.0,737.0,5479.0
2025-12-09 16:00:00,2971.0,2362.0,745.0,5482.0
2025-12-09 17:00:00,2973.0,2358.0,730.0,5473.0
2025-12-09 18:00:00,3026.0,2357.0,719.0,5509.0
2025-12-09 19:00:00,3023.0,2363.0,672.0,5611.0
2025-12-09 20:00:00,3008.0,2349.0,663.0,5539.0
2025-12-09 21:00:00,2937.0,2335.0,698.0,5490.0
2025-12-09 22:00:00,2965.0,2379.0,766.0,5541.0
2025-12-09 23:00:00,2967.0,2355.0,766.0,5669.0
2025-12-10 00:00:00,2969.0,2380.0,759.0,5673.0
2025-12-10 01:00:00,2971.0,2359.0,681.0,5671.0
2025-12-10 02:00:00,2963.0,2355.0,660.0,5557.0
