date,5.8x42mm DBP10,5.8x42mm DBP87,5.8x42mm DVC12,5.8x42mm DVP88
2025-09-27 13:00:00,2224.0,93.0,4099.0,369.0
2025-09-27 14:00:00,2246.0,93.0,4130.0,405.0
2025-09-27 15:00:00,2273.0,93.0,4160.0,405.0
2025-09-27 16:00:00,2295.0,93.0,4173.0,405.0
2025-09-27 17:00:00,2328.0,93.0,4333.0,405.0
2025-09-27 18:00:00,2402.0,93.0,4437.0,405.0
2025-09-27 19:00:00,2477.0,93.0,4439.0,404.0
2025-09-27 20:00:00,2472.0,93.0,4416.0,398.0
2025-09-27 21:00:00,2433.0,93.0,4333.0,384.0
2025-09-27 22:00:00,2404.0,93.0,4297.0,376.0
2025-09-27 23:00:00,2415.0,93.0,4301.0,376.0
2025-09-28 00:00:00,2446.0,93.0,4304.0,375.0
2025-09-28 01:00:00,2443.0,93.0,4301.0,373.0
2025-09-28 02:00:00,2431.0,93.0,4293.0,358.0
2025-09-28 03:00:00,2000.0,93.0,4307.0,310.0
2025-09-28 04:00:00,1913.0,93.0,4328.0,299.0
2025-09-28 05:00:00,1908.0,92.0,4381.0,299.0
2025-09-28 06:00:00,1909.0,92.0,4443.0,299.0
2025-09-28 07:00:00,1970.0,92.0,4438.0,299.0
2025-09-28 08:00:00,2109.0,92.0,4438.0,297.0
2025-09-28 09:00:00,2127.0,93.0,4355.0,300.0
2025-09-28 10:00:00,2124.0,93.0,4152.0,300.0
2025-09-28 11:00:00,2125.0,93.0,4088.0,301.0
2025-09-28 12:00:00,2132.0,93.0,4090.0,301.0
2025-09-28 13:00:00,2134.0,93.0,4098.0,302.0
2025-09-28 14:00:00,2154.0,93.0,4117.0,301.0
2025-09-28 15:00:00,2170.0,93.0,4161.0,303.0
2025-09-28 16:00:00,2196.0,93.0,4176.0,302.0
2025-09-28 17:00:00,2205.0,93.0,4315.0,301.0
2025-09-28 18:00:00,2231.0,93.0,4432.0,301.0
2025-09-28 19:00:00,2234.0,93.0,4440.0,300.0
2025-09-28 20:00:00,2231.0,93.0,4427.0,300.0
2025-09-28 21:00:00,2181.0,93.0,4336.0,300.0
2025-09-28 22:00:00,2259.0,93.0,4428.0,301.0
2025-09-28 23:00:00,2208.0,93.0,4306.0,301.0
2025-09-29 00:00:00,2211.0,93.0,4319.0,301.0
2025-09-29 01:00:00,2014.0,93.0,4445.0,313.0
2025-09-29 02:00:00,2222.0,93.0,4364.0,300.0
2025-09-29 03:00:00,1987.0,92.0,4371.0,300.0
2025-09-29 04:00:00,1908.0,92.0,4377.0,300.0
2025-09-29 05:00:00,1898.0,92.0,4397.0,300.0
2025-09-29 06:00:00,1922.0,92.0,4443.0,300.0
2025-09-29 07:00:00,1993.0,92.0,4437.0,300.0
2025-09-29 08:00:00,2047.0,92.0,4434.0,300.0
2025-09-29 09:00:00,2041.0,93.0,4347.0,300.0
2025-09-29 10:00:00,1994.0,93.0,4139.0,305.0
2025-09-29 11:00:00,1974.0,93.0,4086.0,305.0
2025-09-29 12:00:00,1982.0,93.0,4092.0,337.0
2025-09-29 13:00:00,1984.0,93.0,4092.0,362.0
2025-09-29 14:00:00,1981.0,93.0,4119.0,361.0
2025-09-29 15:00:00,1988.0,93.0,4155.0,385.0
2025-09-29 16:00:00,1989.0,93.0,4168.0,398.0
2025-09-29 17:00:00,2041.0,92.0,4282.0,377.0
2025-09-29 18:00:00,2085.0,93.0,4409.0,374.0
2025-09-29 19:00:00,2023.0,93.0,4305.0,373.0
2025-09-29 20:00:00,2054.0,93.0,4403.0,360.0
2025-09-29 21:00:00,2023.0,93.0,4276.0,360.0
2025-09-29 22:00:00,1984.0,93.0,4231.0,361.0
2025-09-29 23:00:00,2000.0,93.0,4239.0,361.0
2025-09-30 00:00:00,2052.0,93.0,4320.0,360.0
2025-09-30 01:00:00,2055.0,92.0,4370.0,359.0
2025-09-30 02:00:00,2005.0,92.0,4363.0,346.0
2025-09-30 03:00:00,1870.0,92.0,4374.0,324.0
2025-09-30 04:00:00,1845.0,92.0,4381.0,329.0
2025-09-30 05:00:00,1841.0,92.0,4440.0,328.0
2025-09-30 06:00:00,1842.0,92.0,4441.0,321.0
2025-09-30 07:00:00,1895.0,92.0,4439.0,314.0
2025-09-30 08:00:00,1916.0,92.0,4412.0,315.0
2025-09-30 09:00:00,1911.0,93.0,4325.0,323.0
2025-09-30 10:00:00,1905.0,93.0,4136.0,330.0
2025-09-30 11:00:00,1912.0,93.0,4077.0,330.0
2025-09-30 12:00:00,1916.0,93.0,4089.0,331.0
2025-09-30 13:00:00,1918.0,93.0,4093.0,331.0
2025-09-30 14:00:00,1917.0,93.0,4095.0,330.0
2025-09-30 15:00:00,1921.0,93.0,4109.0,332.0
2025-09-30 16:00:00,1958.0,93.0,4172.0,332.0
2025-09-30 17:00:00,1987.0,92.0,4328.0,331.0
2025-09-30 18:00:00,1988.0,93.0,4435.0,331.0
2025-09-30 19:00:00,2011.0,93.0,4423.0,331.0
2025-09-30 20:00:00,2018.0,93.0,4356.0,334.0
2025-09-30 21:00:00,2016.0,93.0,4211.0,353.0
2025-09-30 22:00:00,2016.0,93.0,4161.0,362.0
2025-09-30 23:00:00,2025.0,93.0,4168.0,409.0
2025-10-01 00:00:00,2054.0,93.0,4221.0,431.0
2025-10-01 01:00:00,2057.0,93.0,4302.0,409.0
2025-10-01 02:00:00,2034.0,92.0,4337.0,389.0
2025-10-01 03:00:00,1890.0,92.0,4375.0,374.0
2025-10-01 04:00:00,1872.0,93.0,4417.0,360.0
2025-10-01 05:00:00,1893.0,92.0,4445.0,358.0
2025-10-01 06:00:00,1890.0,92.0,4526.0,344.0
2025-10-01 07:00:00,1937.0,92.0,4700.0,343.0
2025-10-01 08:00:00,2011.0,92.0,4759.0,343.0
2025-10-01 09:00:00,2019.0,93.0,4555.0,346.0
2025-10-01 10:00:00,2023.0,93.0,4204.0,361.0
2025-10-01 11:00:00,2037.0,93.0,4143.0,379.0
2025-10-01 12:00:00,2064.0,93.0,4156.0,397.0
2025-10-01 13:00:00,2189.0,93.0,4183.0,448.0
2025-10-01 14:00:00,2095.0,93.0,4157.0,426.0
2025-10-01 15:00:00,2117.0,93.0,4160.0,436.0
2025-10-01 16:00:00,2146.0,93.0,4174.0,436.0
2025-10-01 17:00:00,2176.0,93.0,4345.0,441.0
2025-10-01 18:00:00,2198.0,94.0,4442.0,452.0
2025-10-01 19:00:00,2195.0,94.0,4439.0,451.0
2025-10-01 20:00:00,2165.0,94.0,4419.0,450.0
2025-10-01 21:00:00,2092.0,94.0,4339.0,448.0
2025-10-01 22:00:00,2079.0,94.0,4295.0,450.0
2025-10-01 23:00:00,2106.0,94.0,4300.0,450.0
2025-10-02 00:00:00,2104.0,94.0,4301.0,449.0
2025-10-02 01:00:00,2075.0,96.0,4300.0,446.0
2025-10-02 02:00:00,2028.0,96.0,4297.0,425.0
2025-10-02 03:00:00,1808.0,94.0,4324.0,405.0
2025-10-02 04:00:00,1791.0,93.0,4392.0,405.0
2025-10-02 05:00:00,1790.0,93.0,4445.0,404.0
2025-10-02 06:00:00,1797.0,92.0,4526.0,418.0
2025-10-02 07:00:00,1845.0,92.0,4691.0,394.0
2025-10-02 08:00:00,1857.0,92.0,4761.0,403.0
2025-10-02 09:00:00,1866.0,93.0,4524.0,406.0
2025-10-02 10:00:00,1882.0,93.0,4195.0,427.0
2025-10-02 11:00:00,1892.0,93.0,4121.0,450.0
2025-10-02 12:00:00,1894.0,94.0,4144.0,465.0
2025-10-02 13:00:00,1912.0,94.0,4157.0,495.0
2025-10-02 14:00:00,1927.0,94.0,4158.0,509.0
2025-10-02 15:00:00,1964.0,95.0,4160.0,512.0
2025-10-02 16:00:00,2028.0,94.0,4176.0,518.0
2025-10-02 17:00:00,2080.0,94.0,4388.0,526.0
2025-10-02 18:00:00,2098.0,94.0,4572.0,526.0
2025-10-02 19:00:00,2114.0,94.0,4574.0,526.0
2025-10-02 20:00:00,2099.0,94.0,4516.0,526.0
2025-10-02 21:00:00,2070.0,94.0,4394.0,531.0
2025-10-02 22:00:00,2080.0,94.0,4360.0,540.0
2025-10-02 23:00:00,2091.0,94.0,4367.0,541.0
2025-10-03 00:00:00,2092.0,94.0,4369.0,540.0
2025-10-03 01:00:00,2087.0,94.0,4366.0,538.0
2025-10-03 02:00:00,2069.0,94.0,4363.0,535.0
2025-10-03 03:00:00,2037.0,94.0,4494.0,523.0
2025-10-03 04:00:00,2005.0,94.0,4881.0,534.0
2025-10-03 05:00:00,1982.0,93.0,4918.0,536.0
2025-10-03 06:00:00,1943.0,94.0,4923.0,538.0
2025-10-03 07:00:00,2072.0,93.0,4923.0,538.0
2025-10-03 08:00:00,2166.0,94.0,4961.0,539.0
2025-10-03 09:00:00,2169.0,95.0,4860.0,543.0
2025-10-03 10:00:00,2199.0,97.0,4618.0,548.0
2025-10-03 11:00:00,2210.0,96.0,4506.0,561.0
2025-10-03 12:00:00,2244.0,97.0,4514.0,572.0
2025-10-03 13:00:00,2285.0,97.0,4528.0,584.0
2025-10-03 14:00:00,2308.0,97.0,4562.0,593.0
2025-10-03 15:00:00,2311.0,96.0,4575.0,604.0
2025-10-03 16:00:00,2350.0,96.0,4585.0,613.0
2025-10-03 17:00:00,2432.0,96.0,4613.0,643.0
2025-10-03 18:00:00,2392.0,96.0,4662.0,659.0
2025-10-03 19:00:00,2367.0,94.0,4717.0,660.0
2025-10-03 20:00:00,2344.0,94.0,4687.0,669.0
2025-10-03 21:00:00,2284.0,94.0,4535.0,672.0
2025-10-03 22:00:00,2266.0,94.0,4503.0,674.0
2025-10-03 23:00:00,2280.0,96.0,4506.0,674.0
2025-10-04 00:00:00,2302.0,94.0,4507.0,674.0
2025-10-04 01:00:00,2293.0,97.0,4506.0,671.0
2025-10-04 02:00:00,2261.0,97.0,4500.0,662.0
2025-10-04 03:00:00,2028.0,95.0,4516.0,513.0
2025-10-04 04:00:00,1980.0,94.0,4537.0,494.0
2025-10-04 05:00:00,1965.0,93.0,4669.0,504.0
2025-10-04 06:00:00,1966.0,93.0,4721.0,505.0
2025-10-04 07:00:00,2098.0,93.0,4778.0,505.0
2025-10-04 08:00:00,2166.0,93.0,4838.0,505.0
2025-10-04 09:00:00,2166.0,93.0,4755.0,508.0
2025-10-04 10:00:00,2188.0,93.0,4441.0,513.0
2025-10-04 11:00:00,2201.0,97.0,4292.0,525.0
2025-10-04 12:00:00,2205.0,96.0,4296.0,538.0
2025-10-04 13:00:00,2233.0,96.0,4328.0,551.0
2025-10-04 14:00:00,2255.0,96.0,4367.0,558.0
2025-10-04 15:00:00,2271.0,96.0,4370.0,569.0
2025-10-04 16:00:00,2276.0,94.0,4413.0,573.0
2025-10-04 17:00:00,2298.0,94.0,4592.0,583.0
2025-10-04 18:00:00,2280.0,95.0,4752.0,587.0
2025-10-04 19:00:00,2273.0,95.0,4779.0,590.0
2025-10-04 20:00:00,2265.0,94.0,4664.0,599.0
2025-10-04 21:00:00,2234.0,94.0,4493.0,599.0
2025-10-04 22:00:00,2244.0,94.0,4435.0,600.0
2025-10-04 23:00:00,2268.0,96.0,4435.0,600.0
2025-10-05 00:00:00,2269.0,97.0,4440.0,608.0
2025-10-05 01:00:00,2265.0,97.0,4437.0,612.0
2025-10-05 02:00:00,2259.0,97.0,4432.0,609.0
2025-10-05 03:00:00,1978.0,97.0,4447.0,509.0
2025-10-05 04:00:00,1955.0,97.0,4510.0,480.0
2025-10-05 05:00:00,1932.0,95.0,4721.0,491.0
2025-10-05 06:00:00,1926.0,95.0,4787.0,492.0
2025-10-05 07:00:00,2090.0,93.0,4838.0,492.0
2025-10-05 08:00:00,2129.0,93.0,4897.0,492.0
2025-10-05 09:00:00,2136.0,95.0,4818.0,497.0
2025-10-05 10:00:00,2158.0,95.0,4501.0,509.0
2025-10-05 11:00:00,2167.0,95.0,4327.0,514.0
2025-10-05 12:00:00,2177.0,94.0,4300.0,529.0
2025-10-05 13:00:00,2204.0,96.0,4365.0,543.0
2025-10-05 14:00:00,2221.0,96.0,4368.0,550.0
2025-10-05 15:00:00,2237.0,94.0,4369.0,558.0
2025-10-05 16:00:00,2255.0,94.0,4417.0,570.0
2025-10-05 17:00:00,2271.0,95.0,4733.0,573.0
2025-10-05 18:00:00,2270.0,96.0,4854.0,586.0
2025-10-05 19:00:00,2269.0,97.0,4845.0,587.0
2025-10-05 20:00:00,2265.0,94.0,4762.0,586.0
2025-10-05 21:00:00,2248.0,94.0,4628.0,596.0
2025-10-05 22:00:00,2263.0,94.0,4575.0,601.0
2025-10-05 23:00:00,2268.0,94.0,4577.0,601.0
2025-10-06 00:00:00,2270.0,95.0,4579.0,600.0
2025-10-06 01:00:00,2269.0,97.0,4578.0,611.0
2025-10-06 02:00:00,2266.0,97.0,4575.0,611.0
2025-10-06 03:00:00,1975.0,96.0,4605.0,528.0
2025-10-06 04:00:00,1916.0,93.0,4730.0,507.0
2025-10-06 05:00:00,1910.0,93.0,4849.0,509.0
2025-10-06 06:00:00,1877.0,93.0,4855.0,510.0
2025-10-06 07:00:00,1968.0,93.0,4868.0,514.0
2025-10-06 08:00:00,2095.0,93.0,4902.0,509.0
2025-10-06 09:00:00,2091.0,93.0,4824.0,517.0
2025-10-06 10:00:00,2087.0,93.0,4498.0,527.0
2025-10-06 11:00:00,2112.0,94.0,4342.0,530.0
2025-10-06 12:00:00,2133.0,94.0,4346.0,542.0
2025-10-06 13:00:00,2155.0,95.0,4362.0,552.0
2025-10-06 14:00:00,2167.0,96.0,4360.0,562.0
2025-10-06 15:00:00,2199.0,94.0,4364.0,574.0
2025-10-06 16:00:00,2217.0,96.0,4386.0,576.0
2025-10-06 17:00:00,2238.0,95.0,4718.0,588.0
2025-10-06 18:00:00,2264.0,96.0,4856.0,589.0
2025-10-06 19:00:00,2262.0,94.0,4850.0,600.0
2025-10-06 20:00:00,2215.0,94.0,4796.0,600.0
2025-10-06 21:00:00,2072.0,94.0,4595.0,600.0
2025-10-06 22:00:00,2057.0,94.0,4435.0,601.0
2025-10-06 23:00:00,2087.0,94.0,4441.0,609.0
2025-10-07 00:00:00,2085.0,97.0,4518.0,627.0
2025-10-07 01:00:00,2045.0,97.0,4645.0,627.0
2025-10-07 02:00:00,1966.0,97.0,4640.0,624.0
2025-10-07 03:00:00,1839.0,95.0,4667.0,526.0
2025-10-07 04:00:00,1826.0,93.0,4794.0,494.0
2025-10-07 05:00:00,1822.0,93.0,4853.0,498.0
2025-10-07 06:00:00,1834.0,93.0,4852.0,499.0
2025-10-07 07:00:00,1851.0,93.0,4902.0,505.0
2025-10-07 08:00:00,1878.0,93.0,4901.0,506.0
2025-10-07 09:00:00,1876.0,93.0,4822.0,508.0
2025-10-07 10:00:00,1879.0,93.0,4495.0,513.0
2025-10-07 11:00:00,1888.0,93.0,4313.0,522.0
2025-10-07 12:00:00,1890.0,95.0,4348.0,530.0
2025-10-07 13:00:00,1919.0,95.0,4360.0,544.0
2025-10-07 14:00:00,1920.0,95.0,4361.0,555.0
2025-10-07 15:00:00,1921.0,96.0,4362.0,559.0
2025-10-07 16:00:00,1972.0,97.0,4375.0,571.0
2025-10-07 17:00:00,2003.0,94.0,4634.0,574.0
2025-10-07 18:00:00,2021.0,94.0,4855.0,585.0
2025-10-07 19:00:00,2020.0,94.0,4849.0,587.0
2025-10-07 20:00:00,1986.0,94.0,4810.0,586.0
2025-10-07 21:00:00,1914.0,94.0,4631.0,586.0
2025-10-07 22:00:00,1905.0,94.0,4568.0,599.0
2025-10-07 23:00:00,1930.0,94.0,4576.0,601.0
2025-10-08 00:00:00,1976.0,95.0,4581.0,600.0
2025-10-08 01:00:00,1954.0,97.0,4628.0,598.0
2025-10-08 02:00:00,1911.0,97.0,4638.0,596.0
2025-10-08 03:00:00,1782.0,96.0,4671.0,505.0
2025-10-08 04:00:00,1766.0,93.0,4815.0,505.0
2025-10-08 05:00:00,1785.0,93.0,4853.0,508.0
2025-10-08 06:00:00,1776.0,93.0,4865.0,508.0
2025-10-08 07:00:00,1810.0,93.0,4911.0,508.0
2025-10-08 08:00:00,1814.0,93.0,4907.0,508.0
2025-10-08 09:00:00,1814.0,93.0,4832.0,509.0
2025-10-08 10:00:00,1837.0,93.0,4517.0,514.0
2025-10-08 11:00:00,1854.0,94.0,4350.0,526.0
2025-10-08 12:00:00,1857.0,97.0,4355.0,536.0
2025-10-08 13:00:00,1881.0,94.0,4364.0,546.0
2025-10-08 14:00:00,1888.0,94.0,4364.0,558.0
2025-10-08 15:00:00,1888.0,94.0,4363.0,559.0
2025-10-08 16:00:00,1881.0,94.0,4370.0,554.0
2025-10-08 17:00:00,1888.0,94.0,4533.0,550.0
2025-10-08 18:00:00,1916.0,94.0,4839.0,541.0
2025-10-08 19:00:00,1916.0,94.0,4846.0,522.0
2025-10-08 20:00:00,1901.0,94.0,4799.0,468.0
2025-10-08 21:00:00,1846.0,94.0,4716.0,397.0
2025-10-08 22:00:00,1843.0,94.0,4702.0,389.0
2025-10-08 23:00:00,1868.0,95.0,4712.0,388.0
2025-10-09 00:00:00,1880.0,97.0,4717.0,385.0
2025-10-09 01:00:00,1875.0,97.0,4713.0,361.0
2025-10-09 02:00:00,1840.0,97.0,4704.0,329.0
2025-10-09 03:00:00,1717.0,96.0,4717.0,330.0
2025-10-09 04:00:00,1699.0,95.0,4794.0,344.0
2025-10-09 05:00:00,1697.0,93.0,4855.0,343.0
2025-10-09 06:00:00,1738.0,95.0,4895.0,343.0
2025-10-09 07:00:00,1748.0,93.0,4895.0,343.0
2025-10-09 08:00:00,1765.0,93.0,4907.0,343.0
2025-10-09 09:00:00,1769.0,93.0,4775.0,344.0
2025-10-09 10:00:00,1759.0,93.0,4438.0,345.0
2025-10-09 11:00:00,1743.0,93.0,4335.0,346.0
2025-10-09 12:00:00,1753.0,97.0,4341.0,353.0
2025-10-09 13:00:00,1772.0,94.0,4347.0,360.0
2025-10-09 14:00:00,1771.0,94.0,4366.0,360.0
2025-10-09 15:00:00,1778.0,94.0,4380.0,365.0
2025-10-09 16:00:00,1780.0,94.0,4547.0,375.0
2025-10-09 17:00:00,1780.0,93.0,4825.0,374.0
2025-10-09 18:00:00,1780.0,93.0,4851.0,373.0
2025-10-09 19:00:00,1783.0,93.0,4848.0,373.0
2025-10-09 20:00:00,1797.0,93.0,4834.0,366.0
2025-10-09 21:00:00,1778.0,93.0,4718.0,359.0
2025-10-09 22:00:00,1777.0,94.0,4643.0,360.0
2025-10-09 23:00:00,1807.0,94.0,4686.0,360.0
2025-10-10 00:00:00,1815.0,94.0,4789.0,360.0
2025-10-10 01:00:00,1815.0,94.0,4847.0,359.0
2025-10-10 02:00:00,1820.0,93.0,4792.0,354.0
2025-10-10 03:00:00,1688.0,93.0,4804.0,307.0
2025-10-10 04:00:00,1695.0,93.0,4851.0,297.0
2025-10-10 05:00:00,1700.0,92.0,4854.0,297.0
2025-10-10 06:00:00,1737.0,92.0,4854.0,297.0
2025-10-10 07:00:00,1743.0,92.0,4875.0,298.0
2025-10-10 08:00:00,1745.0,93.0,4906.0,297.0
2025-10-10 09:00:00,1740.0,93.0,4778.0,299.0
2025-10-10 10:00:00,1721.0,94.0,4456.0,299.0
2025-10-10 11:00:00,1704.0,95.0,4360.0,300.0
2025-10-10 12:00:00,1708.0,96.0,4364.0,300.0
2025-10-10 13:00:00,1720.0,93.0,4364.0,300.0
2025-10-10 14:00:00,1742.0,96.0,4422.0,297.0
2025-10-10 15:00:00,1765.0,94.0,4427.0,301.0
2025-10-10 16:00:00,1781.0,93.0,4561.0,298.0
2025-10-10 17:00:00,1781.0,93.0,4857.0,297.0
2025-10-10 18:00:00,1789.0,93.0,4910.0,296.0
2025-10-10 19:00:00,1814.0,93.0,4901.0,296.0
2025-10-10 20:00:00,1813.0,93.0,4847.0,298.0
2025-10-10 21:00:00,1807.0,93.0,4764.0,297.0
2025-10-10 22:00:00,1812.0,94.0,4712.0,299.0
2025-10-10 23:00:00,1820.0,94.0,4758.0,299.0
2025-10-11 00:00:00,1851.0,94.0,4824.0,299.0
2025-10-11 01:00:00,1862.0,93.0,4853.0,299.0
2025-10-11 02:00:00,1877.0,93.0,4842.0,297.0
2025-10-11 03:00:00,1701.0,93.0,4849.0,298.0
2025-10-11 04:00:00,1683.0,93.0,4854.0,301.0
2025-10-11 05:00:00,1697.0,92.0,4857.0,301.0
2025-10-11 06:00:00,1737.0,92.0,4915.0,308.0
2025-10-11 07:00:00,1748.0,92.0,4919.0,326.0
2025-10-11 08:00:00,1750.0,93.0,4907.0,323.0
2025-10-11 09:00:00,1774.0,93.0,4808.0,328.0
2025-10-11 10:00:00,1751.0,94.0,4566.0,329.0
2025-10-11 11:00:00,1741.0,97.0,4391.0,330.0
2025-10-11 12:00:00,1745.0,94.0,4425.0,330.0
2025-10-11 13:00:00,1765.0,94.0,4434.0,330.0
2025-10-11 14:00:00,1778.0,93.0,4465.0,328.0
2025-10-11 15:00:00,1783.0,94.0,4504.0,330.0
2025-10-11 16:00:00,1789.0,93.0,4615.0,323.0
2025-10-11 17:00:00,1815.0,93.0,4854.0,305.0
2025-10-11 18:00:00,1819.0,93.0,4912.0,299.0
2025-10-11 19:00:00,1836.0,93.0,4905.0,299.0
2025-10-11 20:00:00,1851.0,94.0,4855.0,300.0
2025-10-11 21:00:00,1850.0,94.0,4772.0,309.0
2025-10-11 22:00:00,1879.0,94.0,4778.0,352.0
2025-10-11 23:00:00,1888.0,94.0,4788.0,389.0
2025-10-12 00:00:00,1912.0,94.0,4818.0,388.0
2025-10-12 01:00:00,1933.0,94.0,4858.0,387.0
2025-10-12 02:00:00,1953.0,96.0,4853.0,384.0
2025-10-12 03:00:00,1816.0,95.0,4885.0,349.0
2025-10-12 04:00:00,1778.0,93.0,4922.0,329.0
2025-10-12 05:00:00,1755.0,93.0,4921.0,330.0
2025-10-12 06:00:00,1790.0,94.0,4916.0,331.0
2025-10-12 07:00:00,1818.0,94.0,4919.0,343.0
2025-10-12 08:00:00,1851.0,93.0,4912.0,343.0
2025-10-12 09:00:00,1850.0,93.0,4881.0,345.0
2025-10-12 10:00:00,1853.0,97.0,4640.0,358.0
2025-10-12 11:00:00,1889.0,96.0,4554.0,387.0
2025-10-12 12:00:00,1898.0,97.0,4563.0,392.0
2025-10-12 13:00:00,1926.0,96.0,4613.0,392.0
2025-10-12 14:00:00,1976.0,94.0,4747.0,401.0
2025-10-12 15:00:00,1990.0,94.0,4709.0,449.0
2025-10-12 16:00:00,2046.0,96.0,4787.0,462.0
2025-10-12 17:00:00,2090.0,94.0,4908.0,464.0
2025-10-12 18:00:00,2091.0,94.0,4924.0,462.0
2025-10-12 19:00:00,2089.0,94.0,4924.0,461.0
2025-10-12 20:00:00,2068.0,94.0,4906.0,433.0
2025-10-12 21:00:00,1989.0,94.0,4800.0,406.0
2025-10-12 22:00:00,1976.0,95.0,4778.0,404.0
2025-10-12 23:00:00,1984.0,97.0,4786.0,403.0
2025-10-13 00:00:00,1986.0,97.0,4847.0,397.0
2025-10-13 01:00:00,1984.0,97.0,4848.0,384.0
2025-10-13 02:00:00,1960.0,97.0,4790.0,369.0
2025-10-13 03:00:00,1780.0,94.0,4827.0,370.0
2025-10-13 04:00:00,1740.0,93.0,4858.0,374.0
2025-10-13 05:00:00,1751.0,93.0,4918.0,374.0
2025-10-13 06:00:00,1738.0,93.0,4920.0,374.0
2025-10-13 07:00:00,1782.0,92.0,4924.0,374.0
2025-10-13 08:00:00,1805.0,93.0,4969.0,374.0
2025-10-13 09:00:00,1799.0,93.0,4699.0,373.0
2025-10-13 10:00:00,1758.0,93.0,4417.0,373.0
2025-10-13 11:00:00,1750.0,93.0,4414.0,374.0
2025-10-13 12:00:00,1770.0,93.0,4412.0,373.0
2025-10-13 13:00:00,1776.0,93.0,4422.0,361.0
2025-10-13 14:00:00,1776.0,94.0,4408.0,360.0
2025-10-13 15:00:00,1801.0,94.0,4413.0,373.0
2025-10-13 16:00:00,1816.0,96.0,4429.0,388.0
2025-10-13 17:00:00,1826.0,94.0,4456.0,375.0
2025-10-13 18:00:00,1844.0,93.0,4556.0,373.0
2025-10-13 19:00:00,1845.0,93.0,4595.0,374.0
2025-10-13 20:00:00,1841.0,94.0,4529.0,374.0
2025-10-13 21:00:00,1784.0,94.0,4329.0,374.0
2025-10-13 22:00:00,1776.0,96.0,4349.0,374.0
2025-10-13 23:00:00,1824.0,94.0,4363.0,375.0
2025-10-14 00:00:00,1850.0,94.0,4367.0,374.0
2025-10-14 01:00:00,1857.0,95.0,4363.0,373.0
2025-10-14 02:00:00,1799.0,93.0,4282.0,365.0
2025-10-14 03:00:00,1695.0,93.0,4297.0,356.0
2025-10-14 04:00:00,1685.0,93.0,4349.0,359.0
2025-10-14 05:00:00,1683.0,93.0,4347.0,359.0
2025-10-14 06:00:00,1704.0,93.0,4351.0,358.0
2025-10-14 07:00:00,1703.0,93.0,4401.0,358.0
2025-10-14 08:00:00,1703.0,93.0,4392.0,357.0
2025-10-14 09:00:00,1702.0,93.0,4317.0,359.0
2025-10-14 10:00:00,1697.0,93.0,4239.0,359.0
2025-10-14 11:00:00,1674.0,93.0,4193.0,360.0
2025-10-14 12:00:00,1674.0,93.0,4191.0,360.0
2025-10-14 13:00:00,1674.0,96.0,4176.0,360.0
2025-10-14 14:00:00,1687.0,97.0,4167.0,359.0
2025-10-14 15:00:00,1707.0,94.0,4143.0,362.0
2025-10-14 16:00:00,1739.0,97.0,4140.0,374.0
2025-10-14 17:00:00,1738.0,94.0,4152.0,373.0
2025-10-14 18:00:00,1739.0,93.0,4169.0,360.0
2025-10-14 19:00:00,1742.0,93.0,4203.0,360.0
2025-10-14 20:00:00,1738.0,93.0,4159.0,360.0
2025-10-14 21:00:00,1691.0,93.0,4084.0,365.0
2025-10-14 22:00:00,1686.0,94.0,4080.0,376.0
2025-10-14 23:00:00,1715.0,94.0,4088.0,375.0
2025-10-15 00:00:00,1744.0,94.0,4134.0,375.0
2025-10-15 01:00:00,1745.0,94.0,4147.0,386.0
2025-10-15 02:00:00,1733.0,94.0,4113.0,384.0
2025-10-15 03:00:00,1664.0,95.0,4149.0,374.0
2025-10-15 04:00:00,1643.0,93.0,4153.0,375.0
2025-10-15 05:00:00,1700.0,93.0,4158.0,384.0
2025-10-15 06:00:00,1705.0,93.0,4191.0,387.0
2025-10-15 07:00:00,1704.0,93.0,4217.0,387.0
2025-10-15 08:00:00,1702.0,93.0,4215.0,385.0
2025-10-15 09:00:00,1678.0,93.0,4159.0,387.0
2025-10-15 10:00:00,1656.0,93.0,4117.0,375.0
2025-10-15 11:00:00,1641.0,96.0,4109.0,376.0
2025-10-15 12:00:00,1661.0,94.0,4106.0,377.0
2025-10-15 13:00:00,1666.0,93.0,4078.0,389.0
2025-10-15 14:00:00,1660.0,93.0,4068.0,388.0
2025-10-15 15:00:00,1673.0,94.0,4069.0,391.0
2025-10-15 16:00:00,1674.0,93.0,4078.0,390.0
2025-10-15 17:00:00,1692.0,93.0,4103.0,389.0
2025-10-15 18:00:00,1707.0,93.0,4159.0,389.0
2025-10-15 19:00:00,1708.0,93.0,4210.0,389.0
2025-10-15 20:00:00,1707.0,93.0,4189.0,389.0
2025-10-15 21:00:00,1676.0,94.0,4077.0,389.0
2025-10-15 22:00:00,1682.0,93.0,4074.0,390.0
2025-10-15 23:00:00,1709.0,93.0,4088.0,419.0
2025-10-16 00:00:00,1741.0,94.0,4116.0,435.0
2025-10-16 01:00:00,1744.0,96.0,4147.0,433.0
2025-10-16 02:00:00,1737.0,97.0,4100.0,413.0
2025-10-16 03:00:00,1666.0,97.0,4137.0,403.0
2025-10-16 04:00:00,1653.0,93.0,4164.0,404.0
2025-10-16 05:00:00,1652.0,96.0,4224.0,403.0
2025-10-16 06:00:00,1685.0,93.0,4221.0,402.0
