date,5.45x39mm BS,5.45x39mm BT,5.45x39mm PRS,5.45x39mm PS,5.45x39mm T
2025-11-12 01:00:00,4093.0,1374.0,40.0,480.0,100.0
2025-11-12 02:00:00,4079.0,1373.0,40.0,478.0,100.0
2025-11-12 03:00:00,4066.0,1372.0,40.0,476.0,100.0
2025-11-12 04:00:00,4052.0,1370.0,40.0,474.0,100.0
2025-11-12 05:00:00,4039.0,1369.0,40.0,472.0,100.0
2025-11-12 06:00:00,4025.0,1367.0,40.0,470.0,100.0
2025-11-12 07:00:00,4012.0,1366.0,40.0,468.0,100.0
2025-11-12 08:00:00,4012.0,1366.0,40.0,468.0,100.0
2025-11-12 09:00:00,4052.0,1366.0,39.0,474.0,100.0
2025-11-12 10:00:00,4034.0,1366.0,40.0,486.0,100.0
2025-11-12 11:00:00,3963.0,1341.0,35.0,458.0,98.0
2025-11-12 12:00:00,3761.0,1344.0,35.0,463.0,98.0
2025-11-12 13:00:00,3906.0,1345.0,35.0,476.0,98.0
2025-11-12 14:00:00,3983.0,1351.0,35.0,477.0,98.0
2025-11-12 15:00:00,3956.0,1370.0,35.0,489.0,98.0
2025-11-12 16:00:00,4354.0,1436.0,39.0,519.0,100.0
2025-11-12 17:00:00,4147.0,1393.0,35.0,493.0,98.0
2025-11-12 18:00:00,4070.0,1486.0,40.0,519.0,100.0
2025-11-12 19:00:00,4116.0,1528.0,40.0,519.0,100.0
2025-11-12 20:00:00,4263.0,1549.0,40.0,524.0,100.0
2025-11-12 21:00:00,4345.0,1574.0,39.0,534.0,100.0
2025-11-12 22:00:00,4400.0,1586.0,39.0,534.0,100.0
2025-11-12 23:00:00,4213.0,1530.0,35.0,512.0,98.0
2025-11-13 00:00:00,4282.0,1555.0,35.0,520.0,98.0
2025-11-13 01:00:00,4334.0,1564.0,35.0,519.0,98.0
2025-11-13 02:00:00,4235.0,1560.0,35.0,506.0,97.0
2025-11-13 03:00:00,4204.0,1307.0,35.0,466.0,96.0
2025-11-13 04:00:00,4251.0,1289.0,35.0,461.0,97.0
2025-11-13 05:00:00,4096.0,1101.0,36.0,366.0,93.0
2025-11-13 06:00:00,4299.0,1161.0,39.0,331.0,100.0
2025-11-13 07:00:00,3977.0,1164.0,35.0,300.0,97.0
2025-11-13 08:00:00,4184.0,1163.0,36.0,308.0,98.0
2025-11-13 09:00:00,4229.0,1135.0,36.0,319.0,98.0
2025-11-13 10:00:00,4160.0,1159.0,36.0,327.0,98.0
2025-11-13 11:00:00,3973.0,1171.0,36.0,365.0,98.0
2025-11-13 12:00:00,3914.0,1203.0,39.0,386.0,100.0
2025-11-13 13:00:00,3891.0,1170.0,36.0,372.0,98.0
2025-11-13 14:00:00,3885.0,1175.0,36.0,371.0,98.0
2025-11-13 15:00:00,3843.0,1180.0,36.0,376.0,98.0
2025-11-13 16:00:00,3870.0,1187.0,36.0,386.0,98.0
2025-11-13 17:00:00,3965.0,1189.0,36.0,386.0,98.0
2025-11-13 18:00:00,4216.0,1191.0,36.0,387.0,99.0
2025-11-13 19:00:00,4318.0,1193.0,36.0,387.0,98.0
2025-11-13 20:00:00,4332.0,1192.0,36.0,387.0,98.0
2025-11-13 21:00:00,4291.0,1191.0,36.0,386.0,99.0
2025-11-13 22:00:00,4293.0,1194.0,36.0,388.0,99.0
2025-11-13 23:00:00,4332.0,1195.0,36.0,388.0,99.0
2025-11-14 00:00:00,4349.0,1223.0,36.0,387.0,99.0
2025-11-14 01:00:00,4352.0,1244.0,36.0,386.0,98.0
2025-11-14 02:00:00,4352.0,1260.0,36.0,385.0,98.0
2025-11-14 03:00:00,4417.0,1151.0,36.0,370.0,98.0
2025-11-14 04:00:00,4564.0,1140.0,36.0,369.0,98.0
2025-11-14 05:00:00,4644.0,1137.0,35.0,368.0,98.0
2025-11-14 06:00:00,4707.0,1104.0,36.0,353.0,98.0
2025-11-14 07:00:00,4719.0,1062.0,36.0,353.0,98.0
2025-11-14 08:00:00,4678.0,1003.0,36.0,354.0,98.0
2025-11-14 09:00:00,4585.0,987.0,36.0,343.0,98.0
2025-11-14 10:00:00,4243.0,994.0,36.0,333.0,98.0
2025-11-14 11:00:00,4031.0,1015.0,36.0,340.0,98.0
2025-11-14 12:00:00,4143.0,1021.0,36.0,361.0,98.0
2025-11-14 13:00:00,4212.0,1054.0,36.0,372.0,99.0
2025-11-14 14:00:00,4344.0,1085.0,36.0,372.0,99.0
2025-11-14 15:00:00,4394.0,1091.0,36.0,374.0,99.0
2025-11-14 16:00:00,4519.0,1092.0,36.0,384.0,99.0
2025-11-14 17:00:00,4794.0,1166.0,39.0,399.0,100.0
2025-11-14 18:00:00,4739.0,1112.0,36.0,387.0,99.0
2025-11-14 19:00:00,4774.0,1135.0,36.0,387.0,99.0
2025-11-14 20:00:00,4704.0,1139.0,36.0,387.0,99.0
2025-11-14 21:00:00,4638.0,1138.0,37.0,388.0,99.0
2025-11-14 22:00:00,4617.0,1142.0,36.0,389.0,99.0
2025-11-14 23:00:00,4624.0,1163.0,36.0,389.0,99.0
2025-11-15 00:00:00,4672.0,1184.0,36.0,389.0,99.0
2025-11-15 01:00:00,4654.0,1193.0,36.0,388.0,99.0
2025-11-15 02:00:00,4667.0,1190.0,36.0,387.0,98.0
2025-11-15 03:00:00,4658.0,1121.0,36.0,385.0,98.0
2025-11-15 04:00:00,4490.0,1109.0,36.0,385.0,98.0
2025-11-15 05:00:00,4417.0,1106.0,36.0,384.0,98.0
2025-11-15 06:00:00,4730.0,1099.0,40.0,399.0,100.0
2025-11-15 07:00:00,4708.0,1079.0,36.0,383.0,98.0
2025-11-15 08:00:00,4703.0,1073.0,36.0,381.0,99.0
2025-11-15 09:00:00,4627.0,1075.0,36.0,386.0,99.0
2025-11-15 10:00:00,4356.0,1088.0,37.0,391.0,99.0
2025-11-15 11:00:00,4155.0,1092.0,38.0,392.0,99.0
2025-11-15 12:00:00,4171.0,1095.0,37.0,392.0,99.0
2025-11-15 13:00:00,4240.0,1115.0,37.0,392.0,99.0
2025-11-15 14:00:00,4331.0,1116.0,37.0,391.0,99.0
2025-11-15 15:00:00,4344.0,1115.0,37.0,391.0,99.0
2025-11-15 16:00:00,4465.0,1117.0,37.0,391.0,99.0
2025-11-15 17:00:00,4706.0,1117.0,37.0,391.0,99.0
2025-11-15 18:00:00,4726.0,1119.0,37.0,391.0,99.0
2025-11-15 19:00:00,4724.0,1140.0,37.0,390.0,99.0
2025-11-15 20:00:00,4749.0,1161.0,40.0,399.0,100.0
2025-11-15 21:00:00,4657.0,1132.0,37.0,390.0,99.0
2025-11-15 22:00:00,4664.0,1134.0,37.0,390.0,99.0
2025-11-15 23:00:00,4631.0,1135.0,37.0,390.0,99.0
2025-11-16 00:00:00,4617.0,1136.0,36.0,390.0,99.0
2025-11-16 01:00:00,4657.0,1134.0,36.0,389.0,99.0
2025-11-16 02:00:00,4660.0,1127.0,36.0,388.0,99.0
2025-11-16 03:00:00,4588.0,1091.0,36.0,385.0,98.0
2025-11-16 04:00:00,4573.0,1087.0,36.0,384.0,98.0
2025-11-16 05:00:00,4340.0,1081.0,36.0,384.0,98.0
2025-11-16 06:00:00,4631.0,1075.0,36.0,373.0,99.0
2025-11-16 07:00:00,4680.0,1059.0,36.0,355.0,99.0
2025-11-16 08:00:00,4635.0,1034.0,36.0,343.0,99.0
2025-11-16 09:00:00,4635.0,1032.0,37.0,375.0,99.0
2025-11-16 10:00:00,4407.0,1054.0,37.0,390.0,99.0
2025-11-16 11:00:00,4213.0,1077.0,38.0,392.0,99.0
2025-11-16 12:00:00,4179.0,1092.0,37.0,392.0,99.0
2025-11-16 13:00:00,4267.0,1093.0,37.0,392.0,99.0
2025-11-16 14:00:00,4393.0,1090.0,37.0,391.0,99.0
2025-11-16 15:00:00,4393.0,1090.0,37.0,391.0,99.0
2025-11-16 16:00:00,4525.0,1092.0,37.0,391.0,99.0
2025-11-16 17:00:00,4717.0,1092.0,37.0,391.0,99.0
2025-11-16 18:00:00,4726.0,1090.0,37.0,390.0,99.0
2025-11-16 19:00:00,4828.0,1090.0,37.0,389.0,99.0
2025-11-16 20:00:00,4868.0,1086.0,37.0,388.0,99.0
2025-11-16 21:00:00,4731.0,1074.0,37.0,388.0,99.0
2025-11-16 22:00:00,4670.0,1076.0,36.0,389.0,99.0
2025-11-16 23:00:00,4721.0,1085.0,36.0,388.0,99.0
2025-11-17 00:00:00,4737.0,1086.0,36.0,387.0,99.0
2025-11-17 01:00:00,4733.0,1085.0,36.0,386.0,99.0
2025-11-17 02:00:00,4675.0,1070.0,36.0,384.0,98.0
2025-11-17 03:00:00,4553.0,1062.0,36.0,370.0,98.0
2025-11-17 04:00:00,4564.0,1061.0,36.0,370.0,98.0
2025-11-17 05:00:00,4671.0,1049.0,35.0,365.0,99.0
2025-11-17 06:00:00,4723.0,1029.0,35.0,353.0,99.0
2025-11-17 07:00:00,4743.0,1027.0,36.0,328.0,99.0
2025-11-17 08:00:00,4750.0,1026.0,36.0,257.0,99.0
2025-11-17 09:00:00,4644.0,1027.0,36.0,282.0,99.0
2025-11-17 10:00:00,4282.0,1016.0,36.0,301.0,98.0
2025-11-17 11:00:00,4144.0,1021.0,36.0,309.0,99.0
2025-11-17 12:00:00,4146.0,1004.0,36.0,324.0,99.0
2025-11-17 13:00:00,4198.0,1005.0,36.0,335.0,99.0
2025-11-17 14:00:00,4229.0,1004.0,36.0,340.0,99.0
2025-11-17 15:00:00,4225.0,1012.0,36.0,352.0,99.0
2025-11-17 16:00:00,4360.0,1011.0,36.0,370.0,99.0
2025-11-17 17:00:00,4599.0,994.0,36.0,369.0,99.0
2025-11-17 18:00:00,4762.0,988.0,36.0,369.0,99.0
2025-11-17 19:00:00,4755.0,991.0,36.0,369.0,99.0
2025-11-17 20:00:00,4729.0,991.0,36.0,369.0,99.0
2025-11-17 21:00:00,4608.0,992.0,36.0,370.0,99.0
2025-11-17 22:00:00,4595.0,995.0,36.0,371.0,99.0
2025-11-17 23:00:00,4683.0,1015.0,36.0,370.0,99.0
2025-11-18 00:00:00,4752.0,1019.0,36.0,370.0,99.0
2025-11-18 01:00:00,4772.0,1051.0,36.0,369.0,99.0
2025-11-18 02:00:00,4678.0,1079.0,36.0,359.0,99.0
2025-11-18 03:00:00,4654.0,1062.0,36.0,297.0,98.0
2025-11-18 04:00:00,4631.0,1014.0,36.0,287.0,98.0
2025-11-18 05:00:00,4516.0,986.0,36.0,292.0,98.0
2025-11-18 06:00:00,4407.0,984.0,36.0,287.0,99.0
2025-11-18 07:00:00,4436.0,981.0,36.0,291.0,99.0
2025-11-18 08:00:00,4382.0,977.0,36.0,296.0,99.0
2025-11-18 09:00:00,4568.0,980.0,36.0,297.0,99.0
2025-11-18 10:00:00,4217.0,981.0,37.0,296.0,98.0
2025-11-18 11:00:00,4035.0,987.0,36.0,299.0,99.0
2025-11-18 12:00:00,4062.0,989.0,36.0,315.0,99.0
2025-11-18 13:00:00,4199.0,990.0,36.0,342.0,99.0
2025-11-18 14:00:00,4629.0,1016.0,40.0,384.0,100.0
2025-11-18 15:00:00,4290.0,990.0,36.0,371.0,99.0
2025-11-18 16:00:00,4381.0,988.0,36.0,373.0,99.0
2025-11-18 17:00:00,4467.0,987.0,36.0,372.0,99.0
2025-11-18 18:00:00,4686.0,987.0,36.0,372.0,99.0
2025-11-18 19:00:00,4707.0,988.0,36.0,372.0,99.0
2025-11-18 20:00:00,4699.0,986.0,36.0,372.0,99.0
2025-11-18 21:00:00,4524.0,985.0,36.0,373.0,99.0
2025-11-18 22:00:00,4486.0,990.0,36.0,383.0,99.0
2025-11-18 23:00:00,4804.0,1016.0,38.0,399.0,100.0
2025-11-19 00:00:00,4650.0,1011.0,36.0,388.0,100.0
2025-11-19 01:00:00,4721.0,991.0,39.0,399.0,100.0
2025-11-19 02:00:00,4785.0,988.0,36.0,399.0,100.0
2025-11-19 03:00:00,4767.0,999.0,39.0,391.0,98.0
2025-11-19 04:00:00,4785.0,999.0,40.0,386.0,100.0
2025-11-19 05:00:00,4749.0,1011.0,35.0,383.0,100.0
2025-11-19 06:00:00,4639.0,1003.0,40.0,391.0,100.0
2025-11-19 07:00:00,4309.0,974.0,40.0,381.0,100.0
2025-11-19 08:00:00,4189.0,1007.0,36.0,396.0,99.0
2025-11-19 09:00:00,4560.0,977.0,36.0,399.0,100.0
2025-11-19 10:00:00,4226.0,1016.0,40.0,399.0,100.0
2025-11-19 11:00:00,4263.0,1007.0,40.0,399.0,100.0
2025-11-19 12:00:00,3867.0,983.0,36.0,387.0,99.0
2025-11-19 13:00:00,4364.0,1016.0,40.0,388.0,100.0
2025-11-19 14:00:00,4036.0,1016.0,40.0,399.0,100.0
2025-11-19 15:00:00,4228.0,988.0,36.0,390.0,99.0
2025-11-19 16:00:00,4273.0,1016.0,36.0,388.0,99.0
2025-11-19 17:00:00,4721.0,988.0,40.0,387.0,99.0
2025-11-19 18:00:00,4711.0,1011.0,40.0,399.0,100.0
2025-11-19 19:00:00,4593.0,989.0,36.0,399.0,99.0
2025-11-19 20:00:00,4622.0,985.0,36.0,399.0,100.0
2025-11-19 21:00:00,4332.0,985.0,36.0,387.0,99.0
2025-11-19 22:00:00,4347.0,988.0,36.0,389.0,99.0
2025-11-19 23:00:00,4621.0,991.0,36.0,388.0,99.0
2025-11-20 00:00:00,4721.0,992.0,36.0,388.0,99.0
2025-11-20 01:00:00,4711.0,991.0,36.0,387.0,99.0
2025-11-20 02:00:00,4758.0,1016.0,36.0,386.0,100.0
2025-11-20 03:00:00,4568.0,985.0,36.0,399.0,100.0
2025-11-20 04:00:00,4633.0,982.0,36.0,385.0,98.0
2025-11-20 05:00:00,4668.0,980.0,36.0,385.0,98.0
2025-11-20 06:00:00,4675.0,979.0,35.0,384.0,98.0
2025-11-20 07:00:00,4697.0,973.0,36.0,384.0,98.0
2025-11-20 08:00:00,4690.0,974.0,36.0,384.0,98.0
2025-11-20 09:00:00,4533.0,974.0,36.0,385.0,98.0
2025-11-20 10:00:00,4211.0,977.0,36.0,385.0,98.0
2025-11-20 11:00:00,4109.0,981.0,36.0,399.0,98.0
2025-11-20 12:00:00,4244.0,985.0,40.0,399.0,100.0
2025-11-20 13:00:00,4150.0,1016.0,40.0,389.0,99.0
2025-11-20 14:00:00,4060.0,984.0,36.0,387.0,99.0
2025-11-20 15:00:00,4114.0,987.0,36.0,390.0,99.0
2025-11-20 16:00:00,4178.0,987.0,36.0,388.0,99.0
2025-11-20 17:00:00,4721.0,1016.0,40.0,399.0,100.0
2025-11-20 18:00:00,4665.0,988.0,36.0,387.0,99.0
2025-11-20 19:00:00,4530.0,990.0,36.0,387.0,98.0
2025-11-20 20:00:00,4348.0,987.0,36.0,387.0,98.0
2025-11-20 21:00:00,4345.0,986.0,36.0,388.0,98.0
2025-11-20 22:00:00,4466.0,989.0,36.0,389.0,99.0
2025-11-20 23:00:00,4673.0,991.0,36.0,389.0,99.0
2025-11-21 00:00:00,4716.0,991.0,36.0,388.0,99.0
2025-11-21 01:00:00,4676.0,991.0,36.0,387.0,98.0
2025-11-21 02:00:00,4570.0,988.0,36.0,386.0,98.0
2025-11-21 03:00:00,4361.0,980.0,36.0,384.0,98.0
2025-11-21 04:00:00,4441.0,975.0,35.0,384.0,98.0
2025-11-21 05:00:00,4594.0,974.0,36.0,380.0,98.0
2025-11-21 06:00:00,4595.0,970.0,35.0,380.0,98.0
2025-11-21 07:00:00,4645.0,959.0,36.0,378.0,98.0
2025-11-21 08:00:00,4663.0,962.0,36.0,377.0,98.0
2025-11-21 09:00:00,4486.0,965.0,36.0,376.0,98.0
2025-11-21 10:00:00,4133.0,966.0,36.0,371.0,97.0
2025-11-21 11:00:00,4090.0,970.0,36.0,384.0,98.0
2025-11-21 12:00:00,4094.0,975.0,36.0,387.0,98.0
2025-11-21 13:00:00,4136.0,979.0,36.0,387.0,98.0
2025-11-21 14:00:00,4150.0,976.0,36.0,387.0,98.0
2025-11-21 15:00:00,4109.0,985.0,36.0,390.0,98.0
2025-11-21 16:00:00,4005.0,988.0,36.0,389.0,98.0
2025-11-21 17:00:00,4529.0,1016.0,40.0,399.0,100.0
2025-11-21 18:00:00,4358.0,987.0,36.0,388.0,98.0
2025-11-21 19:00:00,4473.0,987.0,36.0,388.0,98.0
2025-11-21 20:00:00,4377.0,987.0,40.0,388.0,100.0
2025-11-21 21:00:00,4703.0,1016.0,40.0,399.0,100.0
2025-11-21 22:00:00,4145.0,991.0,36.0,391.0,99.0
2025-11-21 23:00:00,4415.0,993.0,36.0,391.0,99.0
2025-11-22 00:00:00,4623.0,994.0,36.0,390.0,99.0
2025-11-22 01:00:00,4646.0,992.0,36.0,389.0,98.0
2025-11-22 02:00:00,4597.0,990.0,36.0,388.0,98.0
2025-11-22 03:00:00,4549.0,986.0,36.0,387.0,98.0
2025-11-22 04:00:00,4458.0,984.0,36.0,386.0,98.0
2025-11-22 05:00:00,4493.0,982.0,36.0,386.0,98.0
2025-11-22 06:00:00,4578.0,977.0,36.0,386.0,98.0
2025-11-22 07:00:00,4565.0,974.0,36.0,386.0,98.0
2025-11-22 08:00:00,4558.0,971.0,36.0,386.0,98.0
2025-11-22 09:00:00,4403.0,974.0,37.0,389.0,98.0
2025-11-22 10:00:00,4123.0,983.0,38.0,392.0,99.0
2025-11-22 11:00:00,4060.0,990.0,38.0,393.0,99.0
2025-11-22 12:00:00,4074.0,993.0,37.0,393.0,99.0
2025-11-22 13:00:00,4062.0,993.0,37.0,392.0,99.0
2025-11-22 14:00:00,3985.0,992.0,37.0,392.0,99.0
2025-11-22 15:00:00,3975.0,991.0,37.0,392.0,99.0
2025-11-22 16:00:00,4019.0,993.0,37.0,392.0,99.0
2025-11-22 17:00:00,4223.0,994.0,37.0,392.0,99.0
2025-11-22 18:00:00,4553.0,994.0,37.0,391.0,99.0
2025-11-22 19:00:00,4551.0,993.0,37.0,391.0,99.0
2025-11-22 20:00:00,4499.0,988.0,37.0,390.0,99.0
2025-11-22 21:00:00,4325.0,986.0,37.0,390.0,99.0
2025-11-22 22:00:00,4271.0,988.0,37.0,391.0,99.0
2025-11-22 23:00:00,4388.0,990.0,36.0,391.0,99.0
2025-11-23 00:00:00,4429.0,990.0,36.0,390.0,99.0
2025-11-23 01:00:00,4450.0,987.0,36.0,389.0,99.0
2025-11-23 02:00:00,4432.0,985.0,36.0,388.0,98.0
2025-11-23 03:00:00,4425.0,986.0,36.0,386.0,98.0
2025-11-23 04:00:00,4463.0,986.0,35.0,386.0,98.0
2025-11-23 05:00:00,4620.0,999.0,40.0,399.0,100.0
2025-11-23 06:00:00,4364.0,982.0,36.0,385.0,98.0
2025-11-23 07:00:00,4097.0,978.0,36.0,385.0,98.0
2025-11-23 08:00:00,3761.0,974.0,36.0,385.0,99.0
2025-11-23 09:00:00,3816.0,974.0,36.0,387.0,99.0
2025-11-23 10:00:00,3452.0,981.0,37.0,391.0,99.0
2025-11-23 11:00:00,3521.0,990.0,38.0,393.0,99.0
2025-11-23 12:00:00,3658.0,993.0,38.0,393.0,99.0
2025-11-23 13:00:00,3927.0,993.0,37.0,393.0,99.0
2025-11-23 14:00:00,3978.0,991.0,37.0,392.0,99.0
2025-11-23 15:00:00,4039.0,992.0,37.0,392.0,99.0
2025-11-23 16:00:00,4173.0,993.0,37.0,392.0,99.0
2025-11-23 17:00:00,4468.0,993.0,37.0,391.0,99.0
2025-11-23 18:00:00,4401.0,992.0,37.0,391.0,99.0
2025-11-23 19:00:00,4488.0,991.0,37.0,390.0,99.0
2025-11-23 20:00:00,4502.0,986.0,36.0,389.0,99.0
2025-11-23 21:00:00,4347.0,982.0,36.0,389.0,99.0
2025-11-23 22:00:00,4335.0,984.0,36.0,389.0,99.0
2025-11-23 23:00:00,4474.0,985.0,36.0,389.0,99.0
2025-11-24 00:00:00,4537.0,988.0,36.0,387.0,99.0
2025-11-24 01:00:00,4530.0,986.0,36.0,386.0,98.0
2025-11-24 02:00:00,4436.0,981.0,36.0,385.0,98.0
2025-11-24 03:00:00,4357.0,979.0,35.0,385.0,98.0
2025-11-24 04:00:00,4393.0,979.0,35.0,385.0,98.0
2025-11-24 05:00:00,4482.0,975.0,35.0,385.0,99.0
2025-11-24 06:00:00,4227.0,970.0,35.0,385.0,98.0
2025-11-24 07:00:00,4258.0,967.0,35.0,384.0,98.0
2025-11-24 08:00:00,3747.0,971.0,35.0,384.0,99.0
2025-11-24 09:00:00,4266.0,967.0,36.0,379.0,98.0
2025-11-24 10:00:00,4186.0,954.0,36.0,379.0,99.0
2025-11-24 11:00:00,4981.0,966.0,36.0,383.0,98.0
2025-11-24 12:00:00,4138.0,960.0,36.0,386.0,99.0
2025-11-24 13:00:00,4226.0,1007.0,39.0,399.0,100.0
2025-11-24 14:00:00,4081.0,964.0,36.0,386.0,99.0
2025-11-24 15:00:00,4059.0,972.0,36.0,389.0,99.0
2025-11-24 16:00:00,4151.0,973.0,36.0,388.0,99.0
2025-11-24 17:00:00,4271.0,964.0,36.0,387.0,99.0
2025-11-24 18:00:00,4344.0,965.0,36.0,387.0,99.0
2025-11-24 19:00:00,4226.0,1011.0,40.0,399.0,100.0
2025-11-24 20:00:00,4256.0,969.0,36.0,386.0,99.0
2025-11-24 21:00:00,4657.0,1016.0,40.0,399.0,100.0
2025-11-24 22:00:00,4175.0,987.0,36.0,388.0,99.0
2025-11-24 23:00:00,4340.0,988.0,36.0,388.0,99.0
2025-11-25 00:00:00,4553.0,990.0,36.0,387.0,99.0
2025-11-25 01:00:00,4603.0,990.0,36.0,386.0,99.0
2025-11-25 02:00:00,4512.0,986.0,36.0,385.0,98.0
2025-11-25 03:00:00,4351.0,974.0,35.0,385.0,98.0
2025-11-25 04:00:00,4394.0,969.0,35.0,384.0,98.0
2025-11-25 05:00:00,4132.0,964.0,35.0,384.0,98.0
2025-11-25 06:00:00,4121.0,953.0,35.0,383.0,99.0
2025-11-25 07:00:00,4235.0,970.0,39.0,384.0,100.0
2025-11-25 08:00:00,4171.0,982.0,40.0,399.0,100.0
2025-11-25 09:00:00,4191.0,942.0,36.0,370.0,99.0
2025-11-25 10:00:00,4119.0,949.0,36.0,372.0,99.0
2025-11-25 11:00:00,4004.0,963.0,36.0,385.0,99.0
2025-11-25 12:00:00,3936.0,967.0,36.0,387.0,99.0
2025-11-25 13:00:00,4043.0,970.0,36.0,387.0,99.0
2025-11-25 14:00:00,4017.0,973.0,36.0,386.0,99.0
2025-11-25 15:00:00,3982.0,977.0,36.0,389.0,99.0
2025-11-25 16:00:00,4119.0,980.0,36.0,388.0,99.0
2025-11-25 17:00:00,4133.0,969.0,36.0,387.0,99.0
2025-11-25 18:00:00,4269.0,979.0,36.0,387.0,99.0
2025-11-25 19:00:00,4233.0,976.0,36.0,386.0,99.0
2025-11-25 20:00:00,4322.0,972.0,35.0,386.0,99.0
2025-11-25 21:00:00,4105.0,964.0,36.0,387.0,99.0
2025-11-25 22:00:00,4145.0,969.0,36.0,388.0,99.0
2025-11-25 23:00:00,4271.0,982.0,36.0,388.0,99.0
2025-11-26 00:00:00,4310.0,985.0,36.0,387.0,99.0
2025-11-26 01:00:00,4425.0,983.0,36.0,386.0,99.0
2025-11-26 02:00:00,4251.0,971.0,36.0,385.0,98.0
2025-11-26 03:00:00,4249.0,968.0,35.0,384.0,98.0
2025-11-26 04:00:00,4345.0,966.0,35.0,384.0,99.0
2025-11-26 05:00:00,4197.0,957.0,35.0,382.0,99.0
2025-11-26 06:00:00,4268.0,934.0,35.0,375.0,99.0
2025-11-26 07:00:00,4131.0,925.0,36.0,380.0,99.0
2025-11-26 08:00:00,4212.0,915.0,36.0,379.0,99.0
2025-11-26 09:00:00,4296.0,926.0,36.0,377.0,99.0
2025-11-26 10:00:00,4932.0,930.0,36.0,377.0,99.0
2025-11-26 11:00:00,4079.0,961.0,39.0,399.0,100.0
2025-11-26 12:00:00,4018.0,943.0,36.0,388.0,99.0
2025-11-26 13:00:00,4033.0,944.0,36.0,388.0,99.0
2025-11-26 14:00:00,4019.0,943.0,36.0,387.0,99.0
2025-11-26 15:00:00,3962.0,960.0,36.0,389.0,99.0
2025-11-26 16:00:00,3833.0,968.0,36.0,388.0,99.0
2025-11-26 17:00:00,4044.0,968.0,39.0,387.0,100.0
2025-11-26 18:00:00,4321.0,977.0,36.0,387.0,99.0
2025-11-26 19:00:00,4348.0,981.0,35.0,387.0,99.0
2025-11-26 20:00:00,4276.0,970.0,36.0,386.0,99.0
2025-11-26 21:00:00,4103.0,966.0,35.0,387.0,99.0
2025-11-26 22:00:00,4148.0,969.0,36.0,388.0,99.0
2025-11-26 23:00:00,4305.0,984.0,36.0,388.0,99.0
2025-11-27 00:00:00,4444.0,987.0,36.0,388.0,99.0
2025-11-27 01:00:00,4495.0,985.0,36.0,387.0,99.0
2025-11-27 02:00:00,4366.0,975.0,36.0,386.0,98.0
2025-11-27 03:00:00,4281.0,966.0,35.0,385.0,98.0
2025-11-27 04:00:00,4199.0,964.0,35.0,385.0,98.0
2025-11-27 05:00:00,4323.0,956.0,35.0,385.0,98.0
2025-11-27 06:00:00,4402.0,952.0,36.0,385.0,98.0
2025-11-27 07:00:00,4405.0,943.0,35.0,385.0,98.0
2025-11-27 08:00:00,4354.0,919.0,36.0,384.0,98.0
2025-11-27 09:00:00,4223.0,917.0,35.0,385.0,98.0
2025-11-27 10:00:00,3347.0,923.0,35.0,386.0,98.0
2025-11-27 11:00:00,4111.0,961.0,40.0,399.0,100.0
2025-11-27 12:00:00,3601.0,941.0,36.0,388.0,98.0
2025-11-27 13:00:00,4022.0,943.0,36.0,388.0,98.0
2025-11-27 14:00:00,4051.0,943.0,36.0,387.0,98.0
2025-11-27 15:00:00,4060.0,945.0,36.0,390.0,98.0
2025-11-27 16:00:00,3958.0,965.0,36.0,388.0,98.0
2025-11-27 17:00:00,4059.0,966.0,36.0,387.0,98.0
2025-11-27 18:00:00,4276.0,967.0,36.0,387.0,98.0
2025-11-27 19:00:00,4376.0,967.0,36.0,387.0,98.0
2025-11-27 20:00:00,4252.0,966.0,35.0,386.0,98.0
2025-11-27 21:00:00,4129.0,964.0,36.0,387.0,98.0
2025-11-27 22:00:00,4240.0,968.0,36.0,389.0,98.0
2025-11-27 23:00:00,4183.0,981.0,40.0,399.0,100.0
2025-11-28 00:00:00,4186.0,980.0,40.0,399.0,100.0
2025-11-28 01:00:00,4190.0,978.0,40.0,399.0,100.0
2025-11-28 02:00:00,4193.0,977.0,39.0,399.0,100.0
2025-11-28 03:00:00,4196.0,976.0,39.0,399.0,100.0
2025-11-28 04:00:00,4199.0,975.0,39.0,399.0,100.0
2025-11-28 05:00:00,4299.0,934.0,35.0,383.0,98.0
2025-11-28 06:00:00,4352.0,911.0,36.0,383.0,98.0
2025-11-28 07:00:00,4377.0,900.0,35.0,378.0,98.0
2025-11-28 08:00:00,4297.0,901.0,36.0,383.0,98.0
2025-11-28 09:00:00,4254.0,887.0,36.0,381.0,98.0
2025-11-28 10:00:00,4054.0,897.0,36.0,380.0,97.0
2025-11-28 11:00:00,3995.0,908.0,36.0,387.0,98.0
2025-11-28 12:00:00,3945.0,916.0,36.0,387.0,98.0
2025-11-28 13:00:00,3960.0,916.0,36.0,388.0,98.0
2025-11-28 14:00:00,3949.0,916.0,36.0,387.0,98.0
2025-11-28 15:00:00,4007.0,919.0,36.0,389.0,98.0
2025-11-28 16:00:00,4054.0,925.0,36.0,388.0,98.0
2025-11-28 17:00:00,4181.0,942.0,36.0,388.0,98.0
2025-11-28 18:00:00,4408.0,942.0,36.0,387.0,98.0
2025-11-28 19:00:00,4319.0,943.0,36.0,388.0,98.0
2025-11-28 20:00:00,4182.0,943.0,36.0,388.0,98.0
2025-11-28 21:00:00,4027.0,951.0,36.0,389.0,98.0
