date,7.62x39mm AP,7.62x39mm BP,7.62x39mm LP,7.62x39mm PS,7.62x39mm T45M
2025-10-02 18:00:00,2875.0,1562.0,42.0,586.0,102.0
2025-10-02 19:00:00,2873.0,1574.0,42.0,586.0,102.0
2025-10-02 20:00:00,2867.0,1570.0,42.0,586.0,101.0
2025-10-02 21:00:00,2859.0,1536.0,42.0,592.0,101.0
2025-10-02 22:00:00,2863.0,1538.0,42.0,600.0,102.0
2025-10-02 23:00:00,2869.0,1539.0,42.0,600.0,101.0
2025-10-03 00:00:00,2870.0,1538.0,42.0,599.0,100.0
2025-10-03 01:00:00,2868.0,1530.0,42.0,598.0,98.0
2025-10-03 02:00:00,2865.0,1482.0,42.0,596.0,96.0
2025-10-03 03:00:00,2870.0,1394.0,42.0,513.0,93.0
2025-10-03 04:00:00,2875.0,1397.0,42.0,489.0,93.0
2025-10-03 05:00:00,2874.0,1395.0,42.0,489.0,93.0
2025-10-03 06:00:00,2874.0,1394.0,42.0,489.0,92.0
2025-10-03 07:00:00,2863.0,1367.0,42.0,477.0,92.0
2025-10-03 08:00:00,2871.0,1360.0,42.0,475.0,91.0
2025-10-03 09:00:00,2866.0,1358.0,42.0,463.0,95.0
2025-10-03 10:00:00,2862.0,1363.0,42.0,485.0,97.0
2025-10-03 11:00:00,2859.0,1371.0,42.0,496.0,100.0
2025-10-03 12:00:00,2863.0,1402.0,42.0,497.0,100.0
2025-10-03 13:00:00,2864.0,1416.0,42.0,517.0,101.0
2025-10-03 14:00:00,2860.0,1467.0,42.0,535.0,102.0
2025-10-03 15:00:00,2864.0,1476.0,42.0,581.0,102.0
2025-10-03 16:00:00,2873.0,1511.0,42.0,556.0,103.0
2025-10-03 17:00:00,2875.0,1543.0,42.0,561.0,103.0
2025-10-03 18:00:00,2878.0,1551.0,42.0,570.0,102.0
2025-10-03 19:00:00,2877.0,1575.0,42.0,570.0,102.0
2025-10-03 20:00:00,2867.0,1567.0,42.0,575.0,101.0
2025-10-03 21:00:00,2866.0,1540.0,42.0,583.0,101.0
2025-10-03 22:00:00,2869.0,1558.0,42.0,585.0,101.0
2025-10-03 23:00:00,2873.0,1575.0,42.0,585.0,102.0
2025-10-04 00:00:00,2876.0,1573.0,42.0,584.0,100.0
2025-10-04 01:00:00,2874.0,1570.0,42.0,582.0,98.0
2025-10-04 02:00:00,2869.0,1543.0,42.0,580.0,96.0
2025-10-04 03:00:00,2883.0,1505.0,42.0,510.0,95.0
2025-10-04 04:00:00,2932.0,1500.0,42.0,476.0,94.0
2025-10-04 05:00:00,2945.0,1502.0,42.0,475.0,94.0
2025-10-04 06:00:00,2965.0,1500.0,42.0,474.0,94.0
2025-10-04 07:00:00,2990.0,1497.0,42.0,463.0,94.0
2025-10-04 08:00:00,2995.0,1465.0,42.0,432.0,94.0
2025-10-04 09:00:00,2967.0,1467.0,42.0,446.0,97.0
2025-10-04 10:00:00,2940.0,1480.0,42.0,478.0,100.0
2025-10-04 11:00:00,2914.0,1527.0,42.0,484.0,101.0
2025-10-04 12:00:00,2927.0,1548.0,42.0,518.0,101.0
2025-10-04 13:00:00,2936.0,1572.0,42.0,539.0,103.0
2025-10-04 14:00:00,2914.0,1579.0,42.0,551.0,103.0
2025-10-04 15:00:00,2916.0,1580.0,42.0,556.0,103.0
2025-10-04 16:00:00,2942.0,1609.0,42.0,564.0,103.0
2025-10-04 17:00:00,2947.0,1654.0,42.0,571.0,103.0
2025-10-04 18:00:00,2946.0,1688.0,42.0,573.0,103.0
2025-10-04 19:00:00,2945.0,1686.0,42.0,584.0,103.0
2025-10-04 20:00:00,2935.0,1683.0,42.0,584.0,102.0
2025-10-04 21:00:00,2913.0,1647.0,42.0,583.0,102.0
2025-10-04 22:00:00,2927.0,1669.0,42.0,585.0,103.0
2025-10-04 23:00:00,2941.0,1684.0,42.0,589.0,102.0
2025-10-05 00:00:00,2944.0,1684.0,42.0,597.0,102.0
2025-10-05 01:00:00,2939.0,1678.0,42.0,595.0,99.0
2025-10-05 02:00:00,2927.0,1638.0,42.0,594.0,97.0
2025-10-05 03:00:00,2953.0,1456.0,42.0,520.0,96.0
2025-10-05 04:00:00,2950.0,1357.0,42.0,491.0,95.0
2025-10-05 05:00:00,2947.0,1356.0,41.0,491.0,94.0
2025-10-05 06:00:00,2944.0,1348.0,42.0,490.0,93.0
2025-10-05 07:00:00,2941.0,1345.0,42.0,480.0,92.0
2025-10-05 08:00:00,2939.0,1347.0,42.0,476.0,93.0
2025-10-05 09:00:00,2938.0,1335.0,42.0,478.0,97.0
2025-10-05 10:00:00,2930.0,1346.0,42.0,494.0,100.0
2025-10-05 11:00:00,2933.0,1360.0,42.0,503.0,101.0
2025-10-05 12:00:00,2934.0,1363.0,42.0,524.0,101.0
2025-10-05 13:00:00,2937.0,1365.0,42.0,545.0,104.0
2025-10-05 14:00:00,2926.0,1365.0,42.0,556.0,103.0
2025-10-05 15:00:00,2933.0,1366.0,42.0,560.0,103.0
2025-10-05 16:00:00,2947.0,1368.0,42.0,572.0,104.0
2025-10-05 17:00:00,2950.0,1368.0,42.0,574.0,104.0
2025-10-05 18:00:00,2951.0,1368.0,42.0,585.0,103.0
2025-10-05 19:00:00,2949.0,1372.0,42.0,585.0,104.0
2025-10-05 20:00:00,2939.0,1398.0,42.0,584.0,103.0
2025-10-05 21:00:00,2931.0,1396.0,42.0,584.0,102.0
2025-10-05 22:00:00,2938.0,1400.0,42.0,598.0,103.0
2025-10-05 23:00:00,2946.0,1401.0,42.0,599.0,103.0
2025-10-06 00:00:00,2950.0,1400.0,42.0,598.0,102.0
2025-10-06 01:00:00,2945.0,1396.0,42.0,596.0,100.0
2025-10-06 02:00:00,2941.0,1360.0,42.0,594.0,98.0
2025-10-06 03:00:00,2953.0,1362.0,42.0,528.0,96.0
2025-10-06 04:00:00,2955.0,1400.0,42.0,522.0,97.0
2025-10-06 05:00:00,2968.0,1397.0,42.0,522.0,96.0
2025-10-06 06:00:00,3078.0,1395.0,41.0,526.0,96.0
2025-10-06 07:00:00,3162.0,1393.0,41.0,520.0,97.0
2025-10-06 08:00:00,3155.0,1386.0,42.0,520.0,95.0
2025-10-06 09:00:00,3128.0,1335.0,42.0,521.0,98.0
2025-10-06 10:00:00,3077.0,1332.0,42.0,532.0,100.0
2025-10-06 11:00:00,3027.0,1377.0,42.0,545.0,101.0
2025-10-06 12:00:00,3054.0,1405.0,42.0,554.0,104.0
2025-10-06 13:00:00,3026.0,1407.0,42.0,559.0,104.0
2025-10-06 14:00:00,2971.0,1405.0,42.0,572.0,104.0
2025-10-06 15:00:00,2946.0,1445.0,42.0,573.0,104.0
2025-10-06 16:00:00,2968.0,1521.0,42.0,611.0,104.0
2025-10-06 17:00:00,3065.0,1568.0,42.0,587.0,104.0
2025-10-06 18:00:00,3114.0,1572.0,42.0,596.0,104.0
2025-10-06 19:00:00,3162.0,1555.0,42.0,600.0,104.0
2025-10-06 20:00:00,3093.0,1477.0,42.0,598.0,103.0
2025-10-06 21:00:00,3008.0,1391.0,42.0,598.0,103.0
2025-10-06 22:00:00,3016.0,1366.0,42.0,600.0,104.0
2025-10-06 23:00:00,3020.0,1366.0,42.0,606.0,103.0
2025-10-07 00:00:00,3024.0,1363.0,42.0,612.0,102.0
2025-10-07 01:00:00,3023.0,1335.0,42.0,610.0,101.0
2025-10-07 02:00:00,3076.0,1294.0,42.0,608.0,99.0
2025-10-07 03:00:00,3096.0,1303.0,42.0,536.0,98.0
2025-10-07 04:00:00,3116.0,1329.0,42.0,517.0,97.0
2025-10-07 05:00:00,3163.0,1326.0,42.0,521.0,96.0
2025-10-07 06:00:00,3148.0,1304.0,42.0,520.0,96.0
2025-10-07 07:00:00,3146.0,1285.0,42.0,519.0,95.0
2025-10-07 08:00:00,3148.0,1283.0,41.0,519.0,96.0
2025-10-07 09:00:00,3125.0,1289.0,42.0,521.0,98.0
2025-10-07 10:00:00,3093.0,1296.0,42.0,526.0,100.0
2025-10-07 11:00:00,3089.0,1302.0,42.0,533.0,103.0
2025-10-07 12:00:00,3086.0,1336.0,42.0,549.0,105.0
2025-10-07 13:00:00,3088.0,1352.0,42.0,558.0,105.0
2025-10-07 14:00:00,3086.0,1369.0,42.0,568.0,104.0
2025-10-07 15:00:00,3082.0,1369.0,42.0,573.0,104.0
2025-10-07 16:00:00,3092.0,1386.0,42.0,582.0,105.0
2025-10-07 17:00:00,3097.0,1425.0,42.0,587.0,105.0
2025-10-07 18:00:00,3109.0,1448.0,42.0,591.0,105.0
2025-10-07 19:00:00,3164.0,1467.0,42.0,600.0,104.0
2025-10-07 20:00:00,3155.0,1432.0,42.0,599.0,103.0
2025-10-07 21:00:00,3089.0,1428.0,42.0,599.0,103.0
2025-10-07 22:00:00,3092.0,1433.0,42.0,600.0,104.0
2025-10-07 23:00:00,3095.0,1432.0,42.0,604.0,103.0
2025-10-08 00:00:00,3098.0,1431.0,42.0,613.0,103.0
2025-10-08 01:00:00,3120.0,1391.0,42.0,611.0,101.0
2025-10-08 02:00:00,3146.0,1333.0,42.0,609.0,99.0
2025-10-08 03:00:00,3157.0,1331.0,42.0,535.0,98.0
2025-10-08 04:00:00,3170.0,1331.0,42.0,507.0,98.0
2025-10-08 05:00:00,3167.0,1329.0,42.0,521.0,98.0
2025-10-08 06:00:00,3164.0,1326.0,41.0,521.0,97.0
2025-10-08 07:00:00,3163.0,1325.0,42.0,521.0,97.0
2025-10-08 08:00:00,3159.0,1297.0,42.0,521.0,97.0
2025-10-08 09:00:00,3157.0,1294.0,42.0,523.0,99.0
2025-10-08 10:00:00,3130.0,1308.0,42.0,528.0,101.0
2025-10-08 11:00:00,3129.0,1336.0,42.0,544.0,104.0
2025-10-08 12:00:00,3151.0,1365.0,42.0,555.0,105.0
2025-10-08 13:00:00,3143.0,1403.0,42.0,563.0,105.0
2025-10-08 14:00:00,3156.0,1426.0,42.0,573.0,105.0
2025-10-08 15:00:00,3098.0,1437.0,42.0,574.0,105.0
2025-10-08 16:00:00,3096.0,1254.0,42.0,583.0,103.0
2025-10-08 17:00:00,3120.0,1083.0,42.0,579.0,103.0
2025-10-08 18:00:00,3162.0,1083.0,42.0,579.0,103.0
2025-10-08 19:00:00,3157.0,1087.0,42.0,578.0,102.0
2025-10-08 20:00:00,3125.0,1088.0,42.0,577.0,101.0
2025-10-08 21:00:00,3090.0,1130.0,42.0,577.0,101.0
2025-10-08 22:00:00,3093.0,1184.0,42.0,578.0,101.0
2025-10-08 23:00:00,3123.0,1180.0,42.0,577.0,101.0
2025-10-09 00:00:00,3166.0,1169.0,42.0,572.0,98.0
2025-10-09 01:00:00,3157.0,1168.0,41.0,546.0,97.0
2025-10-09 02:00:00,3138.0,1168.0,42.0,470.0,95.0
2025-10-09 03:00:00,3163.0,1185.0,42.0,386.0,93.0
2025-10-09 04:00:00,3163.0,1183.0,41.0,384.0,93.0
2025-10-09 05:00:00,3165.0,1178.0,42.0,379.0,93.0
2025-10-09 06:00:00,3167.0,1170.0,42.0,369.0,91.0
2025-10-09 07:00:00,3160.0,1161.0,42.0,348.0,92.0
2025-10-09 08:00:00,3158.0,1163.0,42.0,350.0,93.0
2025-10-09 09:00:00,3156.0,1168.0,42.0,366.0,91.0
2025-10-09 10:00:00,3121.0,1178.0,42.0,374.0,91.0
2025-10-09 11:00:00,3105.0,1182.0,42.0,374.0,92.0
2025-10-09 12:00:00,3110.0,1179.0,42.0,374.0,95.0
2025-10-09 13:00:00,3092.0,1177.0,42.0,374.0,94.0
2025-10-09 14:00:00,3092.0,1167.0,42.0,372.0,93.0
2025-10-09 15:00:00,3097.0,1168.0,42.0,375.0,95.0
2025-10-09 16:00:00,3112.0,1155.0,42.0,387.0,94.0
2025-10-09 17:00:00,3159.0,1125.0,42.0,385.0,94.0
2025-10-09 18:00:00,3170.0,1122.0,42.0,385.0,92.0
2025-10-09 19:00:00,3171.0,1119.0,41.0,386.0,93.0
2025-10-09 20:00:00,3164.0,1109.0,42.0,385.0,93.0
2025-10-09 21:00:00,3137.0,1102.0,42.0,386.0,94.0
2025-10-09 22:00:00,3165.0,1113.0,42.0,387.0,95.0
2025-10-09 23:00:00,3175.0,1109.0,42.0,387.0,95.0
2025-10-10 00:00:00,3211.0,1106.0,42.0,387.0,95.0
2025-10-10 01:00:00,3244.0,1093.0,42.0,386.0,93.0
2025-10-10 02:00:00,3223.0,1087.0,41.0,384.0,91.0
2025-10-10 03:00:00,3440.0,1343.0,42.0,431.0,97.0
2025-10-10 04:00:00,3421.0,1432.0,42.0,506.0,99.0
2025-10-10 05:00:00,3436.0,1401.0,42.0,505.0,98.0
2025-10-10 06:00:00,3428.0,1385.0,42.0,505.0,98.0
2025-10-10 07:00:00,3415.0,1352.0,42.0,504.0,98.0
2025-10-10 08:00:00,3410.0,1343.0,42.0,506.0,99.0
2025-10-10 09:00:00,3369.0,1344.0,42.0,520.0,101.0
2025-10-10 10:00:00,3344.0,1339.0,42.0,522.0,100.0
2025-10-10 11:00:00,3311.0,1352.0,42.0,524.0,101.0
2025-10-10 12:00:00,3299.0,1321.0,42.0,527.0,100.0
2025-10-10 13:00:00,3282.0,1298.0,42.0,537.0,100.0
2025-10-10 14:00:00,3289.0,1278.0,42.0,537.0,100.0
2025-10-10 15:00:00,3301.0,1296.0,42.0,545.0,101.0
2025-10-10 16:00:00,3305.0,1275.0,42.0,553.0,100.0
2025-10-10 17:00:00,3316.0,1194.0,42.0,550.0,101.0
2025-10-10 18:00:00,3310.0,1192.0,42.0,550.0,100.0
2025-10-10 19:00:00,3313.0,1191.0,42.0,550.0,101.0
2025-10-10 20:00:00,3289.0,1188.0,42.0,551.0,103.0
2025-10-10 21:00:00,3237.0,1188.0,42.0,553.0,104.0
2025-10-10 22:00:00,3242.0,1190.0,42.0,562.0,104.0
2025-10-10 23:00:00,3249.0,1192.0,42.0,569.0,105.0
2025-10-11 00:00:00,3290.0,1190.0,42.0,568.0,104.0
2025-10-11 01:00:00,3309.0,1187.0,42.0,567.0,102.0
2025-10-11 02:00:00,3253.0,1177.0,42.0,565.0,100.0
2025-10-11 03:00:00,3245.0,1184.0,42.0,497.0,98.0
2025-10-11 04:00:00,3303.0,1184.0,42.0,480.0,97.0
2025-10-11 05:00:00,3303.0,1177.0,42.0,459.0,97.0
2025-10-11 06:00:00,3303.0,1164.0,42.0,430.0,96.0
2025-10-11 07:00:00,3284.0,1167.0,42.0,417.0,98.0
2025-10-11 08:00:00,3290.0,1160.0,42.0,415.0,98.0
2025-10-11 09:00:00,3240.0,1164.0,42.0,425.0,99.0
2025-10-11 10:00:00,3216.0,1172.0,42.0,430.0,98.0
2025-10-11 11:00:00,3175.0,1174.0,42.0,431.0,98.0
2025-10-11 12:00:00,3207.0,1177.0,42.0,432.0,98.0
2025-10-11 13:00:00,3212.0,1186.0,42.0,432.0,99.0
2025-10-11 14:00:00,3210.0,1180.0,42.0,432.0,98.0
2025-10-11 15:00:00,3226.0,1193.0,42.0,442.0,102.0
2025-10-11 16:00:00,3243.0,1186.0,42.0,478.0,101.0
2025-10-11 17:00:00,3247.0,1188.0,42.0,477.0,100.0
2025-10-11 18:00:00,3251.0,1179.0,42.0,477.0,100.0
2025-10-11 19:00:00,3290.0,1184.0,42.0,478.0,102.0
2025-10-11 20:00:00,3277.0,1185.0,42.0,490.0,103.0
2025-10-11 21:00:00,3242.0,1182.0,42.0,512.0,105.0
2025-10-11 22:00:00,3297.0,1180.0,42.0,545.0,105.0
2025-10-11 23:00:00,3293.0,1189.0,42.0,558.0,105.0
2025-10-12 00:00:00,3311.0,1190.0,42.0,569.0,105.0
2025-10-12 01:00:00,3301.0,1186.0,42.0,568.0,104.0
2025-10-12 02:00:00,3282.0,1167.0,42.0,566.0,102.0
2025-10-12 03:00:00,3296.0,1137.0,42.0,522.0,100.0
2025-10-12 04:00:00,3310.0,1114.0,42.0,503.0,100.0
2025-10-12 05:00:00,3315.0,1100.0,42.0,503.0,100.0
2025-10-12 06:00:00,3294.0,1100.0,42.0,503.0,99.0
2025-10-12 07:00:00,3308.0,1088.0,42.0,502.0,100.0
2025-10-12 08:00:00,3302.0,1088.0,42.0,502.0,100.0
2025-10-12 09:00:00,3290.0,1090.0,42.0,506.0,104.0
2025-10-12 10:00:00,3266.0,1116.0,42.0,510.0,106.0
2025-10-12 11:00:00,3253.0,1126.0,42.0,524.0,106.0
2025-10-12 12:00:00,3297.0,1127.0,42.0,548.0,106.0
2025-10-12 13:00:00,3308.0,1128.0,42.0,562.0,106.0
2025-10-12 14:00:00,3268.0,1146.0,42.0,573.0,106.0
2025-10-12 15:00:00,3251.0,1161.0,42.0,585.0,106.0
2025-10-12 16:00:00,3308.0,1166.0,42.0,590.0,106.0
2025-10-12 17:00:00,3322.0,1187.0,42.0,599.0,106.0
2025-10-12 18:00:00,3323.0,1174.0,42.0,598.0,107.0
2025-10-12 19:00:00,3320.0,1160.0,42.0,604.0,106.0
2025-10-12 20:00:00,3314.0,1152.0,42.0,610.0,106.0
2025-10-12 21:00:00,3250.0,1118.0,42.0,609.0,105.0
2025-10-12 22:00:00,3290.0,1122.0,42.0,609.0,105.0
2025-10-12 23:00:00,3309.0,1122.0,42.0,609.0,105.0
2025-10-13 00:00:00,3318.0,1123.0,42.0,607.0,103.0
2025-10-13 01:00:00,3313.0,1118.0,42.0,606.0,102.0
2025-10-13 02:00:00,3267.0,1089.0,42.0,597.0,100.0
2025-10-13 03:00:00,3288.0,1113.0,42.0,496.0,98.0
2025-10-13 04:00:00,3319.0,1123.0,42.0,490.0,98.0
2025-10-13 05:00:00,3341.0,1119.0,42.0,490.0,98.0
2025-10-13 06:00:00,3383.0,1119.0,42.0,489.0,98.0
2025-10-13 07:00:00,3384.0,1113.0,42.0,488.0,97.0
2025-10-13 08:00:00,3344.0,1105.0,42.0,477.0,98.0
2025-10-13 09:00:00,3354.0,1089.0,42.0,462.0,99.0
2025-10-13 10:00:00,3116.0,1088.0,42.0,443.0,98.0
2025-10-13 11:00:00,3056.0,1090.0,42.0,417.0,98.0
2025-10-13 12:00:00,3250.0,1092.0,41.0,418.0,98.0
2025-10-13 13:00:00,3300.0,1095.0,41.0,428.0,99.0
2025-10-13 14:00:00,3303.0,1095.0,42.0,433.0,99.0
2025-10-13 15:00:00,3313.0,1123.0,42.0,482.0,102.0
2025-10-13 16:00:00,3314.0,1120.0,42.0,503.0,101.0
2025-10-13 17:00:00,3382.0,1114.0,42.0,504.0,100.0
2025-10-13 18:00:00,3399.0,1091.0,42.0,503.0,99.0
2025-10-13 19:00:00,3426.0,1088.0,42.0,504.0,100.0
2025-10-13 20:00:00,3396.0,1086.0,42.0,505.0,100.0
2025-10-13 21:00:00,3377.0,1083.0,42.0,505.0,102.0
2025-10-13 22:00:00,3390.0,1088.0,42.0,507.0,103.0
2025-10-13 23:00:00,3411.0,1089.0,42.0,507.0,103.0
2025-10-14 00:00:00,3461.0,1090.0,42.0,507.0,102.0
2025-10-14 01:00:00,3441.0,1086.0,42.0,505.0,100.0
2025-10-14 02:00:00,3380.0,1079.0,42.0,503.0,99.0
2025-10-14 03:00:00,3386.0,1087.0,42.0,482.0,98.0
2025-10-14 04:00:00,3389.0,1088.0,42.0,475.0,97.0
2025-10-14 05:00:00,3410.0,1085.0,42.0,471.0,97.0
2025-10-14 06:00:00,3440.0,1080.0,42.0,459.0,97.0
2025-10-14 07:00:00,3430.0,1075.0,42.0,444.0,97.0
2025-10-14 08:00:00,3436.0,1075.0,42.0,431.0,98.0
2025-10-14 09:00:00,3381.0,1071.0,42.0,435.0,99.0
2025-10-14 10:00:00,3354.0,1074.0,42.0,424.0,96.0
2025-10-14 11:00:00,3330.0,1081.0,39.0,418.0,96.0
2025-10-14 12:00:00,3355.0,1086.0,42.0,418.0,97.0
2025-10-14 13:00:00,3347.0,1088.0,41.0,418.0,98.0
2025-10-14 14:00:00,3338.0,1086.0,42.0,418.0,97.0
2025-10-14 15:00:00,3381.0,1091.0,42.0,462.0,100.0
2025-10-14 16:00:00,3379.0,1086.0,42.0,489.0,99.0
2025-10-14 17:00:00,3391.0,1079.0,41.0,491.0,99.0
2025-10-14 18:00:00,3395.0,1085.0,42.0,491.0,98.0
2025-10-14 19:00:00,3395.0,1085.0,42.0,492.0,99.0
2025-10-14 20:00:00,3389.0,1083.0,42.0,492.0,100.0
2025-10-14 21:00:00,3375.0,1078.0,42.0,493.0,102.0
2025-10-14 22:00:00,3392.0,1086.0,42.0,498.0,103.0
2025-10-14 23:00:00,3399.0,1087.0,42.0,507.0,103.0
2025-10-15 00:00:00,3448.0,1088.0,42.0,507.0,102.0
2025-10-15 01:00:00,3444.0,1085.0,42.0,506.0,99.0
2025-10-15 02:00:00,3378.0,1074.0,42.0,504.0,98.0
2025-10-15 03:00:00,3380.0,1084.0,42.0,493.0,97.0
2025-10-15 04:00:00,3412.0,1084.0,42.0,490.0,96.0
2025-10-15 05:00:00,3442.0,1078.0,42.0,490.0,97.0
2025-10-15 06:00:00,3427.0,1072.0,42.0,488.0,96.0
2025-10-15 07:00:00,3438.0,1073.0,42.0,487.0,98.0
2025-10-15 08:00:00,3430.0,1067.0,42.0,488.0,98.0
2025-10-15 09:00:00,3403.0,1071.0,42.0,478.0,98.0
2025-10-15 10:00:00,3368.0,1073.0,41.0,463.0,97.0
2025-10-15 11:00:00,3309.0,1077.0,42.0,451.0,97.0
2025-10-15 12:00:00,3315.0,1082.0,42.0,462.0,97.0
2025-10-15 13:00:00,3358.0,1085.0,41.0,483.0,97.0
2025-10-15 14:00:00,3368.0,1082.0,42.0,492.0,98.0
2025-10-15 15:00:00,3366.0,1089.0,42.0,498.0,99.0
2025-10-15 16:00:00,3384.0,1083.0,42.0,507.0,99.0
2025-10-15 17:00:00,3394.0,1083.0,42.0,505.0,98.0
2025-10-15 18:00:00,3408.0,1085.0,42.0,505.0,98.0
2025-10-15 19:00:00,3426.0,1088.0,42.0,506.0,99.0
2025-10-15 20:00:00,3423.0,1080.0,42.0,506.0,99.0
2025-10-15 21:00:00,3384.0,1078.0,42.0,507.0,101.0
2025-10-15 22:00:00,3394.0,1087.0,42.0,522.0,102.0
2025-10-15 23:00:00,3434.0,1088.0,42.0,531.0,103.0
2025-10-16 00:00:00,3459.0,1088.0,42.0,537.0,102.0
2025-10-16 01:00:00,3450.0,1086.0,42.0,536.0,99.0
2025-10-16 02:00:00,3395.0,1073.0,42.0,535.0,98.0
2025-10-16 03:00:00,3406.0,1085.0,42.0,510.0,97.0
2025-10-16 04:00:00,3446.0,1086.0,42.0,504.0,96.0
2025-10-16 05:00:00,3452.0,1079.0,42.0,504.0,98.0
2025-10-16 06:00:00,3441.0,1077.0,42.0,503.0,97.0
2025-10-16 07:00:00,3437.0,1074.0,42.0,503.0,98.0
2025-10-16 08:00:00,3335.0,1076.0,42.0,502.0,97.0
2025-10-16 09:00:00,3287.0,1068.0,42.0,504.0,99.0
2025-10-16 10:00:00,3361.0,1072.0,42.0,493.0,98.0
2025-10-16 11:00:00,3315.0,1075.0,42.0,492.0,99.0
2025-10-16 12:00:00,3373.0,1084.0,40.0,494.0,100.0
2025-10-16 13:00:00,3355.0,1086.0,42.0,507.0,104.0
2025-10-16 14:00:00,3378.0,1085.0,42.0,508.0,104.0
2025-10-16 15:00:00,3361.0,1091.0,42.0,522.0,106.0
2025-10-16 16:00:00,3360.0,1089.0,42.0,523.0,105.0
2025-10-16 17:00:00,3396.0,1089.0,42.0,522.0,105.0
2025-10-16 18:00:00,3398.0,1089.0,42.0,532.0,105.0
2025-10-16 19:00:00,3446.0,1089.0,42.0,536.0,105.0
2025-10-16 20:00:00,3413.0,1086.0,42.0,537.0,106.0
2025-10-16 21:00:00,3386.0,1081.0,42.0,537.0,106.0
2025-10-16 22:00:00,3397.0,1089.0,42.0,548.0,106.0
2025-10-16 23:00:00,3449.0,1090.0,42.0,553.0,107.0
2025-10-17 00:00:00,3460.0,1090.0,42.0,553.0,106.0
2025-10-17 01:00:00,3451.0,1085.0,42.0,553.0,106.0
2025-10-17 02:00:00,3388.0,1075.0,42.0,551.0,105.0
2025-10-17 03:00:00,3400.0,1085.0,42.0,497.0,96.0
2025-10-17 04:00:00,3448.0,1087.0,42.0,486.0,96.0
2025-10-17 05:00:00,3454.0,1084.0,42.0,464.0,95.0
2025-10-17 06:00:00,3364.0,1077.0,42.0,427.0,94.0
2025-10-17 07:00:00,3444.0,1074.0,42.0,395.0,94.0
2025-10-17 08:00:00,3446.0,1083.0,42.0,387.0,95.0
2025-10-17 09:00:00,3412.0,1080.0,42.0,385.0,94.0
2025-10-17 10:00:00,3382.0,1069.0,42.0,407.0,94.0
2025-10-17 11:00:00,3344.0,1079.0,42.0,417.0,96.0
2025-10-17 12:00:00,3373.0,1080.0,41.0,417.0,98.0
2025-10-17 13:00:00,3375.0,1086.0,42.0,417.0,104.0
2025-10-17 14:00:00,3374.0,1085.0,42.0,416.0,105.0
2025-10-17 15:00:00,3375.0,1090.0,42.0,419.0,106.0
2025-10-17 16:00:00,3390.0,1091.0,42.0,427.0,105.0
2025-10-17 17:00:00,3398.0,1090.0,42.0,432.0,105.0
2025-10-17 18:00:00,3412.0,1089.0,42.0,432.0,105.0
2025-10-17 19:00:00,3448.0,1091.0,42.0,433.0,105.0
2025-10-17 20:00:00,3406.0,1088.0,42.0,433.0,106.0
2025-10-17 21:00:00,3339.0,1089.0,42.0,471.0,106.0
2025-10-17 22:00:00,3389.0,1091.0,42.0,504.0,107.0
2025-10-17 23:00:00,3407.0,1092.0,42.0,532.0,107.0
2025-10-18 00:00:00,3457.0,1092.0,42.0,543.0,106.0
2025-10-18 01:00:00,3439.0,1089.0,42.0,551.0,106.0
2025-10-18 02:00:00,3397.0,1085.0,42.0,549.0,105.0
2025-10-18 03:00:00,3435.0,1090.0,42.0,501.0,103.0
2025-10-18 04:00:00,3455.0,1090.0,42.0,488.0,105.0
2025-10-18 05:00:00,3457.0,1089.0,42.0,488.0,105.0
2025-10-18 06:00:00,3443.0,1084.0,42.0,486.0,105.0
2025-10-18 07:00:00,3442.0,1082.0,41.0,471.0,105.0
2025-10-18 08:00:00,3419.0,1082.0,42.0,439.0,105.0
2025-10-18 09:00:00,3223.0,1085.0,42.0,448.0,107.0
2025-10-18 10:00:00,3159.0,1091.0,42.0,490.0,108.0
2025-10-18 11:00:00,3377.0,1093.0,42.0,496.0,108.0
2025-10-18 12:00:00,3394.0,1095.0,42.0,505.0,108.0
2025-10-18 13:00:00,3398.0,1095.0,42.0,526.0,108.0
2025-10-18 14:00:00,3387.0,1094.0,42.0,543.0,107.0
2025-10-18 15:00:00,3391.0,1095.0,42.0,552.0,108.0
2025-10-18 16:00:00,3419.0,1097.0,42.0,555.0,108.0
2025-10-18 17:00:00,3459.0,1209.0,42.0,559.0,108.0
2025-10-18 18:00:00,3464.0,1282.0,42.0,569.0,108.0
2025-10-18 19:00:00,3461.0,1256.0,42.0,568.0,107.0
2025-10-18 20:00:00,3422.0,1202.0,42.0,567.0,107.0
2025-10-18 21:00:00,3386.0,1159.0,42.0,570.0,107.0
2025-10-18 22:00:00,3392.0,1180.0,42.0,583.0,107.0
2025-10-18 23:00:00,3422.0,1193.0,42.0,583.0,107.0
2025-10-19 00:00:00,3460.0,1191.0,42.0,582.0,107.0
2025-10-19 01:00:00,3453.0,1178.0,42.0,581.0,106.0
2025-10-19 02:00:00,3408.0,1153.0,42.0,579.0,105.0
2025-10-19 03:00:00,3442.0,1086.0,42.0,517.0,105.0
2025-10-19 04:00:00,3463.0,1081.0,42.0,490.0,105.0
2025-10-19 05:00:00,3455.0,1075.0,42.0,489.0,105.0
2025-10-19 06:00:00,3438.0,1072.0,42.0,489.0,105.0
2025-10-19 07:00:00,3427.0,1064.0,42.0,488.0,105.0
