date,.45 ACP AP,.45 ACP FMJ,.45 ACP HS,.45 ACP JHP,.45 ACP RIP
2025-10-19 12:00:00,1642.0,590.0,42.0,109.0,644.0
2025-10-19 13:00:00,1667.0,590.0,42.0,109.0,646.0
2025-10-19 14:00:00,1685.0,601.0,42.0,109.0,658.0
2025-10-19 15:00:00,1686.0,604.0,42.0,109.0,658.0
2025-10-19 16:00:00,1710.0,611.0,42.0,109.0,669.0
2025-10-19 17:00:00,1727.0,618.0,42.0,109.0,673.0
2025-10-19 18:00:00,1757.0,624.0,42.0,109.0,679.0
2025-10-19 19:00:00,1766.0,632.0,42.0,109.0,694.0
2025-10-19 20:00:00,1785.0,631.0,42.0,109.0,697.0
2025-10-19 21:00:00,1782.0,631.0,42.0,109.0,687.0
2025-10-19 22:00:00,1785.0,650.0,42.0,109.0,686.0
2025-10-19 23:00:00,1788.0,666.0,42.0,109.0,685.0
2025-10-20 00:00:00,1789.0,675.0,41.0,109.0,683.0
2025-10-20 01:00:00,1810.0,676.0,41.0,108.0,683.0
2025-10-20 02:00:00,1803.0,672.0,42.0,108.0,677.0
2025-10-20 03:00:00,1594.0,564.0,42.0,107.0,583.0
2025-10-20 04:00:00,1568.0,551.0,42.0,108.0,566.0
2025-10-20 05:00:00,1573.0,557.0,42.0,108.0,561.0
2025-10-20 06:00:00,1602.0,559.0,42.0,108.0,563.0
2025-10-20 07:00:00,1603.0,570.0,42.0,108.0,595.0
2025-10-20 08:00:00,1600.0,570.0,42.0,108.0,625.0
2025-10-20 09:00:00,1578.0,570.0,42.0,108.0,626.0
2025-10-20 10:00:00,1534.0,568.0,41.0,108.0,624.0
2025-10-20 11:00:00,1493.0,570.0,42.0,108.0,625.0
2025-10-20 12:00:00,1566.0,571.0,42.0,108.0,626.0
2025-10-20 13:00:00,1570.0,572.0,42.0,109.0,627.0
2025-10-20 14:00:00,1570.0,573.0,41.0,108.0,640.0
2025-10-20 15:00:00,1579.0,588.0,42.0,109.0,642.0
2025-10-20 16:00:00,1612.0,587.0,42.0,109.0,642.0
2025-10-20 17:00:00,1641.0,587.0,41.0,109.0,650.0
2025-10-20 18:00:00,1642.0,598.0,42.0,109.0,656.0
2025-10-20 19:00:00,1644.0,601.0,41.0,109.0,657.0
2025-10-20 20:00:00,1657.0,600.0,41.0,109.0,655.0
2025-10-20 21:00:00,1669.0,602.0,42.0,108.0,654.0
2025-10-20 22:00:00,1677.0,616.0,42.0,109.0,656.0
2025-10-20 23:00:00,1686.0,616.0,42.0,109.0,656.0
2025-10-21 00:00:00,1716.0,628.0,42.0,109.0,656.0
2025-10-21 01:00:00,1739.0,630.0,41.0,108.0,656.0
2025-10-21 02:00:00,1706.0,627.0,41.0,108.0,654.0
2025-10-21 03:00:00,1555.0,556.0,42.0,108.0,572.0
2025-10-21 04:00:00,1569.0,547.0,42.0,108.0,562.0
2025-10-21 05:00:00,1569.0,555.0,42.0,108.0,553.0
2025-10-21 06:00:00,1567.0,557.0,42.0,108.0,556.0
2025-10-21 07:00:00,1566.0,569.0,42.0,108.0,576.0
2025-10-21 08:00:00,1573.0,570.0,42.0,108.0,612.0
2025-10-21 09:00:00,1572.0,569.0,42.0,108.0,626.0
2025-10-21 10:00:00,1557.0,568.0,40.0,108.0,625.0
2025-10-21 11:00:00,1506.0,567.0,42.0,108.0,626.0
2025-10-21 12:00:00,1536.0,571.0,42.0,109.0,627.0
2025-10-21 13:00:00,1566.0,572.0,41.0,109.0,631.0
2025-10-21 14:00:00,1568.0,571.0,42.0,109.0,641.0
2025-10-21 15:00:00,1574.0,585.0,42.0,109.0,642.0
2025-10-21 16:00:00,1596.0,587.0,42.0,109.0,642.0
2025-10-21 17:00:00,1609.0,587.0,42.0,109.0,653.0
2025-10-21 18:00:00,1635.0,596.0,42.0,109.0,656.0
2025-10-21 19:00:00,1645.0,600.0,42.0,109.0,656.0
2025-10-21 20:00:00,1664.0,600.0,42.0,109.0,656.0
2025-10-21 21:00:00,1660.0,600.0,42.0,109.0,656.0
2025-10-21 22:00:00,1682.0,615.0,42.0,109.0,663.0
2025-10-21 23:00:00,1694.0,617.0,42.0,109.0,671.0
2025-10-22 00:00:00,1730.0,629.0,42.0,109.0,671.0
2025-10-22 01:00:00,1753.0,630.0,42.0,109.0,671.0
2025-10-22 02:00:00,1728.0,639.0,41.0,108.0,669.0
2025-10-22 03:00:00,1572.0,560.0,41.0,108.0,597.0
2025-10-22 04:00:00,1579.0,551.0,41.0,108.0,571.0
2025-10-22 05:00:00,1606.0,557.0,42.0,108.0,563.0
2025-10-22 06:00:00,1625.0,565.0,42.0,108.0,568.0
2025-10-22 07:00:00,1640.0,570.0,42.0,109.0,597.0
2025-10-22 08:00:00,1639.0,570.0,41.0,109.0,627.0
2025-10-22 09:00:00,1636.0,570.0,42.0,108.0,627.0
2025-10-22 10:00:00,1610.0,568.0,41.0,108.0,635.0
2025-10-22 11:00:00,1564.0,570.0,41.0,108.0,641.0
2025-10-22 12:00:00,1574.0,571.0,42.0,109.0,641.0
2025-10-22 13:00:00,1625.0,573.0,41.0,109.0,641.0
2025-10-22 14:00:00,1641.0,586.0,42.0,109.0,642.0
2025-10-22 15:00:00,1668.0,588.0,41.0,109.0,653.0
2025-10-22 16:00:00,1687.0,587.0,42.0,109.0,657.0
2025-10-22 17:00:00,1708.0,597.0,41.0,109.0,657.0
2025-10-22 18:00:00,1719.0,601.0,41.0,109.0,665.0
2025-10-22 19:00:00,1721.0,600.0,41.0,109.0,671.0
2025-10-22 20:00:00,1749.0,603.0,41.0,109.0,671.0
2025-10-22 21:00:00,1750.0,614.0,42.0,109.0,669.0
2025-10-22 22:00:00,1756.0,616.0,41.0,109.0,671.0
2025-10-22 23:00:00,1786.0,622.0,42.0,109.0,672.0
2025-10-23 00:00:00,1823.0,640.0,41.0,109.0,671.0
2025-10-23 01:00:00,1823.0,640.0,41.0,109.0,671.0
2025-10-23 02:00:00,1818.0,657.0,41.0,108.0,670.0
2025-10-23 03:00:00,1639.0,556.0,41.0,107.0,581.0
2025-10-23 04:00:00,1608.0,552.0,42.0,107.0,571.0
2025-10-23 05:00:00,1637.0,557.0,42.0,108.0,560.0
2025-10-23 06:00:00,1635.0,565.0,41.0,108.0,567.0
2025-10-23 07:00:00,1664.0,570.0,42.0,108.0,613.0
2025-10-23 08:00:00,1679.0,570.0,41.0,108.0,629.0
2025-10-23 09:00:00,1677.0,570.0,42.0,108.0,641.0
2025-10-23 10:00:00,1660.0,569.0,41.0,107.0,640.0
2025-10-23 11:00:00,1609.0,571.0,41.0,108.0,640.0
2025-10-23 12:00:00,1641.0,572.0,42.0,108.0,642.0
2025-10-23 13:00:00,1686.0,576.0,42.0,108.0,642.0
2025-10-23 14:00:00,1684.0,586.0,41.0,108.0,644.0
2025-10-23 15:00:00,1706.0,588.0,42.0,109.0,657.0
2025-10-23 16:00:00,1722.0,590.0,41.0,108.0,656.0
2025-10-23 17:00:00,1747.0,600.0,42.0,108.0,656.0
2025-10-23 18:00:00,1756.0,601.0,41.0,108.0,667.0
2025-10-23 19:00:00,1780.0,602.0,41.0,108.0,671.0
2025-10-23 20:00:00,1785.0,612.0,42.0,108.0,670.0
2025-10-23 21:00:00,1781.0,614.0,42.0,108.0,669.0
2025-10-23 22:00:00,1788.0,615.0,41.0,108.0,671.0
2025-10-23 23:00:00,1813.0,625.0,42.0,108.0,671.0
2025-10-24 00:00:00,1833.0,630.0,42.0,108.0,672.0
2025-10-24 01:00:00,1857.0,644.0,41.0,108.0,679.0
2025-10-24 02:00:00,1844.0,657.0,41.0,108.0,691.0
2025-10-24 03:00:00,1617.0,548.0,42.0,107.0,582.0
2025-10-24 04:00:00,1569.0,542.0,41.0,107.0,557.0
2025-10-24 05:00:00,1605.0,554.0,41.0,107.0,556.0
2025-10-24 06:00:00,1606.0,554.0,42.0,108.0,557.0
2025-10-24 07:00:00,1605.0,555.0,42.0,108.0,564.0
2025-10-24 08:00:00,1606.0,556.0,42.0,108.0,591.0
2025-10-24 09:00:00,1628.0,554.0,42.0,108.0,615.0
2025-10-24 10:00:00,1604.0,554.0,42.0,107.0,625.0
2025-10-24 11:00:00,1572.0,556.0,41.0,108.0,625.0
2025-10-24 12:00:00,1574.0,564.0,42.0,108.0,626.0
2025-10-24 13:00:00,1608.0,571.0,42.0,108.0,626.0
2025-10-24 14:00:00,1640.0,571.0,42.0,108.0,626.0
2025-10-24 15:00:00,1645.0,572.0,42.0,108.0,640.0
2025-10-24 16:00:00,1646.0,575.0,41.0,108.0,641.0
2025-10-24 17:00:00,1671.0,587.0,41.0,108.0,641.0
2025-10-24 18:00:00,1687.0,587.0,42.0,108.0,647.0
2025-10-24 19:00:00,1710.0,587.0,42.0,108.0,656.0
2025-10-24 20:00:00,1718.0,599.0,42.0,108.0,656.0
2025-10-24 21:00:00,1718.0,601.0,42.0,108.0,656.0
2025-10-24 22:00:00,1741.0,605.0,42.0,109.0,667.0
2025-10-24 23:00:00,1770.0,617.0,42.0,109.0,671.0
2025-10-25 00:00:00,1798.0,624.0,42.0,109.0,672.0
2025-10-25 01:00:00,1824.0,631.0,42.0,108.0,670.0
2025-10-25 02:00:00,1823.0,633.0,42.0,108.0,671.0
2025-10-25 03:00:00,1628.0,538.0,41.0,108.0,557.0
2025-10-25 04:00:00,1596.0,543.0,42.0,108.0,553.0
2025-10-25 05:00:00,1624.0,556.0,42.0,108.0,548.0
2025-10-25 06:00:00,1641.0,555.0,42.0,108.0,550.0
2025-10-25 07:00:00,1641.0,556.0,41.0,108.0,565.0
2025-10-25 08:00:00,1640.0,556.0,42.0,108.0,569.0
2025-10-25 09:00:00,1641.0,557.0,41.0,109.0,570.0
2025-10-25 10:00:00,1656.0,572.0,42.0,109.0,595.0
2025-10-25 11:00:00,1687.0,575.0,42.0,109.0,614.0
2025-10-25 12:00:00,1688.0,575.0,42.0,109.0,626.0
2025-10-25 13:00:00,1709.0,588.0,42.0,109.0,631.0
2025-10-25 14:00:00,1722.0,589.0,42.0,109.0,643.0
2025-10-25 15:00:00,1735.0,598.0,42.0,109.0,644.0
2025-10-25 16:00:00,1759.0,604.0,42.0,109.0,658.0
2025-10-25 17:00:00,1787.0,612.0,42.0,109.0,659.0
2025-10-25 18:00:00,1794.0,618.0,42.0,109.0,673.0
2025-10-25 19:00:00,1826.0,624.0,42.0,109.0,672.0
2025-10-25 20:00:00,1834.0,632.0,41.0,109.0,672.0
2025-10-25 21:00:00,1853.0,631.0,42.0,109.0,671.0
2025-10-25 22:00:00,1859.0,637.0,42.0,109.0,672.0
2025-10-25 23:00:00,1861.0,663.0,42.0,109.0,680.0
2025-10-26 00:00:00,1885.0,679.0,42.0,109.0,688.0
2025-10-26 01:00:00,1893.0,692.0,42.0,109.0,701.0
2025-10-26 02:00:00,1888.0,690.0,42.0,108.0,695.0
2025-10-26 03:00:00,1635.0,553.0,42.0,108.0,570.0
2025-10-26 04:00:00,1627.0,552.0,41.0,108.0,557.0
2025-10-26 05:00:00,1662.0,557.0,42.0,108.0,552.0
2025-10-26 06:00:00,1681.0,561.0,41.0,108.0,555.0
2025-10-26 07:00:00,1680.0,571.0,42.0,108.0,582.0
2025-10-26 08:00:00,1680.0,571.0,42.0,108.0,616.0
2025-10-26 09:00:00,1681.0,572.0,42.0,109.0,627.0
2025-10-26 10:00:00,1684.0,574.0,42.0,109.0,628.0
2025-10-26 11:00:00,1712.0,575.0,42.0,109.0,629.0
2025-10-26 12:00:00,1725.0,584.0,42.0,109.0,643.0
2025-10-26 13:00:00,1737.0,590.0,42.0,109.0,644.0
2025-10-26 14:00:00,1758.0,598.0,42.0,109.0,656.0
2025-10-26 15:00:00,1765.0,604.0,42.0,109.0,659.0
2025-10-26 16:00:00,1794.0,610.0,42.0,109.0,666.0
2025-10-26 17:00:00,1817.0,619.0,42.0,109.0,673.0
2025-10-26 18:00:00,1844.0,625.0,42.0,109.0,673.0
2025-10-26 19:00:00,1861.0,633.0,42.0,109.0,676.0
2025-10-26 20:00:00,1859.0,632.0,42.0,109.0,687.0
2025-10-26 21:00:00,1857.0,639.0,42.0,109.0,690.0
2025-10-26 22:00:00,1886.0,655.0,42.0,109.0,688.0
2025-10-26 23:00:00,1893.0,670.0,42.0,109.0,687.0
2025-10-27 00:00:00,1894.0,679.0,42.0,109.0,692.0
2025-10-27 01:00:00,1892.0,689.0,41.0,108.0,697.0
2025-10-27 02:00:00,1882.0,685.0,41.0,108.0,686.0
2025-10-27 03:00:00,1622.0,556.0,41.0,108.0,586.0
2025-10-27 04:00:00,1624.0,547.0,41.0,108.0,566.0
2025-10-27 05:00:00,1643.0,556.0,41.0,108.0,555.0
2025-10-27 06:00:00,1664.0,557.0,41.0,109.0,559.0
2025-10-27 07:00:00,1680.0,569.0,41.0,108.0,584.0
2025-10-27 08:00:00,1680.0,570.0,42.0,108.0,626.0
2025-10-27 09:00:00,1671.0,570.0,42.0,108.0,627.0
2025-10-27 10:00:00,1661.0,568.0,42.0,108.0,625.0
2025-10-27 11:00:00,1607.0,570.0,42.0,108.0,626.0
2025-10-27 12:00:00,1629.0,572.0,41.0,109.0,631.0
2025-10-27 13:00:00,1677.0,572.0,42.0,109.0,641.0
2025-10-27 14:00:00,1681.0,571.0,42.0,109.0,640.0
2025-10-27 15:00:00,1689.0,583.0,42.0,109.0,642.0
2025-10-27 16:00:00,1701.0,587.0,41.0,109.0,642.0
2025-10-27 17:00:00,1719.0,586.0,42.0,109.0,650.0
2025-10-27 18:00:00,1719.0,587.0,41.0,109.0,656.0
2025-10-27 19:00:00,1727.0,598.0,41.0,109.0,656.0
2025-10-27 20:00:00,1751.0,599.0,41.0,109.0,655.0
2025-10-27 21:00:00,1748.0,599.0,42.0,109.0,656.0
2025-10-27 22:00:00,1754.0,601.0,42.0,109.0,657.0
2025-10-27 23:00:00,1772.0,613.0,42.0,109.0,665.0
2025-10-28 00:00:00,1790.0,615.0,41.0,109.0,668.0
2025-10-28 01:00:00,1815.0,617.0,42.0,108.0,662.0
2025-10-28 02:00:00,1779.0,626.0,41.0,108.0,652.0
2025-10-28 03:00:00,1615.0,547.0,41.0,108.0,575.0
2025-10-28 04:00:00,1613.0,547.0,42.0,108.0,562.0
2025-10-28 05:00:00,1629.0,554.0,41.0,108.0,557.0
2025-10-28 06:00:00,1640.0,555.0,42.0,108.0,560.0
2025-10-28 07:00:00,1638.0,555.0,41.0,108.0,588.0
2025-10-28 08:00:00,1640.0,559.0,41.0,109.0,626.0
2025-10-28 09:00:00,1639.0,570.0,41.0,108.0,627.0
2025-10-28 10:00:00,1618.0,569.0,42.0,108.0,626.0
2025-10-28 11:00:00,1577.0,571.0,41.0,109.0,626.0
2025-10-28 12:00:00,1627.0,572.0,42.0,109.0,632.0
2025-10-28 13:00:00,1644.0,596.0,42.0,111.0,642.0
2025-10-28 14:00:00,1645.0,572.0,41.0,109.0,641.0
2025-10-28 15:00:00,1682.0,585.0,41.0,109.0,643.0
2025-10-28 16:00:00,1685.0,587.0,41.0,109.0,652.0
2025-10-28 17:00:00,1686.0,587.0,41.0,109.0,656.0
2025-10-28 18:00:00,1717.0,597.0,41.0,109.0,656.0
2025-10-28 19:00:00,1720.0,600.0,41.0,109.0,656.0
2025-10-28 20:00:00,1785.0,626.0,41.0,111.0,680.0
2025-10-28 21:00:00,1715.0,600.0,42.0,109.0,660.0
2025-10-28 22:00:00,1820.0,611.0,42.0,111.0,680.0
2025-10-28 23:00:00,1757.0,616.0,42.0,109.0,669.0
2025-10-29 00:00:00,1788.0,622.0,41.0,109.0,669.0
2025-10-29 01:00:00,1788.0,629.0,41.0,109.0,667.0
2025-10-29 02:00:00,1761.0,627.0,41.0,108.0,668.0
2025-10-29 03:00:00,1632.0,543.0,41.0,108.0,588.0
2025-10-29 04:00:00,1620.0,549.0,41.0,108.0,574.0
2025-10-29 05:00:00,1624.0,556.0,41.0,108.0,566.0
2025-10-29 06:00:00,1641.0,561.0,42.0,109.0,564.0
2025-10-29 07:00:00,1652.0,570.0,42.0,109.0,592.0
2025-10-29 08:00:00,1680.0,571.0,41.0,109.0,627.0
2025-10-29 09:00:00,1676.0,581.0,42.0,109.0,631.0
2025-10-29 10:00:00,1652.0,570.0,42.0,109.0,640.0
2025-10-29 11:00:00,1637.0,571.0,41.0,109.0,641.0
2025-10-29 12:00:00,1644.0,572.0,42.0,109.0,642.0
2025-10-29 13:00:00,1662.0,573.0,40.0,109.0,642.0
2025-10-29 14:00:00,1681.0,585.0,42.0,109.0,642.0
2025-10-29 15:00:00,1686.0,588.0,42.0,109.0,657.0
2025-10-29 16:00:00,1706.0,588.0,42.0,109.0,657.0
2025-10-29 17:00:00,1720.0,598.0,41.0,109.0,657.0
2025-10-29 18:00:00,1724.0,601.0,41.0,109.0,666.0
2025-10-29 19:00:00,1755.0,601.0,40.0,109.0,670.0
2025-10-29 20:00:00,1753.0,603.0,41.0,109.0,669.0
2025-10-29 21:00:00,1751.0,614.0,42.0,109.0,669.0
2025-10-29 22:00:00,1772.0,616.0,42.0,109.0,671.0
2025-10-29 23:00:00,1790.0,620.0,42.0,109.0,671.0
2025-10-30 00:00:00,1812.0,630.0,41.0,109.0,671.0
2025-10-30 01:00:00,1823.0,630.0,41.0,109.0,671.0
2025-10-30 02:00:00,1804.0,640.0,41.0,109.0,671.0
2025-10-30 03:00:00,1670.0,559.0,41.0,108.0,586.0
2025-10-30 04:00:00,1596.0,548.0,41.0,109.0,573.0
2025-10-30 05:00:00,1629.0,556.0,41.0,109.0,561.0
2025-10-30 06:00:00,1644.0,564.0,42.0,109.0,558.0
2025-10-30 07:00:00,1675.0,571.0,42.0,109.0,604.0
2025-10-30 08:00:00,1681.0,571.0,42.0,109.0,627.0
2025-10-30 09:00:00,1681.0,571.0,42.0,109.0,635.0
2025-10-30 10:00:00,1667.0,570.0,42.0,109.0,641.0
2025-10-30 11:00:00,1643.0,572.0,42.0,109.0,640.0
2025-10-30 12:00:00,1669.0,573.0,41.0,109.0,642.0
2025-10-30 13:00:00,1685.0,582.0,41.0,109.0,642.0
2025-10-30 14:00:00,1686.0,587.0,42.0,109.0,648.0
2025-10-30 15:00:00,1720.0,589.0,41.0,109.0,658.0
2025-10-30 16:00:00,1721.0,595.0,42.0,109.0,657.0
2025-10-30 17:00:00,1745.0,601.0,41.0,109.0,660.0
2025-10-30 18:00:00,1756.0,602.0,41.0,109.0,671.0
2025-10-30 19:00:00,1776.0,604.0,41.0,109.0,671.0
2025-10-30 20:00:00,1787.0,615.0,41.0,109.0,671.0
2025-10-30 21:00:00,1785.0,615.0,41.0,109.0,671.0
2025-10-30 22:00:00,1790.0,616.0,42.0,109.0,671.0
2025-10-30 23:00:00,1826.0,630.0,42.0,109.0,672.0
2025-10-31 00:00:00,1849.0,632.0,42.0,109.0,672.0
2025-10-31 01:00:00,1866.0,651.0,41.0,109.0,675.0
2025-10-31 02:00:00,1674.0,556.0,43.0,111.0,602.0
2025-10-31 03:00:00,1652.0,552.0,41.0,108.0,581.0
2025-10-31 04:00:00,1607.0,553.0,41.0,108.0,561.0
2025-10-31 05:00:00,1634.0,543.0,40.0,108.0,554.0
2025-10-31 06:00:00,1643.0,555.0,41.0,109.0,557.0
2025-10-31 07:00:00,1664.0,556.0,42.0,109.0,575.0
2025-10-31 08:00:00,1678.0,557.0,42.0,109.0,621.0
2025-10-31 09:00:00,1676.0,568.0,42.0,109.0,626.0
2025-10-31 10:00:00,1656.0,570.0,42.0,108.0,625.0
2025-10-31 11:00:00,1641.0,571.0,42.0,109.0,626.0
2025-10-31 12:00:00,1675.0,572.0,42.0,109.0,627.0
2025-10-31 13:00:00,1682.0,570.0,41.0,109.0,631.0
2025-10-31 14:00:00,1750.0,596.0,43.0,111.0,657.0
2025-10-31 15:00:00,1687.0,572.0,42.0,109.0,642.0
2025-10-31 16:00:00,1695.0,587.0,41.0,109.0,642.0
2025-10-31 17:00:00,1720.0,588.0,41.0,109.0,652.0
2025-10-31 18:00:00,1723.0,588.0,42.0,109.0,657.0
2025-10-31 19:00:00,1753.0,602.0,42.0,109.0,657.0
2025-10-31 20:00:00,1754.0,602.0,42.0,109.0,662.0
2025-10-31 21:00:00,1754.0,602.0,42.0,109.0,671.0
2025-10-31 22:00:00,1779.0,618.0,42.0,109.0,672.0
2025-10-31 23:00:00,1797.0,623.0,42.0,109.0,671.0
2025-11-01 00:00:00,1827.0,632.0,42.0,109.0,672.0
2025-11-01 01:00:00,1856.0,642.0,42.0,109.0,672.0
2025-11-01 02:00:00,1856.0,663.0,41.0,109.0,674.0
2025-11-01 03:00:00,1654.0,564.0,41.0,108.0,567.0
2025-11-01 04:00:00,1631.0,544.0,41.0,109.0,557.0
2025-11-01 05:00:00,1669.0,557.0,42.0,109.0,552.0
2025-11-01 06:00:00,1647.0,557.0,42.0,109.0,552.0
2025-11-01 07:00:00,1677.0,558.0,42.0,109.0,562.0
2025-11-01 08:00:00,1682.0,572.0,42.0,109.0,596.0
2025-11-01 09:00:00,1681.0,573.0,42.0,109.0,613.0
2025-11-01 10:00:00,1684.0,575.0,42.0,109.0,614.0
2025-11-01 11:00:00,1688.0,576.0,42.0,109.0,625.0
2025-11-01 12:00:00,1702.0,585.0,42.0,109.0,632.0
2025-11-01 13:00:00,1724.0,590.0,42.0,109.0,644.0
2025-11-01 14:00:00,1731.0,598.0,42.0,109.0,645.0
2025-11-01 15:00:00,1757.0,604.0,42.0,109.0,658.0
2025-11-01 16:00:00,1774.0,611.0,42.0,109.0,659.0
2025-11-01 17:00:00,1795.0,619.0,42.0,109.0,672.0
2025-11-01 18:00:00,1827.0,627.0,42.0,109.0,673.0
2025-11-01 19:00:00,1838.0,633.0,42.0,109.0,675.0
2025-11-01 20:00:00,1858.0,635.0,42.0,109.0,687.0
2025-11-01 21:00:00,1857.0,657.0,42.0,109.0,686.0
2025-11-01 22:00:00,1861.0,672.0,42.0,109.0,687.0
2025-11-01 23:00:00,1892.0,689.0,42.0,109.0,696.0
2025-11-02 00:00:00,1897.0,696.0,42.0,109.0,703.0
2025-11-02 01:00:00,1923.0,705.0,42.0,110.0,705.0
2025-11-02 02:00:00,1921.0,705.0,41.0,110.0,716.0
2025-11-02 03:00:00,1640.0,562.0,42.0,109.0,574.0
2025-11-02 04:00:00,1644.0,553.0,41.0,109.0,564.0
2025-11-02 05:00:00,1672.0,558.0,42.0,109.0,555.0
2025-11-02 06:00:00,1684.0,568.0,42.0,109.0,561.0
2025-11-02 07:00:00,1683.0,572.0,42.0,109.0,583.0
2025-11-02 08:00:00,1682.0,572.0,42.0,109.0,627.0
2025-11-02 09:00:00,1684.0,573.0,42.0,109.0,628.0
2025-11-02 10:00:00,1686.0,575.0,42.0,109.0,629.0
2025-11-02 11:00:00,1715.0,576.0,42.0,110.0,631.0
2025-11-02 12:00:00,1730.0,590.0,42.0,110.0,645.0
2025-11-02 13:00:00,1755.0,592.0,42.0,110.0,647.0
2025-11-02 14:00:00,1760.0,604.0,42.0,110.0,659.0
2025-11-02 15:00:00,1782.0,605.0,42.0,109.0,659.0
2025-11-02 16:00:00,1798.0,616.0,42.0,110.0,671.0
2025-11-02 17:00:00,1828.0,619.0,42.0,110.0,673.0
2025-11-02 18:00:00,1848.0,632.0,42.0,110.0,676.0
2025-11-02 19:00:00,1863.0,633.0,42.0,109.0,688.0
2025-11-02 20:00:00,1865.0,637.0,42.0,109.0,693.0
2025-11-02 21:00:00,1891.0,655.0,42.0,110.0,687.0
2025-11-02 22:00:00,1894.0,667.0,42.0,110.0,687.0
2025-11-02 23:00:00,1896.0,678.0,42.0,110.0,695.0
2025-11-03 00:00:00,1910.0,687.0,41.0,110.0,690.0
2025-11-03 01:00:00,1927.0,689.0,41.0,110.0,687.0
2025-11-03 02:00:00,1922.0,688.0,41.0,110.0,688.0
2025-11-03 03:00:00,1719.0,558.0,42.0,108.0,592.0
2025-11-03 04:00:00,1622.0,554.0,41.0,109.0,570.0
2025-11-03 05:00:00,1658.0,558.0,41.0,109.0,559.0
2025-11-03 06:00:00,1685.0,570.0,42.0,109.0,561.0
2025-11-03 07:00:00,1684.0,571.0,42.0,109.0,591.0
2025-11-03 08:00:00,1687.0,571.0,42.0,109.0,620.0
2025-11-03 09:00:00,1714.0,570.0,41.0,109.0,626.0
2025-11-03 10:00:00,1699.0,571.0,42.0,109.0,626.0
2025-11-03 11:00:00,1701.0,571.0,42.0,109.0,627.0
2025-11-03 12:00:00,1716.0,572.0,42.0,109.0,627.0
2025-11-03 13:00:00,1721.0,573.0,41.0,109.0,640.0
2025-11-03 14:00:00,1719.0,584.0,42.0,109.0,641.0
2025-11-03 15:00:00,1723.0,588.0,42.0,109.0,642.0
2025-11-03 16:00:00,1744.0,587.0,42.0,109.0,645.0
2025-11-03 17:00:00,1756.0,587.0,41.0,109.0,657.0
2025-11-03 18:00:00,1757.0,600.0,42.0,109.0,656.0
2025-11-03 19:00:00,1787.0,600.0,41.0,109.0,657.0
2025-11-03 20:00:00,1783.0,599.0,42.0,109.0,656.0
2025-11-03 21:00:00,1762.0,600.0,41.0,109.0,663.0
2025-11-03 22:00:00,1786.0,608.0,42.0,109.0,669.0
2025-11-03 23:00:00,1791.0,614.0,42.0,109.0,668.0
2025-11-04 00:00:00,1823.0,614.0,42.0,109.0,669.0
2025-11-04 01:00:00,1822.0,618.0,41.0,109.0,669.0
2025-11-04 02:00:00,1780.0,625.0,41.0,109.0,661.0
2025-11-04 03:00:00,1630.0,544.0,41.0,109.0,583.0
2025-11-04 04:00:00,1619.0,545.0,42.0,109.0,569.0
2025-11-04 05:00:00,1638.0,553.0,42.0,109.0,555.0
2025-11-04 06:00:00,1641.0,553.0,42.0,109.0,561.0
2025-11-04 07:00:00,1623.0,549.0,42.0,109.0,586.0
2025-11-04 08:00:00,1674.0,548.0,42.0,109.0,627.0
2025-11-04 09:00:00,1662.0,542.0,42.0,109.0,627.0
2025-11-04 10:00:00,1647.0,539.0,42.0,109.0,626.0
2025-11-04 11:00:00,1639.0,550.0,42.0,109.0,626.0
2025-11-04 12:00:00,1640.0,553.0,40.0,109.0,630.0
2025-11-04 13:00:00,1667.0,563.0,42.0,109.0,642.0
2025-11-04 14:00:00,1660.0,568.0,41.0,109.0,641.0
2025-11-04 15:00:00,1684.0,571.0,41.0,109.0,646.0
2025-11-04 16:00:00,1684.0,570.0,42.0,109.0,657.0
2025-11-04 17:00:00,1750.0,596.0,43.0,111.0,680.0
2025-11-04 18:00:00,1686.0,583.0,40.0,109.0,657.0
2025-11-04 19:00:00,1716.0,582.0,41.0,109.0,667.0
2025-11-04 20:00:00,1712.0,582.0,42.0,109.0,669.0
2025-11-04 21:00:00,1693.0,582.0,42.0,109.0,669.0
2025-11-04 22:00:00,1709.0,583.0,41.0,109.0,670.0
2025-11-04 23:00:00,1720.0,590.0,42.0,109.0,671.0
2025-11-05 00:00:00,1751.0,597.0,42.0,109.0,671.0
2025-11-05 01:00:00,1750.0,595.0,41.0,109.0,669.0
2025-11-05 02:00:00,1676.0,583.0,41.0,109.0,669.0
2025-11-05 03:00:00,1601.0,523.0,41.0,109.0,598.0
2025-11-05 04:00:00,1583.0,519.0,42.0,109.0,571.0
2025-11-05 05:00:00,1592.0,520.0,41.0,109.0,564.0
2025-11-05 06:00:00,1611.0,508.0,42.0,109.0,560.0
2025-11-05 07:00:00,1639.0,487.0,42.0,109.0,589.0
2025-11-05 08:00:00,1634.0,478.0,41.0,109.0,627.0
2025-11-05 09:00:00,1613.0,471.0,41.0,109.0,627.0
2025-11-05 10:00:00,1583.0,484.0,42.0,109.0,637.0
2025-11-05 11:00:00,1583.0,500.0,42.0,109.0,641.0
2025-11-05 12:00:00,1608.0,516.0,39.0,109.0,642.0
2025-11-05 13:00:00,1629.0,527.0,41.0,109.0,642.0
