时间戳,时间,均价,数据类型
1766073600000,2025-12-19 00:00:00,2966,sampled
1766082600000,2025-12-19 02:30:00,2904,sampled
1766095200000,2025-12-19 06:00:00,2793,sampled
1766106000000,2025-12-19 09:00:00,2899,sampled
1766116800000,2025-12-19 12:00:00,2780,sampled
1766127600000,2025-12-19 15:00:00,2862,sampled
1766138400000,2025-12-19 18:00:00,2973,sampled
1766149200000,2025-12-19 21:00:00,2958,sampled
1766160000000,2025-12-20 00:00:00,2970,sampled
1766170800000,2025-12-20 03:00:00,2927,sampled
1766181600000,2025-12-20 06:00:00,2952,sampled
1766192400000,2025-12-20 09:00:00,2890,sampled
1766203200000,2025-12-20 12:00:00,2963,sampled
1766214000000,2025-12-20 15:00:00,2965,sampled
1766224800000,2025-12-20 18:00:00,3065,sampled
1766235600000,2025-12-20 21:00:00,3055,sampled
1766246400000,2025-12-21 00:00:00,3064,sampled
1766257200000,2025-12-21 03:00:00,3054,sampled
1766268000000,2025-12-21 06:00:00,3043,sampled
1766278800000,2025-12-21 09:00:00,3015,sampled
1766289600000,2025-12-21 12:00:00,3063,sampled
1766300400000,2025-12-21 15:00:00,3064,sampled
1766311200000,2025-12-21 18:00:00,3073,sampled
1766322000000,2025-12-21 21:00:00,3056,sampled
1766332800000,2025-12-22 00:00:00,3069,sampled
1766343600000,2025-12-22 03:00:00,3068,sampled
1766354400000,2025-12-22 06:00:00,3199,sampled
1766365200000,2025-12-22 09:00:00,3149,sampled
1766376000000,2025-12-22 12:00:00,2873,sampled
1766386800000,2025-12-22 15:00:00,2937,sampled
1766397600000,2025-12-22 18:00:00,2972,sampled
1766408400000,2025-12-22 21:00:00,2960,sampled
1766419200000,2025-12-23 00:00:00,3056,sampled
1766430000000,2025-12-23 03:00:00,3026,sampled
1766440800000,2025-12-23 06:00:00,2928,sampled
1766451600000,2025-12-23 09:00:00,2909,sampled
1766462400000,2025-12-23 12:00:00,2880,sampled
1766473200000,2025-12-23 15:00:00,2943,sampled
1766484000000,2025-12-23 18:00:00,2962,sampled
1766494800000,2025-12-23 21:00:00,2903,sampled
1766505600000,2025-12-24 00:00:00,2961,sampled
1766516400000,2025-12-24 03:00:00,2959,sampled
1766527200000,2025-12-24 06:00:00,2946,sampled
1766538000000,2025-12-24 09:00:00,2830,sampled
1766548800000,2025-12-24 12:00:00,2837,sampled
1766559600000,2025-12-24 15:00:00,2886,sampled
1766570400000,2025-12-24 18:00:00,2976,sampled
1766581200000,2025-12-24 21:00:00,2940,sampled
1766592000000,2025-12-25 00:00:00,3064,sampled
1766602800000,2025-12-25 03:00:00,2962,sampled
1766613600000,2025-12-25 06:00:00,2980,sampled
1766624400000,2025-12-25 09:00:00,2978,sampled
