时间戳,时间,均价,数据类型
1769065200000,2026-01-22 15:00:00,1752,sampled
1769076000000,2026-01-22 18:00:00,1813,sampled
1769086800000,2026-01-22 21:00:00,1820,sampled
1769097600000,2026-01-23 00:00:00,1831,sampled
1769108400000,2026-01-23 03:00:00,1708,sampled
1769119200000,2026-01-23 06:00:00,1745,sampled
1769130000000,2026-01-23 09:00:00,1679,sampled
1769140800000,2026-01-23 12:00:00,1675,sampled
1769151600000,2026-01-23 15:00:00,1714,sampled
1769162400000,2026-01-23 18:00:00,1794,sampled
1769173200000,2026-01-23 21:00:00,1824,sampled
1769184000000,2026-01-24 00:00:00,1876,sampled
1769194800000,2026-01-24 03:00:00,1773,sampled
1769205600000,2026-01-24 06:00:00,1826,sampled
1769216400000,2026-01-24 09:00:00,1817,sampled
1769227200000,2026-01-24 12:00:00,1867,sampled
1769238000000,2026-01-24 15:00:00,1920,sampled
1769248800000,2026-01-24 18:00:00,2000,sampled
1769259600000,2026-01-24 21:00:00,1988,sampled
1769270400000,2026-01-25 00:00:00,1995,sampled
1769281200000,2026-01-25 03:00:00,1814,sampled
1769292000000,2026-01-25 06:00:00,1901,sampled
1769302800000,2026-01-25 09:00:00,1910,sampled
1769313600000,2026-01-25 12:00:00,1952,sampled
1769322600000,2026-01-25 14:30:00,1999,sampled
1769335200000,2026-01-25 18:00:00,2040,sampled
1769346000000,2026-01-25 21:00:00,2027,sampled
1769356800000,2026-01-26 00:00:00,2033,sampled
1769367600000,2026-01-26 03:00:00,1798,sampled
1769378400000,2026-01-26 06:00:00,1874,sampled
1769389200000,2026-01-26 09:00:00,1849,sampled
1769400000000,2026-01-26 12:00:00,1804,sampled
1769410800000,2026-01-26 15:00:00,1877,sampled
1769421600000,2026-01-26 18:00:00,1959,sampled
1769432400000,2026-01-26 21:00:00,1920,sampled
1769443200000,2026-01-27 00:00:00,1961,sampled
1769454000000,2026-01-27 03:00:00,1840,sampled
1769464800000,2026-01-27 06:00:00,1875,sampled
