时间戳,时间,均价,数据类型
1769410800000,2026-01-26 15:00:00,2141,sampled
1769421600000,2026-01-26 18:00:00,2234,sampled
1769432400000,2026-01-26 21:00:00,2124,sampled
1769443200000,2026-01-27 00:00:00,2325,sampled
1769454000000,2026-01-27 03:00:00,2140,sampled
1769464800000,2026-01-27 06:00:00,2162,sampled
1769475600000,2026-01-27 09:00:00,2259,sampled
1769486400000,2026-01-27 12:00:00,2164,sampled
1769497200000,2026-01-27 15:00:00,2132,sampled
1769508000000,2026-01-27 18:00:00,2201,sampled
1769520600000,2026-01-27 21:30:00,2125,sampled
1769529600000,2026-01-28 00:00:00,2252,sampled
1769540400000,2026-01-28 03:00:00,2165,sampled
1769551200000,2026-01-28 06:00:00,1955,sampled
1769560200000,2026-01-28 08:30:00,2022,sampled
1769572800000,2026-01-28 12:00:00,2111,sampled
1769583600000,2026-01-28 15:00:00,2119,sampled
1769594400000,2026-01-28 18:00:00,2384,sampled
1769605200000,2026-01-28 21:00:00,2220,sampled
1769616000000,2026-01-29 00:00:00,2318,sampled
1769626800000,2026-01-29 03:00:00,2109,sampled
1769637600000,2026-01-29 06:00:00,2248,sampled
1769648400000,2026-01-29 09:00:00,3415,sampled
1769659200000,2026-01-29 12:00:00,2958,sampled
1769670000000,2026-01-29 15:00:00,3139,sampled
1769680800000,2026-01-29 18:00:00,3120,sampled
1769691600000,2026-01-29 21:00:00,2833,sampled
1769702400000,2026-01-30 00:00:00,2911,sampled
1769713200000,2026-01-30 03:00:00,2879,sampled
1769724000000,2026-01-30 06:00:00,2860,sampled
1769734800000,2026-01-30 09:00:00,2806,sampled
1769745600000,2026-01-30 12:00:00,2959,sampled
1769756400000,2026-01-30 15:00:00,3029,sampled
1769767200000,2026-01-30 18:00:00,3150,sampled
1769778000000,2026-01-30 21:00:00,3045,sampled
1769788800000,2026-01-31 00:00:00,3105,sampled
1769799600000,2026-01-31 03:00:00,2892,sampled
1769810400000,2026-01-31 06:00:00,2772,sampled
1769821200000,2026-01-31 09:00:00,2743,sampled
1769832000000,2026-01-31 12:00:00,2959,sampled
1769842800000,2026-01-31 15:00:00,3071,sampled
1769853600000,2026-01-31 18:00:00,3243,sampled
1769864400000,2026-01-31 21:00:00,3064,sampled
1769875200000,2026-02-01 00:00:00,3126,sampled
1769886000000,2026-02-01 03:00:00,2817,sampled
1769896800000,2026-02-01 06:00:00,2762,sampled
1769907600000,2026-02-01 09:00:00,2727,sampled
1769918400000,2026-02-01 12:00:00,2932,sampled
1769929200000,2026-02-01 15:00:00,3024,sampled
1769940000000,2026-02-01 18:00:00,3162,sampled
1769949000000,2026-02-01 20:30:00,3122,sampled
1769961600000,2026-02-02 00:00:00,3082,sampled
1769972400000,2026-02-02 03:00:00,2635,sampled
1769983200000,2026-02-02 06:00:00,2585,sampled
1769994000000,2026-02-02 09:00:00,2532,sampled
1770004800000,2026-02-02 12:00:00,2547,sampled
1770015600000,2026-02-02 15:00:00,2732,sampled
1770026400000,2026-02-02 18:00:00,2955,sampled
1770037200000,2026-02-02 21:00:00,2779,sampled
1770046200000,2026-02-02 23:30:00,2887,sampled
1770057000000,2026-02-03 02:30:00,2724,sampled
1770069600000,2026-02-03 06:00:00,2457,sampled
1770080400000,2026-02-03 09:00:00,2431,sampled
1770091200000,2026-02-03 12:00:00,2339,sampled
1770102000000,2026-02-03 15:00:00,2561,sampled
1770112800000,2026-02-03 18:00:00,2825,sampled
1770123600000,2026-02-03 21:00:00,2669,sampled
1770134400000,2026-02-04 00:00:00,2743,sampled
1770145200000,2026-02-04 03:00:00,2385,sampled
1770156000000,2026-02-04 06:00:00,2335,sampled
1770166800000,2026-02-04 09:00:00,2252,sampled
1770177600000,2026-02-04 12:00:00,2270,sampled
1770188400000,2026-02-04 15:00:00,2448,sampled
1770199200000,2026-02-04 18:00:00,2693,sampled
1770210000000,2026-02-04 21:00:00,2575,sampled
1770220800000,2026-02-05 00:00:00,2603,sampled
1770231600000,2026-02-05 03:00:00,2385,sampled
1770242400000,2026-02-05 06:00:00,2399,sampled
1770253200000,2026-02-05 09:00:00,2357,sampled
1770264000000,2026-02-05 12:00:00,2312,sampled
1770274800000,2026-02-05 15:00:00,2291,sampled
1770285600000,2026-02-05 18:00:00,2595,sampled
1770296400000,2026-02-05 21:00:00,2709,sampled
1770307200000,2026-02-06 00:00:00,2738,sampled
1770318000000,2026-02-06 03:00:00,2435,sampled
1770328800000,2026-02-06 06:00:00,2391,sampled
1770339600000,2026-02-06 09:00:00,2322,sampled
1770348600000,2026-02-06 11:30:00,2315,sampled
1770361200000,2026-02-06 15:00:00,2176,sampled
1770372000000,2026-02-06 18:00:00,2438,sampled
1770382800000,2026-02-06 21:00:00,2448,sampled
1770393600000,2026-02-07 00:00:00,2577,sampled
1770404400000,2026-02-07 03:00:00,2349,sampled
1770415200000,2026-02-07 06:00:00,2309,sampled
1770426000000,2026-02-07 09:00:00,2287,sampled
1770436800000,2026-02-07 12:00:00,2226,sampled
1770445800000,2026-02-07 14:30:00,2259,sampled
1770458400000,2026-02-07 18:00:00,2536,sampled
1770469200000,2026-02-07 21:00:00,2517,sampled
1770480000000,2026-02-08 00:00:00,2448,sampled
1770490800000,2026-02-08 03:00:00,2216,sampled
1770501600000,2026-02-08 06:00:00,2204,sampled
1770512400000,2026-02-08 09:00:00,2190,sampled
1770523200000,2026-02-08 12:00:00,2108,sampled
1770534000000,2026-02-08 15:00:00,2065,sampled
1770544800000,2026-02-08 18:00:00,2418,sampled
1770555600000,2026-02-08 21:00:00,2300,sampled
1770564600000,2026-02-08 23:30:00,2261,sampled
1770577200000,2026-02-09 03:00:00,2084,sampled
1770588000000,2026-02-09 06:00:00,2084,sampled
1770598800000,2026-02-09 09:00:00,2004,sampled
1770609600000,2026-02-09 12:00:00,1891,sampled
1770620400000,2026-02-09 15:00:00,1911,sampled
1770631200000,2026-02-09 18:00:00,2195,sampled
1770642000000,2026-02-09 21:00:00,1878,sampled
1770652800000,2026-02-10 00:00:00,1861,sampled
1770663600000,2026-02-10 03:00:00,1671,sampled
1770674400000,2026-02-10 06:00:00,1633,sampled
1770685200000,2026-02-10 09:00:00,1702,sampled
1770696000000,2026-02-10 12:00:00,1649,sampled
1770706800000,2026-02-10 15:00:00,1682,sampled
1770717600000,2026-02-10 18:00:00,1820,sampled
1770728400000,2026-02-10 21:00:00,1953,sampled
1770739200000,2026-02-11 00:00:00,2155,sampled
1770750000000,2026-02-11 03:00:00,1844,sampled
1770760800000,2026-02-11 06:00:00,1939,sampled
1770771600000,2026-02-11 09:00:00,1876,sampled
1770782400000,2026-02-11 12:00:00,1811,sampled
1770793200000,2026-02-11 15:00:00,2019,sampled
1770809400000,2026-02-11 19:30:00,2690,sampled
1770814800000,2026-02-11 21:00:00,2440,sampled
1770825600000,2026-02-12 00:00:00,2560,sampled
1770836400000,2026-02-12 03:00:00,2277,sampled
1770841800000,2026-02-12 04:30:00,2252,sampled
1770883200000,2026-02-12 16:00:00,2585,sampled
1770890400000,2026-02-12 18:00:00,2843,sampled
1770901200000,2026-02-12 21:00:00,2687,sampled
1770912000000,2026-02-13 00:00:00,2792,sampled
1770922800000,2026-02-13 03:00:00,2448,sampled
1770933600000,2026-02-13 06:00:00,2384,sampled
1770944400000,2026-02-13 09:00:00,2318,sampled
1770955200000,2026-02-13 12:00:00,2383,sampled
1770966000000,2026-02-13 15:00:00,2348,sampled
1770976800000,2026-02-13 18:00:00,2574,sampled
1770987600000,2026-02-13 21:00:00,2676,sampled
1770998400000,2026-02-14 00:00:00,2624,sampled
1771009200000,2026-02-14 03:00:00,2532,sampled
1771047000000,2026-02-14 13:30:00,2390,sampled
1771052400000,2026-02-14 15:00:00,2387,sampled
1771063200000,2026-02-14 18:00:00,2784,sampled
1771074000000,2026-02-14 21:00:00,2694,sampled
1771084800000,2026-02-15 00:00:00,2755,sampled
1771095600000,2026-02-15 03:00:00,2411,sampled
1771106400000,2026-02-15 06:00:00,2350,sampled
1771117200000,2026-02-15 09:00:00,2392,sampled
1771128000000,2026-02-15 12:00:00,2359,sampled
1771138800000,2026-02-15 15:00:00,2383,sampled
1771149600000,2026-02-15 18:00:00,2717,sampled
1771158600000,2026-02-15 20:30:00,2459,sampled
1771171200000,2026-02-16 00:00:00,2764,sampled
1771182000000,2026-02-16 03:00:00,2342,sampled
1771192800000,2026-02-16 06:00:00,2315,sampled
1771203600000,2026-02-16 09:00:00,2290,sampled
1771214400000,2026-02-16 12:00:00,2258,sampled
1771225200000,2026-02-16 15:00:00,2257,sampled
1771236000000,2026-02-16 18:00:00,2382,sampled
1771246800000,2026-02-16 21:00:00,2141,sampled
1771257600000,2026-02-17 00:00:00,2189,sampled
1771268400000,2026-02-17 03:00:00,2052,sampled
1771279200000,2026-02-17 06:00:00,1905,sampled
1771290000000,2026-02-17 09:00:00,1963,sampled
1771300800000,2026-02-17 12:00:00,2002,sampled
1771311600000,2026-02-17 15:00:00,2074,sampled
1771322400000,2026-02-17 18:00:00,2386,sampled
1771333200000,2026-02-17 21:00:00,2316,sampled
1771344000000,2026-02-18 00:00:00,2386,sampled
1771354800000,2026-02-18 03:00:00,2136,sampled
1771365600000,2026-02-18 06:00:00,2015,sampled
1771374600000,2026-02-18 08:30:00,2103,sampled
1771387200000,2026-02-18 12:00:00,2025,sampled
1771398000000,2026-02-18 15:00:00,1796,sampled
1771408800000,2026-02-18 18:00:00,2155,sampled
1771419600000,2026-02-18 21:00:00,2083,sampled
1771430400000,2026-02-19 00:00:00,2441,sampled
1771441200000,2026-02-19 03:00:00,2243,sampled
1771452000000,2026-02-19 06:00:00,2151,sampled
1771462800000,2026-02-19 09:00:00,2181,sampled
1771473600000,2026-02-19 12:00:00,2140,sampled
1771484400000,2026-02-19 15:00:00,2146,sampled
1771495200000,2026-02-19 18:00:00,2394,sampled
1771506000000,2026-02-19 21:00:00,2489,sampled
1771516800000,2026-02-20 00:00:00,2579,sampled
1771527600000,2026-02-20 03:00:00,2205,sampled
1771538400000,2026-02-20 06:00:00,2282,sampled
1771549200000,2026-02-20 09:00:00,2192,sampled
1771560000000,2026-02-20 12:00:00,2174,sampled
1771570800000,2026-02-20 15:00:00,2201,sampled
1771581600000,2026-02-20 18:00:00,2399,sampled
1771592400000,2026-02-20 21:00:00,2318,sampled
1771603200000,2026-02-21 00:00:00,2396,sampled
1771614000000,2026-02-21 03:00:00,2286,sampled
1771624800000,2026-02-21 06:00:00,2153,sampled
1771635600000,2026-02-21 09:00:00,2336,sampled
1771646400000,2026-02-21 12:00:00,2267,sampled
1771657200000,2026-02-21 15:00:00,2623,sampled
1771669800000,2026-02-21 18:30:00,2548,sampled
1771678800000,2026-02-21 21:00:00,2491,sampled
1771689600000,2026-02-22 00:00:00,2771,sampled
1771698600000,2026-02-22 02:30:00,2563,sampled
1771711200000,2026-02-22 06:00:00,2410,sampled
1771722000000,2026-02-22 09:00:00,2443,sampled
1771732800000,2026-02-22 12:00:00,2432,sampled
1771743600000,2026-02-22 15:00:00,2590,sampled
1771754400000,2026-02-22 18:00:00,2625,sampled
1771765200000,2026-02-22 21:00:00,2741,sampled
1771830000000,2026-02-23 15:00:00,2322,recent
1771837200000,2026-02-23 17:00:00,2431,recent
1771840800000,2026-02-23 18:00:00,2572,recent
1771844400000,2026-02-23 19:00:00,2682,recent
1771848000000,2026-02-23 20:00:00,2430,recent
1771851600000,2026-02-23 21:00:00,2212,recent
1771858800000,2026-02-23 23:00:00,2247,recent
1771862400000,2026-02-24 00:00:00,2248,recent
1771866000000,2026-02-24 01:00:00,2206,recent
1771873200000,2026-02-24 03:00:00,2184,recent
1771876800000,2026-02-24 04:00:00,2192,recent
1771880400000,2026-02-24 05:00:00,2229,recent
1771884000000,2026-02-24 06:00:00,2180,recent
1771887600000,2026-02-24 07:00:00,2141,recent
1771891200000,2026-02-24 08:00:00,2114,recent
1771894800000,2026-02-24 09:00:00,2143,recent
1771898400000,2026-02-24 10:00:00,2183,recent
1771902000000,2026-02-24 11:00:00,2181,recent
1771905600000,2026-02-24 12:00:00,2173,recent
1771909200000,2026-02-24 13:00:00,2180,recent
1771912800000,2026-02-24 14:00:00,2094,recent
1771916400000,2026-02-24 15:00:00,2121,recent
1771920000000,2026-02-24 16:00:00,2131,recent
1771930800000,2026-02-24 19:00:00,1982,recent
1771934400000,2026-02-24 20:00:00,1962,recent
1771938000000,2026-02-24 21:00:00,2118,recent
1771941600000,2026-02-24 22:00:00,2115,recent
1771945200000,2026-02-24 23:00:00,2123,recent
1771948800000,2026-02-25 00:00:00,2128,recent
1771952400000,2026-02-25 01:00:00,2092,recent
1771956000000,2026-02-25 02:00:00,2042,recent
1771959600000,2026-02-25 03:00:00,2071,recent
1771963200000,2026-02-25 04:00:00,2118,recent
1771966800000,2026-02-25 05:00:00,2129,recent
1771970400000,2026-02-25 06:00:00,2103,recent
1771974000000,2026-02-25 07:00:00,2138,recent
1771977600000,2026-02-25 08:00:00,2041,recent
1771981200000,2026-02-25 09:00:00,2002,recent
1771988400000,2026-02-25 11:00:00,2025,recent
1771992000000,2026-02-25 12:00:00,2047,recent
1771995600000,2026-02-25 13:00:00,2042,recent
