时间戳,时间,均价,数据类型
1770015600000,2026-02-02 15:00:00,604,sampled
1770026400000,2026-02-02 18:00:00,603,sampled
1770037200000,2026-02-02 21:00:00,587,sampled
1770046200000,2026-02-02 23:30:00,603,sampled
1770057000000,2026-02-03 02:30:00,537,sampled
1770069600000,2026-02-03 06:00:00,480,sampled
1770080400000,2026-02-03 09:00:00,475,sampled
1770091200000,2026-02-03 12:00:00,503,sampled
1770102000000,2026-02-03 15:00:00,537,sampled
1770112800000,2026-02-03 18:00:00,604,sampled
1770123600000,2026-02-03 21:00:00,603,sampled
1770134400000,2026-02-04 00:00:00,622,sampled
1770145200000,2026-02-04 03:00:00,494,sampled
1770156000000,2026-02-04 06:00:00,483,sampled
1770166800000,2026-02-04 09:00:00,495,sampled
1770177600000,2026-02-04 12:00:00,507,sampled
1770188400000,2026-02-04 15:00:00,573,sampled
1770199200000,2026-02-04 18:00:00,625,sampled
1770210000000,2026-02-04 21:00:00,623,sampled
1770220800000,2026-02-05 00:00:00,642,sampled
1770231600000,2026-02-05 03:00:00,519,sampled
1770242400000,2026-02-05 06:00:00,516,sampled
1770253200000,2026-02-05 09:00:00,521,sampled
1770264000000,2026-02-05 12:00:00,565,sampled
1770274800000,2026-02-05 15:00:00,617,sampled
1770285600000,2026-02-05 18:00:00,645,sampled
1770296400000,2026-02-05 21:00:00,643,sampled
1770307200000,2026-02-06 00:00:00,643,sampled
1770318000000,2026-02-06 03:00:00,529,sampled
1770328800000,2026-02-06 06:00:00,516,sampled
1770339600000,2026-02-06 09:00:00,527,sampled
1770348600000,2026-02-06 11:30:00,541,sampled
1770361200000,2026-02-06 15:00:00,584,sampled
1770372000000,2026-02-06 18:00:00,625,sampled
1770382800000,2026-02-06 21:00:00,622,sampled
1770393600000,2026-02-07 00:00:00,622,sampled
1770404400000,2026-02-07 03:00:00,520,sampled
1770415200000,2026-02-07 06:00:00,518,sampled
1770426000000,2026-02-07 09:00:00,514,sampled
1770436800000,2026-02-07 12:00:00,535,sampled
1770445800000,2026-02-07 14:30:00,584,sampled
1770458400000,2026-02-07 18:00:00,626,sampled
1770469200000,2026-02-07 21:00:00,623,sampled
1770480000000,2026-02-08 00:00:00,623,sampled
1770490800000,2026-02-08 03:00:00,529,sampled
1770501600000,2026-02-08 06:00:00,519,sampled
1770512400000,2026-02-08 09:00:00,524,sampled
1770523200000,2026-02-08 12:00:00,559,sampled
1770534000000,2026-02-08 15:00:00,606,sampled
1770544800000,2026-02-08 18:00:00,625,sampled
1770555600000,2026-02-08 21:00:00,622,sampled
1770564600000,2026-02-08 23:30:00,625,sampled
1770577200000,2026-02-09 03:00:00,530,sampled
1770588000000,2026-02-09 06:00:00,512,sampled
1770598800000,2026-02-09 09:00:00,512,sampled
1770609600000,2026-02-09 12:00:00,525,sampled
1770620400000,2026-02-09 15:00:00,575,sampled
