时间戳,时间,均价,数据类型
1770015600000,2026-02-02 15:00:00,2935,sampled
1770026400000,2026-02-02 18:00:00,2970,sampled
1770037200000,2026-02-02 21:00:00,2945,sampled
1770046200000,2026-02-02 23:30:00,2993,sampled
1770057000000,2026-02-03 02:30:00,3037,sampled
1770069600000,2026-02-03 06:00:00,3021,sampled
1770080400000,2026-02-03 09:00:00,3138,sampled
1770091200000,2026-02-03 12:00:00,3213,sampled
1770102000000,2026-02-03 15:00:00,3085,sampled
1770112800000,2026-02-03 18:00:00,3299,sampled
1770123600000,2026-02-03 21:00:00,3259,sampled
1770134400000,2026-02-04 00:00:00,3455,sampled
1770145200000,2026-02-04 03:00:00,3297,sampled
1770156000000,2026-02-04 06:00:00,3335,sampled
1770166800000,2026-02-04 09:00:00,3324,sampled
1770177600000,2026-02-04 12:00:00,3186,sampled
1770188400000,2026-02-04 15:00:00,3280,sampled
1770199200000,2026-02-04 18:00:00,3445,sampled
1770210000000,2026-02-04 21:00:00,3221,sampled
1770220800000,2026-02-05 00:00:00,3409,sampled
1770231600000,2026-02-05 03:00:00,3312,sampled
1770242400000,2026-02-05 06:00:00,3388,sampled
1770253200000,2026-02-05 09:00:00,3189,sampled
1770264000000,2026-02-05 12:00:00,3091,sampled
1770274800000,2026-02-05 15:00:00,3082,sampled
1770285600000,2026-02-05 18:00:00,3445,sampled
1770296400000,2026-02-05 21:00:00,3269,sampled
1770307200000,2026-02-06 00:00:00,3464,sampled
1770318000000,2026-02-06 03:00:00,3289,sampled
1770328800000,2026-02-06 06:00:00,3259,sampled
1770339600000,2026-02-06 09:00:00,3185,sampled
1770348600000,2026-02-06 11:30:00,3144,sampled
1770361200000,2026-02-06 15:00:00,3020,sampled
1770372000000,2026-02-06 18:00:00,3238,sampled
1770382800000,2026-02-06 21:00:00,2938,sampled
1770393600000,2026-02-07 00:00:00,3015,sampled
1770404400000,2026-02-07 03:00:00,3010,sampled
1770415200000,2026-02-07 06:00:00,3009,sampled
1770426000000,2026-02-07 09:00:00,2680,sampled
1770436800000,2026-02-07 12:00:00,2715,sampled
